Frequencies,75,21993,LINE,12,Florida,1169,2.91
Frequencies,76,21993,LINE,13,Georgia,945,2.35
Frequencies,77,21993,LINE,15,Hawaii,495,1.23
Frequencies,78,21993,LINE,16,Idaho,397,0.99
Frequencies,79,21993,LINE,17,Illinois,1018,2.54
Frequencies,80,21993,LINE,18,Indiana,722,1.8
Frequencies,81,21993,LINE,19,Iowa,492,1.23
Frequencies,82,21993,LINE,20,Kansas,545,1.36
Frequencies,83,21993,LINE,21,Kentucky,589,1.47
Frequencies,84,21993,LINE,22,Louisiana,572,1.42
Frequencies,85,21993,LINE,23,Maine,396,0.99
Frequencies,86,21993,LINE,24,Maryland,821,2.04
Frequencies,87,21993,LINE,25,Massachusetts,715,1.78
Frequencies,88,21993,LINE,26,Michigan,807,2.0099999999999998
Frequencies,89,21993,LINE,27,Minnesota,703,1.75
Frequencies,90,21993,LINE,28,Mississippi,394,0.98
Frequencies,91,21993,LINE,29,Missouri,739,1.84
Frequencies,92,21993,LINE,30,Montana,344,0.86
Frequencies,93,21993,LINE,31,Nebraska,424,1.06
Frequencies,94,21993,LINE,32,Nevada,583,1.45
Frequencies,95,21993,LINE,33,New Hampshire,480,1.2
Frequencies,96,21993,LINE,34,New Jersey,856,2.13
Frequencies,97,21993,LINE,35,New Mexico,453,1.1299999999999999
Frequencies,98,21993,LINE,36,New York,1023,2.5499999999999998
Frequencies,99,21993,LINE,37,North Carolina,859,2.14
Frequencies,100,21993,LINE,38,North Dakota,229,0.56999999999999995
Frequencies,101,21993,LINE,39,Ohio,886,2.21
Frequencies,102,21993,LINE,40,Oklahoma,534,1.33
Frequencies,103,21993,LINE,41,Oregon,566,1.41
Frequencies,104,21993,LINE,42,Pennsylvania,948,2.36
Frequencies,105,21993,LINE,44,Rhode Island,368,0.92
Frequencies,106,21993,LINE,45,South Carolina,662,1.65
Frequencies,107,21993,LINE,46,South Dakota,283,0.7
Frequencies,108,21993,LINE,47,Tennessee,765,1.91
Frequencies,109,21993,LINE,48,Texas,1202,2.99
