sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Frequencies,102,90101,EAPCAT,22044,Research Multi-year contract,107,0.04
Frequencies,103,90101,EAPCAT,22045,Research Indefinite contract,55,0.02
Frequencies,104,90101,EAPCAT,22050,Research Without faculty status,513,0.18
Frequencies,105,90101,EAPCAT,22060,Research Faculty/tenure status not applicable nondegree-granting institutions,10,0
Frequencies,106,90101,EAPCAT,23000,Public service,378,0.13
Frequencies,107,90101,EAPCAT,23010,Public service With faculty status,167,0.06
Frequencies,108,90101,EAPCAT,23020,Public service Tenured,68,0.02
Frequencies,109,90101,EAPCAT,23030,Public service On Tenure Track,51,0.02
Frequencies,110,90101,EAPCAT,23040,Public service Not on Tenure Track/No Tenure system,153,0.05
Frequencies,111,90101,EAPCAT,23042,Public service Annual contract,111,0.04
Frequencies,112,90101,EAPCAT,23043,Public service Less-than-annual contract,51,0.02
Frequencies,113,90101,EAPCAT,23041,Public service Multi-year and indefinite contract,67,0.02
Frequencies,114,90101,EAPCAT,23044,Public service Multi-year contract,50,0.02
Frequencies,115,90101,EAPCAT,23045,Public service Indefinite contract,25,0.01
Frequencies,116,90101,EAPCAT,23050,Public service Without faculty status,261,0.09
Frequencies,117,90101,EAPCAT,23060,Public service Faculty/tenure status not applicable nondegree-granting institutions,8,0
Frequencies,118,90101,EAPCAT,25000,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services",4540,1.58
Frequencies,119,90101,EAPCAT,25010,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education ServicesWith faculty status",1350,0.47
Frequencies,120,90101,EAPCAT,25020,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education ServicesTenured",531,0.18
Frequencies,121,90101,EAPCAT,25030,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services On Tenure Track",324,0.11
Frequencies,122,90101,EAPCAT,25040,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services Not on Tenure Track/No Tenure system",1068,0.37
Frequencies,123,90101,EAPCAT,25042,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Annual contract",516,0.18
Frequencies,124,90101,EAPCAT,25043,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Less-than-annual contract",287,0.1
Frequencies,125,90101,EAPCAT,25041,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Multi-year and indefinite contract",465,0.16
Frequencies,126,90101,EAPCAT,25044,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Multi-year contract",134,0.05
Frequencies,127,90101,EAPCAT,25045,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Indefinite contract",343,0.12
Frequencies,128,90101,EAPCAT,25050,"Librarians, Curators, Archivists and other teaching Instructional support Without faculty status",3339,1.1599999999999999
Frequencies,129,90101,EAPCAT,25060,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services  Faculty status not applicable nondegree-granting institutions",1046,0.36
Frequencies,130,90101,EAPCAT,26000,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians",3257,1.1299999999999999
Frequencies,131,90101,EAPCAT,26010,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians With faculty status",1019,0.35
Frequencies,132,90101,EAPCAT,26020,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Tenured",446,0.15
Frequencies,133,90101,EAPCAT,26030,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians On Tenure Track",271,0.09
Frequencies,134,90101,EAPCAT,26040,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Not on Tenure Track/No Tenure system",695,0.24
Frequencies,135,90101,EAPCAT,26042,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Annual contract",355,0.12
Frequencies,136,90101,EAPCAT,26043,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Less-than-annual contract",90,0.03
Frequencies,137,90101,EAPCAT,26041,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Multi-year and indefinite contract",308,0.11
