year,UNITID,ARANK,XSAINSTT,SAINSTT,XSAINSTM,SAINSTM,XSAINSTW,SAINSTW,XSA_9MCT,SA_9MCT,XSA_9MCM,SA_9MCM,XSA_9MCW,SA_9MCW,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSA09MOT,SA09MOT,XSA09MOM,SA09MOM,XSA09MOW,SA09MOW,XSA10MOT,SA10MOT,XSA10MOM,SA10MOM,XSA10MOW,SA10MOW,XSA11MOT,SA11MOT,XSA11MOM,SA11MOM,XSA11MOW,SA11MOW,XSA12MOT,SA12MOT,XSA12MOM,SA12MOM,XSA12MOW,SA12MOW,XSAEQ9OT,SAEQ9OT,XSAEQ9OM,SAEQ9OM,XSAEQ9OW,SAEQ9OW,XSAEQ9AT,SAEQ9AT,XSAEQ9AM,SAEQ9AM,XSAEQ9AW,SAEQ9AW,XSA09MAT,SA09MAT,XSA09MAM,SA09MAM,XSA09MAW,SA09MAW,XSA10MAT,SA10MAT,XSA10MAM,SA10MAM,XSA10MAW,SA10MAW,XSA11MAT,SA11MAT,XSA11MAM,SA11MAM,XSA11MAW,SA11MAW,XSA12MAT,SA12MAT,XSA12MAM,SA12MAM,XSA12MAW,SA12MAW 
2019,194824,1,R,183,R,156,R,27,R,0,Z,0,Z,0,R,183,R,156,R,27,R,176,R,150,R,26,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7,R,6,R,1,R,29320387,R,25333312,R,3987075,R,27804145,R,23990850,R,3813295,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1516242,R,1342462,R,173780,R,28941327,R,24997697,R,3943630,R,158149,R,160242,R,146060,R,157978,R,159939,R,146665,A,,A,,A,,A,,A,,A,,R,216606,R,223744,R,173780
2019,194824,2,R,77,R,50,R,27,R,0,Z,0,Z,0,R,77,R,50,R,27,R,77,R,50,R,27,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,8878390,R,5870690,R,3007700,R,8878390,R,5870690,R,3007700,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,8878390,R,5870690,R,3007700,R,115304,R,117414,R,111396,R,115304,R,117414,R,111396,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,194824,3,R,65,R,45,R,20,R,0,Z,0,Z,0,R,65,R,45,R,20,R,65,R,45,R,20,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7075700,R,4950790,R,2124910,R,7075700,R,4950790,R,2124910,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7075700,R,4950790,R,2124910,R,108857,R,110018,R,106246,R,108857,R,110018,R,106246,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,194824,5,R,135,R,87,R,48,R,0,Z,0,Z,0,R,135,R,87,R,48,R,134,R,86,R,48,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,9324673,R,6214596,R,3110077,R,9200143,R,6090066,R,3110077,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,124530,R,124530,Z,0,R,9293541,R,6183464,R,3110077,R,68841,R,71074,R,64793,R,68658,R,70815,R,64793,A,,A,,A,,A,,A,,A,,R,124530,R,124530,A,
2019,194824,6,R,7,R,3,R,4,R,0,Z,0,Z,0,R,7,R,3,R,4,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7,R,3,R,4,R,459364,R,183339,R,276025,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,459364,R,183339,R,276025,R,344523,R,137504,R,207019,R,49218,R,45835,R,51755,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,65623,R,61113,R,69006
2019,194824,7,R,467,R,341,R,126,R,0,R,0,R,0,R,467,R,341,R,126,R,452,R,331,R,121,R,0,R,0,R,0,R,0,R,0,R,0,R,15,R,10,R,5,R,55058514,R,42552727,R,12505787,R,52958378,R,40902396,R,12055982,R,0,R,0,R,0,R,0,R,0,R,0,R,2100136,R,1650331,R,449805,R,54533480,R,42140144,R,12393336,R,116774,R,123578,R,98360,R,117165,R,123572,R,99636,A,,A,,A,,A,,A,,A,,R,140009,R,165033,R,89961
2019,195003,1,R,254,R,185,R,69,R,0,R,0,R,0,R,254,R,185,R,69,R,248,R,182,R,66,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,3,R,3,R,33980983,R,25076556,R,8904427,R,32970086,R,24587245,R,8382841,R,0,R,0,R,0,R,0,R,0,R,0,R,1010897,R,489311,R,521586,R,33728259,R,24954228,R,8774031,R,132788,R,134888,R,127160,R,132944,R,135095,R,127013,A,,A,,A,,A,,A,,A,,R,168483,R,163104,R,173862
2019,195003,2,R,265,R,165,R,100,R,0,R,0,R,0,R,265,R,165,R,100,R,261,R,161,R,100,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,4,R,0,R,26292223,R,16836431,R,9455792,R,25797700,R,16341908,R,9455792,R,0,R,0,R,0,R,0,R,0,R,0,R,494523,R,494523,R,0,R,26168592,R,16712800,R,9455792,R,98749,R,101290,R,94558,R,98842,R,101503,R,94558,A,,A,,A,,A,,A,,A,,R,123631,R,123631,A,
2019,195003,3,R,194,R,116,R,78,R,0,R,0,R,0,R,194,R,116,R,78,R,189,R,115,R,74,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,1,R,4,R,16773698,R,10248224,R,6525474,R,16323386,R,10167224,R,6156162,R,0,R,0,R,0,R,0,R,0,R,0,R,450312,R,81000,R,369312,R,16661120,R,10227974,R,6433146,R,85882,R,88172,R,82476,R,86367,R,88411,R,83191,A,,A,,A,,A,,A,,A,,R,90062,R,81000,R,92328
2019,195003,5,R,331,R,196,R,135,R,0,R,0,R,0,R,331,R,196,R,135,R,326,R,195,R,131,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,1,R,4,R,22913190,R,13928862,R,8984328,R,22416198,R,13794455,R,8621743,R,0,R,0,R,0,R,0,R,0,R,0,R,496992,R,134407,R,362585,R,22788942,R,13895260,R,8893682,R,68849,R,70894,R,65879,R,68761,R,70741,R,65815,A,,A,,A,,A,,A,,A,,R,99398,R,134407,R,90646
2019,195003,7,R,1044,R,662,R,382,R,0,R,0,R,0,R,1044,R,662,R,382,R,1024,R,653,R,371,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,9,R,11,R,99960094,R,66090073,R,33870021,R,97507370,R,64890832,R,32616538,R,0,R,0,R,0,R,0,R,0,R,0,R,2452724,R,1199241,R,1253483,R,99346913,R,65790263,R,33556650,R,95160,R,99381,R,87845,R,95222,R,99373,R,87915,A,,A,,A,,A,,A,,A,,R,122636,R,133249,R,113953
2019,195030,1,R,271,R,207,R,64,R,0,R,0,R,0,R,271,R,207,R,64,R,256,R,200,R,56,R,0,R,0,R,0,R,1,R,0,R,1,R,14,R,7,R,7,R,46631961,R,36522568,R,10109393,R,43380504,R,34734052,R,8646452,R,0,R,0,R,0,R,121280,R,0,R,121280,R,3130177,R,1788516,R,1341661,R,45827344,R,36075439,R,9751905,R,169105,R,174277,R,152374,R,169455,R,173670,R,154401,A,,A,,A,,R,121280,A,,R,121280,R,223584,R,255502,R,191666
2019,195030,2,R,194,R,120,R,74,R,0,R,0,R,0,R,194,R,120,R,74,R,173,R,114,R,59,R,3,R,0,R,3,R,2,R,0,R,2,R,16,R,6,R,10,R,21611552,R,14018815,R,7592737,R,19417500,R,13242932,R,6174568,R,212381,R,0,R,212381,R,148491,R,0,R,148491,R,1833180,R,775883,R,1057297,R,21104994,R,13824844,R,7280149,R,108789,R,115207,R,98380,R,112240,R,116166,R,104654,R,70794,A,,R,70794,R,74246,A,,R,74246,R,114574,R,129314,R,105730
2019,195030,3,R,246,R,127,R,119,R,0,R,0,R,0,R,246,R,127,R,119,R,199,R,106,R,93,R,3,R,0,R,3,R,2,R,1,R,1,R,42,R,20,R,22,R,23349636,R,13130931,R,10218705,R,19478602,R,11293390,R,8185212,R,179114,R,0,R,179114,R,104040,R,52020,R,52020,R,3587880,R,1785521,R,1802359,R,22415819,R,12675083,R,9740736,R,91121,R,99804,R,81855,R,97882,R,106541,R,88013,R,59705,A,,R,59705,R,52020,R,52020,R,52020,R,85426,R,89276,R,81925
2019,195030,4,R,22,R,9,R,13,R,0,R,0,R,0,R,22,R,9,R,13,R,14,R,2,R,12,R,0,R,0,R,0,R,1,R,1,R,0,R,7,R,6,R,1,R,1598685,R,635883,R,962802,R,1042216,R,144225,R,897991,R,0,R,0,R,0,R,40800,R,40800,R,0,R,515669,R,450858,R,64811,R,1462342,R,515743,R,946599,R,66470,R,57305,R,72815,R,74444,R,72113,R,74833,A,,A,,A,,R,40800,R,40800,A,,R,73667,R,75143,R,64811
2019,195030,5,R,37,R,23,R,14,R,0,R,0,R,0,R,37,R,23,R,14,R,24,R,14,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,9,R,4,R,2809226,R,1948847,R,860379,R,1635027,R,1019918,R,615109,R,0,R,0,R,0,R,0,R,0,R,0,R,1174199,R,928929,R,245270,R,2515676,R,1716615,R,799062,R,67991,R,74635,R,57076,R,68126,R,72851,R,61511,A,,A,,A,,A,,A,,A,,R,90323,R,103214,R,61318
2019,195030,6,R,19,R,7,R,12,R,0,R,0,R,0,R,19,R,7,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,7,R,12,R,1226501,R,540089,R,686412,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1226501,R,540089,R,686412,R,919876,R,405067,R,514809,R,48415,R,57867,R,42901,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,64553,R,77156,R,57201
2019,195030,7,R,789,R,493,R,296,R,0,R,0,R,0,R,789,R,493,R,296,R,666,R,436,R,230,R,6,R,0,R,6,R,6,R,2,R,4,R,111,R,55,R,56,R,97227561,R,66797133,R,30430428,R,84953849,R,60434517,R,24519332,R,391495,R,0,R,391495,R,414611,R,92820,R,321791,R,11467606,R,6269796,R,5197810,R,94246051,R,65212791,R,29033260,R,119450,R,132277,R,98085,R,127558,R,138611,R,106606,R,65249,A,,R,65249,R,69102,R,46410,R,80448,R,103312,R,113996,R,92818
2019,196079,1,R,181,R,128,R,53,R,0,R,0,R,0,R,181,R,128,R,53,R,0,R,0,R,0,R,171,R,125,R,46,R,0,R,0,R,0,R,10,R,3,R,7,R,25715106,R,18676126,R,7038980,R,0,R,0,R,0,R,24047669,R,18133458,R,5914211,R,0,R,0,R,0,R,1667437,R,542668,R,1124769,R,22893480,R,16727113,R,6166367,R,126483,R,130681,R,116347,A,,A,,A,,R,140630,R,145068,R,128570,A,,A,,A,,R,166744,R,180889,R,160681
2019,196079,2,R,215,R,128,R,87,R,0,R,0,R,0,R,215,R,128,R,87,R,0,R,0,R,0,R,210,R,125,R,85,R,0,R,0,R,0,R,5,R,3,R,2,R,21948103,R,13451274,R,8496829,R,0,R,0,R,0,R,21207060,R,12971772,R,8235288,R,0,R,0,R,0,R,741043,R,479502,R,261541,R,19642136,R,12034221,R,7607915,R,91359,R,94017,R,87447,A,,A,,A,,R,100986,R,103774,R,96886,A,,A,,A,,R,148209,R,159834,R,130771
2019,196079,3,R,228,R,119,R,109,R,0,R,0,R,0,R,228,R,119,R,109,R,0,R,0,R,0,R,215,R,114,R,101,R,0,R,0,R,0,R,13,R,5,R,8,R,19468987,R,10362194,R,9106793,R,0,R,0,R,0,R,18136336,R,9858337,R,8277999,R,0,R,0,R,0,R,1332651,R,503857,R,828794,R,17322191,R,9250396,R,8071795,R,75975,R,77734,R,74053,A,,A,,A,,R,84355,R,86477,R,81960,A,,A,,A,,R,102512,R,100771,R,103599
2019,196079,4,R,21,R,7,R,14,R,0,R,0,R,0,R,21,R,7,R,14,R,0,R,0,R,0,R,20,R,7,R,13,R,0,R,0,R,0,R,1,R,0,R,1,R,1450169,R,412013,R,1038156,R,0,R,0,R,0,R,1344048,R,412013,R,932035,R,0,R,0,R,0,R,106121,R,0,R,106121,R,1289234,R,370812,R,918422,R,61392,R,52973,R,65602,A,,A,,A,,R,67202,R,58859,R,71695,A,,A,,A,,R,106121,A,,R,106121
2019,196079,5,R,88,R,30,R,58,R,0,R,0,R,0,R,88,R,30,R,58,R,0,R,0,R,0,R,85,R,29,R,56,R,0,R,0,R,0,R,3,R,1,R,2,R,5158176,R,1891136,R,3267040,R,0,R,0,R,0,R,4905022,R,1801678,R,3103344,R,0,R,0,R,0,R,253154,R,89458,R,163696,R,4604385,R,1688604,R,2915782,R,52323,R,56287,R,50272,A,,A,,A,,R,57706,R,62127,R,55417,A,,A,,A,,R,84385,R,89458,R,81848
2019,196079,7,R,733,R,412,R,321,R,0,R,0,R,0,R,733,R,412,R,321,R,0,R,0,R,0,R,701,R,400,R,301,R,0,R,0,R,0,R,32,R,12,R,20,R,73740541,R,44792743,R,28947798,R,0,R,0,R,0,R,69640135,R,43177258,R,26462877,R,0,R,0,R,0,R,4100406,R,1615485,R,2484921,R,65751426,R,40071146,R,25680280,R,89702,R,97260,R,80001,A,,A,,A,,R,99344,R,107943,R,87917,A,,A,,A,,R,128138,R,134624,R,124246
2019,196088,1,R,390,R,288,R,102,R,0,R,0,R,0,R,390,R,288,R,102,R,0,R,0,R,0,R,332,R,247,R,85,R,0,R,0,R,0,R,58,R,41,R,17,R,58639610,R,45019527,R,13620083,R,0,R,0,R,0,R,48343794,R,37329761,R,11014033,R,0,R,0,R,0,R,10295816,R,7689766,R,2606050,R,51231277,R,39364109,R,11867167,R,131362,R,136681,R,116345,A,,A,,A,,R,145614,R,151133,R,129577,A,,A,,A,,R,177514,R,187555,R,153297
2019,196088,2,R,373,R,203,R,170,R,0,R,0,R,0,R,373,R,203,R,170,R,0,R,0,R,0,R,321,R,174,R,147,R,0,R,0,R,0,R,52,R,29,R,23,R,38439242,R,21841242,R,16598000,R,0,R,0,R,0,R,31842796,R,18050504,R,13792292,R,0,R,0,R,0,R,6596446,R,3790738,R,2805708,R,33605851,R,19088507,R,14517344,R,90096,R,94032,R,85396,A,,A,,A,,R,99199,R,103739,R,93825,A,,A,,A,,R,126855,R,130715,R,121987
2019,196088,3,R,377,R,200,R,177,R,0,R,0,R,0,R,377,R,200,R,177,R,0,R,0,R,0,R,299,R,163,R,136,R,0,R,0,R,0,R,78,R,37,R,41,R,32592400,R,18180345,R,14412055,R,0,R,0,R,0,R,24756491,R,14302860,R,10453631,R,0,R,0,R,0,R,7835909,R,3877485,R,3958424,R,28157774,R,15780688,R,12377086,R,74689,R,78903,R,69927,A,,A,,A,,R,82798,R,87748,R,76865,A,,A,,A,,R,100460,R,104797,R,96547
2019,196088,4,R,15,R,5,R,10,R,0,R,0,R,0,R,15,R,5,R,10,R,0,R,0,R,0,R,4,R,1,R,3,R,0,R,0,R,0,R,11,R,4,R,7,R,947634,R,298967,R,648667,R,0,R,0,R,0,R,178953,R,57000,R,121953,R,0,R,0,R,0,R,768681,R,241967,R,526714,R,737568,R,232775,R,504793,R,49171,R,46555,R,50479,A,,A,,A,,R,44738,R,57000,R,40651,A,,A,,A,,R,69880,R,60492,R,75245
2019,196088,5,R,67,R,31,R,36,R,0,R,0,R,0,R,67,R,31,R,36,R,0,R,0,R,0,R,51,R,24,R,27,R,0,R,0,R,0,R,16,R,7,R,9,R,5182142,R,2493198,R,2688944,R,0,R,0,R,0,R,3920103,R,1878893,R,2041210,R,0,R,0,R,0,R,1262039,R,614305,R,647734,R,4474622,R,2151732,R,2322890,R,66785,R,69411,R,64525,A,,A,,A,,R,76865,R,78287,R,75600,A,,A,,A,,R,78877,R,87758,R,71970
2019,196088,7,R,1222,R,727,R,495,R,0,R,0,R,0,R,1222,R,727,R,495,R,0,R,0,R,0,R,1007,R,609,R,398,R,0,R,0,R,0,R,215,R,118,R,97,R,135801028,R,87833279,R,47967749,R,0,R,0,R,0,R,109042137,R,71619018,R,37423119,R,0,R,0,R,0,R,26758891,R,16214261,R,10544630,R,118207092,R,76617812,R,41589280,R,96732,R,105389,R,84019,A,,A,,A,,R,108284,R,117601,R,94028,A,,A,,A,,R,124460,R,137409,R,108708
2019,196097,1,R,336,R,257,R,79,R,0,Z,0,Z,0,R,336,R,257,R,79,R,0,Z,0,Z,0,R,311,R,237,R,74,R,0,Z,0,Z,0,R,25,R,20,R,5,R,56167358,R,43960544,R,12206814,R,0,Z,0,Z,0,R,50365852,R,38891170,R,11474682,R,0,Z,0,Z,0,R,5801506,R,5069374,R,732132,R,49680396,R,38804084,R,10876313,R,147858,R,150989,R,137675,A,,A,,A,,R,161948,R,164098,R,155063,A,,A,,A,,R,232060,R,253469,R,146426
2019,196097,2,R,291,R,167,R,124,R,0,Z,0,Z,0,R,291,R,167,R,124,R,0,Z,0,Z,0,R,252,R,155,R,97,R,0,Z,0,Z,0,R,39,R,12,R,27,R,33909315,R,19781606,R,14127709,R,0,Z,0,Z,0,R,28247474,R,17613300,R,10634174,R,0,Z,0,Z,0,R,5661841,R,2168306,R,3493535,R,29669107,R,17478200,R,12190908,R,101956,R,104660,R,98314,A,,A,,A,,R,112093,R,113634,R,109631,A,,A,,A,,R,145175,R,180692,R,129390
2019,196097,3,R,203,R,104,R,99,R,0,Z,0,Z,0,R,203,R,104,R,99,R,0,Z,0,Z,0,R,159,R,91,R,68,R,0,Z,0,Z,0,R,44,R,13,R,31,R,20627416,R,10871828,R,9755588,R,0,Z,0,Z,0,R,16132477,R,9428798,R,6703679,R,0,Z,0,Z,0,R,4494939,R,1443030,R,3051909,R,17890434,R,9568191,R,8322243,R,88130,R,92002,R,84063,A,,A,,A,,R,101462,R,103613,R,98584,A,,A,,A,,R,102158,R,111002,R,98449
2019,196097,4,R,7,R,2,R,5,R,0,Z,0,Z,0,R,7,R,2,R,5,R,0,Z,0,Z,0,R,4,R,0,R,4,R,0,Z,0,Z,0,R,3,R,2,R,1,R,601079,R,164865,R,436214,R,0,Z,0,Z,0,R,346214,R,0,R,346214,R,0,Z,0,Z,0,R,254865,R,164865,R,90000,R,502741,R,123649,R,379093,R,71820,R,61824,R,75819,A,,A,,A,,R,86554,A,,R,86554,A,,A,,A,,R,84955,R,82433,R,90000
2019,196097,5,R,130,R,56,R,74,R,0,Z,0,Z,0,R,130,R,56,R,74,R,0,Z,0,Z,0,R,124,R,51,R,73,R,0,Z,0,Z,0,R,6,R,5,R,1,R,9022250,R,4186423,R,4835827,R,0,Z,0,Z,0,R,8542340,R,3812309,R,4730031,R,0,Z,0,Z,0,R,479910,R,374114,R,105796,R,8048039,R,3711664,R,4336375,R,61908,R,66280,R,58600,A,,A,,A,,R,68890,R,74751,R,64795,A,,A,,A,,R,79985,R,74823,R,105796
2019,196097,7,R,967,R,586,R,381,R,0,R,0,R,0,R,967,R,586,R,381,R,0,R,0,R,0,R,850,R,534,R,316,R,0,R,0,R,0,R,117,R,52,R,65,R,120327418,R,78965266,R,41362152,R,0,R,0,R,0,R,103634357,R,69745577,R,33888780,R,0,R,0,R,0,R,16693061,R,9219689,R,7473372,R,105790717,R,69685786,R,36104931,R,109401,R,118918,R,94764,A,,A,,A,,R,121923,R,130610,R,107243,A,,A,,A,,R,142676,R,177302,R,114975
2019,196413,1,R,428,R,287,R,141,R,0,Z,0,Z,0,R,428,R,287,R,141,R,420,R,281,R,139,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,8,R,6,R,2,R,59388093,R,41350027,R,18038066,R,58033799,R,40227625,R,17806174,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1354294,R,1122402,R,231892,R,59049520,R,41069427,R,17980093,R,137966,R,143099,R,127518,R,138176,R,143159,R,128102,A,,A,,A,,A,,A,,A,,R,169287,R,187067,R,115946
2019,196413,2,R,340,R,180,R,160,R,0,Z,0,Z,0,R,340,R,180,R,160,R,335,R,177,R,158,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,5,R,3,R,2,R,34927158,R,18623698,R,16303460,R,34318484,R,18251665,R,16066819,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,608674,R,372033,R,236641,R,34774990,R,18530690,R,16244300,R,102279,R,102948,R,101527,R,102443,R,103117,R,101689,A,,A,,A,,A,,A,,A,,R,121735,R,124011,R,118321
2019,196413,3,R,353,R,175,R,178,R,0,Z,0,Z,0,R,353,R,175,R,178,R,344,R,174,R,170,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,9,R,1,R,8,R,29157087,R,15079306,R,14077781,R,28510754,R,15007556,R,13503198,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,646333,R,71750,R,574583,R,28995504,R,15061369,R,13934135,R,82140,R,86065,R,78282,R,82880,R,86250,R,79431,A,,A,,A,,A,,A,,A,,R,71815,R,71750,R,71823
2019,196413,4,R,10,R,4,R,6,R,0,Z,0,Z,0,R,10,R,4,R,6,R,10,R,4,R,6,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,403362,R,157609,R,245753,R,403362,R,157609,R,245753,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,403362,R,157609,R,245753,R,40336,R,39402,R,40959,R,40336,R,39402,R,40959,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,196413,5,R,7,R,4,R,3,R,0,Z,0,Z,0,R,7,R,4,R,3,R,7,R,4,R,3,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,401499,R,220750,R,180749,R,401499,R,220750,R,180749,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,401499,R,220750,R,180749,R,57357,R,55188,R,60250,R,57357,R,55188,R,60250,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,196413,6,R,1,R,0,R,1,R,0,Z,0,Z,0,R,1,R,0,R,1,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,50000,R,0,R,50000,R,50000,Z,0,R,50000,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,50000,R,0,R,50000,R,50000,A,,R,50000,R,50000,A,,R,50000,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,196413,7,R,1139,R,650,R,489,R,0,R,0,R,0,R,1139,R,650,R,489,R,1117,R,640,R,477,R,0,R,0,R,0,R,0,R,0,R,0,R,22,R,10,R,12,R,124327199,R,75431390,R,48895809,R,121717898,R,73865205,R,47852693,R,0,R,0,R,0,R,0,R,0,R,0,R,2609301,R,1566185,R,1043116,R,123674874,R,75039844,R,48635030,R,108582,R,115446,R,99458,R,108969,R,115414,R,100320,A,,A,,A,,A,,A,,A,,R,118605,R,156619,R,86926
2019,197708,1,R,95,R,71,R,24,R,0,Z,0,Z,0,R,95,R,71,R,24,R,95,R,71,R,24,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,16298140,R,12555628,R,3742512,R,16298140,R,12555628,R,3742512,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,16298140,R,12555628,R,3742512,R,171559,R,176840,R,155938,R,171559,R,176840,R,155938,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,197708,2,R,68,R,33,R,35,R,0,Z,0,Z,0,R,68,R,33,R,35,R,68,R,33,R,35,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7157547,R,3527930,R,3629617,R,7157547,R,3527930,R,3629617,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7157547,R,3527930,R,3629617,R,105258,R,106907,R,103703,R,105258,R,106907,R,103703,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,197708,3,R,48,R,24,R,24,R,0,Z,0,Z,0,R,48,R,24,R,24,R,48,R,24,R,24,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,5593541,R,2852975,R,2740566,R,5593541,R,2852975,R,2740566,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,5593541,R,2852975,R,2740566,R,116532,R,118874,R,114190,R,116532,R,118874,R,114190,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,197708,4,R,133,R,86,R,47,R,0,Z,0,Z,0,R,133,R,86,R,47,R,133,R,86,R,47,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,9305539,R,6232526,R,3073013,R,9305539,R,6232526,R,3073013,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,9305539,R,6232526,R,3073013,R,69966,R,72471,R,65383,R,69966,R,72471,R,65383,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,197708,7,R,344,R,214,R,130,R,0,R,0,R,0,R,344,R,214,R,130,R,344,R,214,R,130,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,38354767,R,25169059,R,13185708,R,38354767,R,25169059,R,13185708,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,38354767,R,25169059,R,13185708,R,111496,R,117612,R,101429,R,111496,R,117612,R,101429,A,,A,,A,,A,,A,,A,,A,,A,,A,
2019,198419,1,R,669,R,491,R,178,R,1,R,1,Z,0,R,668,R,490,R,178,R,658,R,481,R,177,R,1,R,0,R,1,R,9,R,9,Z,0,R,0,Z,0,Z,0,R,139203495,R,104775390,R,34428105,R,136915745,R,102571190,R,34344555,R,83550,Z,0,R,83550,R,2204200,R,2204200,Z,0,R,0,Z,0,Z,0,R,138793976,R,104374226,R,34419750,R,207775,R,213009,R,193369,R,208079,R,213246,R,194037,R,83550,A,,R,83550,R,244911,R,244911,A,,A,,A,,A,
2019,198419,2,R,290,R,172,R,118,R,0,R,0,Z,0,R,290,R,172,R,118,R,282,R,168,R,114,R,4,R,1,R,3,R,4,R,3,R,1,R,0,Z,0,R,0,R,38024841,R,24240530,R,13784311,R,36892591,R,23533880,R,13358711,R,397450,R,100000,R,297450,R,734800,R,606650,R,128150,R,0,Z,0,Z,0,R,37851362,R,24120120,R,13731243,R,130522,R,140233,R,116366,R,130825,R,140083,R,117182,R,99363,R,100000,R,99150,R,183700,R,202217,R,128150,A,,A,,A,
2019,198419,3,R,224,R,130,R,94,R,0,Z,0,Z,0,R,224,R,130,R,94,R,220,R,127,R,93,R,1,R,1,R,0,R,3,R,2,R,1,R,0,Z,0,Z,0,R,23266849,R,13617923,R,9648926,R,22944899,R,13389973,R,9554926,R,30950,R,30950,Z,0,R,291000,R,197000,R,94000,R,0,Z,0,Z,0,R,23210792,R,13578974,R,9631818,R,103620,R,104454,R,102466,R,104295,R,105433,R,102741,R,30950,R,30950,A,,R,97000,R,98500,R,94000,A,,A,,A,
2019,198419,4,R,97,R,41,R,56,R,5,R,2,R,3,R,92,R,39,R,53,R,88,R,37,R,51,R,3,R,2,R,1,R,1,R,0,R,1,R,0,Z,0,Z,0,R,6096984,R,3315672,R,2781312,R,5882518,R,3199724,R,2682794,R,166302,R,115948,R,50354,R,48164,Z,0,R,48164,R,0,Z,0,Z,0,R,6071588,R,3304077,R,2767511,R,65996,R,84720,R,52217,R,66847,R,86479,R,52604,R,55434,R,57974,R,50354,R,48164,A,,R,48164,A,,A,,A,
