year,UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,ADMCON10,ADMCON11,ADMCON12,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATVR50,SATVR50,XSATMT50,SATMT50,XACTCM50,ACTCM50,XACTEN50,ACTEN50,XACTMT50,ACTMT50,ACTMT75   
2023,193900,1,3,1,5,1,1,5,5,5,R,113578,R,45117,R,68457,R,10693,R,4256,R,6433,R,5818,R,2452,R,3362,R,5802,R,2442,R,3356,R,16,R,10,R,6,R,1579,R,27,R,690,R,12,R,720,R,770,R,760,R,800,R,33,R,35,A,,A,,A,,A,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,750,R,780,R,34,A,,A,,
2023,194824,1,1,1,1,1,1,5,1,3,R,16283,R,10790,R,5485,R,9517,R,6315,R,3202,R,1552,R,1035,R,517,R,1552,R,1035,R,517,A,,A,,A,,R,881,R,57,R,197,R,13,R,650,R,730,R,680,R,770,R,30,R,34,A,,A,,A,,A,,5,1,3,R,8,R,0,R,0,R,0,A,,R,0,A,,R,0,A,,A,,R,680,R,730,R,32,A,,A,,
2023,195003,1,5,1,1,1,5,5,1,3,R,24269,R,14374,R,9894,R,17328,R,10135,R,7193,R,3056,R,1970,R,1086,R,3053,R,1969,R,1084,R,3,R,1,R,2,R,1299,R,43,R,308,R,10,R,640,R,720,R,640,R,740,R,29,R,33,R,28,R,35,R,27,R,,3,1,3,A,,R,1,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,690,R,31,R,32,R,29,32
2023,195030,5,5,1,1,1,3,5,1,3,R,21680,R,10857,R,10823,R,7773,R,3404,R,4369,R,1543,R,739,R,804,R,1543,R,739,R,804,A,,A,,A,,R,396,R,26,R,154,R,10,R,690,R,750,R,710,R,790,R,31,R,34,R,32,R,35,R,30,R,,5,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,720,R,760,R,33,R,34,R,32,35
2023,196079,1,3,1,5,1,5,5,1,3,R,49513,R,22131,R,27382,R,18683,R,8025,R,10658,R,3095,R,1418,R,1677,R,3088,R,1412,R,1676,R,7,R,6,R,1,R,1455,R,47,R,284,R,9,R,660,R,730,R,660,R,760,R,29,R,34,R,29,R,35,R,27,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,710,R,32,R,33,R,30,33
2023,196088,1,5,1,5,5,5,5,1,3,R,38210,R,18454,R,19756,R,26481,R,12551,R,13930,R,4271,R,2317,R,1954,R,4252,R,2303,R,1949,R,19,R,14,R,5,R,1406,R,33,R,138,R,3,R,600,R,680,R,610,R,700,R,27,R,32,R,25,R,33,R,26,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,650,R,30,R,29,R,28,31
2023,196097,1,5,1,1,1,3,5,1,3,R,50341,R,22956,R,27368,R,24670,R,10593,R,14066,R,3569,R,1746,R,1823,R,3563,R,1745,R,1818,R,6,R,1,R,5,R,1285,R,36,R,106,R,3,R,640,R,720,R,680,R,770,R,28,R,33,R,27,R,34,R,27,R,,5,1,3,R,17,R,0,R,11,R,0,R,0,R,0,A,,R,0,A,,R,0,R,680,R,730,R,31,R,32,R,30,33
2023,196413,1,5,1,1,1,1,5,1,5,R,42089,R,17203,R,24866,R,17545,R,7270,R,10275,R,3672,R,1569,R,2103,R,3663,R,1563,R,2100,R,9,R,6,R,3,R,874,R,24,R,344,R,9,R,630,R,710,R,630,R,720,R,28,R,32,R,28,R,34,R,26,R,,5,1,3,A,,R,20,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,670,R,670,R,30,R,31,R,28,30
2023,197708,1,3,1,3,1,3,5,1,3,R,1713,R,908,R,805,R,1092,R,544,R,548,R,646,R,339,R,307,R,644,R,337,R,307,R,2,R,2,R,0,R,141,R,22,R,123,R,19,R,660,R,740,R,660,R,760,R,28,R,33,R,28,R,35,R,25,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,710,R,31,R,33,R,28,31
2023,198419,1,3,1,1,1,3,5,3,3,R,46365,R,21550,R,24815,R,3145,R,1463,R,1682,R,1742,R,791,R,951,R,1742,R,791,R,951,A,,A,,A,,R,863,R,50,R,534,R,31,R,740,R,770,R,770,R,800,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,34,R,35,R,34,35
2023,199120,5,5,1,5,1,5,5,1,3,R,57902,R,23947,R,33955,R,10850,R,4333,R,6517,R,4699,R,1764,R,2935,R,4688,R,1758,R,2930,R,11,R,6,R,5,R,1362,R,29,R,1600,R,34,R,680,R,750,R,690,R,780,R,30,R,34,R,29,R,35,R,27,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,720,R,750,R,32,R,33,R,30,33
2023,199193,1,5,1,1,5,3,5,1,3,R,40049,R,19382,R,20665,R,15958,R,6766,R,9192,R,5728,R,2686,R,3042,R,5636,R,2628,R,3008,R,92,R,58,R,34,R,1199,R,21,R,1596,R,28,R,640,R,720,R,660,R,740,R,28,R,32,R,26,R,33,R,26,R,,5,1,3,R,0,R,2,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,700,R,30,R,29,R,28,31
2023,199847,5,5,1,5,1,3,5,1,3,R,17479,R,7864,R,9613,R,3768,R,1751,R,2017,R,1385,R,623,R,762,R,1385,R,623,R,762,R,0,R,0,R,0,R,357,R,26,R,298,R,22,R,690,R,740,R,700,R,770,R,32,R,34,R,33,R,35,R,29,R,,5,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,720,R,740,R,33,R,35,R,31,33
2023,201645,1,5,1,1,1,5,5,1,3,R,39033,R,19937,R,19096,R,11193,R,5721,R,5472,R,1544,R,803,R,741,R,1544,R,803,R,741,A,,A,,A,,R,661,R,43,R,359,R,23,R,700,R,750,R,730,R,790,R,32,R,35,R,33,R,35,R,31,R,,5,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,720,R,770,R,34,R,34,R,33,35
2023,204796,1,1,1,1,5,3,5,1,3,R,70028,R,34160,R,35868,R,35588,R,16943,R,18645,R,8062,R,3809,R,4253,R,8034,R,3795,R,4239,R,28,R,14,R,14,R,1151,R,14,R,2829,R,35,R,650,R,720,R,680,R,760,R,29,R,32,R,27,R,34,R,27,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,720,R,31,R,31,R,29,32
2023,211440,1,5,1,1,1,1,5,1,3,R,33707,R,19656,R,12853,R,3843,R,1808,R,1878,R,1708,R,852,R,786,R,1708,R,852,R,786,R,0,R,0,R,0,R,878,R,51,R,284,R,17,R,730,R,770,R,770,R,800,R,34,R,35,R,34,R,35,R,33,R,,5,1,3,R,1198,R,0,R,157,R,0,R,70,R,0,R,70,R,0,R,0,R,0,R,750,R,790,R,35,R,35,R,35,36
2023,212054,1,5,1,5,1,1,5,1,3,R,40204,R,18609,R,20866,R,31171,R,14190,R,16445,R,2883,R,1432,R,1375,R,2852,R,1414,R,1362,R,31,R,18,R,13,R,1094,R,38,R,170,R,6,R,610,R,700,R,620,R,730,R,27,R,33,R,26,R,35,R,25,R,,5,1,3,R,729,R,0,R,536,R,0,R,76,R,0,R,76,R,0,R,0,R,0,R,660,R,670,R,30,R,31,R,27,31
2023,213543,1,3,1,5,1,3,5,1,3,R,18415,R,9193,R,9222,R,5389,R,2536,R,2853,R,1531,R,763,R,768,R,1531,R,763,R,768,A,,A,,A,,R,500,R,33,R,152,R,10,R,670,R,730,R,680,R,760,R,31,R,33,R,31,R,35,R,28,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,710,R,720,R,32,R,34,R,30,32
2023,214777,1,3,1,5,3,3,5,1,3,R,85956,R,39869,R,45333,R,46605,R,20636,R,25578,R,9040,R,4470,R,4490,R,9004,R,4450,R,4475,R,36,R,20,R,15,R,2976,R,33,R,504,R,6,R,610,R,690,R,610,R,710,R,27,R,32,R,25,R,33,R,25,R,,3,5,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,650,R,660,R,29,R,30,R,28,31
2023,215062,1,5,1,5,1,5,5,5,3,R,59465,R,27128,R,32337,R,3489,R,1602,R,1887,R,2416,R,1114,R,1302,R,2416,R,1114,R,1302,A,,A,,A,,R,1225,R,51,R,452,R,19,R,730,R,770,R,770,R,800,R,34,R,35,R,35,R,36,R,33,R,,3,5,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,750,R,790,R,35,R,35,R,35,36
2023,215293,5,5,1,1,5,3,5,1,5,R,58416,R,25269,R,33147,R,29034,R,11646,R,17388,R,4549,R,1850,R,2699,R,4547,R,1849,R,2698,R,2,R,1,R,1,R,1879,R,41,R,522,R,12,R,640,R,720,R,630,R,730,R,29,R,33,R,27,R,35,R,26,R,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,680,R,680,R,31,R,31,R,28,31
2023,216597,1,5,1,1,1,3,5,1,3,R,23127,R,10239,R,12888,R,5810,R,2610,R,3200,R,1740,R,789,R,951,R,1699,R,754,R,945,R,41,R,35,R,6,R,427,R,25,R,193,R,11,R,690,R,740,R,710,R,770,R,32,R,34,R,32,R,35,R,29,R,,3,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,720,R,740,R,33,R,34,R,31,34
2023,217156,5,5,1,1,1,3,5,5,3,R,51316,R,19666,R,31650,R,2686,R,1350,R,1336,R,1695,R,847,R,848,R,1695,R,847,R,848,A,,A,,A,,R,914,R,54,R,379,R,22,R,740,R,770,R,760,R,800,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,780,R,35,R,35,R,34,35
2023,217882,1,5,1,1,5,5,5,1,3,R,60122,R,23462,R,36378,R,22879,R,8621,R,14146,R,4494,R,1872,R,2606,R,4488,R,1871,R,2601,R,6,R,1,R,5,R,1763,R,39,R,937,R,21,R,620,R,690,R,610,R,700,R,28,R,32,R,26,R,34,R,26,R,,5,5,5,R,282,R,0,R,112,R,0,R,16,R,0,R,16,R,0,R,0,R,0,R,660,R,660,R,30,R,30,R,28,31
2023,217925,1,3,3,3,3,3,3,1,5,R,372,R,167,R,205,R,363,R,162,R,201,R,116,R,63,R,53,R,115,R,63,R,52,R,1,R,0,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2023,221999,1,5,1,1,1,3,5,1,3,R,45313,R,20136,R,25177,R,2844,R,1360,R,1484,R,1622,R,776,R,846,R,1619,R,775,R,844,R,3,R,1,R,2,R,406,R,25,R,428,R,26,R,740,R,770,R,770,R,790,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,760,R,780,R,35,R,35,R,34,35
2023,223232,1,5,1,5,5,5,5,1,3,R,39735,R,15404,R,24331,R,20262,R,8491,R,11771,R,3317,R,1321,R,1996,R,3315,R,1319,R,1996,R,2,R,2,R,0,R,1042,R,31,R,642,R,19,R,610,R,700,R,600,R,700,R,27,R,32,R,26,R,34,R,25,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,650,R,640,R,29,R,30,R,27,30
2023,227757,5,5,1,5,1,5,5,1,3,R,31059,R,15982,R,15077,R,2447,R,1233,R,1214,R,1125,R,562,R,563,R,1125,R,562,R,563,A,,A,,A,,R,567,R,50,R,243,R,22,R,730,R,770,R,770,R,800,R,34,R,36,R,35,R,36,R,33,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,35,36
2023,228246,1,5,1,1,1,5,5,1,3,R,15092,R,7100,R,7992,R,9240,R,4162,R,5078,R,1592,R,779,R,813,R,1592,R,779,R,813,R,0,Z,0,Z,0,R,264,R,17,R,235,R,15,R,660,R,730,R,660,R,750,R,30,R,34,R,31,R,35,R,27,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,710,R,32,R,34,R,30,32
2023,228723,1,1,1,5,3,3,1,1,3,R,50832,R,25118,R,25714,R,32149,R,15946,R,16203,R,13753,R,7024,R,6729,R,12055,R,6088,R,5967,R,1698,R,936,R,762,R,11070,R,80,R,2684,R,20,R,570,R,680,R,570,R,700,R,25,R,31,R,23,R,32,R,24,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,630,R,630,R,28,R,27,R,26,29
2023,228778,5,5,1,1,5,5,5,1,3,R,66109,R,32100,R,33843,R,19253,R,7869,R,11331,R,9385,R,3823,R,5544,R,9230,R,3758,R,5454,R,155,R,65,R,90,R,5912,R,63,R,1880,R,20,R,620,R,730,R,610,R,760,R,27,R,33,R,26,R,35,R,25,R,,5,5,3,A,,R,166,A,,R,53,A,,R,18,A,,R,18,A,,R,0,R,680,R,690,R,31,R,32,R,29,33
2023,228875,1,5,1,1,1,1,5,1,3,R,20517,R,8485,R,12032,R,8740,R,3184,R,5556,R,2488,R,916,R,1572,R,2483,R,914,R,1569,R,5,R,2,R,3,R,507,R,20,R,365,R,15,R,580,R,690,R,570,R,685,R,26,R,31,R,26,R,34,R,25,R,,5,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,640,R,630,R,29,R,30,R,27,30
2023,231624,1,5,1,1,1,3,5,5,3,R,17548,R,6675,R,10873,R,5741,R,2472,R,3269,R,1619,R,662,R,957,R,1619,R,662,R,957,Z,0,Z,0,Z,0,R,728,R,45,R,272,R,17,R,695,R,750,R,670,R,760,R,32,R,34,R,33,R,35,R,28,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,730,R,720,R,33,R,35,R,31,33
2023,234076,5,5,1,5,1,3,5,5,3,R,56528,R,25709,R,30819,R,9533,R,4089,R,5444,R,3966,R,1690,R,2276,R,3965,R,1689,R,2276,R,1,R,1,R,0,R,1973,R,50,R,627,R,16,R,700,R,750,R,710,R,780,R,32,R,34,R,33,R,35,R,29,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,730,R,760,R,33,R,35,R,32,35
2023,236948,1,3,1,1,3,3,3,1,3,R,62428,R,27518,R,34910,R,26552,R,10590,R,15962,R,7011,R,3109,R,3902,R,6928,R,3071,R,3857,R,83,R,38,R,45,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2023,239105,1,5,1,1,5,3,5,1,3,R,15636,R,6588,R,9048,R,13672,R,5675,R,7997,R,1886,R,821,R,1065,R,1882,R,820,R,1062,R,4,R,1,R,3,R,267,R,14,R,499,R,27,R,600,R,680,R,590,R,680,R,26,R,31,R,25,R,32,R,24,R,,5,5,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,640,R,28,R,28,R,27,29
2023,240444,1,5,1,1,1,3,5,1,3,R,63505,R,31492,R,32010,R,27529,R,12837,R,14690,R,7964,R,3680,R,4284,R,7937,R,3672,R,4265,R,27,R,8,R,19,R,1089,R,14,R,2385,R,30,R,660,R,730,R,700,R,780,R,28,R,32,R,27,R,34,R,26,R,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,700,R,750,R,30,R,31,R,29,32
2023,243744,1,5,1,5,1,5,5,5,3,R,53733,R,27133,R,26600,R,2099,R,1044,R,1055,R,1699,R,846,R,853,R,1699,R,846,R,853,A,,A,,A,,R,802,R,47,R,368,R,22,R,740,R,780,R,770,R,800,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,35,35
2023,243780,3,5,1,5,5,5,1,1,3,R,73083,R,45198,R,27885,R,36763,R,20402,R,16361,R,9381,R,5387,R,3994,R,9295,R,5366,R,3929,R,86,R,21,R,65,R,6817,R,73,R,2175,R,23,R,590,R,710,R,600,R,750,R,27,R,34,R,26,R,35,R,26,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,650,R,670,R,31,R,31,R,30,33
2023,445188,1,3,1,1,3,3,3,1,3,R,67891,R,32472,R,35419,R,26598,R,13025,R,13573,R,2416,R,1342,R,1074,R,2397,R,1333,R,1064,R,19,R,9,R,10,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2022,100858,1,5,1,1,5,3,5,1,3,R,45933,R,18650,R,27283,R,20027,R,8282,R,11745,R,5303,R,2481,R,2822,R,5282,R,2469,R,2813,R,21,R,12,R,9,R,824,R,16,R,4211,R,79,R,610,R,680,R,610,R,700,R,24,R,30,R,24,R,33,R,22,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,650,R,650,R,27,R,28,R,26,28
2022,110404,5,5,1,5,1,5,3,1,3,R,16626,R,11352,R,5274,R,448,R,211,R,237,R,224,R,116,R,108,R,224,R,116,R,108,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,
2022,110635,1,3,1,5,5,3,3,1,3,R,128209,R,61188,R,67021,R,14523,R,5357,R,9166,R,6728,R,2701,R,4027,R,6681,R,2681,R,4000,R,47,R,20,R,27,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110644,1,3,1,1,3,3,3,1,3,R,94747,R,44180,R,50567,R,35377,R,14117,R,21260,R,6399,R,2495,R,3904,R,6292,R,2457,R,3835,R,107,R,38,R,69,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110653,1,1,1,1,3,3,3,1,3,R,119191,R,55549,R,63642,R,25212,R,10064,R,15148,R,5664,R,2176,R,3488,R,5656,R,2174,R,3482,R,8,R,2,R,6,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110662,1,3,1,1,3,3,3,1,3,R,149801,R,68595,R,81206,R,12845,R,5096,R,7749,R,6462,R,2410,R,4052,R,6450,R,2408,R,4042,R,12,R,2,R,10,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110671,1,3,1,1,3,3,3,1,3,R,54683,R,25945,R,28738,R,37563,R,16502,R,21061,R,5573,R,2640,R,2933,R,5522,R,2615,R,2907,R,51,R,25,R,26,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110680,1,3,1,1,3,3,3,1,3,R,131197,R,61341,R,69856,R,31103,R,12945,R,18158,R,6546,R,2790,R,3756,R,6530,R,2782,R,3748,R,16,R,8,R,8,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110705,1,3,1,1,3,3,3,1,3,R,110995,R,50599,R,60396,R,28688,R,11643,R,17045,R,4967,R,2089,R,2878,R,4945,R,2079,R,2866,R,22,R,10,R,12,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,110714,1,3,1,1,3,3,3,1,3,R,65912,R,29570,R,36342,R,30926,R,12501,R,18425,R,3859,R,1705,R,2154,R,3834,R,1697,R,2137,R,25,R,8,R,17,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,121150,1,3,1,3,1,3,5,1,3,R,11472,R,4194,R,7278,R,5591,R,2165,R,3426,R,942,R,356,R,586,R,940,R,356,R,584,R,2,Z,0,R,2,R,152,R,16,R,127,R,13,R,650,R,730,R,635,R,750,R,28,R,32,R,28,R,34,R,25,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,690,R,31,R,32,R,28,31
2022,122931,1,5,1,1,1,3,5,1,3,R,16650,R,8165,R,8485,R,8677,R,3876,R,4801,R,1641,R,791,R,850,R,1641,R,791,R,850,R,0,R,0,R,0,R,558,R,34,R,278,R,17,R,640,R,720,R,650,R,760,R,29,R,33,A,,A,,A,,A,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,671,R,693,R,31,A,,A,,
2022,123961,1,5,1,1,1,1,5,1,3,R,69062,R,30701,R,38330,R,8304,R,3869,R,4424,R,3420,R,1571,R,1840,R,3418,R,1570,R,1839,R,2,R,1,R,1,R,1173,R,34,R,559,R,16,R,710,R,760,R,740,R,790,R,32,R,35,R,34,R,35,R,30,R,,5,1,5,R,31,R,0,R,11,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,740,R,780,R,34,R,35,R,33,35
2022,126614,1,5,1,1,1,3,5,1,3,R,53781,R,26110,R,27671,R,43416,R,19687,R,23729,R,7106,R,3611,R,3495,R,7012,R,3559,R,3453,R,94,R,52,R,42,R,2234,R,31,R,964,R,14,R,590,R,690,R,570,R,700,R,26,R,32,R,24,R,33,R,24,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,640,R,29,R,29,R,27,30
2022,126775,1,5,1,1,5,3,5,1,3,R,10886,R,7498,R,3388,R,6314,R,4090,R,2224,R,1512,R,1034,R,478,R,1508,R,1031,R,477,R,4,R,3,R,1,R,686,R,45,R,365,R,24,R,650,R,728,R,680,R,760,R,30,R,33,R,29,R,35,R,28,R,,3,5,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,710,R,31,R,32,R,31,34
2022,129020,1,5,1,1,5,3,1,1,3,R,40894,R,17820,R,23074,R,22293,R,8603,R,13690,R,4069,R,1731,R,2338,R,4061,R,1726,R,2335,R,8,R,5,R,3,R,1798,R,44,R,247,R,6,R,610,R,710,R,610,R,730,R,28,R,33,R,28,R,34,R,26,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,660,R,670,R,31,R,31,R,29,32
2022,130794,5,5,1,3,1,5,5,1,3,R,50060,R,21108,R,28952,R,2289,R,1118,R,1171,R,1554,R,759,R,795,R,1554,R,759,R,795,A,,A,,A,,R,913,R,59,R,455,R,29,R,740,R,780,R,760,R,800,R,33,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,780,R,35,R,35,R,34,35
2022,130943,1,5,1,1,1,5,5,1,3,R,35362,R,13830,R,21532,R,26101,R,9635,R,16466,R,4906,R,1924,R,2982,R,4894,R,1919,R,2975,R,12,R,5,R,7,R,1241,R,25,R,200,R,4,R,600,R,680,R,590,R,680,R,26,R,31,R,25,R,33,R,25,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,640,R,29,R,29,R,27,29
2022,131159,1,3,1,1,1,3,5,1,3,R,19510,R,6354,R,13062,R,7926,R,2417,R,5466,R,1761,R,575,R,1186,R,1754,R,570,R,1184,R,7,R,5,R,2,R,441,R,25,R,303,R,17,R,660,R,730,R,630,R,700,R,29,R,32,R,29,R,35,R,25,R,,5,1,5,R,94,R,0,R,43,R,0,R,0,R,0,A,,R,0,A,,R,0,R,700,R,670,R,31,R,33,R,27,30
2022,131469,1,5,1,1,1,3,5,1,3,R,27266,R,9424,R,17842,R,13354,R,4882,R,8472,R,2941,R,1101,R,1840,R,2930,R,1098,R,1832,R,11,R,3,R,8,R,904,R,31,R,446,R,15,R,670,R,740,R,660,R,750,R,31,R,34,R,32,R,35,R,27,R,,5,5,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,710,R,700,R,32,R,34,R,29,32
2022,131496,1,5,1,5,1,5,1,5,3,R,26638,R,10345,R,16055,R,3257,R,1325,R,1907,R,1586,R,625,R,949,R,1573,R,623,R,947,R,13,R,2,R,2,R,1149,R,72,R,569,R,36,R,700,R,770,R,710,R,790,R,32,R,35,R,34,R,36,R,29,R,,5,1,5,A,,R,238,A,,R,25,A,,R,12,A,,R,3,A,,R,9,R,740,R,760,R,34,R,35,R,33,35
2022,131520,1,5,1,1,1,5,5,5,3,R,19188,R,5882,R,12911,R,10253,R,2945,R,7042,R,2493,R,656,R,1837,R,2489,R,656,R,1833,R,4,R,0,R,4,R,769,R,31,R,329,R,13,R,540,R,650,R,510,R,640,R,20,R,26,R,20,R,27,R,18,R,,3,1,5,R,395,R,0,R,266,R,0,R,0,R,0,A,,R,0,A,,R,0,R,600,R,570,R,23,R,23,R,22,25
2022,133951,1,5,1,1,3,5,1,1,3,R,17343,R,6980,R,10363,R,11075,R,4369,R,6706,R,4424,R,1877,R,2547,R,2979,R,1155,R,1824,R,1445,R,722,R,723,R,3969,R,90,R,455,R,10,R,550,R,640,R,510,R,610,R,21,R,26,R,20,R,27,R,18,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,590,R,560,R,24,R,23,R,21,24
