year,UNITID,EFBAGE,LINE,LSTUDY,XEFAGE01,EFAGE01,XEFAGE02,EFAGE02,XEFAGE03,EFAGE03,XEFAGE04,EFAGE04,XEFAGE05,EFAGE05,XEFAGE06,EFAGE06,XEFAGE07,EFAGE07,XEFAGE08,EFAGE08,XEFAGE09,EFAGE09 
2022,110671,13, 10,1,R,0,R,4,R,0,R,3,R,4,R,3,R,0,R,7,R,7
2022,110671,13, 10,2,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
2022,110671,13, 10,5,R,0,R,3,R,0,R,3,R,3,R,3,R,0,R,6,R,6
2022,110680, 1,412,1,R,19853,R,20399,R,1030,R,724,R,40252,R,1754,R,20883,R,21123,R,42006
2022,110680, 1,112,2,R,15217,R,16921,R,547,R,411,R,32138,R,958,R,15764,R,17332,R,33096
2022,110680, 1,312,5,R,4636,R,3478,R,483,R,313,R,8114,R,796,R,5119,R,3791,R,8910
2022,110680, 2,999,1,R,16492,R,17809,R,626,R,500,R,34301,R,1126,R,17118,R,18309,R,35427
2022,110680, 2,999,2,R,14498,R,16379,R,435,R,347,R,30877,R,782,R,14933,R,16726,R,31659
2022,110680, 2,999,5,R,1994,R,1430,R,191,R,153,R,3424,R,344,R,2185,R,1583,R,3768
2022,110680, 3,  1,1,R,384,R,560,R,1,R,2,R,944,R,3,R,385,R,562,R,947
2022,110680, 3,  1,2,R,384,R,559,R,1,R,2,R,943,R,3,R,385,R,561,R,946
2022,110680, 3,  1,5,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
2022,110680, 4,  2,1,R,5648,R,7425,R,35,R,28,R,13073,R,63,R,5683,R,7453,R,13136
2022,110680, 4,  2,2,R,5645,R,7425,R,35,R,28,R,13070,R,63,R,5680,R,7453,R,13133
2022,110680, 4,  2,5,R,3,R,0,Z,0,Z,0,R,3,Z,0,R,3,R,0,R,3
2022,110680, 5,  3,1,R,6466,R,6856,R,167,R,135,R,13322,R,302,R,6633,R,6991,R,13624
2022,110680, 5,  3,2,R,6321,R,6726,R,165,R,131,R,13047,R,296,R,6486,R,6857,R,13343
2022,110680, 5,  3,5,R,145,R,130,R,2,R,4,R,275,R,6,R,147,R,134,R,281
2022,110680, 6,  4,1,R,3994,R,2968,R,423,R,335,R,6962,R,758,R,4417,R,3303,R,7720
2022,110680, 6,  4,2,R,2148,R,1669,R,234,R,186,R,3817,R,420,R,2382,R,1855,R,4237
2022,110680, 6,  4,5,R,1846,R,1299,R,189,R,149,R,3145,R,338,R,2035,R,1448,R,3483
2022,110680, 7,999,1,R,3361,R,2590,R,404,R,224,R,5951,R,628,R,3765,R,2814,R,6579
2022,110680, 7,999,2,R,719,R,542,R,112,R,64,R,1261,R,176,R,831,R,606,R,1437
2022,110680, 7,999,5,R,2642,R,2048,R,292,R,160,R,4690,R,452,R,2934,R,2208,R,5142
2022,110680, 8,  5,1,R,2344,R,1816,R,239,R,126,R,4160,R,365,R,2583,R,1942,R,4525
2022,110680, 8,  5,2,R,508,R,370,R,69,R,43,R,878,R,112,R,577,R,413,R,990
2022,110680, 8,  5,5,R,1836,R,1446,R,170,R,83,R,3282,R,253,R,2006,R,1529,R,3535
2022,110680, 9,  6,1,R,689,R,507,R,86,R,50,R,1196,R,136,R,775,R,557,R,1332
2022,110680, 9,  6,2,R,139,R,95,R,24,R,12,R,234,R,36,R,163,R,107,R,270
2022,110680, 9,  6,5,R,550,R,412,R,62,R,38,R,962,R,100,R,612,R,450,R,1062
2022,110680,10,  7,1,R,197,R,160,R,44,R,20,R,357,R,64,R,241,R,180,R,421
2022,110680,10,  7,2,R,43,R,45,R,13,R,2,R,88,R,15,R,56,R,47,R,103
2022,110680,10,  7,5,R,154,R,115,R,31,R,18,R,269,R,49,R,185,R,133,R,318
2022,110680,11,  8,1,R,108,R,84,R,23,R,18,R,192,R,41,R,131,R,102,R,233
2022,110680,11,  8,2,R,22,R,24,R,5,R,5,R,46,R,10,R,27,R,29,R,56
2022,110680,11,  8,5,R,86,R,60,R,18,R,13,R,146,R,31,R,104,R,73,R,177
2022,110680,12,  9,1,R,22,R,19,R,10,R,10,R,41,R,20,R,32,R,29,R,61
2022,110680,12,  9,2,R,7,R,6,R,1,R,2,R,13,R,3,R,8,R,8,R,16
2022,110680,12,  9,5,R,15,R,13,R,9,R,8,R,28,R,17,R,24,R,21,R,45
2022,110680,13, 10,1,R,1,R,4,R,2,R,0,R,5,R,2,R,3,R,4,R,7
2022,110680,13, 10,2,R,0,R,2,Z,0,Z,0,R,2,Z,0,R,0,R,2,R,2
2022,110680,13, 10,5,R,1,R,2,R,2,R,0,R,3,R,2,R,3,R,2,R,5
2022,110705, 1,412,1,R,11434,R,14080,R,471,R,435,R,25514,R,906,R,11905,R,14515,R,26420
2022,110705, 1,112,2,R,10006,R,12787,R,354,R,312,R,22793,R,666,R,10360,R,13099,R,23459
2022,110705, 1,312,5,R,1428,R,1293,R,117,R,123,R,2721,R,240,R,1545,R,1416,R,2961
2022,110705, 2,999,1,R,10135,R,12950,R,333,R,310,R,23085,R,643,R,10468,R,13260,R,23728
2022,110705, 2,999,2,R,9744,R,12559,R,315,R,295,R,22303,R,610,R,10059,R,12854,R,22913
2022,110705, 2,999,5,R,391,R,391,R,18,R,15,R,782,R,33,R,409,R,406,R,815
2022,110705, 3,  1,1,R,199,R,367,R,2,R,0,R,566,R,2,R,201,R,367,R,568
2022,110705, 3,  1,2,R,199,R,367,R,2,R,0,R,566,R,2,R,201,R,367,R,568
2022,110705, 4,  2,1,R,3706,R,5467,R,31,R,37,R,9173,R,68,R,3737,R,5504,R,9241
2022,110705, 4,  2,2,R,3705,R,5467,R,31,R,37,R,9172,R,68,R,3736,R,5504,R,9240
2022,110705, 4,  2,5,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
2022,110705, 5,  3,1,R,4434,R,5678,R,153,R,162,R,10112,R,315,R,4587,R,5840,R,10427
2022,110705, 5,  3,2,R,4407,R,5653,R,152,R,162,R,10060,R,314,R,4559,R,5815,R,10374
2022,110705, 5,  3,5,R,27,R,25,R,1,R,0,R,52,R,1,R,28,R,25,R,53
2022,110705, 6,  4,1,R,1796,R,1438,R,147,R,111,R,3234,R,258,R,1943,R,1549,R,3492
2022,110705, 6,  4,2,R,1433,R,1072,R,130,R,96,R,2505,R,226,R,1563,R,1168,R,2731
2022,110705, 6,  4,5,R,363,R,366,R,17,R,15,R,729,R,32,R,380,R,381,R,761
2022,110705, 7,999,1,R,1299,R,1130,R,138,R,125,R,2429,R,263,R,1437,R,1255,R,2692
2022,110705, 7,999,2,R,262,R,228,R,39,R,17,R,490,R,56,R,301,R,245,R,546
2022,110705, 7,999,5,R,1037,R,902,R,99,R,108,R,1939,R,207,R,1136,R,1010,R,2146
2022,110705, 8,  5,1,R,920,R,735,R,70,R,66,R,1655,R,136,R,990,R,801,R,1791
2022,110705, 8,  5,2,R,198,R,160,R,25,R,10,R,358,R,35,R,223,R,170,R,393
2022,110705, 8,  5,5,R,722,R,575,R,45,R,56,R,1297,R,101,R,767,R,631,R,1398
2022,110705, 9,  6,1,R,261,R,255,R,45,R,31,R,516,R,76,R,306,R,286,R,592
2022,110705, 9,  6,2,R,42,R,30,R,8,R,2,R,72,R,10,R,50,R,32,R,82
2022,110705, 9,  6,5,R,219,R,225,R,37,R,29,R,444,R,66,R,256,R,254,R,510
2022,110705,10,  7,1,R,72,R,73,R,12,R,14,R,145,R,26,R,84,R,87,R,171
2022,110705,10,  7,2,R,11,R,14,R,1,R,2,R,25,R,3,R,12,R,16,R,28
2022,110705,10,  7,5,R,61,R,59,R,11,R,12,R,120,R,23,R,72,R,71,R,143
2022,110705,11,  8,1,R,33,R,47,R,6,R,10,R,80,R,16,R,39,R,57,R,96
2022,110705,11,  8,2,R,8,R,16,R,2,R,1,R,24,R,3,R,10,R,17,R,27
2022,110705,11,  8,5,R,25,R,31,R,4,R,9,R,56,R,13,R,29,R,40,R,69
2022,110705,12,  9,1,R,11,R,18,R,5,R,4,R,29,R,9,R,16,R,22,R,38
2022,110705,12,  9,2,R,2,R,8,R,3,R,2,R,10,R,5,R,5,R,10,R,15
2022,110705,12,  9,5,R,9,R,10,R,2,R,2,R,19,R,4,R,11,R,12,R,23
2022,110705,13, 10,1,R,2,R,2,Z,0,Z,0,R,4,Z,0,R,2,R,2,R,4
2022,110705,13, 10,2,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
2022,110705,13, 10,5,R,1,R,2,Z,0,Z,0,R,3,Z,0,R,1,R,2,R,3
2022,110714, 1,412,1,R,9335,R,9311,R,486,R,346,R,18646,R,832,R,9821,R,9657,R,19478
2022,110714, 1,112,2,R,8327,R,8401,R,451,R,323,R,16728,R,774,R,8778,R,8724,R,17502
2022,110714, 1,312,5,R,1008,R,910,R,35,R,23,R,1918,R,58,R,1043,R,933,R,1976
2022,110714, 2,999,1,R,8249,R,8308,R,396,R,268,R,16557,R,664,R,8645,R,8576,R,17221
2022,110714, 2,999,2,R,7964,R,8103,R,386,R,266,R,16067,R,652,R,8350,R,8369,R,16719
2022,110714, 2,999,5,R,285,R,205,R,10,R,2,R,490,R,12,R,295,R,207,R,502
2022,110714, 3,  1,1,R,186,R,281,R,1,R,5,R,467,R,6,R,187,R,286,R,473
2022,110714, 3,  1,2,R,186,R,281,R,1,R,5,R,467,R,6,R,187,R,286,R,473
2022,110714, 4,  2,1,R,3196,R,4033,R,38,R,54,R,7229,R,92,R,3234,R,4087,R,7321
2022,110714, 4,  2,2,R,3196,R,4033,R,38,R,54,R,7229,R,92,R,3234,R,4087,R,7321
2022,110714, 5,  3,1,R,3363,R,3063,R,171,R,114,R,6426,R,285,R,3534,R,3177,R,6711
2022,110714, 5,  3,2,R,3336,R,3041,R,171,R,114,R,6377,R,285,R,3507,R,3155,R,6662
2022,110714, 5,  3,5,R,27,R,22,Z,0,Z,0,R,49,Z,0,R,27,R,22,R,49
2022,110714, 6,  4,1,R,1504,R,931,R,186,R,95,R,2435,R,281,R,1690,R,1026,R,2716
2022,110714, 6,  4,2,R,1246,R,748,R,176,R,93,R,1994,R,269,R,1422,R,841,R,2263
2022,110714, 6,  4,5,R,258,R,183,R,10,R,2,R,441,R,12,R,268,R,185,R,453
2022,110714, 7,999,1,R,1086,R,1003,R,90,R,78,R,2089,R,168,R,1176,R,1081,R,2257
2022,110714, 7,999,2,R,363,R,298,R,65,R,57,R,661,R,122,R,428,R,355,R,783
2022,110714, 7,999,5,R,723,R,705,R,25,R,21,R,1428,R,46,R,748,R,726,R,1474
2022,110714, 8,  5,1,R,633,R,602,R,56,R,43,R,1235,R,99,R,689,R,645,R,1334
2022,110714, 8,  5,2,R,252,R,209,R,47,R,34,R,461,R,81,R,299,R,243,R,542
2022,110714, 8,  5,5,R,381,R,393,R,9,R,9,R,774,R,18,R,390,R,402,R,792
2022,110714, 9,  6,1,R,274,R,231,R,23,R,11,R,505,R,34,R,297,R,242,R,539
2022,110714, 9,  6,2,R,66,R,55,R,12,R,6,R,121,R,18,R,78,R,61,R,139
2022,110714, 9,  6,5,R,208,R,176,R,11,R,5,R,384,R,16,R,219,R,181,R,400
2022,110714,10,  7,1,R,103,R,92,R,5,R,10,R,195,R,15,R,108,R,102,R,210
2022,110714,10,  7,2,R,20,R,10,R,4,R,8,R,30,R,12,R,24,R,18,R,42
2022,110714,10,  7,5,R,83,R,82,R,1,R,2,R,165,R,3,R,84,R,84,R,168
2022,110714,11,  8,1,R,58,R,52,R,2,R,7,R,110,R,9,R,60,R,59,R,119
2022,110714,11,  8,2,R,19,R,14,R,1,R,4,R,33,R,5,R,20,R,18,R,38
2022,110714,11,  8,5,R,39,R,38,R,1,R,3,R,77,R,4,R,40,R,41,R,81
2022,110714,12,  9,1,R,16,R,25,R,3,R,7,R,41,R,10,R,19,R,32,R,51
2022,110714,12,  9,2,R,6,R,9,R,1,R,5,R,15,R,6,R,7,R,14,R,21
2022,110714,12,  9,5,R,10,R,16,R,2,R,2,R,26,R,4,R,12,R,18,R,30
2022,110714,13, 10,1,R,2,R,1,R,1,R,0,R,3,R,1,R,3,R,1,R,4
2022,110714,13, 10,2,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
2022,110714,13, 10,5,R,2,R,0,R,1,R,0,R,2,R,1,R,3,R,0,R,3
2022,121150, 1,412,1,R,2314,R,3684,R,1043,R,2989,R,5998,R,4032,R,3357,R,6673,R,10030
2022,121150, 1,112,2,R,1437,R,2014,R,85,R,126,R,3451,R,211,R,1522,R,2140,R,3662
2022,121150, 1,312,5,R,877,R,1670,R,958,R,2863,R,2547,R,3821,R,1835,R,4533,R,6368
2022,121150, 2,999,1,R,1704,R,2687,R,140,R,570,R,4391,R,710,R,1844,R,3257,R,5101
2022,121150, 2,999,2,R,1410,R,2001,R,46,R,69,R,3411,R,115,R,1456,R,2070,R,3526
2022,121150, 2,999,5,R,294,R,686,R,94,R,501,R,980,R,595,R,388,R,1187,R,1575
2022,121150, 3,  1,1,R,28,R,42,R,1,R,0,R,70,R,1,R,29,R,42,R,71
2022,121150, 3,  1,2,R,27,R,42,R,1,R,0,R,69,R,1,R,28,R,42,R,70
2022,121150, 3,  1,5,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1
2022,121150, 4,  2,1,R,647,R,1114,R,2,R,5,R,1761,R,7,R,649,R,1119,R,1768
2022,121150, 4,  2,2,R,647,R,1114,R,2,R,5,R,1761,R,7,R,649,R,1119,R,1768
2022,121150, 5,  3,1,R,600,R,789,R,21,R,49,R,1389,R,70,R,621,R,838,R,1459
2022,121150, 5,  3,2,R,589,R,738,R,20,R,35,R,1327,R,55,R,609,R,773,R,1382
2022,121150, 5,  3,5,R,11,R,51,R,1,R,14,R,62,R,15,R,12,R,65,R,77
2022,121150, 6,  4,1,R,429,R,742,R,116,R,516,R,1171,R,632,R,545,R,1258,R,1803
2022,121150, 6,  4,2,R,147,R,107,R,23,R,29,R,254,R,52,R,170,R,136,R,306
2022,121150, 6,  4,5,R,282,R,635,R,93,R,487,R,917,R,580,R,375,R,1122,R,1497
2022,121150, 7,999,1,R,610,R,997,R,903,R,2419,R,1607,R,3322,R,1513,R,3416,R,4929
2022,121150, 7,999,2,R,27,R,13,R,39,R,57,R,40,R,96,R,66,R,70,R,136
2022,121150, 7,999,5,R,583,R,984,R,864,R,2362,R,1567,R,3226,R,1447,R,3346,R,4793
2022,121150, 8,  5,1,R,313,R,500,R,247,R,873,R,813,R,1120,R,560,R,1373,R,1933
2022,121150, 8,  5,2,R,20,R,8,R,7,R,16,R,28,R,23,R,27,R,24,R,51
2022,121150, 8,  5,5,R,293,R,492,R,240,R,857,R,785,R,1097,R,533,R,1349,R,1882
2022,121150, 9,  6,1,R,132,R,214,R,182,R,485,R,346,R,667,R,314,R,699,R,1013
2022,121150, 9,  6,2,R,5,R,1,R,9,R,14,R,6,R,23,R,14,R,15,R,29
2022,121150, 9,  6,5,R,127,R,213,R,173,R,471,R,340,R,644,R,300,R,684,R,984
2022,121150,10,  7,1,R,63,R,86,R,124,R,340,R,149,R,464,R,187,R,426,R,613
2022,121150,10,  7,2,R,0,R,0,R,8,R,10,R,0,R,18,R,8,R,10,R,18
2022,121150,10,  7,5,R,63,R,86,R,116,R,330,R,149,R,446,R,179,R,416,R,595
2022,121150,11,  8,1,R,65,R,125,R,204,R,437,R,190,R,641,R,269,R,562,R,831
2022,121150,11,  8,2,R,1,R,4,R,13,R,11,R,5,R,24,R,14,R,15,R,29
2022,121150,11,  8,5,R,64,R,121,R,191,R,426,R,185,R,617,R,255,R,547,R,802
2022,121150,12,  9,1,R,35,R,69,R,129,R,272,R,104,R,401,R,164,R,341,R,505
2022,121150,12,  9,2,R,1,R,0,R,2,R,6,R,1,R,8,R,3,R,6,R,9
2022,121150,12,  9,5,R,34,R,69,R,127,R,266,R,103,R,393,R,161,R,335,R,496
2022,121150,13, 10,1,R,2,R,3,R,17,R,12,R,5,R,29,R,19,R,15,R,34
2022,121150,13, 10,5,R,2,R,3,R,17,R,12,R,5,R,29,R,19,R,15,R,34
2022,122931, 1,412,1,R,4065,R,3942,R,503,R,668,R,8007,R,1171,R,4568,R,4610,R,9178
2022,122931, 1,112,2,R,3084,R,2914,R,76,R,41,R,5998,R,117,R,3160,R,2955,R,6115
2022,122931, 1,312,5,R,981,R,1028,R,427,R,627,R,2009,R,1054,R,1408,R,1655,R,3063
2022,122931, 2,999,1,R,3436,R,3262,R,135,R,121,R,6698,R,256,R,3571,R,3383,R,6954
2022,122931, 2,999,2,R,3044,R,2884,R,70,R,33,R,5928,R,103,R,3114,R,2917,R,6031
2022,122931, 2,999,5,R,392,R,378,R,65,R,88,R,770,R,153,R,457,R,466,R,923
2022,122931, 3,  1,1,R,4,R,7,R,1,R,1,R,11,R,2,R,5,R,8,R,13
2022,122931, 3,  1,2,R,4,R,7,R,1,R,1,R,11,R,2,R,5,R,8,R,13
2022,122931, 4,  2,1,R,1248,R,1372,R,5,R,3,R,2620,R,8,R,1253,R,1375,R,2628
2022,122931, 4,  2,2,R,1248,R,1372,R,5,R,3,R,2620,R,8,R,1253,R,1375,R,2628
2022,122931, 5,  3,1,R,1408,R,1296,R,23,R,15,R,2704,R,38,R,1431,R,1311,R,2742
2022,122931, 5,  3,2,R,1388,R,1276,R,23,R,13,R,2664,R,36,R,1411,R,1289,R,2700
2022,122931, 5,  3,5,R,20,R,20,R,0,R,2,R,40,R,2,R,20,R,22,R,42
2022,122931, 6,  4,1,R,776,R,587,R,106,R,102,R,1363,R,208,R,882,R,689,R,1571
2022,122931, 6,  4,2,R,404,R,229,R,41,R,16,R,633,R,57,R,445,R,245,R,690
2022,122931, 6,  4,5,R,372,R,358,R,65,R,86,R,730,R,151,R,437,R,444,R,881
2022,122931, 7,999,1,R,629,R,680,R,368,R,547,R,1309,R,915,R,997,R,1227,R,2224
2022,122931, 7,999,2,R,40,R,30,R,6,R,8,R,70,R,14,R,46,R,38,R,84
2022,122931, 7,999,5,R,589,R,650,R,362,R,539,R,1239,R,901,R,951,R,1189,R,2140
2022,122931, 8,  5,1,R,380,R,396,R,130,R,183,R,776,R,313,R,510,R,579,R,1089
2022,122931, 8,  5,2,R,33,R,15,R,5,R,3,R,48,R,8,R,38,R,18,R,56
2022,122931, 8,  5,5,R,347,R,381,R,125,R,180,R,728,R,305,R,472,R,561,R,1033
2022,122931, 9,  6,1,R,116,R,135,R,84,R,123,R,251,R,207,R,200,R,258,R,458
2022,122931, 9,  6,2,R,4,R,10,R,1,R,1,R,14,R,2,R,5,R,11,R,16
2022,122931, 9,  6,5,R,112,R,125,R,83,R,122,R,237,R,205,R,195,R,247,R,442
2022,122931,10,  7,1,R,62,R,54,R,49,R,75,R,116,R,124,R,111,R,129,R,240
2022,122931,10,  7,2,R,1,R,2,R,0,R,0,R,3,R,0,R,1,R,2,R,3
2022,122931,10,  7,5,R,61,R,52,R,49,R,75,R,113,R,124,R,110,R,127,R,237
2022,122931,11,  8,1,R,50,R,64,R,59,R,107,R,114,R,166,R,109,R,171,R,280
2022,122931,11,  8,2,R,0,R,2,R,0,R,3,R,2,R,3,R,0,R,5,R,5
2022,122931,11,  8,5,R,50,R,62,R,59,R,104,R,112,R,163,R,109,R,166,R,275
2022,122931,12,  9,1,R,20,R,29,R,39,R,54,R,49,R,93,R,59,R,83,R,142
2022,122931,12,  9,2,R,2,R,1,R,0,R,1,R,3,R,1,R,2,R,2,R,4
2022,122931,12,  9,5,R,18,R,28,R,39,R,53,R,46,R,92,R,57,R,81,R,138
2022,122931,13, 10,1,R,1,R,2,R,7,R,5,R,3,R,12,R,8,R,7,R,15
2022,122931,13, 10,5,R,1,R,2,R,7,R,5,R,3,R,12,R,8,R,7,R,15
2022,123961, 1,412,1,R,19814,R,23155,R,2760,R,3216,R,42969,R,5976,R,22574,R,26371,R,48945
2022,123961, 1,112,2,R,9622,R,10563,R,294,R,220,R,20185,R,514,R,9916,R,10783,R,20699
2022,123961, 1,312,5,R,10192,R,12592,R,2466,R,2996,R,22784,R,5462,R,12658,R,15588,R,28246
2022,123961, 2,999,1,R,13641,R,15993,R,870,R,936,R,29634,R,1806,R,14511,R,16929,R,31440
2022,123961, 2,999,2,R,9367,R,10430,R,258,R,192,R,19797,R,450,R,9625,R,10622,R,20247
2022,123961, 2,999,5,R,4274,R,5563,R,612,R,744,R,9837,R,1356,R,4886,R,6307,R,11193
2022,123961, 3,  1,1,R,129,R,246,R,11,R,8,R,375,R,19,R,140,R,254,R,394
2022,123961, 3,  1,2,R,129,R,245,R,9,R,6,R,374,R,15,R,138,R,251,R,389
2022,123961, 3,  1,5,Z,0,R,1,R,2,R,2,R,1,R,4,R,2,R,3,R,5
2022,123961, 4,  2,1,R,3590,R,4273,R,38,R,24,R,7863,R,62,R,3628,R,4297,R,7925
2022,123961, 4,  2,2,R,3587,R,4269,R,22,R,14,R,7856,R,36,R,3609,R,4283,R,7892
2022,123961, 4,  2,5,R,3,R,4,R,16,R,10,R,7,R,26,R,19,R,14,R,33
2022,123961, 5,  3,1,R,4623,R,5376,R,134,R,130,R,9999,R,264,R,4757,R,5506,R,10263
2022,123961, 5,  3,2,R,4373,R,4990,R,83,R,72,R,9363,R,155,R,4456,R,5062,R,9518
2022,123961, 5,  3,5,R,250,R,386,R,51,R,58,R,636,R,109,R,301,R,444,R,745
2022,123961, 6,  4,1,R,5299,R,6098,R,687,R,774,R,11397,R,1461,R,5986,R,6872,R,12858
2022,123961, 6,  4,2,R,1278,R,926,R,144,R,100,R,2204,R,244,R,1422,R,1026,R,2448
2022,123961, 6,  4,5,R,4021,R,5172,R,543,R,674,R,9193,R,1217,R,4564,R,5846,R,10410
2022,123961, 7,999,1,R,6173,R,7162,R,1890,R,2280,R,13335,R,4170,R,8063,R,9442,R,17505
2022,123961, 7,999,2,R,255,R,133,R,36,R,28,R,388,R,64,R,291,R,161,R,452
2022,123961, 7,999,5,R,5918,R,7029,R,1854,R,2252,R,12947,R,4106,R,7772,R,9281,R,17053
2022,123961, 8,  5,1,R,3723,R,4237,R,852,R,943,R,7960,R,1795,R,4575,R,5180,R,9755
2022,123961, 8,  5,2,R,173,R,79,R,24,R,12,R,252,R,36,R,197,R,91,R,288
2022,123961, 8,  5,5,R,3550,R,4158,R,828,R,931,R,7708,R,1759,R,4378,R,5089,R,9467
2022,123961, 9,  6,1,R,1230,R,1391,R,449,R,512,R,2621,R,961,R,1679,R,1903,R,3582
2022,123961, 9,  6,2,R,47,R,27,R,5,R,5,R,74,R,10,R,52,R,32,R,84
2022,123961, 9,  6,5,R,1183,R,1364,R,444,R,507,R,2547,R,951,R,1627,R,1871,R,3498
2022,123961,10,  7,1,R,552,R,602,R,246,R,326,R,1154,R,572,R,798,R,928,R,1726
2022,123961,10,  7,2,R,19,R,12,R,5,R,1,R,31,R,6,R,24,R,13,R,37
2022,123961,10,  7,5,R,533,R,590,R,241,R,325,R,1123,R,566,R,774,R,915,R,1689
2022,123961,11,  8,1,R,490,R,627,R,218,R,317,R,1117,R,535,R,708,R,944,R,1652
2022,123961,11,  8,2,R,14,R,10,R,2,R,4,R,24,R,6,R,16,R,14,R,30
2022,123961,11,  8,5,R,476,R,617,R,216,R,313,R,1093,R,529,R,692,R,930,R,1622
2022,123961,12,  9,1,R,164,R,288,R,117,R,164,R,452,R,281,R,281,R,452,R,733
2022,123961,12,  9,2,R,2,R,5,Z,0,R,6,R,7,R,6,R,2,R,11,R,13
2022,123961,12,  9,5,R,162,R,283,R,117,R,158,R,445,R,275,R,279,R,441,R,720
2022,123961,13, 10,1,R,14,R,17,R,8,R,18,R,31,R,26,R,22,R,35,R,57
2022,123961,13, 10,5,R,14,R,17,R,8,R,18,R,31,R,26,R,22,R,35,R,57
2022,126614, 1,412,1,R,16943,R,14694,R,4872,R,3076,R,31637,R,7948,R,21815,R,17770,R,39585
2022,126614, 1,112,2,R,15386,R,13342,R,1351,R,955,R,28728,R,2306,R,16737,R,14297,R,31034
2022,126614, 1,312,5,R,1557,R,1352,R,3521,R,2121,R,2909,R,5642,R,5078,R,3473,R,8551
2022,126614, 2,999,1,R,15334,R,13698,R,1569,R,1119,R,29032,R,2688,R,16903,R,14817,R,31720
2022,126614, 2,999,2,R,14682,R,13091,R,884,R,635,R,27773,R,1519,R,15566,R,13726,R,29292
2022,126614, 2,999,5,R,652,R,607,R,685,R,484,R,1259,R,1169,R,1337,R,1091,R,2428
2022,126614, 3,  1,1,R,130,R,214,R,18,R,16,R,344,R,34,R,148,R,230,R,378
2022,126614, 3,  1,2,R,130,R,214,R,18,R,16,R,344,R,34,R,148,R,230,R,378
2022,126614, 4,  2,1,R,6240,R,6067,R,153,R,114,R,12307,R,267,R,6393,R,6181,R,12574
2022,126614, 4,  2,2,R,6240,R,6067,R,149,R,113,R,12307,R,262,R,6389,R,6180,R,12569
2022,126614, 4,  2,5,R,0,R,0,R,4,R,1,R,0,R,5,R,4,R,1,R,5
2022,126614, 5,  3,1,R,6296,R,5845,R,327,R,231,R,12141,R,558,R,6623,R,6076,R,12699
2022,126614, 5,  3,2,R,6247,R,5800,R,299,R,207,R,12047,R,506,R,6546,R,6007,R,12553
2022,126614, 5,  3,5,R,49,R,45,R,28,R,24,R,94,R,52,R,77,R,69,R,146
2022,126614, 6,  4,1,R,2668,R,1572,R,1071,R,758,R,4240,R,1829,R,3739,R,2330,R,6069
2022,126614, 6,  4,2,R,2065,R,1010,R,418,R,299,R,3075,R,717,R,2483,R,1309,R,3792
2022,126614, 6,  4,5,R,603,R,562,R,653,R,459,R,1165,R,1112,R,1256,R,1021,R,2277
2022,126614, 7,999,1,R,1609,R,996,R,3303,R,1957,R,2605,R,5260,R,4912,R,2953,R,7865
2022,126614, 7,999,2,R,704,R,251,R,467,R,320,R,955,R,787,R,1171,R,571,R,1742
2022,126614, 7,999,5,R,905,R,745,R,2836,R,1637,R,1650,R,4473,R,3741,R,2382,R,6123
2022,126614, 8,  5,1,R,1066,R,637,R,1710,R,1004,R,1703,R,2714,R,2776,R,1641,R,4417
2022,126614, 8,  5,2,R,499,R,164,R,241,R,143,R,663,R,384,R,740,R,307,R,1047
2022,126614, 8,  5,5,R,567,R,473,R,1469,R,861,R,1040,R,2330,R,2036,R,1334,R,3370
2022,126614, 9,  6,1,R,360,R,209,R,723,R,430,R,569,R,1153,R,1083,R,639,R,1722
2022,126614, 9,  6,2,R,144,R,49,R,121,R,67,R,193,R,188,R,265,R,116,R,381
2022,126614, 9,  6,5,R,216,R,160,R,602,R,363,R,376,R,965,R,818,R,523,R,1341
2022,126614,10,  7,1,R,109,R,83,R,397,R,231,R,192,R,628,R,506,R,314,R,820
2022,126614,10,  7,2,R,43,R,18,R,49,R,45,R,61,R,94,R,92,R,63,R,155
2022,126614,10,  7,5,R,66,R,65,R,348,R,186,R,131,R,534,R,414,R,251,R,665
2022,126614,11,  8,1,R,58,R,54,R,325,R,214,R,112,R,539,R,383,R,268,R,651
2022,126614,11,  8,2,R,17,R,16,R,33,R,40,R,33,R,73,R,50,R,56,R,106
2022,126614,11,  8,5,R,41,R,38,R,292,R,174,R,79,R,466,R,333,R,212,R,545
2022,126614,12,  9,1,R,16,R,13,R,136,R,72,R,29,R,208,R,152,R,85,R,237
2022,126614,12,  9,2,R,1,R,4,R,21,R,22,R,5,R,43,R,22,R,26,R,48
2022,126614,12,  9,5,R,15,R,9,R,115,R,50,R,24,R,165,R,130,R,59,R,189
2022,126614,13, 10,1,R,0,R,0,R,12,R,6,R,0,R,18,R,12,R,6,R,18
2022,126614,13, 10,2,R,0,R,0,R,2,R,3,R,0,R,5,R,2,R,3,R,5
