year,UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 ,PEO7ISTR,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,SLO521,SLOA,SLOB,PRMPGM,TUITVRY1,TUITVRY2,TUITVRY3,CONFNO4,ENRHSST,ENRHSST1,ENRHSST2
2019,131520,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,4 ,1,2,1,R,5230,1,R,19,R,9432,R,4933,A,.,R,45,R,75,1,1,0,0,0,0,0,1,121,1,121,2,-2,1,121,,,,,,,,,,,,,,,,,,,,,
2019,133951,0,1,0,0,0,0,1,2,0,-2,0,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,3710,2,A,.,R,7536,R,3600,A,.,R,30,R,30,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111,,,,,,,,,,,,,,,,,,,,,
2019,134097,0,1,1,1,0,0,1,2,0,-2,0,,,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,11 ,2,1,1,R,6707,1,R,99,R,6680,R,4396,A,.,R,30,R,30,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,134130,0,1,0,0,0,0,1,2,0,-2,1,,,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,1,1,R,10781,2,A,.,R,5750,R,4470,A,.,R,30,R,30,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2019,135726,1,1,1,0,0,0,3,-2,-2,-2,1,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,2,1,R,4216,1,R,19,R,8460,R,6198,A,.,R,70,R,85,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,137351,0,1,0,0,0,0,1,2,4,-2,0,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,6304,2,A,.,R,7878,R,3958,A,.,R,30,R,30,1,1,0,0,0,0,0,1,372,1,372,1,372,1,372,,,,,,,,,,,,,,,,,,,,,
2019,139658,1,1,1,1,0,0,4,-2,-2,71,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,7 ,2,2,1,R,4821,2,A,.,R,8638,R,6334,A,.,R,75,R,75,1,1,0,0,0,0,0,2,-2,1,200,1,200,1,200,,,,,,,,,,,,,,,,,,,,,
2019,139755,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,10070,2,A,.,R,6918,R,5172,A,.,R,75,R,75,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,139959,0,1,0,0,0,0,1,2,0,-2,1,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,1,1,R,9635,1,R,21,R,6278,R,4036,A,.,R,70,R,75,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2019,144050,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,2,2,R,7 ,1,2,1,R,3528,2,A,.,A,.,A,.,R,17004,R,75,R,90,1,1,0,0,0,0,0,1,182,1,200,1,182,1,200,,,,,,,,,,,,,,,,,,,,,
2019,145600,0,1,1,0,0,1,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,3506,2,A,.,R,8082,R,4397,A,.,R,60,R,70,1,1,0,0,0,0,0,2,-2,1,122,1,122,1,122,,,,,,,,,,,,,,,,,,,,,
2019,145637,1,1,1,0,0,1,1,2,0,-2,0,,,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,1,1,1,R,16030,2,A,.,A,.,A,.,R,11480,R,50,R,70,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,147767,0,1,0,0,0,0,3,-2,-2,-2,0,,,1,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,2,1,1,1,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,9 ,2,2,1,R,4134,1,R,14,R,10492,R,6527,A,.,R,75,R,95,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,151351,1,1,1,1,1,0,1,2,0,-2,1,,,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,11453,2,A,.,R,7230,R,3600,A,.,R,65,R,70,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,152080,0,1,0,0,0,0,4,-2,-2,30,0,,,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,6545,1,R,21,A,.,A,.,R,15640,R,75,R,75,1,1,0,0,0,0,0,1,113,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,160472,1,0,-2,0,0,0,2,-2,-2,-2,1,,,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,0,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,
2019,160755,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,13 ,2,2,1,R,4071,2,A,.,R,9010,R,6764,A,.,R,0,R,50,1,1,0,0,0,0,0,1,372,1,372,1,372,1,372,,,,,,,,,,,,,,,,,,,,,
2019,162928,0,1,1,1,0,0,3,-2,-2,-2,0,,,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,2,1,R,2762,1,R,19,R,9452,R,6858,A,.,R,70,R,75,1,1,0,0,0,0,0,1,165,1,165,1,165,1,165,,,,,,,,,,,,,,,,,,,,,
2019,163286,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,12025,2,A,.,R,7755,R,5500,A,.,R,75,R,75,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,164924,0,1,0,0,0,0,4,-2,-2,30,1,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,2,1,R,7687,2,A,.,R,9300,R,5526,A,.,R,80,R,75,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,164988,0,1,0,0,0,0,3,-2,-2,-2,1,,,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,2,1,R,11612,2,A,.,R,10680,R,5480,A,.,R,80,R,95,1,1,0,0,0,0,0,2,-2,1,128,2,-2,1,128,,,,,,,,,,,,,,,,,,,,,
2019,165015,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,14 ,2,2,1,R,2950,1,R,19,R,9060,R,7020,A,.,R,80,R,75,1,1,0,0,0,0,0,2,-2,1,200,1,200,1,200,,,,,,,,,,,,,,,,,,,,,
2019,166027,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,9 ,1,2,1,R,13621,2,A,.,R,10927,R,6755,A,.,R,75,R,105,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,166629,1,1,1,0,0,0,1,2,0,-2,1,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,1,1,R,14915,2,A,.,R,7280,R,5724,A,.,R,80,R,80,1,1,0,0,0,0,0,1,327,1,103,1,103,1,103,,,,,,,,,,,,,,,,,,,,,
2019,166683,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,0,0,1,0,0,4,1,1,1,1,2,1,-2,-2,2,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,2,2,R,6 ,2,2,1,R,5965,2,A,.,R,10430,R,5960,A,.,R,75,R,75,1,1,0,0,0,0,0,1,186,1,186,1,186,1,186,,,,,,,,,,,,,,,,,,,,,
2019,167358,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,2,2,1,R,9410,1,R,19,R,9250,R,8240,A,.,R,75,R,75,1,1,0,0,0,0,0,2,-2,1,110,1,110,1,110,,,,,,,,,,,,,,,,,,,,,
2019,168148,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,15 ,2,2,1,R,3976,1,R,99,R,8220,R,6866,A,.,R,75,R,85,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,,,,,,,,,,,,,,,,,,,,,
2019,168421,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,14 ,2,2,1,R,2240,2,A,.,R,8736,R,6566,A,.,R,65,R,70,1,1,0,0,0,0,0,1,186,1,186,1,186,1,186,,,,,,,,,,,,,,,,,,,,,
2019,170976,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,12242,2,A,.,A,.,A,.,R,11996,R,75,R,75,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,171100,0,1,0,0,0,0,1,2,0,-2,0,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,17445,2,A,.,R,4374,R,6148,A,.,R,65,R,65,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,174066,0,1,1,1,0,0,1,2,0,-2,1,,,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,1,1,R,7555,2,A,.,R,6278,R,4490,A,.,R,55,R,75,1,1,0,0,0,0,1,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,179867,0,1,0,0,0,0,3,-2,-2,-2,1,,,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,13 ,2,2,1,R,7180,2,A,.,R,11650,R,5250,A,.,R,75,R,45,1,1,0,0,0,0,1,1,200,1,200,1,200,1,200,,,,,,,,,,,,,,,,,,,,,
2019,182670,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,2,2,R,10 ,1,2,1,R,3733,1,R,99,R,9879,R,6495,A,.,R,80,R,50,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,185828,1,1,1,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,1960,2,A,.,R,9110,R,5490,A,.,R,75,R,75,1,1,0,0,0,0,0,2,-2,1,135,1,135,1,135,,,,,,,,,,,,,,,,,,,,,
2019,186131,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,2,2,-2,-2,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,4 ,1,2,1,R,5151,2,A,.,R,10090,R,7060,A,.,R,70,R,90,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,186371,0,1,1,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,820,2,A,.,R,8831,R,3860,A,.,R,70,R,70,1,1,0,0,0,0,0,2,-2,1,187,1,187,1,187,,,,,,,,,,,,,,,,,,,,,
2019,186380,0,1,1,0,0,0,1,2,0,-2,0,,,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,15862,2,A,.,R,7971,R,5104,A,.,R,70,R,70,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,186399,0,1,1,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,2053,2,A,.,R,8615,R,5314,A,.,R,70,R,70,1,1,0,0,0,0,0,2,-2,1,187,1,187,1,187,,,,,,,,,,,,,,,,,,,,,
2019,186867,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,2,1,R,1801,2,A,.,R,8910,R,6860,A,.,R,70,R,60,1,1,0,0,0,0,0,2,-2,1,172,1,172,1,172,,,,,,,,,,,,,,,,,,,,,
2019,190415,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,1,1,R,7200,1,R,14,R,9152,R,6094,A,.,R,80,R,105,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,191241,0,1,1,0,0,0,4,-2,-2,30,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,4650,2,A,.,A,.,A,.,R,18510,R,70,R,70,1,1,0,0,0,0,0,1,128,1,103,1,103,1,103,,,,,,,,,,,,,,,,,,,,,
2019,193900,1,1,1,0,0,0,3,-2,-2,-2,1,,,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,2,1,R,12994,1,R,19,R,13548,R,5136,A,.,R,80,R,110,1,1,0,0,0,0,0,2,-2,1,200,1,200,1,200,,,,,,,,,,,,,,,,,,,,,
2019,194824,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,A,. ,1,2,1,R,3930,1,R,21,R,8770,R,6810,A,.,R,70,R,75,1,1,0,0,0,0,0,1,201,1,201,1,201,1,201,,,,,,,,,,,,,,,,,,,,,
2019,195003,1,1,1,0,0,0,3,-2,-2,-2,1,,,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,14 ,2,2,1,R,6527,2,A,.,R,7902,R,6000,A,.,R,65,R,65,1,1,0,0,0,0,0,2,-2,1,201,1,201,1,201,,,,,,,,,,,,,,,,,,,,,
2019,195030,0,1,1,1,0,0,3,-2,-2,-2,1,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,1,2,1,R,1350,2,A,.,R,10090,R,6380,A,.,R,50,R,50,1,1,0,0,0,0,0,1,200,1,200,1,200,1,200,,,,,,,,,,,,,,,,,,,,,
2019,196079,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,2,1,1,R,7391,2,A,.,R,10830,R,5238,A,.,R,50,R,75,1,1,0,0,0,0,0,2,-2,1,101,1,101,1,101,,,,,,,,,,,,,,,,,,,,,
