year,UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
2020,110662,28, 28,R,1,R,1
2020,110662,29, 29,R,6,R,6
2020,110662,30, 30,R,1,R,1
2020,110662,31, 31,R,2,R,2
2020,110662,32, 32,R,23,R,23
2020,110662,33, 33,R,6,R,6
2020,110662,34, 34,R,72,R,72
2020,110662,35, 35,R,2,R,2
2020,110662,36, 36,R,74,R,74
2020,110662,37, 37,R,20,R,20
2020,110662,39, 39,R,22,R,22
2020,110662,40, 40,R,9,R,9
2020,110662,41, 41,R,30,R,30
2020,110662,42, 42,R,29,R,29
2020,110662,44, 44,R,2,R,2
2020,110662,45, 45,R,4,R,4
2020,110662,47, 47,R,9,R,9
2020,110662,48, 48,R,105,R,104
2020,110662,49, 49,R,10,R,10
2020,110662,51, 51,R,35,R,35
2020,110662,53, 53,R,77,R,77
2020,110662,54, 54,R,1,R,1
2020,110662,55, 55,R,9,R,9
2020,110662,58,999,R,5785,R,5761
2020,110662,78, 78,R,1,R,1
2020,110662,89,999,R,1,R,1
2020,110662,90, 90,R,599,R,588
2020,110662,98, 98,R,1,A,
2020,110662,99, 99,R,6386,R,6350
2020,110671, 4,  4,R,1,R,1
2020,110671, 5,  5,R,2,R,2
2020,110671, 6,  6,R,4730,R,4717
2020,110671, 8,  8,R,1,R,1
2020,110671,12, 12,R,1,R,1
2020,110671,13, 13,R,1,R,1
2020,110671,15, 15,R,3,R,3
2020,110671,17, 17,R,1,R,1
2020,110671,22, 22,R,1,R,1
2020,110671,24, 24,R,1,R,1
2020,110671,25, 25,R,2,R,2
2020,110671,26, 26,R,2,R,2
2020,110671,32, 32,R,3,R,3
2020,110671,34, 34,R,2,R,2
2020,110671,35, 35,R,2,R,2
2020,110671,36, 36,R,1,R,1
2020,110671,48, 48,R,4,R,4
2020,110671,51, 51,R,1,R,1
2020,110671,53, 53,R,2,R,2
2020,110671,58,999,R,4761,R,4748
2020,110671,66, 66,R,1,R,1
2020,110671,89,999,R,1,R,1
2020,110671,90, 90,R,89,R,77
2020,110671,98, 98,R,1,A,
2020,110671,99, 99,R,4852,R,4826
2020,110680, 2,  2,R,2,R,2
2020,110680, 4,  4,R,37,R,37
2020,110680, 5,  5,R,2,R,2
2020,110680, 6,  6,R,4808,R,4802
2020,110680, 8,  8,R,28,R,28
2020,110680, 9,  9,R,5,R,5
2020,110680,10, 10,R,2,R,2
2020,110680,11, 11,R,2,R,2
2020,110680,12, 12,R,14,R,14
2020,110680,13, 13,R,15,R,14
2020,110680,15, 15,R,13,R,13
2020,110680,16, 16,R,1,R,1
2020,110680,17, 17,R,28,R,28
2020,110680,18, 18,R,3,R,3
2020,110680,19, 19,R,5,R,5
2020,110680,20, 20,R,4,R,4
2020,110680,21, 21,R,2,R,2
2020,110680,22, 22,R,3,R,3
2020,110680,24, 24,R,13,R,13
2020,110680,25, 25,R,24,R,23
2020,110680,26, 26,R,5,R,5
2020,110680,27, 27,R,7,R,7
2020,110680,29, 29,R,3,R,3
2020,110680,30, 30,R,2,R,2
2020,110680,31, 31,R,4,R,3
2020,110680,32, 32,R,27,R,27
2020,110680,33, 33,R,1,R,1
2020,110680,34, 34,R,32,R,32
2020,110680,35, 35,R,5,R,5
2020,110680,36, 36,R,29,R,29
2020,110680,37, 37,R,5,R,5
2020,110680,39, 39,R,7,R,6
2020,110680,40, 40,R,2,R,2
2020,110680,41, 41,R,26,R,26
2020,110680,42, 42,R,18,R,18
2020,110680,44, 44,R,2,R,2
2020,110680,45, 45,R,5,R,5
2020,110680,47, 47,R,2,R,2
2020,110680,48, 48,R,46,R,45
2020,110680,49, 49,R,6,R,6
2020,110680,50, 50,R,1,R,1
2020,110680,51, 51,R,20,R,20
2020,110680,53, 53,R,39,R,39
2020,110680,54, 54,R,2,R,2
2020,110680,55, 55,R,6,R,6
2020,110680,56, 56,R,1,R,1
2020,110680,58,999,R,5314,R,5303
2020,110680,60, 60,R,1,R,1
2020,110680,66, 66,R,1,R,1
2020,110680,89,999,R,2,R,2
2020,110680,90, 90,R,1125,R,1102
2020,110680,98, 98,R,6,A,
2020,110680,99, 99,R,6447,R,6407
2020,110705, 4,  4,R,7,R,7
2020,110705, 5,  5,R,1,R,1
2020,110705, 6,  6,R,4016,R,4007
2020,110705, 8,  8,R,21,R,20
2020,110705, 9,  9,R,15,R,15
2020,110705,11, 11,R,9,R,9
2020,110705,12, 12,R,16,R,16
2020,110705,13, 13,R,8,R,8
2020,110705,15, 15,R,8,R,8
2020,110705,16, 16,R,3,R,3
2020,110705,17, 17,R,30,R,30
2020,110705,18, 18,R,4,R,4
2020,110705,19, 19,R,1,R,1
2020,110705,20, 20,R,3,R,3
2020,110705,22, 22,R,3,R,2
2020,110705,23, 23,R,1,R,1
2020,110705,24, 24,R,13,R,13
2020,110705,25, 25,R,22,R,22
2020,110705,26, 26,R,6,R,6
2020,110705,27, 27,R,8,R,8
2020,110705,28, 28,R,1,R,1
2020,110705,29, 29,R,2,R,2
2020,110705,30, 30,R,2,R,2
2020,110705,31, 31,R,2,R,2
2020,110705,32, 32,R,14,R,14
2020,110705,33, 33,R,1,R,1
2020,110705,34, 34,R,32,R,32
2020,110705,35, 35,R,6,R,6
2020,110705,36, 36,R,26,R,26
2020,110705,37, 37,R,4,R,4
2020,110705,39, 39,R,1,R,1
2020,110705,41, 41,R,16,R,16
2020,110705,42, 42,R,11,R,11
2020,110705,44, 44,R,2,R,2
2020,110705,45, 45,R,2,R,2
2020,110705,47, 47,R,2,R,2
2020,110705,48, 48,R,26,R,25
2020,110705,49, 49,R,4,R,4
2020,110705,51, 51,R,21,R,20
2020,110705,53, 53,R,44,R,44
2020,110705,55, 55,R,4,R,4
2020,110705,56, 56,R,1,R,1
2020,110705,58,999,R,4419,R,4406
2020,110705,66, 66,R,2,R,2
2020,110705,89,999,R,2,R,2
2020,110705,90, 90,R,424,R,422
2020,110705,98, 98,R,2,A,
2020,110705,99, 99,R,4847,R,4830
2020,110714, 1,  1,R,1,R,1
2020,110714, 2,  2,R,1,R,1
2020,110714, 4,  4,R,2,R,2
2020,110714, 5,  5,R,1,R,1
2020,110714, 6,  6,R,3940,R,3929
2020,110714, 8,  8,R,4,R,4
2020,110714, 9,  9,R,3,R,2
2020,110714,11, 11,R,1,R,1
2020,110714,12, 12,R,4,R,4
2020,110714,13, 13,R,2,R,2
2020,110714,15, 15,R,7,R,7
2020,110714,16, 16,R,1,R,1
2020,110714,17, 17,R,6,R,6
2020,110714,18, 18,R,1,R,1
2020,110714,19, 19,R,1,R,1
2020,110714,24, 24,R,7,R,7
2020,110714,25, 25,R,7,R,7
2020,110714,26, 26,R,2,R,2
2020,110714,27, 27,R,2,R,1
2020,110714,29, 29,R,2,R,2
2020,110714,30, 30,R,1,R,1
2020,110714,31, 31,R,1,R,1
2020,110714,32, 32,R,3,R,3
2020,110714,33, 33,R,2,R,2
2020,110714,34, 34,R,3,R,3
2020,110714,36, 36,R,6,R,6
2020,110714,37, 37,R,2,R,2
2020,110714,39, 39,R,2,R,2
2020,110714,41, 41,R,7,R,7
2020,110714,42, 42,R,2,R,2
2020,110714,44, 44,R,1,R,1
2020,110714,47, 47,R,2,R,2
2020,110714,48, 48,R,8,R,8
2020,110714,49, 49,R,2,R,2
2020,110714,51, 51,R,3,R,3
2020,110714,53, 53,R,5,R,5
2020,110714,55, 55,R,2,R,2
2020,110714,58,999,R,4047,R,4034
2020,110714,90, 90,R,146,R,141
2020,110714,98, 98,R,1,A,
2020,110714,99, 99,R,4194,R,4175
2020,121150, 1,  1,R,3,R,3
2020,121150, 2,  2,R,4,R,4
2020,121150, 4,  4,R,11,R,10
2020,121150, 5,  5,R,4,R,4
2020,121150, 6,  6,R,336,R,328
2020,121150, 8,  8,R,28,R,28
2020,121150, 9,  9,R,3,R,3
2020,121150,12, 12,R,14,R,13
2020,121150,13, 13,R,8,R,8
2020,121150,15, 15,R,13,R,13
2020,121150,16, 16,R,2,R,2
2020,121150,17, 17,R,14,R,14
2020,121150,18, 18,R,5,R,5
2020,121150,19, 19,R,1,R,1
2020,121150,20, 20,R,2,R,2
2020,121150,21, 21,R,1,R,1
2020,121150,22, 22,R,2,R,2
2020,121150,24, 24,R,4,R,4
2020,121150,25, 25,R,4,R,4
2020,121150,26, 26,R,5,R,5
2020,121150,27, 27,R,4,R,4
2020,121150,29, 29,R,4,R,4
2020,121150,30, 30,R,1,R,1
2020,121150,32, 32,R,15,R,15
2020,121150,33, 33,R,1,R,1
2020,121150,34, 34,R,10,R,10
2020,121150,35, 35,R,5,R,5
2020,121150,36, 36,R,10,R,9
2020,121150,37, 37,R,4,R,4
2020,121150,39, 39,R,5,R,5
2020,121150,40, 40,R,4,R,4
2020,121150,41, 41,R,10,R,9
2020,121150,42, 42,R,8,R,8
2020,121150,45, 45,R,3,R,3
2020,121150,47, 47,R,15,R,15
2020,121150,48, 48,R,66,R,66
2020,121150,49, 49,R,4,R,4
2020,121150,51, 51,R,9,R,9
2020,121150,53, 53,R,24,R,24
2020,121150,54, 54,R,2,R,2
2020,121150,55, 55,R,1,R,1
2020,121150,56, 56,R,2,R,2
2020,121150,58,999,R,671,R,659
2020,121150,66, 66,R,2,R,2
2020,121150,89,999,R,2,R,2
2020,121150,90, 90,R,50,R,44
2020,121150,98, 98,R,10,A,
2020,121150,99, 99,R,733,R,705
2020,122931, 2,  2,R,1,R,1
2020,122931, 4,  4,R,12,R,12
2020,122931, 5,  5,R,1,R,1
2020,122931, 6,  6,R,676,R,667
2020,122931, 8,  8,R,31,R,31
2020,122931, 9,  9,R,28,R,27
2020,122931,11, 11,R,3,R,3
2020,122931,12, 12,R,6,R,5
2020,122931,13, 13,R,4,R,4
2020,122931,15, 15,R,40,R,40
2020,122931,16, 16,R,1,R,1
2020,122931,17, 17,R,39,R,39
2020,122931,22, 22,R,1,R,1
2020,122931,23, 23,R,1,R,0
2020,122931,24, 24,R,8,R,8
2020,122931,25, 25,R,35,R,34
2020,122931,26, 26,R,1,R,1
2020,122931,27, 27,R,6,R,6
2020,122931,28, 28,R,1,R,1
2020,122931,29, 29,R,5,R,5
2020,122931,30, 30,R,1,R,1
2020,122931,31, 31,R,3,R,3
2020,122931,32, 32,R,6,R,6
2020,122931,33, 33,R,1,R,1
2020,122931,34, 34,R,10,R,9
2020,122931,36, 36,R,23,R,22
2020,122931,37, 37,R,4,R,3
2020,122931,39, 39,R,5,R,5
2020,122931,40, 40,R,1,R,1
2020,122931,41, 41,R,31,R,31
2020,122931,42, 42,R,7,R,6
2020,122931,47, 47,R,1,R,1
2020,122931,48, 48,R,21,R,21
2020,122931,49, 49,R,2,R,2
2020,122931,50, 50,R,4,R,4
2020,122931,51, 51,R,7,R,7
2020,122931,53, 53,R,100,R,100
2020,122931,55, 55,R,3,R,3
2020,122931,57, 57,R,42,R,41
2020,122931,58,999,R,1172,R,1154
2020,122931,66, 66,R,3,R,3
2020,122931,89,999,R,3,R,3
2020,122931,90, 90,R,84,R,76
2020,122931,99, 99,R,1259,R,1233
2020,123961, 1,  1,R,6,R,6
2020,123961, 2,  2,R,4,R,4
2020,123961, 4,  4,R,55,R,54
2020,123961, 5,  5,R,3,R,3
2020,123961, 6,  6,R,1459,R,1428
2020,123961, 8,  8,R,57,R,55
2020,123961, 9,  9,R,26,R,24
2020,123961,10, 10,R,4,R,4
2020,123961,11, 11,R,7,R,6
2020,123961,12, 12,R,75,R,74
2020,123961,13, 13,R,35,R,30
2020,123961,15, 15,R,32,R,32
2020,123961,16, 16,R,9,R,9
2020,123961,17, 17,R,137,R,134
2020,123961,18, 18,R,13,R,9
2020,123961,19, 19,R,7,R,7
2020,123961,20, 20,R,12,R,12
2020,123961,21, 21,R,4,R,4
2020,123961,22, 22,R,11,R,11
2020,123961,23, 23,R,1,R,1
2020,123961,24, 24,R,44,R,43
2020,123961,25, 25,R,37,R,36
2020,123961,26, 26,R,19,R,19
2020,123961,27, 27,R,24,R,24
2020,123961,28, 28,R,4,R,4
2020,123961,29, 29,R,27,R,26
2020,123961,30, 30,R,4,R,3
2020,123961,31, 31,R,8,R,8
2020,123961,32, 32,R,48,R,44
2020,123961,33, 33,R,5,R,5
2020,123961,34, 34,R,78,R,72
2020,123961,35, 35,R,3,R,3
2020,123961,36, 36,R,148,R,137
2020,123961,37, 37,R,27,R,26
2020,123961,38, 38,R,4,R,3
2020,123961,39, 39,R,36,R,35
2020,123961,40, 40,R,9,R,8
2020,123961,41, 41,R,43,R,35
2020,123961,42, 42,R,34,R,32
2020,123961,44, 44,R,3,R,3
2020,123961,45, 45,R,5,R,4
2020,123961,46, 46,R,2,R,2
2020,123961,47, 47,R,21,R,20
2020,123961,48, 48,R,158,R,154
2020,123961,49, 49,R,12,R,11
2020,123961,50, 50,R,5,R,5
2020,123961,51, 51,R,37,R,36
2020,123961,53, 53,R,105,R,101
2020,123961,54, 54,R,3,R,3
2020,123961,55, 55,R,25,R,24
2020,123961,56, 56,R,3,R,1
2020,123961,58,999,R,2938,R,2834
2020,123961,60, 60,R,3,R,0
2020,123961,72, 72,R,1,R,1
2020,123961,89,999,R,4,R,1
2020,123961,90, 90,R,430,R,395
2020,123961,98, 98,R,87,A,
2020,123961,99, 99,R,3459,R,3230
2020,126614, 1,  1,R,9,R,8
2020,126614, 2,  2,R,7,R,6
2020,126614, 4,  4,R,36,R,35
2020,126614, 5,  5,R,2,R,2
2020,126614, 6,  6,R,747,R,725
2020,126614, 8,  8,R,3509,R,3404
2020,126614, 9,  9,R,49,R,47
2020,126614,10, 10,R,3,R,3
2020,126614,11, 11,R,16,R,16
2020,126614,12, 12,R,100,R,98
2020,126614,13, 13,R,44,R,43
2020,126614,15, 15,R,12,R,12
2020,126614,16, 16,R,7,R,6
2020,126614,17, 17,R,234,R,228
2020,126614,18, 18,R,18,R,18
2020,126614,19, 19,R,12,R,12
2020,126614,20, 20,R,15,R,15
2020,126614,21, 21,R,12,R,11
2020,126614,22, 22,R,11,R,11
2020,126614,23, 23,R,7,R,7
2020,126614,24, 24,R,74,R,74
2020,126614,25, 25,R,122,R,117
2020,126614,26, 26,R,34,R,33
2020,126614,27, 27,R,79,R,76
2020,126614,28, 28,R,1,R,1
2020,126614,29, 29,R,30,R,30
2020,126614,30, 30,R,5,R,5
2020,126614,31, 31,R,4,R,4
2020,126614,32, 32,R,27,R,26
2020,126614,33, 33,R,20,R,19
2020,126614,34, 34,R,121,R,120
2020,126614,35, 35,R,14,R,14
2020,126614,36, 36,R,102,R,100
2020,126614,37, 37,R,44,R,43
2020,126614,39, 39,R,47,R,47
2020,126614,40, 40,R,10,R,10
2020,126614,41, 41,R,37,R,36
2020,126614,42, 42,R,76,R,76
2020,126614,44, 44,R,11,R,9
2020,126614,45, 45,R,17,R,15
2020,126614,46, 46,R,1,R,1
2020,126614,47, 47,R,31,R,31
2020,126614,48, 48,R,243,R,235
2020,126614,49, 49,R,9,R,8
2020,126614,50, 50,R,10,R,10
2020,126614,51, 51,R,63,R,60
2020,126614,53, 53,R,88,R,86
2020,126614,54, 54,R,3,R,3
2020,126614,55, 55,R,32,R,32
2020,126614,56, 56,R,4,R,4
2020,126614,57, 57,R,3,R,3
2020,126614,58,999,R,6212,R,6035
2020,126614,69, 69,R,1,R,0
2020,126614,89,999,R,1,R,0
2020,126614,90, 90,R,107,R,72
2020,126614,99, 99,R,6320,R,6107
2020,126775, 1,  1,R,1,R,1
2020,126775, 2,  2,R,8,R,8
2020,126775, 4,  4,R,19,R,19
2020,126775, 5,  5,R,2,R,2
2020,126775, 6,  6,R,79,R,78
2020,126775, 8,  8,R,614,R,602
2020,126775, 9,  9,R,3,R,3
2020,126775,11, 11,R,1,R,1
2020,126775,12, 12,R,7,R,7
2020,126775,13, 13,R,5,R,5
2020,126775,15, 15,R,2,R,2
2020,126775,16, 16,R,3,R,3
2020,126775,17, 17,R,22,R,22
2020,126775,18, 18,R,1,R,1
2020,126775,19, 19,R,2,R,2
2020,126775,20, 20,R,16,R,16
2020,126775,21, 21,R,5,R,5
2020,126775,22, 22,R,3,R,3
2020,126775,23, 23,R,5,R,5
2020,126775,24, 24,R,4,R,3
2020,126775,25, 25,R,3,R,3
2020,126775,26, 26,R,3,R,3
2020,126775,27, 27,R,15,R,15
2020,126775,29, 29,R,4,R,4
2020,126775,30, 30,R,2,R,2
2020,126775,31, 31,R,6,R,6
2020,126775,32, 32,R,3,R,3
2020,126775,33, 33,R,2,R,2
2020,126775,34, 34,R,6,R,6
2020,126775,35, 35,R,10,R,10
2020,126775,36, 36,R,4,R,4
2020,126775,37, 37,R,6,R,6
2020,126775,38, 38,R,1,R,1
2020,126775,39, 39,R,5,R,5
2020,126775,40, 40,R,18,R,18
2020,126775,41, 41,R,14,R,14
2020,126775,42, 42,R,11,R,10
2020,126775,44, 44,R,3,R,3
2020,126775,45, 45,R,2,R,2
2020,126775,46, 46,R,1,R,1
2020,126775,47, 47,R,4,R,4
2020,126775,48, 48,R,152,R,149
2020,126775,49, 49,R,4,R,4
2020,126775,50, 50,R,2,R,2
2020,126775,51, 51,R,9,R,8
2020,126775,53, 53,R,28,R,27
2020,126775,54, 54,R,1,R,1
2020,126775,55, 55,R,5,R,5
2020,126775,56, 56,R,2,R,1
2020,126775,57, 57,R,1,R,1
2020,126775,58,999,R,1129,R,1108
2020,126775,90, 90,R,34,R,14
2020,126775,99, 99,R,1163,R,1122
2020,129020, 1,  1,R,1,R,1
2020,129020, 4,  4,R,2,R,2
2020,129020, 6,  6,R,31,R,30
2020,129020, 8,  8,R,1,R,1
2020,129020, 9,  9,R,2361,R,2233
2020,129020,10, 10,R,1,R,1
2020,129020,11, 11,R,2,R,2
2020,129020,12, 12,R,19,R,18
2020,129020,13, 13,R,7,R,6
2020,129020,15, 15,R,1,R,1
2020,129020,17, 17,R,9,R,8
2020,129020,18, 18,R,2,R,2
2020,129020,22, 22,R,3,R,3
2020,129020,23, 23,R,11,R,11
2020,129020,24, 24,R,16,R,16
2020,129020,25, 25,R,350,R,343
2020,129020,26, 26,R,3,R,3
2020,129020,27, 27,R,6,R,5
2020,129020,29, 29,R,1,R,1
2020,129020,31, 31,R,1,R,1
2020,129020,32, 32,R,1,R,1
2020,129020,33, 33,R,50,R,49
2020,129020,34, 34,R,169,R,159
2020,129020,36, 36,R,291,R,274
2020,129020,37, 37,R,5,R,3
2020,129020,39, 39,R,2,R,2
2020,129020,41, 41,R,2,R,2
2020,129020,42, 42,R,39,R,38
2020,129020,44, 44,R,27,R,26
2020,129020,45, 45,R,1,R,1
2020,129020,47, 47,R,2,R,2
2020,129020,48, 48,R,11,R,10
2020,129020,50, 50,R,11,R,11
2020,129020,51, 51,R,20,R,19
2020,129020,53, 53,R,4,R,4
2020,129020,55, 55,R,4,R,3
2020,129020,57, 57,R,16,R,13
2020,129020,58,999,R,3483,R,3305
2020,129020,72, 72,R,9,R,9
2020,129020,89,999,R,9,R,9
2020,129020,90, 90,R,333,R,255
2020,129020,99, 99,R,3825,R,3569
2020,130794, 1,  1,R,13,R,13
2020,130794, 2,  2,R,5,R,5
2020,130794, 4,  4,R,16,R,15
2020,130794, 5,  5,R,3,R,3
2020,130794, 6,  6,R,152,R,150
2020,130794, 8,  8,R,17,R,17
2020,130794, 9,  9,R,87,R,85
2020,130794,10, 10,R,5,R,5
2020,130794,11, 11,R,10,R,10
2020,130794,12, 12,R,57,R,57
2020,130794,13, 13,R,33,R,33
2020,130794,15, 15,R,4,R,4
2020,130794,16, 16,R,3,R,3
2020,130794,17, 17,R,51,R,51
2020,130794,18, 18,R,6,R,6
2020,130794,19, 19,R,3,R,3
2020,130794,20, 20,R,1,R,1
2020,130794,21, 21,R,13,R,13
2020,130794,22, 22,R,10,R,10
2020,130794,23, 23,R,3,R,3
2020,130794,24, 24,R,34,R,34
2020,130794,25, 25,R,57,R,55
2020,130794,26, 26,R,13,R,13
2020,130794,27, 27,R,15,R,15
2020,130794,28, 28,R,10,R,10
2020,130794,29, 29,R,13,R,13
2020,130794,30, 30,R,1,R,1
2020,130794,31, 31,R,3,R,3
2020,130794,32, 32,R,5,R,5
2020,130794,33, 33,R,6,R,6
2020,130794,34, 34,R,52,R,52
2020,130794,35, 35,R,5,R,5
2020,130794,36, 36,R,147,R,146
2020,130794,37, 37,R,19,R,19
2020,130794,38, 38,R,1,R,1
2020,130794,39, 39,R,16,R,16
2020,130794,40, 40,R,8,R,8
2020,130794,41, 41,R,4,R,4
2020,130794,42, 42,R,32,R,32
2020,130794,44, 44,R,6,R,6
2020,130794,45, 45,R,9,R,9
2020,130794,46, 46,R,3,R,3
2020,130794,47, 47,R,15,R,15
2020,130794,48, 48,R,77,R,77
2020,130794,49, 49,R,4,R,4
2020,130794,50, 50,R,5,R,5
2020,130794,51, 51,R,30,R,30
2020,130794,53, 53,R,22,R,22
2020,130794,54, 54,R,1,R,1
2020,130794,55, 55,R,15,R,14
2020,130794,56, 56,R,1,R,1
2020,130794,58,999,R,1121,R,1112
2020,130794,72, 72,R,2,R,2
2020,130794,89,999,R,2,R,2
2020,130794,90, 90,R,141,R,131
2020,130794,99, 99,R,1264,R,1245
2020,130943, 1,  1,R,1,R,1
2020,130943, 6,  6,R,12,R,11
2020,130943, 8,  8,R,5,R,4
2020,130943, 9,  9,R,84,R,82
2020,130943,10, 10,R,1722,R,1546
2020,130943,11, 11,R,5,R,3
2020,130943,12, 12,R,8,R,7
2020,130943,13, 13,R,4,R,4
2020,130943,17, 17,R,4,R,4
2020,130943,20, 20,R,1,R,1
2020,130943,22, 22,R,1,R,1
2020,130943,23, 23,R,2,R,2
2020,130943,24, 24,R,266,R,251
2020,130943,25, 25,R,79,R,77
2020,130943,27, 27,R,1,R,1
2020,130943,29, 29,R,4,R,4
2020,130943,32, 32,R,1,R,1
2020,130943,33, 33,R,7,R,7
2020,130943,34, 34,R,824,R,801
2020,130943,36, 36,R,479,R,464
2020,130943,37, 37,R,5,R,4
2020,130943,39, 39,R,3,R,3
2020,130943,40, 40,R,1,R,1
2020,130943,42, 42,R,501,R,489
2020,130943,44, 44,R,3,R,3
2020,130943,45, 45,R,3,R,3
2020,130943,47, 47,R,1,R,1
2020,130943,48, 48,R,6,R,6
2020,130943,50, 50,R,3,R,3
2020,130943,51, 51,R,70,R,67
2020,130943,54, 54,R,1,R,1
2020,130943,55, 55,R,1,R,1
2020,130943,58,999,R,4108,R,3854
2020,130943,90, 90,R,67,R,32
2020,130943,99, 99,R,4175,R,3886
2020,131159, 1,  1,R,1,R,1
2020,131159, 4,  4,R,7,R,7
2020,131159, 6,  6,R,112,R,111
2020,131159, 8,  8,R,23,R,22
2020,131159, 9,  9,R,69,R,69
2020,131159,10, 10,R,8,R,8
2020,131159,11, 11,R,31,R,29
2020,131159,12, 12,R,68,R,67
2020,131159,13, 13,R,19,R,18
2020,131159,15, 15,R,3,R,3
2020,131159,17, 17,R,54,R,54
2020,131159,18, 18,R,3,R,3
2020,131159,20, 20,R,2,R,2
2020,131159,21, 21,R,11,R,11
2020,131159,22, 22,R,7,R,7
2020,131159,23, 23,R,10,R,10
2020,131159,24, 24,R,113,R,110
2020,131159,25, 25,R,106,R,104
2020,131159,26, 26,R,10,R,10
2020,131159,27, 27,R,21,R,21
2020,131159,29, 29,R,6,R,6
2020,131159,31, 31,R,2,R,2
2020,131159,32, 32,R,5,R,5
2020,131159,33, 33,R,16,R,16
2020,131159,34, 34,R,169,R,168
2020,131159,35, 35,R,1,R,1
2020,131159,36, 36,R,165,R,163
2020,131159,37, 37,R,43,R,42
2020,131159,39, 39,R,28,R,24
2020,131159,41, 41,R,15,R,15
2020,131159,42, 42,R,147,R,144
2020,131159,44, 44,R,18,R,16
2020,131159,45, 45,R,6,R,6
2020,131159,47, 47,R,14,R,14
2020,131159,48, 48,R,64,R,64
2020,131159,49, 49,R,3,R,3
2020,131159,50, 50,R,11,R,10
2020,131159,51, 51,R,100,R,98
2020,131159,53, 53,R,18,R,18
2020,131159,54, 54,R,1,R,1
2020,131159,55, 55,R,9,R,9
2020,131159,56, 56,R,1,R,1
2020,131159,57, 57,R,1,R,1
2020,131159,58,999,R,1521,R,1494
2020,131159,72, 72,R,12,R,12
2020,131159,89,999,R,12,R,12
2020,131159,90, 90,R,74,R,62
2020,131159,99, 99,R,1607,R,1568
2020,131469, 1,  1,R,4,R,4
2020,131469, 2,  2,R,2,R,2
2020,131469, 4,  4,R,6,R,6
2020,131469, 5,  5,R,2,R,2
2020,131469, 6,  6,R,135,R,131
2020,131469, 8,  8,R,20,R,18
2020,131469, 9,  9,R,54,R,52
2020,131469,10, 10,R,4,R,4
2020,131469,11, 11,R,33,R,32
2020,131469,12, 12,R,88,R,87
2020,131469,13, 13,R,35,R,35
2020,131469,15, 15,R,7,R,6
2020,131469,16, 16,R,3,R,3
2020,131469,17, 17,R,50,R,48
2020,131469,18, 18,R,6,R,6
2020,131469,19, 19,R,4,R,4
2020,131469,20, 20,R,3,R,3
2020,131469,21, 21,R,6,R,6
2020,131469,22, 22,R,10,R,10
2020,131469,23, 23,R,4,R,4
2020,131469,24, 24,R,122,R,121
2020,131469,25, 25,R,120,R,115
2020,131469,26, 26,R,18,R,18
2020,131469,27, 27,R,11,R,10
2020,131469,28, 28,R,3,R,3
2020,131469,29, 29,R,12,R,12
2020,131469,31, 31,R,1,R,1
2020,131469,32, 32,R,9,R,9
2020,131469,33, 33,R,17,R,17
2020,131469,34, 34,R,225,R,224
2020,131469,35, 35,R,4,R,4
2020,131469,36, 36,R,198,R,190
2020,131469,37, 37,R,37,R,36
2020,131469,39, 39,R,22,R,22
2020,131469,40, 40,R,3,R,3
2020,131469,41, 41,R,16,R,14
2020,131469,42, 42,R,132,R,130
2020,131469,44, 44,R,15,R,15
2020,131469,45, 45,R,8,R,8
2020,131469,46, 46,R,1,R,1
2020,131469,47, 47,R,18,R,17
2020,131469,48, 48,R,63,R,60
2020,131469,50, 50,R,6,R,6
2020,131469,51, 51,R,150,R,149
2020,131469,53, 53,R,35,R,33
2020,131469,54, 54,R,4,R,4
2020,131469,55, 55,R,8,R,8
2020,131469,57, 57,R,49,R,49
2020,131469,58,999,R,1783,R,1742
2020,131469,66, 66,R,1,R,1
2020,131469,72, 72,R,29,R,29
2020,131469,78, 78,R,1,R,1
2020,131469,89,999,R,31,R,31
2020,131469,90, 90,R,162,R,158
2020,131469,98, 98,R,2,A,
2020,131469,99, 99,R,1978,R,1931
2020,131496, 1,  1,R,8,R,7
2020,131496, 2,  2,R,2,R,1
2020,131496, 4,  4,R,15,R,15
2020,131496, 5,  5,R,4,R,4
2020,131496, 6,  6,R,150,R,150
2020,131496, 8,  8,R,12,R,12
2020,131496, 9,  9,R,71,R,71
2020,131496,10, 10,R,7,R,7
2020,131496,11, 11,R,21,R,21
2020,131496,12, 12,R,77,R,76
2020,131496,13, 13,R,30,R,30
2020,131496,15, 15,R,7,R,7
2020,131496,17, 17,R,47,R,47
2020,131496,18, 18,R,14,R,14
2020,131496,19, 19,R,4,R,4
2020,131496,20, 20,R,5,R,5
2020,131496,21, 21,R,8,R,8
2020,131496,22, 22,R,8,R,8
2020,131496,23, 23,R,5,R,5
2020,131496,24, 24,R,120,R,120
2020,131496,25, 25,R,68,R,64
2020,131496,26, 26,R,12,R,12
2020,131496,27, 27,R,13,R,13
2020,131496,28, 28,R,4,R,4
2020,131496,29, 29,R,10,R,10
2020,131496,30, 30,R,3,R,3
2020,131496,31, 31,R,4,R,4
2020,131496,32, 32,R,8,R,8
2020,131496,33, 33,R,5,R,5
2020,131496,34, 34,R,134,R,133
2020,131496,35, 35,R,2,R,2
2020,131496,36, 36,R,189,R,187
2020,131496,37, 37,R,26,R,26
2020,131496,38, 38,R,1,R,1
2020,131496,39, 39,R,27,R,27
