year,UNITID,OMCHRT,XOMRCHRT,OMRCHRT,XOMEXCLS,OMEXCLS,XOMACHRT,OMACHRT,XOMCERT4,OMCERT4,XOMASSC4,OMASSC4,XOMBACH4,OMBACH4,XOMAWDN4,OMAWDN4,XOMAWDP4,OMAWDP4,XOMCERT6,OMCERT6,XOMASSC6,OMASSC6,XOMBACH6,OMBACH6,XOMAWDN6,OMAWDN6,XOMAWDP6,OMAWDP6,XOMCERT8,OMCERT8,XOMASSC8,OMASSC8,XOMBACH8,OMBACH8,XOMAWDN8,OMAWDN8,XOMENRYI,OMENRYI,XOMENRAI,OMENRAI,XOMENRUN,OMENRUN,XOMNOAWD,OMNOAWD,XOMAWDP8,OMAWDP8,XOMENRTP,OMENRTP,XOMENRYP,OMENRYP,XOMENRAP,OMENRAP,XOMENRUP,OMENRUP 
2022,196097,10,R,2961,R,2,R,2959,R,0,R,0,R,1838,R,1838,R,62,R,0,R,0,R,2253,R,2253,R,76,R,0,R,0,R,2304,R,2304,R,9,R,383,R,263,R,655,R,78,R,13,R,0,R,13,R,9
2022,196097,11,R,926,R,0,R,926,R,0,R,0,R,598,R,598,R,65,R,0,R,0,R,718,R,718,R,78,R,0,R,0,R,729,R,729,R,3,R,134,R,60,R,197,R,79,R,15,R,0,R,14,R,6
2022,196097,12,R,2035,R,2,R,2033,R,0,R,0,R,1240,R,1240,R,61,R,0,R,0,R,1535,R,1535,R,76,R,0,R,0,R,1575,R,1575,R,6,R,249,R,203,R,458,R,77,R,13,R,0,R,12,R,10
2022,196097,20,R,4,R,0,R,4,R,0,R,0,R,1,R,1,R,25,R,0,R,0,R,1,R,1,R,25,R,0,R,0,R,1,R,1,R,0,R,1,R,2,R,3,R,25,R,25,R,0,R,25,R,50
2022,196097,21,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2022,196097,22,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,3,R,0,R,33,R,0,R,33,R,67
2022,196097,30,R,2184,R,1,R,2183,R,0,R,0,R,1530,R,1530,R,70,R,0,R,0,R,1650,R,1650,R,76,R,0,R,0,R,1673,R,1673,R,7,R,264,R,239,R,510,R,77,R,12,R,0,R,12,R,11
2022,196097,31,R,838,R,1,R,837,R,0,R,0,R,552,R,552,R,66,R,0,R,0,R,601,R,601,R,72,R,0,R,0,R,613,R,613,R,2,R,127,R,95,R,224,R,73,R,15,R,0,R,15,R,11
2022,196097,32,R,1346,R,0,R,1346,R,0,R,0,R,978,R,978,R,73,R,0,R,0,R,1049,R,1049,R,78,R,0,R,0,R,1060,R,1060,R,5,R,137,R,144,R,286,R,79,R,11,R,0,R,10,R,11
2022,196097,40,R,181,R,0,R,181,R,0,R,0,R,107,R,107,R,59,R,0,R,0,R,124,R,124,R,69,R,0,R,0,R,126,R,126,R,1,R,23,R,31,R,55,R,70,R,13,R,1,R,13,R,17
2022,196097,41,R,38,R,0,R,38,R,0,R,0,R,27,R,27,R,71,R,0,R,0,R,28,R,28,R,74,R,0,R,0,R,28,R,28,R,0,R,4,R,6,R,10,R,74,R,11,R,0,R,11,R,16
2022,196097,42,R,143,R,0,R,143,R,0,R,0,R,80,R,80,R,56,R,0,R,0,R,96,R,96,R,67,R,0,R,0,R,98,R,98,R,1,R,19,R,25,R,45,R,69,R,14,R,1,R,13,R,17
2022,196097,50,R,5330,R,3,R,5327,R,0,R,0,R,3476,R,3476,R,65,R,0,R,0,R,4028,R,4028,R,76,R,0,R,0,R,4104,R,4104,R,17,R,671,R,535,R,1223,R,77,R,13,R,0,R,13,R,10
2022,196097,51,R,1803,R,1,R,1802,R,0,R,0,R,1178,R,1178,R,65,R,0,R,0,R,1348,R,1348,R,75,R,0,R,0,R,1371,R,1371,R,5,R,265,R,161,R,431,R,76,R,15,R,0,R,15,R,9
2022,196097,52,R,3527,R,2,R,3525,R,0,R,0,R,2298,R,2298,R,65,R,0,R,0,R,2680,R,2680,R,76,R,0,R,0,R,2733,R,2733,R,12,R,406,R,374,R,792,R,78,R,12,R,0,R,12,R,11
2022,196413,10,R,3505,R,7,R,3498,R,0,R,0,R,2482,R,2482,R,71,R,0,R,0,R,2902,R,2902,R,83,R,0,R,0,R,2934,R,2934,R,4,R,370,R,190,R,564,R,84,R,11,R,0,R,11,R,5
2022,196413,11,R,776,R,0,R,776,R,0,R,0,R,532,R,532,R,69,R,0,R,0,R,618,R,618,R,80,R,0,R,0,R,628,R,628,R,1,R,96,R,51,R,148,R,81,R,13,R,0,R,12,R,7
2022,196413,12,R,2729,R,7,R,2722,R,0,R,0,R,1950,R,1950,R,72,R,0,R,0,R,2284,R,2284,R,84,R,0,R,0,R,2306,R,2306,R,3,R,274,R,139,R,416,R,85,R,10,R,0,R,10,R,5
2022,196413,20,R,12,R,1,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,3,R,27,R,0,R,1,R,3,R,4,R,0,R,4,R,3,R,7,R,36,R,36,R,0,R,36,R,27
2022,196413,21,R,9,R,1,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,3,R,38,R,0,R,1,R,3,R,4,R,0,R,3,R,1,R,4,R,50,R,38,R,0,R,38,R,13
2022,196413,22,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,3,R,0,R,33,R,0,R,33,R,67
2022,196413,30,R,432,R,2,R,430,R,0,R,0,R,342,R,342,R,80,R,0,R,0,R,351,R,351,R,82,R,0,R,0,R,355,R,355,R,0,R,39,R,36,R,75,R,83,R,9,R,0,R,9,R,8
2022,196413,31,R,163,R,1,R,162,R,0,R,0,R,125,R,125,R,77,R,0,R,0,R,129,R,129,R,80,R,0,R,0,R,130,R,130,R,0,R,18,R,14,R,32,R,80,R,11,R,0,R,11,R,9
2022,196413,32,R,269,R,1,R,268,R,0,R,0,R,217,R,217,R,81,R,0,R,0,R,222,R,222,R,83,R,0,R,0,R,225,R,225,R,0,R,21,R,22,R,43,R,84,R,8,R,0,R,8,R,8
2022,196413,40,R,52,R,0,R,52,R,3,R,0,R,8,R,11,R,21,R,3,R,0,R,17,R,20,R,38,R,3,R,0,R,21,R,24,R,0,R,9,R,19,R,28,R,46,R,17,R,0,R,17,R,37
2022,196413,41,R,27,R,0,R,27,R,0,R,0,R,6,R,6,R,22,R,0,R,0,R,13,R,13,R,48,R,0,R,0,R,16,R,16,R,0,R,5,R,6,R,11,R,59,R,19,R,0,R,19,R,22
2022,196413,42,R,25,R,0,R,25,R,3,R,0,R,2,R,5,R,20,R,3,R,0,R,4,R,7,R,28,R,3,R,0,R,5,R,8,R,0,R,4,R,13,R,17,R,32,R,16,R,0,R,16,R,52
2022,196413,50,R,4001,R,10,R,3991,R,3,R,0,R,2832,R,2835,R,71,R,3,R,1,R,3272,R,3276,R,82,R,3,R,1,R,3313,R,3317,R,4,R,422,R,248,R,674,R,83,R,11,R,0,R,11,R,6
2022,196413,51,R,975,R,2,R,973,R,0,R,0,R,663,R,663,R,68,R,0,R,1,R,762,R,763,R,78,R,0,R,1,R,777,R,778,R,1,R,122,R,72,R,195,R,80,R,13,R,0,R,13,R,7
2022,196413,52,R,3026,R,8,R,3018,R,3,R,0,R,2169,R,2172,R,72,R,3,R,0,R,2510,R,2513,R,83,R,3,R,0,R,2536,R,2539,R,3,R,300,R,176,R,479,R,84,R,10,R,0,R,10,R,6
2022,197708,10,R,627,R,0,R,627,R,0,R,0,R,426,R,426,R,68,R,0,R,0,R,486,R,486,R,78,R,0,R,0,R,500,R,500,R,0,R,76,R,51,R,127,R,80,R,12,R,0,R,12,R,8
2022,197708,11,R,97,R,0,R,97,R,0,R,0,R,58,R,58,R,60,R,0,R,0,R,66,R,66,R,68,R,0,R,0,R,70,R,70,R,0,R,17,R,10,R,27,R,72,R,18,R,0,R,18,R,10
2022,197708,12,R,530,R,0,R,530,R,0,R,0,R,368,R,368,R,69,R,0,R,0,R,420,R,420,R,79,R,0,R,0,R,430,R,430,R,0,R,59,R,41,R,100,R,81,R,11,R,0,R,11,R,8
2022,197708,20,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,17,R,0,R,0,R,2,R,2,R,0,R,3,R,1,R,4,R,33,R,50,R,0,R,50,R,17
2022,197708,21,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,100,R,0,R,100,R,0
2022,197708,22,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,20,R,0,R,0,R,2,R,2,R,0,R,2,R,1,R,3,R,40,R,40,R,0,R,40,R,20
2022,197708,30,R,48,R,0,R,48,R,0,R,0,R,30,R,30,R,63,R,0,R,0,R,34,R,34,R,71,R,0,R,0,R,36,R,36,R,0,R,4,R,8,R,12,R,75,R,8,R,0,R,8,R,17
2022,197708,31,R,16,R,0,R,16,R,0,R,0,R,9,R,9,R,56,R,0,R,0,R,11,R,11,R,69,R,0,R,0,R,12,R,12,R,0,R,0,R,4,R,4,R,75,R,0,R,0,R,0,R,25
2022,197708,32,R,32,R,0,R,32,R,0,R,0,R,21,R,21,R,66,R,0,R,0,R,23,R,23,R,72,R,0,R,0,R,24,R,24,R,0,R,4,R,4,R,8,R,75,R,13,R,0,R,13,R,13
2022,197708,50,R,681,R,0,R,681,R,0,R,0,R,456,R,456,R,67,R,0,R,0,R,521,R,521,R,77,R,0,R,0,R,538,R,538,R,0,R,83,R,60,R,143,R,79,R,12,R,0,R,12,R,9
2022,197708,51,R,114,R,0,R,114,R,0,R,0,R,67,R,67,R,59,R,0,R,0,R,77,R,77,R,68,R,0,R,0,R,82,R,82,R,0,R,18,R,14,R,32,R,72,R,16,R,0,R,16,R,12
2022,197708,52,R,567,R,0,R,567,R,0,R,0,R,389,R,389,R,69,R,0,R,0,R,444,R,444,R,78,R,0,R,0,R,456,R,456,R,0,R,65,R,46,R,111,R,80,R,11,R,0,R,11,R,8
2022,198419,10,R,1721,R,2,R,1719,R,0,R,0,R,1548,R,1548,R,90,R,0,R,0,R,1642,R,1642,R,96,R,0,R,0,R,1656,R,1656,R,2,R,50,R,11,R,63,R,96,R,3,R,0,R,3,R,1
