year,UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
2018,164988,01,R,33,R,6,R,27,R,0,R,2,R,2,R,3,R,0,R,18,R,1,R,3,R,4,R,0,R,8,R,21,R,4,R,0
2018,164988,02,R,377,R,174,R,203,R,0,R,24,R,24,R,33,R,0,R,167,R,1,R,30,R,98,R,0,R,51,R,246,R,80,R,0
2018,164988,05,R,4345,R,1697,R,2648,R,5,R,630,R,156,R,458,R,4,R,1851,R,165,R,156,R,920,R,0,R,4106,R,198,R,41,R,0
2018,164988,07,R,4913,R,2010,R,2903,R,5,R,372,R,242,R,300,R,5,R,2044,R,86,R,312,R,1547,R,0,R,1144,R,3375,R,393,R,1
2018,164988,09,R,1100,R,479,R,621,R,1,R,120,R,24,R,69,R,0,R,510,R,24,R,121,R,231,R,0,R,49,R,962,R,89,R,0
2018,164988,10,R,105,R,43,R,62,R,1,R,11,R,2,R,6,R,0,R,26,R,0,R,17,R,42,R,0,R,5,R,83,R,17,R,0
2018,165015,05,R,910,R,408,R,502,R,1,R,132,R,41,R,45,R,1,R,433,R,23,R,24,R,210,R,0,R,883,R,27,R,0,R,0
2018,165015,07,R,787,R,326,R,461,R,3,R,40,R,39,R,28,R,0,R,311,R,10,R,40,R,316,R,0,R,280,R,427,R,80,R,0
2018,165015,09,R,81,R,37,R,44,R,0,R,5,R,1,R,5,R,0,R,29,R,0,R,15,R,26,R,0,R,0,R,73,R,8,R,0
2018,165015,10,R,28,R,7,R,21,R,0,R,0,R,0,R,3,R,0,R,22,R,0,R,1,R,2,R,0,R,5,R,11,R,12,R,0
2018,166027,03,R,4,R,2,R,2,R,0,R,1,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,0
2018,166027,05,R,1817,R,996,R,821,R,3,R,349,R,131,R,193,R,2,R,809,R,122,R,23,R,185,R,1,R,1661,R,118,R,37,R,0
2018,166027,07,R,4694,R,2283,R,2411,R,3,R,618,R,222,R,301,R,3,R,1817,R,111,R,109,R,1510,R,0,R,389,R,3845,R,460,R,0
2018,166027,09,R,1547,R,815,R,732,R,2,R,220,R,89,R,104,R,1,R,692,R,47,R,62,R,330,R,0,R,63,R,1436,R,48,R,0
2018,166027,10,R,91,R,36,R,55,R,0,R,18,R,1,R,6,R,1,R,56,R,2,R,5,R,2,R,0,R,13,R,77,R,1,R,0
2018,166629,01,R,364,R,108,R,256,R,0,R,34,R,20,R,29,R,0,R,242,R,17,R,15,R,7,R,0,R,333,R,19,R,12,R,0
2018,166629,03,R,44,R,31,R,13,R,0,R,0,R,1,R,2,R,0,R,39,R,0,R,2,R,0,R,0,R,38,R,5,R,1,R,0
2018,166629,05,R,6041,R,2965,R,3076,R,5,R,552,R,212,R,315,R,2,R,4209,R,156,R,356,R,234,R,0,R,5134,R,731,R,176,R,0
2018,166629,07,R,1487,R,771,R,716,R,1,R,105,R,57,R,56,R,0,R,864,R,25,R,82,R,297,R,0,R,309,R,915,R,263,R,0
2018,166629,09,R,355,R,143,R,212,R,1,R,14,R,22,R,18,R,0,R,164,R,9,R,18,R,109,R,0,R,0,R,275,R,80,R,0
2018,166629,10,R,87,R,37,R,50,R,0,R,5,R,11,R,5,R,0,R,37,R,1,R,10,R,18,R,0,R,3,R,59,R,25,R,0
2018,166683,05,R,1045,R,555,R,490,R,3,R,268,R,66,R,145,Z,0,R,386,R,63,R,11,R,103,Z,0,R,1016,R,26,R,3,Z,0
2018,166683,07,R,1707,R,1065,R,642,R,2,R,207,R,30,R,105,Z,0,R,518,R,40,R,65,R,740,Z,0,R,479,R,1086,R,142,Z,0
2018,166683,09,R,645,R,448,R,197,R,2,R,56,R,11,R,20,Z,0,R,232,R,14,R,34,R,276,Z,0,Z,0,R,638,R,7,Z,0
2018,167358,05,R,3938,R,1875,R,2063,R,2,R,457,R,110,R,282,R,0,R,1899,R,143,R,236,R,809,R,0,R,3770,R,167,R,1,R,0
2018,167358,07,R,2562,R,1406,R,1156,R,1,R,89,R,38,R,68,R,1,R,646,R,26,R,79,R,1614,R,0,R,1025,R,1484,R,53,R,0
2018,167358,09,R,576,R,226,R,350,R,1,R,109,R,20,R,24,R,0,R,235,R,13,R,64,R,110,R,0,R,193,R,359,R,24,R,0
2018,167358,10,R,22,R,1,R,21,R,0,R,0,R,3,R,1,R,0,R,18,R,0,R,0,R,0,R,0,R,2,R,19,R,1,R,0
2018,168148,02,R,7,R,2,R,5,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,3,R,3,R,0,R,2,R,3,R,2,R,0
2018,168148,05,R,1396,R,681,R,715,R,1,R,145,R,53,R,110,R,0,R,821,R,72,R,82,R,112,R,0,R,1343,R,48,R,5,R,0
2018,168148,07,R,1279,R,500,R,779,R,0,R,116,R,49,R,68,R,0,R,663,R,31,R,44,R,308,R,0,R,328,R,885,R,66,R,0
2018,168148,09,R,653,R,260,R,393,R,1,R,127,R,19,R,40,R,0,R,366,R,19,R,38,R,43,R,0,R,2,R,631,R,20,R,0
2018,168148,10,R,227,R,59,R,168,R,0,R,18,R,4,R,13,R,0,R,135,R,1,R,7,R,49,R,0,R,15,R,158,R,54,R,0
2018,168421,05,R,979,R,639,R,340,R,2,R,37,R,23,R,88,R,0,R,628,R,31,R,34,R,136,R,0,R,958,R,20,R,1,R,0
2018,168421,07,R,763,R,500,R,263,R,0,R,37,R,16,R,29,R,1,R,293,R,12,R,14,R,361,R,0,R,321,R,384,R,55,R,3
2018,168421,09,R,65,R,48,R,17,R,0,R,1,R,0,R,0,R,0,R,20,R,2,R,2,R,40,R,0,R,2,R,58,R,5,R,0
2018,168421,10,R,35,R,25,R,10,R,0,R,4,R,3,R,5,R,0,R,19,R,0,R,1,R,3,R,0,R,3,R,21,R,11,R,0
2018,170976,05,R,7297,R,3627,R,3670,R,13,R,986,R,266,R,331,R,2,R,4554,R,240,R,343,R,562,Z,0,R,6983,R,293,R,21,Z,0
2018,170976,07,R,4537,R,2312,R,2225,R,9,R,360,R,186,R,197,R,2,R,1879,R,96,R,183,R,1625,Z,0,R,1375,R,2984,R,178,Z,0
2018,170976,09,R,1543,R,850,R,693,R,5,R,151,R,56,R,70,R,1,R,833,R,38,R,69,R,320,Z,0,R,15,R,1478,R,50,Z,0
2018,170976,10,R,222,R,85,R,137,R,4,R,18,R,11,R,15,R,0,R,103,R,4,R,5,R,62,Z,0,R,45,R,170,R,7,Z,0
2018,171100,02,R,170,R,103,R,67,Z,0,R,1,Z,0,R,1,Z,0,R,162,R,1,R,4,R,1,Z,0,R,135,R,29,R,6,Z,0
2018,171100,05,R,8908,R,4267,R,4641,R,20,R,419,R,479,R,335,R,10,R,6139,R,234,R,78,R,1194,Z,0,R,8010,R,837,R,61,Z,0
2018,171100,07,R,2237,R,967,R,1270,R,10,R,65,R,134,R,78,R,1,R,1469,R,42,R,58,R,380,Z,0,R,461,R,1492,R,284,Z,0
2018,171100,09,R,1135,R,534,R,601,R,4,R,83,R,56,R,38,R,5,R,662,R,18,R,30,R,239,Z,0,R,6,R,1042,R,87,Z,0
2018,171100,10,R,168,R,63,R,105,Z,0,R,6,R,10,R,9,Z,0,R,123,R,2,R,2,R,16,Z,0,R,6,R,139,R,23,Z,0
2018,174066,01,R,231,R,65,R,166,R,2,R,33,R,32,R,12,R,0,R,122,R,4,R,6,R,20,R,0,R,192,R,28,R,11,R,0
2018,174066,02,R,22,R,8,R,14,R,0,R,2,R,0,R,2,R,0,R,15,R,0,R,2,R,1,R,0,R,17,R,5,R,0,R,0
2018,174066,05,R,7605,R,3603,R,4002,R,19,R,636,R,295,R,275,R,7,R,5249,R,268,R,28,R,828,R,1,R,6658,R,860,R,86,R,0
2018,174066,07,R,3327,R,1532,R,1795,R,11,R,162,R,129,R,105,R,0,R,1949,R,84,R,114,R,773,R,0,R,670,R,2356,R,300,R,1
2018,174066,09,R,1666,R,764,R,902,R,10,R,107,R,46,R,52,R,1,R,1032,R,25,R,85,R,308,R,0,R,51,R,1504,R,111,R,0
2018,174066,10,R,264,R,70,R,194,R,1,R,15,R,9,R,12,R,0,R,170,R,5,R,30,R,22,R,0,R,6,R,180,R,76,R,2
2018,179867,01,R,16,R,2,R,14,R,0,R,0,R,1,R,0,R,0,R,14,R,0,R,0,R,1,Z,0,R,2,R,7,R,7,Z,0
2018,179867,02,R,5,R,4,R,1,R,0,R,2,Z,0,R,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,R,5,Z,0,Z,0,Z,0
2018,179867,03,R,5,R,2,R,3,Z,0,Z,0,R,1,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,R,3,Z,0
2018,179867,05,R,1803,R,840,R,963,R,1,R,342,R,79,R,109,R,1,R,1014,R,85,R,39,R,133,R,0,R,1711,R,69,R,23,Z,0
2018,179867,07,R,2059,R,983,R,1076,R,10,R,124,R,122,R,78,R,2,R,749,R,25,R,74,R,875,R,0,R,574,R,1279,R,206,Z,0
2018,179867,09,R,707,R,361,R,346,R,6,R,76,R,35,R,36,Z,0,R,369,R,10,R,42,R,133,Z,0,R,6,R,689,R,12,Z,0
2018,179867,10,R,203,R,93,R,110,R,2,R,17,R,24,R,8,R,0,R,97,R,2,R,11,R,42,Z,0,R,35,R,156,R,12,Z,0
2018,182670,05,R,1145,R,570,R,575,R,25,R,161,R,86,R,110,R,2,R,578,R,54,R,38,R,91,R,0,R,1125,R,17,R,3,R,0
2018,182670,07,R,666,R,357,R,309,R,2,R,54,R,24,R,22,R,1,R,306,R,8,R,49,R,200,R,0,R,164,R,448,R,54,R,0
2018,182670,09,R,158,R,77,R,81,R,2,R,22,R,7,R,10,R,0,R,78,R,2,R,5,R,32,R,0,R,0,R,155,R,3,R,0
2018,185828,05,R,1616,R,1269,R,347,R,1,R,398,R,133,R,312,R,1,R,541,R,43,R,114,R,73,R,0,R,963,R,618,R,35,R,0
2018,185828,07,R,1068,R,760,R,308,R,0,R,112,R,62,R,60,R,0,R,170,R,4,R,54,R,606,R,0,R,203,R,797,R,68,R,0
2018,185828,09,R,73,R,58,R,15,R,0,R,2,R,1,R,1,R,0,R,8,R,2,R,6,R,53,R,0,R,0,R,70,R,3,R,0
2018,185828,10,R,45,R,34,R,11,R,0,R,5,R,9,R,10,R,0,R,14,R,0,R,3,R,4,R,0,R,4,R,30,R,11,R,0
2018,186131,05,R,1299,R,675,R,624,R,3,R,274,R,110,R,120,R,3,R,575,R,49,R,21,R,144,R,0,R,1280,R,18,R,1,Z,0
2018,186131,07,R,599,R,359,R,240,Z,0,R,49,R,19,R,32,Z,0,R,209,R,13,R,30,R,247,Z,0,R,174,R,419,R,6,Z,0
2018,186131,09,R,396,R,234,R,162,Z,0,R,27,R,13,R,13,Z,0,R,159,R,7,R,16,R,161,Z,0,Z,0,R,384,R,12,Z,0
2018,186371,05,R,1373,R,551,R,822,R,0,R,121,R,231,R,172,R,2,R,755,R,51,R,20,R,21,R,0,R,638,R,625,R,110,R,0
2018,186371,07,R,276,R,139,R,137,R,1,R,28,R,32,R,25,R,1,R,156,R,10,R,2,R,21,R,0,R,16,R,171,R,89,R,0
2018,186371,09,R,196,R,110,R,86,R,0,R,8,R,11,R,14,R,0,R,145,R,4,R,11,R,3,R,0,R,1,R,182,R,13,R,0
2018,186380,02,R,12,R,2,R,10,R,0,R,2,R,1,R,2,R,0,R,6,R,1,R,0,R,0,R,0,R,0,R,9,R,3,R,0
2018,186380,03,R,109,R,18,R,91,R,1,R,7,R,15,R,20,R,1,R,55,R,2,R,5,R,3,R,0,R,22,R,71,R,16,R,0
2018,186380,05,R,8570,R,4187,R,4383,R,6,R,2069,R,612,R,1080,R,23,R,3717,R,242,R,135,R,686,R,0,R,7049,R,1365,R,156,R,0
2018,186380,07,R,2914,R,1007,R,1907,R,4,R,332,R,333,R,271,R,1,R,1198,R,56,R,47,R,672,R,0,R,610,R,2014,R,290,R,0
2018,186380,09,R,1352,R,567,R,785,R,0,R,338,R,87,R,92,R,0,R,540,R,19,R,44,R,232,R,0,R,134,R,1082,R,136,R,0
2018,186380,10,R,63,R,24,R,39,R,0,R,6,R,8,R,6,R,0,R,21,R,2,R,14,R,6,R,0,R,12,R,48,R,3,R,0
2018,186399,05,R,1606,R,716,R,890,R,1,R,295,R,285,R,447,R,1,R,442,R,40,R,20,R,75,R,0,R,936,R,592,R,78,R,0
2018,186399,07,R,1221,R,663,R,558,R,1,R,176,R,138,R,115,R,4,R,347,R,11,R,63,R,366,R,0,R,147,R,873,R,201,R,0
2018,186399,09,R,291,R,161,R,130,R,0,R,26,R,26,R,33,R,3,R,138,R,6,R,16,R,43,R,0,R,0,R,264,R,27,R,0
2018,186867,05,R,687,R,475,R,212,R,1,R,63,R,16,R,54,R,0,R,481,R,0,R,42,R,30,R,0,R,672,R,14,R,1,R,0
2018,186867,07,R,1666,R,1176,R,490,R,0,R,100,R,18,R,15,R,0,R,323,R,0,R,168,R,1042,Z,0,R,768,R,797,R,98,R,3
2018,186867,09,R,52,R,30,R,22,R,0,R,1,R,0,R,0,R,0,R,8,R,0,R,7,R,36,R,0,R,0,R,47,R,5,R,0
2018,186867,10,R,452,R,325,R,127,R,1,R,29,R,9,R,4,R,0,R,114,R,0,R,98,R,197,R,0,R,169,R,215,R,68,R,0
2018,190415,05,R,3665,R,1774,R,1891,R,11,R,714,R,220,R,408,R,6,R,1574,R,161,R,232,R,339,R,0,R,3544,R,108,R,13,R,0
2018,190415,07,R,2719,R,1611,R,1108,R,2,R,287,R,52,R,113,R,2,R,747,R,41,R,147,R,1328,R,0,R,802,R,1776,R,141,R,0
2018,190415,09,R,835,R,454,R,381,R,2,R,57,R,26,R,66,R,1,R,354,R,14,R,55,R,260,R,0,R,10,R,793,R,32,R,0
2018,190415,10,R,15,R,5,R,10,R,0,R,4,R,1,R,0,R,0,R,6,R,0,R,4,R,0,R,0,R,11,R,4,R,0,R,0
2018,191241,05,R,2205,R,964,R,1241,R,3,R,206,R,83,R,284,R,2,R,1395,R,53,R,28,R,151,R,0,R,2047,R,122,R,36,R,0
2018,191241,07,R,2266,R,703,R,1563,R,2,R,97,R,235,R,260,R,5,R,772,R,36,R,46,R,813,R,0,R,792,R,1230,R,244,R,0
2018,191241,09,R,497,R,242,R,255,R,2,R,34,R,27,R,52,R,0,R,320,R,9,R,18,R,35,R,0,R,46,R,407,R,44,R,0
2018,191241,10,R,84,R,31,R,53,R,0,R,3,R,4,R,8,R,0,R,25,R,1,R,7,R,36,R,0,R,17,R,50,R,17,R,0
2018,193900,01,R,24,R,6,R,18,R,0,R,5,R,1,R,2,R,0,R,7,R,2,R,7,R,0,R,0,R,3,R,20,R,1,R,0
2018,193900,03,R,71,R,16,R,55,R,0,R,15,R,8,R,14,R,1,R,23,R,0,R,6,R,4,R,0,R,13,R,54,R,4,R,0
2018,193900,05,R,6319,R,2678,R,3641,R,7,R,1292,R,320,R,794,R,10,R,2210,R,279,R,323,R,1084,R,0,R,5795,R,471,R,53,R,0
2018,193900,07,R,8672,R,3835,R,4837,R,11,R,672,R,429,R,552,R,11,R,2403,R,149,R,566,R,3879,R,0,R,2494,R,5735,R,443,R,0
2018,193900,09,R,1449,R,721,R,728,R,1,R,254,R,55,R,96,R,2,R,646,R,40,R,60,R,295,R,0,R,70,R,1312,R,67,R,0
2018,193900,10,R,163,R,56,R,107,R,0,R,27,R,8,R,14,R,0,R,61,R,4,R,11,R,38,R,0,R,18,R,118,R,27,R,0
2018,194824,05,R,1414,R,944,R,470,R,1,R,154,R,49,R,92,R,1,R,812,R,113,R,23,R,169,R,0,R,1347,R,66,R,1,R,0
2018,194824,07,R,405,R,243,R,162,R,0,R,28,R,8,R,23,R,0,R,176,R,15,R,6,R,149,R,0,R,249,R,154,R,2,R,0
2018,194824,09,R,164,R,116,R,48,R,0,R,7,R,2,R,3,R,0,R,67,R,3,R,4,R,78,R,0,R,0,R,152,R,12,R,0
2018,195003,01,R,16,R,4,R,12,R,0,R,1,R,1,R,1,R,0,R,8,R,0,R,3,R,2,R,0,R,6,R,1,R,2,R,7
2018,195003,03,R,144,R,85,R,59,R,1,R,12,R,20,R,17,R,0,R,79,R,2,R,9,R,4,R,0,R,109,R,26,R,8,R,1
2018,195003,05,R,2467,R,1566,R,901,R,3,R,182,R,116,R,125,R,1,R,1697,R,68,R,116,R,159,R,0,R,2084,R,309,R,28,R,46
2018,195003,07,R,1159,R,688,R,471,R,2,R,32,R,16,R,30,R,0,R,378,R,8,R,60,R,633,R,0,R,304,R,575,R,51,R,229
2018,195003,09,R,31,R,26,R,5,R,0,R,0,R,0,R,1,R,0,R,10,R,0,R,0,R,20,R,0,R,0,R,30,R,1,R,0
2018,195003,10,R,124,R,57,R,67,R,0,R,1,R,3,R,5,R,0,R,28,R,1,R,4,R,82,R,0,R,21,R,54,R,9,R,40
2018,195030,01,R,61,R,22,R,39,R,0,R,0,R,1,R,3,R,0,R,53,R,2,R,2,R,0,R,0,R,9,R,39,R,13,R,0
2018,195030,05,R,1576,R,757,R,819,R,2,R,176,R,77,R,95,R,2,R,798,R,49,R,73,R,304,R,0,R,1398,R,156,R,22,R,0
2018,195030,07,R,1279,R,600,R,679,R,1,R,58,R,59,R,50,R,1,R,504,R,21,R,28,R,557,R,0,R,549,R,659,R,71,R,0
2018,195030,09,R,365,R,187,R,178,R,0,R,38,R,10,R,12,R,0,R,188,R,5,R,29,R,83,R,0,R,1,R,335,R,29,R,0
2018,195030,10,R,73,R,31,R,42,R,0,R,8,R,2,R,7,R,0,R,27,R,1,R,3,R,25,R,0,R,5,R,53,R,15,R,0
2018,196079,05,R,3284,R,1586,R,1698,R,3,R,464,R,164,R,339,R,5,R,1881,R,80,R,49,R,299,R,0,R,3000,R,270,R,14,R,0
2018,196079,07,R,1136,R,627,R,509,R,3,R,83,R,45,R,49,R,0,R,486,R,24,R,11,R,435,R,0,R,504,R,599,R,33,R,0
2018,196079,09,R,135,R,75,R,60,R,1,R,5,R,2,R,3,R,0,R,49,R,1,R,21,R,53,R,0,R,1,R,112,R,22,R,0
2018,196079,10,R,50,R,11,R,39,R,0,R,1,R,6,R,2,R,0,R,36,R,0,R,1,R,4,R,0,R,7,R,24,R,19,R,0
2018,196088,02,R,51,R,30,R,21,R,1,R,7,R,3,R,5,R,0,R,26,R,0,R,4,R,5,R,0,R,47,R,4,R,0,R,0
2018,196088,05,R,4627,R,2454,R,2173,R,12,R,640,R,293,R,295,R,9,R,2234,R,96,R,186,R,862,R,0,R,3751,R,835,R,41,R,0
2018,196088,07,R,2285,R,1135,R,1150,R,3,R,97,R,76,R,73,R,0,R,937,R,30,R,75,R,994,R,0,R,703,R,1504,R,78,R,0
2018,196088,09,R,957,R,457,R,500,R,4,R,104,R,23,R,38,R,0,R,516,R,14,R,48,R,210,R,0,R,44,R,847,R,66,R,0
2018,196088,10,R,165,R,56,R,109,R,0,R,7,R,8,R,9,R,0,R,108,R,4,R,6,R,23,R,0,R,37,R,104,R,24,R,0
2018,196097,05,R,4433,R,2275,R,2158,R,8,R,1010,R,278,R,535,R,5,R,1663,R,99,R,272,R,563,R,0,R,3696,R,674,R,63,R,0
2018,196097,07,R,1950,R,744,R,1206,Z,0,R,192,R,128,R,147,R,1,R,822,R,27,R,180,R,453,R,0,R,578,R,1124,R,248,R,0
2018,196097,09,R,584,R,301,R,283,Z,0,R,96,R,18,R,28,Z,0,R,233,R,4,R,46,R,159,R,0,R,18,R,534,R,32,R,0
2018,196097,10,R,290,R,84,R,206,R,1,R,13,R,23,R,19,Z,0,R,148,R,6,R,66,R,14,R,0,R,11,R,158,R,121,R,0
2018,196413,01,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,0,R,1,R,0,R,2,R,3,R,0,R,0
2018,196413,03,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,1,R,0,R,2,R,0
2018,196413,05,R,3376,R,1477,R,1899,R,27,R,246,R,277,R,351,R,4,R,1952,R,103,R,49,R,367,R,0,R,3106,R,235,R,35,R,0
2018,196413,07,R,2235,R,1066,R,1169,R,6,R,71,R,162,R,136,R,3,R,918,R,55,R,46,R,838,R,0,R,583,R,1435,R,217,R,0
2018,196413,09,R,337,R,182,R,155,R,0,R,7,R,20,R,24,R,2,R,186,R,10,R,11,R,77,R,0,R,30,R,283,R,24,R,0
2018,196413,10,R,496,R,227,R,269,R,0,R,10,R,26,R,20,R,0,R,189,R,16,R,21,R,214,R,0,R,101,R,332,R,63,R,0
2018,197708,03,R,487,R,285,R,202,R,1,Z,0,Z,0,R,4,Z,0,R,455,R,3,R,2,R,22,Z,0,R,472,R,14,R,1,Z,0
2018,197708,05,R,577,R,315,R,262,R,1,Z,0,Z,0,R,5,Z,0,R,534,R,3,R,5,R,29,Z,0,R,539,R,33,R,5,Z,0
2018,197708,07,R,408,R,140,R,268,Z,0,R,6,R,21,R,15,R,1,R,132,R,1,R,117,R,115,Z,0,R,118,R,254,R,33,R,3
2018,197708,09,R,532,R,238,R,294,Z,0,R,75,R,21,R,32,Z,0,R,263,R,6,R,98,R,37,Z,0,R,43,R,481,R,8,Z,0
2018,197708,10,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,2,Z,0,R,1,Z,0,R,3,R,4,Z,0,R,3,R,7,Z,0,Z,0
2018,198419,05,R,1856,R,874,R,982,R,13,R,386,R,167,R,156,R,4,R,850,R,20,R,82,R,178,Z,0,R,1706,R,136,R,14,Z,0
2018,198419,07,R,2691,R,1348,R,1343,R,9,R,213,R,110,R,128,R,1,R,1045,R,36,R,242,R,907,Z,0,R,434,R,1973,R,283,R,1
2018,198419,09,R,997,R,502,R,495,R,3,R,77,R,53,R,39,R,2,R,497,R,18,R,126,R,182,Z,0,R,7,R,924,R,55,R,11
2018,198419,10,R,57,R,7,R,50,R,0,R,4,R,6,R,4,R,0,R,22,Z,0,R,20,R,1,Z,0,R,2,R,25,R,30,Z,0
2018,199120,02,R,7,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,0,R,0,R,0,R,5,R,2,R,0,R,0
2018,199120,05,R,4628,R,1905,R,2723,R,16,R,487,R,376,R,366,R,2,R,2919,R,203,R,129,R,130,R,1,R,4352,R,251,R,24,R,0
2018,199120,07,R,2153,R,991,R,1162,R,1,R,125,R,177,R,113,R,4,R,1287,R,72,R,93,R,281,R,0,R,330,R,1571,R,252,R,0
2018,199120,09,R,1208,R,525,R,683,R,4,R,108,R,102,R,55,R,4,R,779,R,43,R,41,R,72,R,0,R,107,R,1038,R,63,R,0
2018,199193,03,R,114,R,86,R,28,R,1,R,1,R,2,R,2,R,0,R,96,R,1,R,11,R,0,R,0,R,103,R,10,R,1,R,0
2018,199193,05,R,5428,R,2876,R,2552,R,16,R,352,R,284,R,257,R,4,R,3788,R,190,R,394,R,143,R,1,R,4891,R,481,R,55,R,0
2018,199193,07,R,2654,R,1451,R,1203,R,3,R,122,R,142,R,108,R,1,R,1156,R,35,R,270,R,817,R,0,R,999,R,1462,R,193,R,0
2018,199193,09,R,631,R,328,R,303,R,1,R,12,R,20,R,27,R,0,R,273,R,5,R,131,R,162,R,0,R,6,R,548,R,77,R,0
2018,199847,05,R,1194,R,549,R,645,R,1,R,63,R,67,R,92,R,1,R,827,R,29,R,5,R,109,Z,0,R,1184,R,9,R,1,Z,0
2018,199847,07,R,892,R,390,R,502,R,3,R,29,R,92,R,41,R,0,R,587,R,17,R,5,R,118,R,0,R,378,R,445,R,69,R,0
2018,199847,09,R,295,R,163,R,132,R,3,R,19,R,21,R,16,Z,0,R,202,R,2,R,14,R,18,Z,0,R,25,R,267,R,3,Z,0
2018,199847,10,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,2,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,1,Z,0
2018,201645,05,R,1143,R,624,R,519,R,1,R,238,R,47,R,68,R,0,R,590,R,48,R,31,R,120,R,0,R,1109,R,33,R,1,R,0
2018,201645,07,R,1598,R,669,R,929,R,1,R,114,R,133,R,58,R,2,R,706,R,30,R,73,R,481,R,0,R,634,R,828,R,136,R,0
2018,201645,09,R,658,R,331,R,327,R,0,R,98,R,38,R,19,R,0,R,355,R,6,R,38,R,104,R,0,R,22,R,562,R,74,R,0
2018,201645,10,R,14,R,3,R,11,R,0,R,2,R,1,R,1,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,12,R,2,R,0
2018,204796,02,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0
2018,204796,03,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
2018,204796,05,R,10761,R,5402,R,5359,R,8,R,642,R,526,R,404,R,5,R,7733,R,323,R,274,R,846,Z,0,R,9535,R,1092,R,134,Z,0
2018,204796,07,R,2732,R,1176,R,1556,R,1,R,119,R,144,R,94,Z,0,R,1678,R,64,R,54,R,578,Z,0,R,828,R,1713,R,191,Z,0
2018,204796,09,R,1662,R,778,R,884,R,2,R,117,R,62,R,68,R,1,R,1013,R,41,R,51,R,307,Z,0,R,62,R,1519,R,81,Z,0
2018,204796,10,R,6,R,1,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,4,Z,0
2018,211440,05,R,1435,R,787,R,648,R,2,R,457,R,55,R,109,R,1,R,433,R,65,R,63,R,250,R,0,R,1396,R,39,R,0,R,0
2018,211440,07,R,3316,R,1996,R,1320,R,0,R,231,R,52,R,62,R,0,R,624,R,37,R,107,R,2203,R,0,R,1511,R,1738,R,67,R,0
2018,211440,09,R,322,R,232,R,90,R,0,R,16,R,5,R,3,R,0,R,91,R,7,R,23,R,177,R,0,R,0,R,310,R,12,R,0
2018,211440,10,R,54,R,21,R,33,R,1,R,8,R,2,R,4,R,0,R,23,R,4,R,0,R,12,Z,0,Z,0,Z,0,Z,0,R,54
2018,212054,02,R,139,R,20,R,119,R,0,R,10,R,23,R,10,R,0,R,78,R,2,R,10,R,6,R,0,R,44,R,52,R,43,Z,0
2018,212054,05,R,3422,R,1680,R,1742,R,6,R,485,R,259,R,195,R,20,R,1856,R,115,R,57,R,429,R,0,R,2443,R,790,R,189,Z,0
2018,212054,07,R,2278,R,849,R,1429,R,1,R,165,R,245,R,106,R,5,R,1117,R,44,R,191,R,404,R,0,R,411,R,1527,R,340,Z,0
2018,212054,09,R,694,R,304,R,390,R,1,R,113,R,42,R,32,R,3,R,400,R,18,R,20,R,65,R,0,R,10,R,602,R,82,Z,0
2018,212054,10,R,221,R,65,R,156,R,0,R,17,R,29,R,6,R,1,R,125,R,6,R,20,R,17,R,0,R,30,R,111,R,80,Z,0
2018,213543,05,R,1232,R,665,R,567,R,3,R,122,R,40,R,84,R,0,R,847,R,23,R,21,R,92,R,0,R,1221,R,11,R,0,R,0
2018,213543,07,R,648,R,358,R,290,R,0,R,27,R,15,R,30,R,0,R,313,R,5,R,18,R,240,R,0,R,337,R,266,R,45,R,0
