year,UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
2022,121150, 1,R,152,R,0,R,152,R,131,R,0,R,131,R,202,R,0,R,202,R,177,R,0,R,177,R,389,R,0,R,389,R,316,R,0,R,316,R,743,R,0,R,743,R,624,R,0,R,624
2022,121150, 2,R,152,Z,0,R,152,R,131,R,0,R,131,R,202,Z,0,R,202,R,177,R,0,R,177,R,389,Z,0,R,389,R,316,R,0,R,316,R,743,R,0,R,743,R,624,R,0,R,624
2022,122931, 1,R,131,R,0,R,131,R,122,R,0,R,122,R,141,R,0,R,141,R,128,R,0,R,128,R,1044,R,1,R,1043,R,914,R,0,R,914,R,1316,R,1,R,1315,R,1164,R,0,R,1164
2022,122931, 2,R,131,R,0,R,131,R,122,R,0,R,122,R,141,R,0,R,141,R,128,R,0,R,128,R,1044,R,1,R,1043,R,914,R,0,R,914,R,1316,R,1,R,1315,R,1164,R,0,R,1164
2022,123961, 1,R,506,R,0,R,506,R,465,R,0,R,465,R,428,R,1,R,427,R,392,R,0,R,392,R,2130,R,10,R,2120,R,1967,R,0,R,1967,R,3064,R,11,R,3053,R,2824,R,0,R,2824
2022,123961, 2,R,506,R,0,R,506,R,465,R,0,R,465,R,428,R,1,R,427,R,392,R,0,R,392,R,2130,R,10,R,2120,R,1967,R,0,R,1967,R,3064,R,11,R,3053,R,2824,R,0,R,2824
2022,126614, 1,R,928,R,4,R,924,R,625,R,0,R,625,R,849,R,2,R,847,R,617,R,0,R,617,R,4601,R,5,R,4596,R,3517,R,0,R,3517,R,6378,R,11,R,6367,R,4759,R,0,R,4759
2022,126614, 2,R,928,R,4,R,924,R,625,R,0,R,625,R,849,R,2,R,847,R,617,R,0,R,617,R,4601,R,5,R,4596,R,3517,R,0,R,3517,R,6378,R,11,R,6367,R,4759,R,0,R,4759
2022,126775, 1,R,111,R,0,R,111,R,87,R,0,R,87,R,214,R,0,R,214,R,166,R,0,R,166,R,649,R,1,R,648,R,543,R,0,R,543,R,974,R,1,R,973,R,796,R,0,R,796
2022,126775, 2,R,111,R,0,R,111,R,87,R,0,R,87,R,214,R,0,R,214,R,166,R,0,R,166,R,649,R,1,R,648,R,543,R,0,R,543,R,974,R,1,R,973,R,796,R,0,R,796
2022,129020, 1,R,753,R,1,R,752,R,553,R,6,R,559,R,756,R,5,R,751,R,623,R,3,R,626,R,2299,R,3,R,2296,R,1967,R,8,R,1975,R,3808,R,9,R,3799,R,3143,R,17,R,3160
2022,129020, 2,R,746,R,1,R,745,R,553,R,0,R,553,R,749,R,5,R,744,R,623,R,0,R,623,R,2291,R,3,R,2288,R,1967,R,0,R,1967,R,3786,R,9,R,3777,R,3143,R,0,R,3143
2022,129020, 3,R,7,Z,0,R,7,Z,0,R,6,R,6,R,7,Z,0,R,7,Z,0,R,3,R,3,R,8,Z,0,R,8,Z,0,R,8,R,8,R,22,R,0,R,22,R,0,R,17,R,17
2022,130794, 1,R,214,R,0,R,214,R,200,R,0,R,200,R,38,R,0,R,38,R,38,R,0,R,38,R,1115,R,0,R,1115,R,1099,R,0,R,1099,R,1367,R,0,R,1367,R,1337,R,0,R,1337
2022,130794, 2,R,214,Z,0,R,214,R,200,R,0,R,200,R,38,Z,0,R,38,R,38,R,0,R,38,R,1115,Z,0,R,1115,R,1099,R,0,R,1099,R,1367,R,0,R,1367,R,1337,R,0,R,1337
2022,130943, 1,R,670,R,0,R,670,R,362,R,72,R,434,R,1103,R,0,R,1103,R,891,R,2,R,893,R,2587,R,0,R,2587,R,1976,R,168,R,2144,R,4360,R,0,R,4360,R,3229,R,242,R,3471
2022,130943, 2,R,525,Z,0,R,525,R,362,R,0,R,362,R,1100,Z,0,R,1100,R,891,R,0,R,891,R,2307,Z,0,R,2307,R,1976,R,0,R,1976,R,3932,R,0,R,3932,R,3229,R,0,R,3229
2022,130943, 3,R,145,Z,0,R,145,Z,0,R,72,R,72,R,3,Z,0,R,3,Z,0,R,2,R,2,R,280,Z,0,R,280,Z,0,R,168,R,168,R,428,R,0,R,428,R,0,R,242,R,242
2022,131159, 1,R,311,R,0,R,311,R,249,R,0,R,249,R,529,R,0,R,529,R,419,R,0,R,419,R,837,R,0,R,837,R,663,R,1,R,664,R,1677,R,0,R,1677,R,1331,R,1,R,1332
2022,131159, 2,R,311,Z,0,R,311,R,249,R,0,R,249,R,529,Z,0,R,529,R,419,R,0,R,419,R,835,Z,0,R,835,R,663,R,0,R,663,R,1675,R,0,R,1675,R,1331,R,0,R,1331
2022,131159, 3,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,2,Z,0,R,2,Z,0,R,1,R,1,R,2,R,0,R,2,R,0,R,1,R,1
2022,131469, 1,R,362,R,0,R,362,R,307,R,0,R,307,R,500,R,0,R,500,R,425,R,0,R,425,R,1655,R,11,R,1644,R,1393,R,0,R,1393,R,2517,R,11,R,2506,R,2125,R,0,R,2125
2022,131469, 2,R,362,R,0,R,362,R,307,R,0,R,307,R,500,R,0,R,500,R,425,R,0,R,425,R,1655,R,11,R,1644,R,1393,R,0,R,1393,R,2517,R,11,R,2506,R,2125,R,0,R,2125
2022,131496, 1,R,207,R,0,R,207,R,187,R,0,R,187,R,288,R,0,R,288,R,279,R,0,R,279,R,1078,R,0,R,1078,R,1038,R,0,R,1038,R,1573,R,0,R,1573,R,1504,R,0,R,1504
2022,131496, 2,R,207,Z,0,R,207,R,187,R,0,R,187,R,288,Z,0,R,288,R,279,R,0,R,279,R,1078,Z,0,R,1078,R,1038,R,0,R,1038,R,1573,R,0,R,1573,R,1504,R,0,R,1504
2022,131520, 1,R,425,R,0,R,425,R,276,R,0,R,276,R,162,R,0,R,162,R,108,R,0,R,108,R,313,R,0,R,313,R,246,R,0,R,246,R,900,R,0,R,900,R,630,R,0,R,630
2022,131520, 2,R,425,Z,0,R,425,R,276,R,0,R,276,R,162,Z,0,R,162,R,108,R,0,R,108,R,313,Z,0,R,313,R,246,R,0,R,246,R,900,R,0,R,900,R,630,R,0,R,630
2022,133951, 1,R,2061,R,24,R,2037,R,1419,R,0,R,1419,R,337,R,1,R,336,R,223,R,0,R,223,R,1759,R,8,R,1751,R,1211,R,0,R,1211,R,4157,R,33,R,4124,R,2853,R,0,R,2853
2022,133951, 2,R,2061,R,24,R,2037,R,1419,R,0,R,1419,R,337,R,1,R,336,R,223,R,0,R,223,R,1759,R,8,R,1751,R,1211,R,0,R,1211,R,4157,R,33,R,4124,R,2853,R,0,R,2853
2022,134097, 1,R,1676,R,3,R,1673,R,1391,R,0,R,1391,R,602,R,0,R,602,R,508,R,0,R,508,R,3923,R,4,R,3919,R,3353,R,0,R,3353,R,6201,R,7,R,6194,R,5252,R,0,R,5252
2022,134097, 2,R,1676,R,3,R,1673,R,1391,R,0,R,1391,R,602,R,0,R,602,R,508,R,0,R,508,R,3923,R,4,R,3919,R,3353,R,0,R,3353,R,6201,R,7,R,6194,R,5252,R,0,R,5252
2022,134130, 1,R,1577,R,0,R,1577,R,1356,R,0,R,1356,R,547,R,0,R,547,R,472,R,0,R,472,R,4685,R,2,R,4683,R,4299,R,0,R,4299,R,6809,R,2,R,6807,R,6127,R,0,R,6127
2022,134130, 2,R,1566,R,0,R,1566,R,1348,R,0,R,1348,R,544,R,0,R,544,R,469,R,0,R,469,R,4630,R,2,R,4628,R,4247,R,0,R,4247,R,6740,R,2,R,6738,R,6064,R,0,R,6064
2022,134130, 3,R,11,Z,0,R,11,R,8,R,0,R,8,R,3,Z,0,R,3,R,3,R,0,R,3,R,55,Z,0,R,55,R,52,R,0,R,52,R,69,R,0,R,69,R,63,R,0,R,63
2022,135726, 1,R,272,R,1,R,271,R,220,R,0,R,220,R,332,R,0,R,332,R,273,R,0,R,273,R,1438,R,2,R,1436,R,1222,R,0,R,1222,R,2042,R,3,R,2039,R,1715,R,0,R,1715
2022,135726, 2,R,272,R,1,R,271,R,220,R,0,R,220,R,332,R,0,R,332,R,273,R,0,R,273,R,1438,R,2,R,1436,R,1222,R,0,R,1222,R,2042,R,3,R,2039,R,1715,R,0,R,1715
2022,137351, 1,R,1652,R,3,R,1649,R,1219,R,0,R,1219,R,1020,R,1,R,1019,R,698,R,0,R,698,R,2065,R,12,R,2053,R,1582,R,0,R,1582,R,4737,R,16,R,4721,R,3499,R,0,R,3499
2022,137351, 2,R,1652,R,3,R,1649,R,1219,R,0,R,1219,R,1020,R,1,R,1019,R,698,R,0,R,698,R,2065,R,12,R,2053,R,1582,R,0,R,1582,R,4737,R,16,R,4721,R,3499,R,0,R,3499
2022,139658, 1,R,237,R,0,R,237,R,220,R,0,R,220,R,208,R,0,R,208,R,191,R,0,R,191,R,913,R,9,R,904,R,803,R,0,R,803,R,1358,R,9,R,1349,R,1214,R,0,R,1214
2022,139658, 2,R,237,R,0,R,237,R,220,R,0,R,220,R,208,R,0,R,208,R,191,R,0,R,191,R,913,R,9,R,904,R,803,R,0,R,803,R,1358,R,9,R,1349,R,1214,R,0,R,1214
2022,139755, 1,R,315,R,0,R,315,R,277,R,0,R,277,R,315,R,0,R,315,R,288,R,0,R,288,R,2241,R,8,R,2233,R,2086,R,0,R,2086,R,2871,R,8,R,2863,R,2651,R,0,R,2651
2022,139755, 2,R,315,R,0,R,315,R,277,R,0,R,277,R,315,R,0,R,315,R,288,R,0,R,288,R,2241,R,8,R,2233,R,2086,R,0,R,2086,R,2871,R,8,R,2863,R,2651,R,0,R,2651
2022,139959, 1,R,1098,R,0,R,1098,R,898,R,9,R,907,R,493,R,0,R,493,R,422,R,6,R,428,R,3810,R,0,R,3810,R,3396,R,28,R,3424,R,5401,R,0,R,5401,R,4716,R,43,R,4759
2022,139959, 2,R,1098,Z,0,R,1098,R,898,R,9,R,907,R,493,Z,0,R,493,R,422,R,6,R,428,R,3810,Z,0,R,3810,R,3396,R,28,R,3424,R,5401,R,0,R,5401,R,4716,R,43,R,4759
2022,144050, 1,R,165,R,0,R,165,R,152,R,0,R,152,R,31,R,0,R,31,R,30,R,0,R,30,R,1395,R,6,R,1389,R,1333,R,0,R,1333,R,1591,R,6,R,1585,R,1515,R,0,R,1515
2022,144050, 2,R,165,R,0,R,165,R,152,R,0,R,152,R,31,R,0,R,31,R,30,R,0,R,30,R,1395,R,6,R,1389,R,1333,R,0,R,1333,R,1591,R,6,R,1585,R,1515,R,0,R,1515
2022,145600, 1,R,1907,R,3,R,1904,R,1109,R,0,R,1109,R,499,R,1,R,498,R,328,R,0,R,328,R,865,R,0,R,865,R,576,R,0,R,576,R,3271,R,4,R,3267,R,2013,R,0,R,2013
2022,145600, 2,R,1907,R,3,R,1904,R,1109,R,0,R,1109,R,499,R,1,R,498,R,328,R,0,R,328,R,865,R,0,R,865,R,576,R,0,R,576,R,3271,R,4,R,3267,R,2013,R,0,R,2013
2022,145637, 1,R,1791,R,5,R,1786,R,1368,R,0,R,1368,R,1211,R,0,R,1211,R,1029,R,0,R,1029,R,4579,R,4,R,4575,R,4016,R,0,R,4016,R,7581,R,9,R,7572,R,6413,R,0,R,6413
2022,145637, 2,R,1791,R,5,R,1786,R,1368,R,0,R,1368,R,1211,R,0,R,1211,R,1029,R,0,R,1029,R,4579,R,4,R,4575,R,4016,R,0,R,4016,R,7581,R,9,R,7572,R,6413,R,0,R,6413
2022,147767, 1,R,353,R,0,R,353,R,342,R,0,R,342,R,102,R,0,R,102,R,98,R,0,R,98,R,1530,R,3,R,1527,R,1473,R,0,R,1473,R,1985,R,3,R,1982,R,1913,R,0,R,1913
2022,147767, 2,R,353,R,0,R,353,R,342,R,0,R,342,R,102,R,0,R,102,R,98,R,0,R,98,R,1530,R,3,R,1527,R,1473,R,0,R,1473,R,1985,R,3,R,1982,R,1913,R,0,R,1913
2022,151351, 1,R,1434,R,1,R,1433,R,1001,R,1,R,1002,R,1097,R,0,R,1097,R,866,R,0,R,866,R,5123,R,4,R,5119,R,4338,R,0,R,4338,R,7654,R,5,R,7649,R,6205,R,1,R,6206
2022,151351, 2,R,1434,R,1,R,1433,R,1001,R,1,R,1002,R,1097,R,0,R,1097,R,866,R,0,R,866,R,5123,R,4,R,5119,R,4338,R,0,R,4338,R,7654,R,5,R,7649,R,6205,R,1,R,6206
2022,152080, 1,R,243,R,0,R,243,R,227,R,0,R,227,R,450,R,0,R,450,R,437,R,0,R,437,R,1353,R,1,R,1352,R,1306,R,0,R,1306,R,2046,R,1,R,2045,R,1970,R,0,R,1970
2022,152080, 2,R,243,R,0,R,243,R,227,R,0,R,227,R,450,R,0,R,450,R,437,R,0,R,437,R,1353,R,1,R,1352,R,1306,R,0,R,1306,R,2046,R,1,R,2045,R,1970,R,0,R,1970
2022,160472, 4,R,104,Z,0,R,104,A,,A,,R,56,R,5,Z,0,R,5,A,,A,,R,2,R,39,Z,0,R,39,A,,A,,R,0,R,148,R,0,R,148,A,,A,,R,58
2022,160755, 1,R,142,R,0,R,142,R,118,R,0,R,118,R,258,R,1,R,257,R,218,R,0,R,218,R,1456,R,0,R,1456,R,1286,R,0,R,1286,R,1856,R,1,R,1855,R,1622,R,0,R,1622
2022,160755, 2,R,142,R,0,R,142,R,118,R,0,R,118,R,258,R,1,R,257,R,218,R,0,R,218,R,1456,R,0,R,1456,R,1286,R,0,R,1286,R,1856,R,1,R,1855,R,1622,R,0,R,1622
2022,162928, 1,R,180,R,1,R,179,R,163,R,0,R,163,R,231,R,1,R,230,R,214,R,0,R,214,R,955,R,3,R,952,R,903,R,0,R,903,R,1366,R,5,R,1361,R,1280,R,0,R,1280
2022,162928, 2,R,180,R,1,R,179,R,163,R,0,R,163,R,231,R,1,R,230,R,214,R,0,R,214,R,955,R,3,R,952,R,903,R,0,R,903,R,1366,R,5,R,1361,R,1280,R,0,R,1280
2022,163286, 1,R,606,R,0,R,606,R,496,R,0,R,496,R,1009,R,0,R,1009,R,874,R,0,R,874,R,2949,R,5,R,2944,R,2674,R,26,R,2700,R,4564,R,5,R,4559,R,4044,R,26,R,4070
2022,163286, 2,R,606,R,0,R,606,R,496,R,0,R,496,R,1009,R,0,R,1009,R,874,R,0,R,874,R,2924,R,5,R,2919,R,2668,R,13,R,2681,R,4539,R,5,R,4534,R,4038,R,13,R,4051
2022,163286, 3,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,25,Z,0,R,25,R,6,R,13,R,19,R,25,R,0,R,25,R,6,R,13,R,19
2022,164924, 1,R,298,R,0,R,298,R,258,R,0,R,258,R,497,R,0,R,497,R,455,R,0,R,455,R,1523,R,6,R,1517,R,1389,R,0,R,1389,R,2318,R,6,R,2312,R,2102,R,0,R,2102
2022,164924, 2,R,298,R,0,R,298,R,258,R,0,R,258,R,497,R,0,R,497,R,455,R,0,R,455,R,1523,R,6,R,1517,R,1389,R,0,R,1389,R,2318,R,6,R,2312,R,2102,R,0,R,2102
2022,164988, 1,R,493,R,0,R,493,R,423,R,0,R,423,R,753,R,0,R,753,R,676,R,0,R,676,R,2304,R,15,R,2289,R,2046,R,0,R,2046,R,3550,R,15,R,3535,R,3145,R,0,R,3145
2022,164988, 2,R,493,R,0,R,493,R,423,R,0,R,423,R,753,R,0,R,753,R,676,R,0,R,676,R,2304,R,15,R,2289,R,2046,R,0,R,2046,R,3550,R,15,R,3535,R,3145,R,0,R,3145
2022,165015, 1,R,158,R,0,R,158,R,132,R,0,R,132,R,176,R,1,R,175,R,159,R,0,R,159,R,507,R,3,R,504,R,440,R,0,R,440,R,841,R,4,R,837,R,731,R,0,R,731
2022,165015, 2,R,158,R,0,R,158,R,132,R,0,R,132,R,176,R,1,R,175,R,159,R,0,R,159,R,507,R,3,R,504,R,440,R,0,R,440,R,841,R,4,R,837,R,731,R,0,R,731
2022,166027, 1,R,252,R,0,R,252,R,244,R,0,R,244,R,12,R,0,R,12,R,12,R,0,R,12,R,1395,R,0,R,1395,R,1366,R,0,R,1366,R,1659,R,0,R,1659,R,1622,R,0,R,1622
2022,166027, 2,R,252,Z,0,R,252,R,244,R,0,R,244,R,12,Z,0,R,12,R,12,R,0,R,12,R,1395,Z,0,R,1395,R,1366,R,0,R,1366,R,1659,R,0,R,1659,R,1622,R,0,R,1622
2022,166629, 1,R,985,R,1,R,984,R,760,R,4,R,764,R,1773,R,3,R,1770,R,1492,R,15,R,1507,R,1915,R,3,R,1912,R,1595,R,9,R,1604,R,4673,R,7,R,4666,R,3847,R,28,R,3875
2022,166629, 2,R,974,R,1,R,973,R,760,R,0,R,760,R,1758,R,3,R,1755,R,1492,R,0,R,1492,R,1904,R,3,R,1901,R,1595,R,0,R,1595,R,4636,R,7,R,4629,R,3847,R,0,R,3847
2022,166629, 3,R,11,Z,0,R,11,Z,0,R,4,R,4,R,15,Z,0,R,15,Z,0,R,15,R,15,R,11,Z,0,R,11,Z,0,R,9,R,9,R,37,R,0,R,37,R,0,R,28,R,28
2022,166683, 1,R,183,R,2,R,181,R,165,R,0,R,165,R,80,R,1,R,79,R,76,R,0,R,76,R,847,R,0,R,847,R,810,R,0,R,810,R,1110,R,3,R,1107,R,1051,R,0,R,1051
2022,166683, 2,R,183,R,2,R,181,R,165,R,0,R,165,R,80,R,1,R,79,R,76,R,0,R,76,R,847,R,0,R,847,R,810,R,0,R,810,R,1110,R,3,R,1107,R,1051,R,0,R,1051
2022,167358, 1,R,395,R,0,R,395,R,351,R,0,R,351,R,713,R,0,R,713,R,659,R,0,R,659,R,1568,R,6,R,1562,R,1426,R,0,R,1426,R,2676,R,6,R,2670,R,2436,R,0,R,2436
2022,167358, 2,R,395,R,0,R,395,R,351,R,0,R,351,R,713,R,0,R,713,R,659,R,0,R,659,R,1568,R,6,R,1562,R,1426,R,0,R,1426,R,2676,R,6,R,2670,R,2436,R,0,R,2436
2022,168148, 1,R,130,R,0,R,130,R,120,R,0,R,120,R,221,R,0,R,221,R,209,R,0,R,209,R,985,R,0,R,985,R,923,R,0,R,923,R,1336,R,0,R,1336,R,1252,R,0,R,1252
2022,168148, 2,R,130,Z,0,R,130,R,120,R,0,R,120,R,221,Z,0,R,221,R,209,R,0,R,209,R,985,Z,0,R,985,R,923,R,0,R,923,R,1336,R,0,R,1336,R,1252,R,0,R,1252
2022,168421, 1,R,127,R,0,R,127,R,105,R,0,R,105,R,370,R,0,R,370,R,324,R,0,R,324,R,623,R,0,R,623,R,567,R,0,R,567,R,1120,R,0,R,1120,R,996,R,0,R,996
2022,168421, 2,R,127,Z,0,R,127,R,105,R,0,R,105,R,370,Z,0,R,370,R,324,R,0,R,324,R,623,Z,0,R,623,R,567,R,0,R,567,R,1120,R,0,R,1120,R,996,R,0,R,996
2022,170976, 1,R,1100,R,0,R,1100,R,941,R,0,R,941,R,901,R,0,R,901,R,844,R,0,R,844,R,4674,R,3,R,4671,R,4431,R,0,R,4431,R,6675,R,3,R,6672,R,6216,R,0,R,6216
2022,170976, 2,R,1100,R,0,R,1100,R,941,R,0,R,941,R,901,R,0,R,901,R,844,R,0,R,844,R,4674,R,3,R,4671,R,4431,R,0,R,4431,R,6675,R,3,R,6672,R,6216,R,0,R,6216
2022,171100, 1,R,1560,R,2,R,1558,R,1094,R,24,R,1118,R,1440,R,1,R,1439,R,1134,R,24,R,1158,R,5005,R,3,R,5002,R,4223,R,26,R,4249,R,8005,R,6,R,7999,R,6451,R,74,R,6525
2022,171100, 2,R,1504,R,2,R,1502,R,1089,R,0,R,1089,R,1401,R,1,R,1400,R,1131,R,0,R,1131,R,4951,R,3,R,4948,R,4210,R,0,R,4210,R,7856,R,6,R,7850,R,6430,R,0,R,6430
2022,171100, 3,R,56,Z,0,R,56,R,5,R,24,R,29,R,39,Z,0,R,39,R,3,R,24,R,27,R,54,Z,0,R,54,R,13,R,26,R,39,R,149,R,0,R,149,R,21,R,74,R,95
2022,174066, 1,R,1053,R,0,R,1053,R,789,R,0,R,789,R,1130,R,0,R,1130,R,929,R,0,R,929,R,3675,R,3,R,3672,R,3221,R,0,R,3221,R,5858,R,3,R,5855,R,4939,R,0,R,4939
2022,174066, 2,R,1053,R,0,R,1053,R,789,R,0,R,789,R,1130,R,0,R,1130,R,929,R,0,R,929,R,3675,R,3,R,3672,R,3221,R,0,R,3221,R,5858,R,3,R,5855,R,4939,R,0,R,4939
2022,179867, 1,R,228,R,0,R,228,R,208,R,0,R,208,R,259,R,0,R,259,R,247,R,0,R,247,R,1275,R,4,R,1271,R,1192,R,0,R,1192,R,1762,R,4,R,1758,R,1647,R,0,R,1647
2022,179867, 2,R,228,R,0,R,228,R,208,R,0,R,208,R,259,R,0,R,259,R,247,R,0,R,247,R,1275,R,4,R,1271,R,1192,R,0,R,1192,R,1762,R,4,R,1758,R,1647,R,0,R,1647
2022,182670, 1,R,165,R,0,R,165,R,151,R,0,R,151,R,140,R,0,R,140,R,133,R,0,R,133,R,811,R,0,R,811,R,773,R,0,R,773,R,1116,R,0,R,1116,R,1057,R,0,R,1057
2022,182670, 2,R,165,Z,0,R,165,R,151,R,0,R,151,R,140,Z,0,R,140,R,133,R,0,R,133,R,811,Z,0,R,811,R,773,R,0,R,773,R,1116,R,0,R,1116,R,1057,R,0,R,1057
2022,185828, 1,R,312,R,0,R,312,R,231,R,0,R,231,R,212,R,1,R,211,R,145,R,0,R,145,R,512,R,4,R,508,R,384,R,0,R,384,R,1036,R,5,R,1031,R,760,R,0,R,760
2022,185828, 2,R,312,R,0,R,312,R,231,R,0,R,231,R,212,R,1,R,211,R,145,R,0,R,145,R,512,R,4,R,508,R,384,R,0,R,384,R,1036,R,5,R,1031,R,760,R,0,R,760
2022,186131, 1,R,269,R,1,R,268,R,260,R,0,R,260,R,2,R,0,R,2,R,2,R,0,R,2,R,1035,R,0,R,1035,R,1011,R,0,R,1011,R,1306,R,1,R,1305,R,1273,R,0,R,1273
2022,186131, 2,R,269,R,1,R,268,R,260,R,0,R,260,R,2,R,0,R,2,R,2,R,0,R,2,R,1035,R,0,R,1035,R,1011,R,0,R,1011,R,1306,R,1,R,1305,R,1273,R,0,R,1273
2022,186371, 1,R,339,R,0,R,339,R,198,R,0,R,198,R,153,R,1,R,152,R,104,R,0,R,104,R,162,R,0,R,162,R,121,R,0,R,121,R,654,R,1,R,653,R,423,R,0,R,423
2022,186371, 2,R,339,R,0,R,339,R,198,R,0,R,198,R,153,R,1,R,152,R,104,R,0,R,104,R,162,R,0,R,162,R,121,R,0,R,121,R,654,R,1,R,653,R,423,R,0,R,423
2022,186380, 1,R,1743,R,1,R,1742,R,1373,R,27,R,1400,R,1256,R,1,R,1255,R,1015,R,34,R,1049,R,3460,R,4,R,3456,R,2920,R,81,R,3001,R,6459,R,6,R,6453,R,5308,R,142,R,5450
2022,186380, 2,R,1682,R,1,R,1681,R,1353,R,0,R,1353,R,1210,R,1,R,1209,R,1010,R,0,R,1010,R,3349,R,4,R,3345,R,2901,R,0,R,2901,R,6241,R,6,R,6235,R,5264,R,0,R,5264
2022,186380, 3,R,61,Z,0,R,61,R,20,R,27,R,47,R,46,Z,0,R,46,R,5,R,34,R,39,R,111,Z,0,R,111,R,19,R,81,R,100,R,218,R,0,R,218,R,44,R,142,R,186
2022,186399, 1,R,730,R,1,R,729,R,466,R,0,R,466,R,189,R,0,R,189,R,129,R,0,R,129,R,418,R,0,R,418,R,290,R,0,R,290,R,1337,R,1,R,1336,R,885,R,0,R,885
2022,186399, 2,R,730,R,1,R,729,R,466,R,0,R,466,R,189,R,0,R,189,R,129,R,0,R,129,R,418,R,0,R,418,R,290,R,0,R,290,R,1337,R,1,R,1336,R,885,R,0,R,885
2022,186867, 1,R,114,R,0,R,114,R,89,R,0,R,89,R,263,R,0,R,263,R,237,R,0,R,237,R,356,R,0,R,356,R,318,R,0,R,318,R,733,R,0,R,733,R,644,R,0,R,644
2022,186867, 2,R,114,Z,0,R,114,R,89,R,0,R,89,R,263,Z,0,R,263,R,237,R,0,R,237,R,356,Z,0,R,356,R,318,R,0,R,318,R,733,R,0,R,733,R,644,R,0,R,644
2022,190415, 1,R,466,R,0,R,466,R,432,R,0,R,432,R,542,R,0,R,542,R,514,R,0,R,514,R,2307,R,0,R,2307,R,2213,R,0,R,2213,R,3315,R,0,R,3315,R,3159,R,0,R,3159
2022,190415, 2,R,466,Z,0,R,466,R,432,R,0,R,432,R,542,Z,0,R,542,R,514,R,0,R,514,R,2307,Z,0,R,2307,R,2213,R,0,R,2213,R,3315,R,0,R,3315,R,3159,R,0,R,3159
2022,191241, 1,R,374,R,0,R,374,R,320,R,0,R,320,R,467,R,0,R,467,R,383,R,0,R,383,R,1348,R,0,R,1348,R,1123,R,0,R,1123,R,2189,R,0,R,2189,R,1826,R,0,R,1826
2022,191241, 2,R,374,Z,0,R,374,R,320,R,0,R,320,R,467,Z,0,R,467,R,383,R,0,R,383,R,1348,Z,0,R,1348,R,1123,R,0,R,1123,R,2189,R,0,R,2189,R,1826,R,0,R,1826
2022,193900, 1,R,1259,R,2,R,1257,R,1078,R,0,R,1078,R,937,R,0,R,937,R,822,R,2,R,824,R,3882,R,12,R,3870,R,3381,R,0,R,3381,R,6078,R,14,R,6064,R,5281,R,2,R,5283
2022,193900, 2,R,1258,R,2,R,1256,R,1077,R,0,R,1077,R,934,R,0,R,934,R,821,R,0,R,821,R,3882,R,12,R,3870,R,3381,R,0,R,3381,R,6074,R,14,R,6060,R,5279,R,0,R,5279
2022,193900, 3,R,1,Z,0,R,1,R,1,R,0,R,1,R,3,Z,0,R,3,R,1,R,2,R,3,R,0,Z,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,2,R,2,R,4
2022,194824, 1,R,301,R,0,R,301,R,234,R,0,R,234,R,528,R,0,R,528,R,435,R,0,R,435,R,862,R,0,R,862,R,748,R,0,R,748,R,1691,R,0,R,1691,R,1417,R,0,R,1417
2022,194824, 2,R,301,Z,0,R,301,R,234,R,0,R,234,R,528,Z,0,R,528,R,435,R,0,R,435,R,862,Z,0,R,862,R,748,R,0,R,748,R,1691,R,0,R,1691,R,1417,R,0,R,1417
2022,195003, 1,R,733,R,3,R,730,R,460,R,24,R,484,R,851,R,1,R,850,R,641,R,9,R,650,R,1011,R,2,R,1009,R,720,R,17,R,737,R,2595,R,6,R,2589,R,1821,R,50,R,1871
2022,195003, 2,R,650,R,3,R,647,R,450,R,1,R,451,R,829,R,1,R,828,R,635,R,1,R,636,R,945,R,2,R,943,R,701,R,1,R,702,R,2424,R,6,R,2418,R,1786,R,3,R,1789
2022,195003, 3,R,83,Z,0,R,83,R,10,R,23,R,33,R,22,Z,0,R,22,R,6,R,8,R,14,R,66,Z,0,R,66,R,19,R,16,R,35,R,171,R,0,R,171,R,35,R,47,R,82
2022,195030, 1,R,224,R,0,R,224,R,193,R,0,R,193,R,344,R,1,R,343,R,305,R,0,R,305,R,893,R,9,R,884,R,804,R,0,R,804,R,1461,R,10,R,1451,R,1302,R,0,R,1302
