year,UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM ,LEXP100K,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST
2021,193900,2,R,3071277,R,2819473,R,1397,R,249873,R,340797,R,52863,R,258363,R,3374013,R,3420030,R,6794043,R,25299,R,10550111,R,10575410,1,R,17453,R,11131,R,9,R,20175601,1,R,5925615,R,13249909,R,14867505,R,208361,R,28325775,R,15069,R,4384667,R,4399736,R,58826727,52901112,1 ,1,R,300.38,R,83.00,R,125.25,R,58.00,R,34.13
2021,194824,2,R,257853,R,329223,R,168,R,12659,R,206121,R,3931,R,65731,R,274443,R,601243,R,875686,R,4036,R,19357,R,23393,1,R,4749,R,2268,R,1,R,774471,1,R,210648,R,61717,R,2254480,R,28746,R,2344943,R,18859,R,732822,R,751681,R,4081743,3871095,1 ,1,R,29.50,R,7.50,R,0.00,R,9.00,R,13.00
2021,195003,2,R,312388,R,533022,R,244,R,13600,R,88593,R,5199,R,93993,R,331187,R,715852,R,1047039,R,9272,R,918481,R,927753,1,R,1482,R,4961,R,0,R,3319074,2,Z,0,R,62512,R,2504698,R,54643,R,2621853,R,838,R,232636,R,233474,R,6174401,6174401,1 ,1,R,60.23,R,25.00,R,16.00,R,8.00,R,11.23
2021,195030,2,R,1743680,R,1300211,R,663,R,159063,R,67315,R,38109,R,133615,R,1940852,R,1501804,R,3442656,R,22310,R,6459655,R,6481965,1,R,7645,R,12596,R,7,R,7820350,1,R,2303504,R,1453114,R,11618240,R,100198,R,13171552,R,12999,R,1679982,R,1692981,R,24988387,22684883,1 ,1,R,165.00,R,74.00,R,7.00,R,53.00,R,31.00
2021,196079,2,R,1694157,R,1252165,R,366,R,65525,R,82325,R,40559,R,178764,R,1800241,R,1513620,R,3313861,R,16564,R,1301977,R,1318541,1,R,19308,R,11281,R,3,R,4854121,2,Z,0,R,1198363,R,5086954,R,410912,R,6696229,R,36154,R,362845,R,398999,R,11949349,11949349,1 ,1,R,94.85,R,24.00,R,34.00,R,16.70,R,20.15
2021,196088,2,R,1975468,R,2105905,R,441,R,315488,R,101425,R,98941,R,215460,R,2389897,R,2423231,R,4813128,R,17016,R,225929,R,242945,1,R,14100,R,25293,R,8,R,8791977,2,Z,0,R,785167,R,7825171,R,94016,R,8704354,R,8014,R,1267015,R,1275029,R,18771360,18771360,1 ,1,R,123.25,R,48.85,R,44.80,R,20.60,R,9.00
2021,196097,2,R,1445527,R,367712,R,484,R,36999,R,1951,R,1168,R,179394,R,1483694,R,549541,R,2033235,R,4359,R,40872,R,45231,1,R,4678,R,1000,R,6,R,5156476,2,Z,0,R,390567,R,7200040,R,98736,R,7689343,R,58104,R,121676,R,179780,R,13025599,13025599,1 ,1,R,70.50,R,25.00,R,39.00,R,0.50,R,6.00
2021,196413,2,R,1570532,R,1082029,R,717,R,121837,R,78203,R,33930,R,156732,R,1726299,R,1317681,R,3043980,R,23083,R,79984,R,103067,1,R,23732,R,10426,R,3,R,10134352,1,R,3388720,R,2624266,R,9940561,R,492308,R,13057135,R,11037,R,2768511,R,2779548,R,29359755,25971035,1 ,1,R,192.00,R,58.00,R,32.00,R,70.00,R,32.00
2021,197708,2,R,763134,R,296456,R,437,R,19228,R,2443,R,6286,R,91339,R,788648,R,390675,R,1179323,R,14394,P,103201,P,117595,1,R,836,R,743,R,3,R,3255033,1,R,1117780,R,115824,R,1388119,R,30954,R,1534897,R,1027,R,738272,R,739299,R,6647009,5529229,1 ,1,R,60.00,R,27.00,R,11.00,R,8.50,R,13.50
2021,198419,2,R,3411287,R,2606083,R,1235,R,347652,R,1310003,R,149156,R,325240,R,3908095,R,4242561,R,8150656,R,122897,R,3081268,R,3204165,1,R,20905,R,14652,R,7,R,19667085,1,R,3566008,R,7263219,R,15341511,R,658589,R,23263319,R,26836,R,4922234,R,4949070,R,51445482,47879474,1 ,1,R,315.23,R,122.90,R,107.00,R,75.00,R,10.33
2021,199120,2,R,3876572,R,1864540,R,1330,R,11380195,R,116445,R,130446,R,166416,R,15387213,R,2148731,R,17535944,R,54509,R,504940,R,559449,1,R,12851,R,21894,R,10,R,17401759,1,R,6258948,R,3109412,R,10439182,R,138937,R,13687531,R,436436,R,3503132,R,3939568,R,41287806,35028858,1 ,1,R,338.43,R,144.00,R,4.00,R,151.25,R,39.18
2021,199193,2,R,1479212,R,1425290,R,681,R,271977,R,118527,R,47182,R,56515,R,1798371,R,1601013,R,3399384,R,22072,R,6111636,R,6133708,1,R,11097,R,22997,R,4,R,14065575,2,Z,0,R,1525052,R,10187480,R,191721,R,11904253,R,72659,R,5579641,R,5652300,R,31622128,31622128,1 ,1,R,222.00,R,101.00,R,28.00,R,75.00,R,18.00
2021,199847,2,R,975291,R,1731100,R,397,R,186403,R,90409,R,13862,R,161032,R,1175556,R,1982938,R,3158494,R,17838,R,2537067,R,2554905,1,R,13514,R,5508,R,2,R,6083518,1,R,1342759,R,1122731,R,8238035,R,358354,R,9719120,R,18292,R,1484510,R,1502802,R,18648199,17305440,1 ,1,R,103.26,R,47.80,R,12.00,R,38.93,R,4.53
2021,201645,2,R,1184207,R,2100421,R,753,R,78018,R,60988,R,44662,R,34958,R,1306887,R,2197120,R,3504007,R,22787,R,13132,R,35919,1,R,3484,R,3046,R,4,R,3020367,1,R,1411453,R,681603,R,5764954,R,122178,R,6568735,R,34937,R,918167,R,953104,R,11953659,10542206,1 ,1,R,89.40,R,41.00,R,14.00,R,24.00,R,10.40
2021,204796,2,R,4273687,R,1712505,R,5408,R,115009,R,169490,R,201875,R,79875,R,4590571,R,1967278,R,6557849,R,71015,R,3766386,R,3837401,1,R,36164,R,12702,R,12,R,17022204,1,R,4779168,R,4067931,R,15486106,R,490209,R,20044246,R,81134,R,17472423,R,17553557,R,59399175,54620007,1 ,1,R,343.00,R,80.00,R,72.00,R,104.00,R,87.00
2021,211440,2,R,665370,R,1768738,R,734,R,56547,R,447861,R,13855,R,247988,R,735772,R,2465321,R,3201093,R,4169,R,1438068,R,1442237,1,R,1486,R,3183,R,3,R,4589179,1,R,1325817,R,604841,R,7548316,R,954949,R,9108106,R,13437,R,1163748,R,1177185,R,16200287,14874470,1 ,1,R,75.00,R,24.00,R,19.00,R,17.00,R,15.00
2021,212054,2,R,293120,R,1086033,R,377,R,7130,R,73969,R,3967,R,110065,R,304217,R,1270444,R,1574661,R,9998,R,2762552,R,2772550,1,R,15161,R,10440,R,4,R,3821308,1,R,1388917,R,567516,R,5443950,R,383,R,6011849,R,33908,R,688658,R,722566,R,11944640,10555723,1 ,1,R,92.81,R,34.00,R,14.00,R,22.81,R,22.00
2021,213543,2,R,741287,R,763200,R,241,R,2156,R,69300,R,9501,R,73393,R,752944,R,906134,R,1659078,R,6150,R,45653,R,51803,1,R,5235,R,4010,R,0,R,2516640,2,Z,0,R,159208,R,4149990,R,106744,R,4415942,R,0,R,228658,R,228658,R,7161240,7161240,1 ,1,R,43.50,R,14.00,R,3.00,R,18.00,R,8.50
2021,215062,2,R,5195303,R,2626412,R,2342,R,5608651,R,4791863,R,91167,R,289147,R,10895121,R,7709764,R,18604885,R,30161,R,9329363,R,9359524,1,R,32610,R,50441,R,14,R,23753611,1,R,7360226,R,9210512,R,17296262,R,518137,R,27024911,R,113826,R,9596988,R,9710814,R,67849562,60489336,1 ,1,R,322.58,R,111.75,R,79.53,R,126.59,R,4.71
2021,215293,2,R,3542833,R,2261563,R,627,R,542881,R,189903,R,102347,R,215881,R,4188061,R,2667974,R,6856035,R,21656,R,3598565,R,3620221,1,R,18274,R,7925,R,10,R,12128720,1,R,3897131,R,5694396,R,15213782,R,991945,R,21900123,R,0,R,1818766,R,1818766,R,39744740,35847609,1 ,1,R,258.00,R,92.00,R,7.00,R,112.00,R,47.00
2021,216597,2,R,506381,R,1121664,R,1367,R,9814,R,87569,R,9908,R,218370,R,526103,R,1428970,R,1955073,R,17234,R,609348,R,626582,1,R,4404,R,6218,R,1,R,4426938,2,Z,0,R,1099897,R,4668535,R,94670,R,5863102,R,22881,R,590662,R,613543,R,10903583,10903583,1 ,1,R,70.28,R,30.57,R,10.00,R,20.46,R,9.25
2021,217156,2,R,2697294,R,2588593,R,551,R,173959,R,58023,R,532,R,274909,R,2871785,R,2922076,R,5793861,R,33359,R,101,R,33460,1,R,14036,R,17253,R,6,R,10845337,1,R,2458938,R,1483046,R,10190176,R,721923,R,12395145,R,0,R,1017608,R,1017608,R,26717028,24258090,1 ,1,R,126.00,R,32.00,R,25.00,R,67.00,R,2.00
2021,217882,2,R,721652,R,1129053,R,525,R,60884,R,51315,R,21558,R,250133,R,804094,R,1431026,R,2235120,R,21148,R,3165610,R,3186758,1,R,2836,R,5555,R,4,R,4524232,1,R,1980227,R,1048748,R,8789276,R,167148,R,10005172,R,1960,R,959450,R,961410,R,17471041,15490814,1 ,1,R,114.00,R,29.00,R,57.00,R,8.00,R,20.00
2021,217925,2,R,76436,R,555128,R,154,R,1667,R,1815,R,24,R,55702,R,78127,R,612799,R,690926,R,12556,R,25160,R,37716,1,R,284,R,630,R,0,R,240000,2,Z,0,R,41095,R,284812,R,0,R,325907,R,0,R,72899,R,72899,R,638806,638806,1 ,1,R,12.00,R,3.00,R,3.00,R,0.00,R,6.00
2021,221999,2,R,1933535,R,2687912,R,807,R,167582,R,280215,R,62202,R,335188,R,2163319,R,3304122,R,5467441,R,17261,R,3071624,R,3088885,1,R,13457,R,11962,R,9,R,9208307,1,R,2300441,R,3251277,R,12643167,R,86183,R,15980627,R,32673,R,8252009,R,8284682,R,35774057,33473616,1 ,1,R,156.00,R,66.00,R,16.00,R,64.00,R,10.00
2021,223232,2,R,1262208,R,1107726,R,1038,R,193951,R,78237,R,44951,R,153706,R,1501110,R,1340707,R,2841817,R,25990,R,938208,R,964198,1,R,17167,R,14171,R,8,R,7982180,1,R,2181267,R,2309292,R,8877941,R,43957,R,11231190,R,1309,R,4197869,R,4199178,R,25593815,23412548,1 ,1,R,168.40,R,27.30,R,36.00,R,47.20,R,57.90
2021,227757,2,R,1910805,R,1079386,R,678,R,522396,R,148652,R,41237,R,124333,R,2474438,R,1353049,R,3827487,R,26134,R,803527,R,829661,1,R,9509,R,5219,R,1,R,6017095,1,R,1439636,R,3608732,R,8970201,R,497357,R,13076290,R,7947,R,1177789,R,1185736,R,21718757,20279121,1 ,1,R,104.00,R,39.00,R,25.00,R,34.00,R,6.00
2021,228246,2,R,1548747,R,1995929,R,676,R,2546632,R,109340,R,58264,R,238835,R,4153643,R,2344780,R,6498423,R,20462,R,620200,R,640662,1,R,7636,R,5651,R,6,R,6922555,1,R,2053074,R,1512037,R,6925701,R,174321,R,8612059,R,4490,R,1067837,R,1072327,R,18660015,16606941,1 ,1,R,119.50,R,66.00,R,4.50,R,38.00,R,11.00
2021,228723,2,R,2121425,R,2056428,R,1418,R,523545,R,47506,R,92618,R,328856,R,2737588,R,2434208,R,5171796,R,35331,R,208411,R,243742,1,R,23218,R,16082,R,11,R,15926785,1,R,4201888,R,5518524,R,16105713,R,233110,R,21857347,R,315323,R,7036589,R,7351912,R,49337932,45136044,1 ,1,R,280.00,R,91.00,R,67.00,R,88.00,R,34.00
2021,228778,2,R,5210114,R,1812743,R,997,R,695954,R,113722,R,213801,R,168128,R,6119869,R,2095590,R,8215459,R,34254,R,381631,R,415885,1,R,17819,R,9230,R,15,R,19145632,1,R,4564827,R,8557290,R,13305146,R,1211155,R,23073591,R,90294,R,3527116,R,3617410,R,50401460,45836633,1 ,1,R,407.00,R,150.00,R,0.00,R,219.00,R,38.00
2021,228875,2,R,953858,R,1578791,R,589,R,595354,R,157659,R,12508,R,176995,R,1561720,R,1914034,R,3475754,R,21036,R,152155,R,173191,1,R,3908,R,4676,R,0,R,3296071,2,Z,0,R,523824,R,4369724,R,20509,R,4914057,R,0,R,379023,R,379023,R,8589151,8589151,1 ,1,R,58.88,R,25.00,R,2.00,R,25.88,R,6.00
2021,231624,2,R,1193559,R,2528859,R,819,R,197344,R,207596,R,39867,R,261187,R,1430770,R,2998461,R,4429231,R,24102,R,849481,R,873583,1,R,7330,R,6184,R,5,R,4158842,1,R,1592070,R,712989,R,5023328,R,156015,R,5892332,R,19952,R,873655,R,893607,R,12536851,10944781,1 ,1,R,82.61,R,30.80,R,9.00,R,30.40,R,12.41
2021,234076,2,R,3491094,R,1370425,R,1655,R,550499,R,215215,R,113744,R,356896,R,4155337,R,1944191,R,6099528,R,38475,R,4234194,R,4272669,1,R,17214,R,12402,R,9,R,20315512,1,R,6967370,R,2895050,R,12444052,R,121342,R,15460444,R,56237,R,7555528,R,7611765,R,50355091,43387721,1 ,1,R,284.39,R,88.00,R,88.00,R,91.00,R,17.39
2021,236948,2,R,5328078,R,1740951,R,657,R,586482,R,256073,R,163721,R,253404,R,6078281,R,2251085,R,8329366,R,15901,R,5723619,R,5739520,1,R,10213,R,46422,R,12,R,18920958,1,R,6128538,R,4705150,R,13715769,R,1020664,R,19441583,R,0,R,5210300,R,5210300,R,49701379,43572841,1 ,1,R,310.00,R,117.00,R,44.00,R,119.00,R,30.00
2021,239105,2,R,1278386,R,2520539,R,593,R,665925,R,94581,R,14374,R,63871,R,1958685,R,2679584,R,4638269,R,18851,R,474090,R,492941,1,R,6711,R,6998,R,1,R,4158545,2,Z,0,R,2044143,R,6174879,R,39825,R,8258847,R,14227,R,490246,R,504473,R,12921865,12921865,1 ,1,R,77.58,R,35.95,R,2.00,R,31.35,R,8.28
2021,240444,2,R,4743387,R,2647106,R,1477,R,743393,R,460903,R,228917,R,332317,R,5715697,R,3441803,R,9157500,R,48440,R,10895899,R,10944339,1,R,60747,R,42275,R,15,R,16793420,1,R,421535,R,1539393,R,8446403,R,72314,R,10058110,R,20426,R,1480899,R,1501325,R,28774390,28352855,1 ,1,R,326.16,R,118.05,R,46.30,R,86.10,R,75.71
2021,243744,2,R,6625926,R,2871124,R,2847,R,472721,R,194154,R,327981,R,265398,R,7426628,R,3333523,R,10760151,R,53171,R,3507897,R,3561068,1,R,10142,R,3792,R,19,R,33522949,1,R,10303045,R,6998321,R,15419618,R,1205887,R,23623826,R,238540,R,7020781,R,7259321,R,74709141,64406096,1 ,1,R,373.63,R,106.00,R,85.63,R,172.00,R,10.00
2021,243780,2,R,953952,R,3336385,R,673,R,14002,R,24440,R,44710,R,196904,R,1012664,R,3558402,R,4571066,R,9527,R,3574056,R,3583583,1,R,21307,R,13500,R,0,R,9709534,1,R,3226834,R,743455,R,12876635,R,1142410,R,14762500,R,15796,R,713596,R,729392,R,28428260,25201426,1 ,1,R,181.45,R,53.50,R,46.00,R,55.40,R,26.55
2021,445188,2,R,149487,R,2631396,R,896,R,3400,R,16,R,20,R,199625,R,152907,R,2831933,R,2984840,R,350,R,561109,R,561459,1,R,571,R,3631,R,0,R,2729524,2,Z,0,R,153039,R,1142792,R,172359,R,1468190,R,0,R,418535,R,418535,R,4616249,4616249,1 ,1,R,49.00,R,12.00,R,20.00,R,0.00,R,17.00
2022,100858,2,R,1669761,R,1485650,R,358,R,609736,R,62732,R,66353,R,255636,R,2345850,R,1804376,R,4150226,R,45212,R,2254953,R,2300165,1,R,17673,R,6774,R,2,R,6239588,1,R,1479586,R,1066416,R,8449947,R,79742,R,9596105,R,19124,R,1918804,R,1937928,R,19253207,17773621,1 ,1,R,160.54,R,27.00,R,35.00,R,23.25,R,75.29
2022,110404,2,R,276709,R,205076,R,180,R,7385,R,5966,R,1958,R,172873,R,286052,R,384095,R,670147,R,4973,R,1646333,R,1651306,1,R,3902,R,5422,R,5,R,2431457,1,R,1198420,R,93531,R,3031208,R,271141,R,3395880,R,0,R,521504,R,521504,R,7547261,6348841,1 ,1,R,56.35,R,11.10,R,6.00,R,22.25,R,17.00
2022,110635,2,R,6376691,R,2098896,R,948,R,20101891,R,154303,R,288823,R,290955,R,26767405,R,2545102,R,29312507,R,188975,R,4309632,R,4498607,1,R,14215,R,18271,R,27,R,32133819,1,R,11255246,R,6477524,R,13201276,R,1892033,R,21570833,R,431099,R,4165708,R,4596807,R,69556705,58301459,1 ,1,R,426.00,R,108.00,R,131.00,R,102.00,R,85.00
2022,110644,2,R,3104486,R,1436226,R,802,R,252375,R,0,R,373338,R,0,R,3730199,R,1437028,R,5167227,R,37503,R,3289944,R,3327447,1,R,28459,R,13595,R,3,R,11717258,1,R,4204606,R,2078535,R,8135975,R,12849,R,10227359,R,34175,R,2105528,R,2139703,R,28288926,24084320,1 ,1,R,142.04,R,41.00,R,39.10,R,47.50,R,14.44
2022,110653,2,R,1776605,R,1839326,R,4234,R,253231,R,220603,R,6262,R,193562,R,2036098,R,2257725,R,4293823,R,29795,R,3106230,R,3136025,1,R,6445,R,12731,R,0,R,11966904,1,R,4101652,R,1375701,R,9262381,R,192347,R,10830429,R,9089,R,1823844,R,1832933,R,28731918,24630266,1 ,1,R,177.94,R,52.00,R,17.00,R,94.00,R,14.94
2022,110662,2,R,14315503,R,1500915,R,2239,R,4685212,R,0,R,6356,R,421830,R,19007071,R,1924984,R,20932055,R,93611,R,20402838,R,20496449,1,R,15429,R,23151,R,12,R,30575841,1,R,11739825,R,5706887,R,11494308,R,2229734,R,19430929,R,278366,R,7861229,R,8139595,R,69886190,58146365,1 ,1,R,386.00,R,106.00,R,65.00,R,160.00,R,55.00
2022,110671,2,R,4981818,R,1710748,R,10435,R,24395,R,80503,R,2308,R,110560,R,5008521,R,1912246,R,6920767,R,4515,R,121652,R,126167,1,R,6093,R,7102,R,3,R,6768568,1,R,2546131,R,669925,R,4714485,R,95413,R,5479823,R,13482,R,1100707,R,1114189,R,15908711,13362580,1 ,1,R,109.00,R,31.00,R,64.00,R,0.00,R,14.00
2022,110680,2,R,1454496,R,1707691,R,9038,R,222960,R,243640,R,63829,R,338193,R,1741285,R,2298562,R,4039847,R,31147,R,463306,R,494453,1,R,9859,R,14308,R,2,R,17737044,1,R,6615360,R,1104029,R,7497990,R,0,R,8602019,R,54088,R,4196363,R,4250451,R,37204874,30589514,1 ,1,R,259.72,R,55.00,R,63.61,R,118.61,R,22.50
2022,110705,2,R,3571612,R,1200142,Z,0,Z,0,Z,0,Z,0,Z,0,R,3571612,R,1200142,R,4771754,R,7901,R,2749055,R,2756956,1,R,2258,R,8349,R,1,R,10304259,2,Z,0,R,2029961,R,4765474,R,136391,R,6931826,R,0,R,802182,R,802182,R,18038267,18038267,1 ,1,R,144.00,R,44.00,R,10.00,R,75.00,R,15.00
2022,110714,2,R,670288,R,1817556,R,3057,R,51831,R,230822,R,15923,R,248521,R,738042,R,2299956,R,3037998,R,14805,R,1162138,R,1176943,1,R,3006,R,5687,R,0,R,5544781,1,R,1958442,R,722529,R,2580223,R,211351,R,3514103,R,20189,R,1343561,R,1363750,R,12381076,10422634,1 ,1,R,76.20,R,22.00,R,2.00,R,35.65,R,16.55
2022,121150,2,R,329876,R,579026,R,130,R,28903,R,222895,R,123,R,50585,R,358902,R,852636,R,1211538,R,7270,R,465246,R,472516,1,R,2871,R,6664,R,5,R,2282606,1,R,741511,R,487974,R,1376154,R,65887,R,1930015,R,43821,R,414762,R,458583,R,5412715,4671204,1 ,1,R,32.77,R,16.00,R,0.75,R,13.20,R,2.82
2022,122931,2,R,551860,R,935783,R,362,R,20086,R,9231,R,14050,R,109589,R,585996,R,1054965,R,1640961,R,6951,R,372569,R,379520,1,R,17759,R,2380,R,1,R,2943825,2,Z,0,R,299198,R,4452541,R,76939,R,4828678,R,66132,R,671688,R,737820,R,8510323,8510323,1 ,1,R,50.60,R,19.50,R,16.00,R,6.60,R,8.50
2022,123961,2,R,3032090,R,2278940,R,1775,R,124230,R,2437107,R,73489,R,299710,R,3229809,R,5017532,R,8247341,R,41172,R,13443567,R,13484739,1,R,10221,R,12255,R,22,R,16870622,1,R,5469261,R,816518,R,21394319,R,157647,R,22368484,R,0,R,4638261,R,4638261,R,49346628,43877367,1 ,1,R,298.00,R,63.00,R,48.00,R,96.00,R,91.00
2022,126614,2,R,3116319,R,5971777,R,1747,R,815188,R,163402,R,99486,R,246901,R,4030993,R,6383827,R,10414820,R,70712,R,232113,R,302825,1,R,26122,R,11477,R,4,R,9943508,1,R,3188560,R,3895010,R,10630668,R,519708,R,15045386,R,33030,R,2023764,R,2056794,R,30234248,27045688,1 ,1,R,157.00,R,52.00,R,43.00,R,40.00,R,22.00
2022,126775,2,R,269979,R,1332691,R,177,R,690489,R,41222,R,1763,R,246918,R,962231,R,1621008,R,2583239,R,4090,R,933997,R,938087,1,R,4786,R,1569,R,0,R,1263204,1,R,598121,R,572607,R,1800972,R,47266,R,2420845,R,1675,R,309121,R,310796,R,4592966,3994845,1 ,1,R,29.40,R,12.00,R,4.00,R,5.00,R,8.40
2022,129020,2,R,1409293,R,1515662,R,1012,R,94892,R,216994,R,52502,R,172035,R,1556687,R,1905703,R,3462390,R,16564,R,3772013,R,3788577,1,R,15325,R,19868,R,5,R,10360602,1,R,7401514,R,1710371,R,8788198,R,1020678,R,11519247,R,25381,R,1813747,R,1839128,R,31120491,23718977,1 ,1,R,147.84,R,62.66,R,41.75,R,15.90,R,27.53
2022,130794,2,R,8520538,R,2343670,R,1169,R,287421,R,178353,R,336945,R,261273,R,9144904,R,2784465,R,11929369,R,166964,R,7126534,R,7293498,1,R,29988,R,36506,R,11,R,40914711,2,Z,0,R,14154576,R,15122676,R,0,R,29277252,R,864922,R,24761891,R,25626813,R,95818776,95818776,1 ,1,R,528.00,R,246.00,R,0.00,R,255.00,R,27.00
2022,130943,2,R,3503037,R,1033213,R,516,R,3476328,R,1750228,R,311,R,129426,R,6979676,R,2913383,R,9893059,R,21460,R,1978247,R,1999707,1,R,25710,R,16872,R,4,R,7920969,1,R,3013876,R,2129763,R,7359252,R,32866,R,9521881,R,21076,R,1514979,R,1536055,R,21992781,18978905,1 ,1,R,132.75,R,47.00,R,31.75,R,40.50,R,13.50
2022,131159,2,R,795299,R,907802,R,573,R,51844,R,252004,R,13431,R,167431,R,860574,R,1327810,R,2188384,R,25584,R,145810,R,171394,1,R,12518,R,11224,R,1,R,5734601,1,R,1533704,R,1368214,R,5753616,R,240173,R,7362003,R,56396,R,1611279,R,1667675,R,16297983,14764279,1 ,1,R,137.78,R,21.08,R,42.70,R,27.00,R,47.00
2022,131469,2,R,1126065,R,1485197,R,836,R,164777,R,78552,R,37325,R,226469,R,1328167,R,1791054,R,3119221,R,26060,R,3133635,R,3159695,1,R,6912,R,16333,R,5,R,13469776,1,R,3158666,R,1320047,R,9313768,R,78975,R,10712790,R,18932,R,1308321,R,1327253,R,28668485,25509819,1 ,1,R,185.50,R,61.00,R,44.50,R,52.00,R,28.00
2022,131496,2,R,1848118,R,3296309,R,1292,R,171642,R,184425,R,40622,R,467213,R,2060382,R,3949239,R,6009621,R,49709,R,2480202,R,2529911,1,R,17556,R,17950,R,6,R,10467390,1,R,3686452,R,1472780,R,11392991,R,141090,R,13006861,R,34517,R,1896231,R,1930748,R,29091451,25404999,1 ,1,R,172.00,R,76.00,R,9.00,R,63.00,R,24.00
2022,131520,2,R,879792,R,564247,R,269,R,5815,R,257329,R,40780,R,180583,R,926387,R,1002428,R,1928815,R,4891,R,180000,R,184891,1,R,915,R,331,R,3,R,2642482,1,R,698939,R,78199,R,2454630,R,104367,R,2637196,R,176686,R,0,R,176686,R,6155303,5456364,1 ,1,R,56.00,R,19.00,R,17.00,R,4.00,R,16.00
2022,133951,2,R,1483050,R,593670,R,0,R,510654,R,230796,R,27775,R,162876,R,2021479,R,987342,R,3008821,R,18029,R,1420547,R,1438576,1,R,1418,R,5693,R,4,R,7240050,1,R,2902784,R,1198756,R,8410870,R,244745,R,9854371,R,4424,R,476680,R,481104,R,20478309,17575525,1 ,1,R,179.50,R,50.00,R,29.00,R,43.00,R,57.50
2022,134097,2,R,1517669,R,2124245,R,653,R,413743,R,353827,R,48613,R,119159,R,1980025,R,2597884,R,4577909,R,105053,R,2161066,R,2266119,1,R,6691,R,8243,R,8,R,9772293,1,R,197834,R,3486035,R,6741370,R,318154,R,10545559,R,3873,R,1087485,R,1091358,R,21607044,21409210,1 ,1,R,242.11,R,74.00,R,39.00,R,52.00,R,77.11
2022,134130,2,R,4426741,R,1748573,R,1171,R,870490,R,290871,R,109007,R,90814,R,5406238,R,2131429,R,7537667,R,47810,R,47782554,R,47830364,1,R,3483,R,13706,R,8,R,15428793,1,R,5755237,R,1717886,R,13355412,R,383114,R,15456412,R,92128,R,6447423,R,6539551,R,43179993,37424756,1 ,1,R,402.00,R,116.00,R,40.00,R,173.00,R,73.00
2022,135726,2,R,1790474,R,1361442,R,866,R,215814,R,169408,R,49990,R,155959,R,2056278,R,1687675,R,3743953,R,31451,R,1659479,R,1690930,1,R,9803,R,5379,R,6,R,10655483,1,R,3454821,R,1994409,R,11109844,R,497236,R,13601489,R,52283,R,7037407,R,7089690,R,34801483,31346662,1 ,1,R,197.00,R,69.00,R,34.00,R,66.00,R,28.00
2022,137351,2,R,1410299,R,1309084,R,946,R,418541,R,178420,R,27104,R,177713,R,1855944,R,1666163,R,3522107,R,19290,R,2347768,R,2367058,1,R,7821,R,7863,R,3,R,7671230,1,R,2758274,R,2331617,R,8059445,R,890243,R,11281305,R,0,R,1301916,R,1301916,R,23012725,20254451,1 ,1,R,169.63,R,44.45,R,35.49,R,40.88,R,48.81
2022,139658,2,R,2470306,R,1882258,R,1089,R,181101,R,278884,R,66328,R,463824,R,2717735,R,2626055,R,5343790,R,51205,R,2121893,R,2173098,1,R,15984,R,5935,R,8,R,18721475,1,R,4944960,R,6582078,R,14850233,R,38637,R,21470948,R,209544,R,6714926,R,6924470,R,52061853,47116893,1 ,1,R,364.00,R,116.00,R,98.00,R,65.00,R,85.00
2022,139755,2,R,465762,R,2721195,R,699,R,26314,R,306319,R,263019,R,383370,R,755095,R,3411583,R,4166678,R,35370,R,3165377,R,3200747,1,R,3867,R,2782,R,1,R,7654100,1,R,1999720,R,94445,R,14345705,R,0,R,14440150,R,0,R,1940690,R,1940690,R,26034660,24034940,1 ,1,R,87.00,R,23.00,R,27.00,R,32.00,R,5.00
2022,139959,2,R,4080285,R,1269667,Z,0,R,644890,R,215817,R,95759,R,238815,R,4820934,R,1724299,R,6545233,R,74869,R,808475,R,883344,1,R,17313,R,7814,R,15,R,12223162,2,Z,0,R,1812130,R,12591227,R,619471,R,15022828,R,172826,R,2025621,R,2198447,R,29444437,29444437,1 ,1,R,274.00,R,82.00,R,29.00,R,109.00,R,54.00
2022,144050,2,R,5766854,R,4111348,R,1907,R,97989,R,159207,R,195317,R,242294,R,6060160,R,4514756,R,10574916,R,103243,R,5908619,R,6011862,1,R,35650,R,27376,R,5,R,11970519,1,R,2846592,R,5777203,R,13476553,R,548868,R,19802624,R,241926,R,2484783,R,2726709,R,37346444,34499852,1 ,1,R,257.00,R,60.00,R,0.00,R,133.00,R,64.00
