year,UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   ,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
1920,131496,R,1994980000,R,1114327000,R,0,R,3912902000,R,2318609000,R,1576072000,R,-279166000,R,1873459000,R,1432296000,R,441163000,R,1594293000,R,91672000,R,1783211000,R,84900000,R,100775000,R,73824000,R,2134382000,R,1020055000,R,1423212000,R,1552106000,R,0,R,-128894000,R,1723187000,R,0,R,1594293000,R,4956000,R,6963000,R,42000,R,74000,R,30247000,R,192512000,R,234794000,R,169445000,R,53314000,R,222759000,R,674772000,R,674772000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,123541000,R,123541000,R,0,R,0,R,0,R,0,R,0,R,0,R,3981000,R,3981000,R,0,R,0,R,286680000,R,170472000,R,66416000,R,49792000,R,164188000,R,47980000,R,66416000,R,49792000,R,122492000,R,122492000,R,0,R,0,R,0,R,0,R,0,R,0,R,112452000,R,30079000,R,82373000,R,0,R,30258000,R,30258000,R,112516000,R,112516000,R,0,R,0,R,0,R,0,R,0,R,0,R,79012000,R,64773000,R,14239000,R,0,R,1423212000,R,1210392000,R,163028000,R,49792000,R,0,R,0,R,0,R,0,R,1423212000,R,1210392000,R,163028000,R,49792000,R,540912000,R,275277000,R,242074000,R,105349000,R,13105000,R,3510000,R,190311000,R,87409000,R,131523000,R,45829000,R,159106000,R,72505000,R,84395000,R,14469000,R,67000,R,0,R,0,R,0,R,0,R,190613000,R,2208000,R,1552106000,R,606556000,R,143140000,R,104269000,R,58077000,R,54760000,R,585304000, 1,R,1822484000,R,,R,4956000,R,3770000,R,1186000,R,6962000,R,5296000,R,1666000,R,42000,R,32000,R,10000,R,74000,R,56000,R,18000,R,0,R,0,R,0,R,210725000,R,160291000,R,50434000,1863711000,R,41227000,R,66150000,R,11570000,R,-109228000,R,72735000,R,-106500000,R,1334984000,R,-128894000,R,1723187000,R,623738000,R,1576072000,R,1552106000
1920,131520,R,760057000,R,546902000,R,0,R,1667010000,R,966583000,R,431813000,R,211353000,R,489074000,R,165795000,R,323279000,R,700427000,R,40141000,R,910818000,R,481567000,R,48201000,R,178693000,R,1659420000,R,1112518000,R,926681000,R,840668000,R,-56662000,R,29351000,R,671076000,R,0,R,700427000,R,14345982,R,3359076,R,0,R,0,R,9158087,R,111645724,R,138508869,R,118814000,R,0,R,118814000,R,146708000,R,146708000,R,0,R,0,R,239143000,R,235738000,R,3405000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,61473000,R,61473000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,52936000,R,27416000,R,25520000,Z,0,R,27835000,R,13013000,R,14822000,Z,0,R,1017000,R,1017000,R,29123000,R,29123000,R,267064000,R,267064000,R,24864000,R,24864000,Z,0,Z,0,R,76518000,R,62007000,R,14511000,R,0,R,926681000,R,868423000,R,58258000,R,0,R,0,R,8180000,R,-8180000,Z,0,R,926681000,R,876603000,R,50078000,R,0,R,204378000,R,121360000,R,39333000,R,13705000,R,12242000,R,5353000,R,48124000,R,17335000,R,38016000,R,11740000,R,187764000,R,31577000,R,36484000,R,5149000,R,0,R,233439000,R,146052000,R,35956000,R,14981000,R,4932000,R,2348000,R,840668000,R,369600000,R,87894000,R,49017000,R,47921000,R,25263000,R,260973000, 1,R,692832000,R,,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5973000,R,5973000,R,0,R,112841000,R,112841000,R,0,712449000,R,19617000,R,15019000,R,27361000,R,24535000,R,-47298000,R,-6023000,R,864172000,R,29351000,R,671076000,R,153525000,R,431813000,R,840668000
1920,135726,R,1557113849,R,2151566587,R,1127001,R,5539608617,R,3049275852,R,1261060667,R,1074407644,R,1415925121,R,664939598,R,750985523,R,2490332765,R,233736507,R,2645420301,R,1141392868,R,200713027,Z,0,R,4221262703,R,2069696116,R,3729604652,R,3659157259,R,28353525,R,98800918,R,2391531847,R,0,R,2490332765,R,7401719,R,10348596,R,22047840,R,508,R,13423763,R,277617373,R,330839799,R,278812000,R,23342440,R,302154440,R,587614821,R,587614821,Z,0,Z,0,R,70665,R,70665,Z,0,Z,0,R,17311419,R,17311419,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,317443844,R,317443844,R,0,R,0,R,31490789,R,31490789,Z,0,Z,0,R,162917101,R,162917101,Z,0,Z,0,R,218531727,R,145188157,R,21730816,R,51612754,R,122705281,R,49361711,R,21730816,R,51612754,R,95826446,R,95826446,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,38969310,R,50947830,R,-10396479,R,-1582041,R,3689951,R,3689951,R,153161141,R,153161141,R,1573391787,R,1573391787,Z,0,Z,0,Z,0,Z,0,R,625012097,R,625012097,R,0,R,0,R,3729604652,R,3668239602,R,11334337,R,50030713,R,0,R,29943115,R,-29943115,Z,0,R,3729604652,R,3698182717,R,-18608778,R,50030713,R,600854896,R,331427854,R,290582055,R,144705428,R,160173413,R,107169834,R,191910447,R,91619537,R,56874463,R,25810281,R,214193681,R,106034471,R,193156774,R,42358859,Z,0,R,1110217944,R,303219825,Z,0,Z,0,R,841193586,R,472861501,R,3659157259,R,1625207590,R,497859723,R,78822979,R,158128458,R,45953971,R,1253184538, 1,R,997413188,R,,R,0,R,0,R,0,R,10348596,R,10348596,Z,0,R,1457204,R,1457204,Z,0,R,508,R,508,Z,0,R,13423763,R,13423763,Z,0,R,276924369,R,253581929,R,23342440,1050754203,R,53341015,R,66174322,R,27549739,R,-41880795,R,1497749,R,24996552,R,3726217799,R,98800918,R,2391531847,R,869750275,R,1261060667,R,3659157259
1920,139658,R,10448465000,R,3629700000,R,33937000,R,17172361000,R,6554484000,R,2094590000,R,4459502000,R,6158375000,R,2450100000,R,3708275000,R,10617877000,R,241771000,R,3963022000,R,3307947000,R,300607000,R,20820000,R,7834167000,R,4204467000,R,7084792000,R,6577807000,R,-3132000,R,503853000,R,10114024000,R,0,R,10617877000,R,7269000,R,13326000,R,5162000,R,0,R,22483000,R,287422000,R,335662000,R,293415000,R,3931000,R,297346000,R,423286000,R,423286000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,501776000,R,501776000,R,0,R,0,R,1469000,R,1469000,R,0,R,0,R,0,R,0,R,0,R,0,R,344980000,R,242660000,R,53125000,R,49195000,R,181018000,R,78698000,R,53125000,R,49195000,R,163962000,R,163962000,R,0,R,0,R,0,R,0,R,0,R,0,R,864656000,R,575885000,R,327599000,R,-38828000,R,633166000,R,633166000,R,52487600,R,52487600,R,4191037000,R,4191037000,R,13001000,R,13001000,R,0,R,0,R,1795400,R,-2535600,R,14737000,R,-10406000,R,7027654000,R,6632232000,R,395461000,R,-39000,R,0,R,0,R,53166341,R,-53166341,R,7027654000,R,6632232000,R,448627341,R,-53205341,R,689769000,R,533556000,R,572460000,R,239218000,R,121166000,R,55354000,R,165695000,R,81091000,R,96551000,R,50159000,R,214061000,R,171198000,R,45446000,R,3572000,R,31047000,R,4571238000,R,2168213000,R,18070000,R,5731000,R,5912000,R,4532000,R,6531415000,R,3312624000,R,685381000,R,43523000,R,296005000,R,71520000,R,2122362000, 1,R,8626248037,R,,R,0,R,0,R,0,R,4290000,R,4290000,R,0,R,5162000,R,5162000,R,0,R,0,R,0,R,0,R,32189115,R,32189115,Z,0,R,255704885,R,251773885,R,3931000,9169027771,R,542779734,R,68554423,R,839353324,R,-365128013,R,0,R,160219000,R,6745844000,R,503853000,R,10114024000,R,6898573000,R,2094590000,R,6577807000
1920,144050,R,7648269447,R,3321612034,R,0,R,13303760063,R,5876238645,R,4033485092,R,828308157,R,6599213261,R,2589595302,R,4009617959,R,7427521418,R,229318858,R,4566826792,R,1037269295,R,163978059,R,0,R,5997393004,R,2675780970,R,3628465312,R,4068781211,R,0,R,-440315899,R,7867837317,R,0,R,7427521418,R,3719013,R,17620099,R,971880,R,2133291,R,115760863,R,393910624,R,534115770,R,521737513,R,0,R,521737513,R,524284003,R,524284003,R,0,R,0,R,0,Z,0,Z,0,Z,0,R,0,Z,0,Z,0,Z,0,R,0,Z,0,Z,0,Z,0,R,397842353,R,397842353,R,0,R,0,R,3988736,R,3988736,Z,0,Z,0,R,22205678,R,22205678,Z,0,Z,0,R,504196506,R,215393932,R,134533108,R,154269466,R,413351420,R,124548846,R,134533108,R,154269466,R,90845086,R,90845086,R,0,R,0,R,71750000,R,71750000,Z,0,Z,0,R,201563003,R,349626841,R,-148288789,R,224951,R,299907197,R,299907197,R,138979405,R,138979405,R,0,R,0,R,1406543972,R,1406543972,Z,0,Z,0,R,57204459,R,50648338,R,3994470,R,2561651,R,3628465312,R,3481170455,R,-9761211,R,157056068,R,0,R,147810916,R,-147810916,R,0,R,3628465312,R,3628981371,R,-157572127,R,157056068,R,1432367526,R,918115381,R,402532556,R,143644474,R,0,R,0,R,146640473,R,65847996,R,114482245,R,49684577,R,375021186,R,156380574,R,191193253,R,30024604,R,0,R,0,R,0,R,1406543972,R,0,R,0,R,0,R,4068781211,R,1363697606,R,325831985,R,172051134,R,215838517,R,154833360,R,1836528609, 1,R,7244602984,R,,R,0,R,0,R,0,R,13917441,R,13917441,Z,0,R,111000,R,111000,Z,0,R,0,Z,0,Z,0,R,115804966,R,115804966,Z,0,R,391904106,R,391904106,R,0,7199520706,R,-45082278,R,166791680,R,197570318,R,-423218647,R,13774371,R,-435836658,R,3846714812,R,-440315899,R,7867837317,R,4312735027,R,4033485092,R,4068781211
1920,147767,R,11576232000,R,3258694000,R,0,R,15855683000,R,3394102000,R,2153512000,R,7782322000,R,4679259000,R,1907459000,R,2771800000,R,12461581000,R,31036000,R,4594774000,R,703454000,R,45983000,R,0,R,5375247000,R,2116553000,R,2893425000,R,2459351000,R,0,R,434074000,R,12027507000,R,0,R,12461581000,R,7816222,R,31126288,R,3266300,Z,0,R,79823014,R,401995971,R,524027795,R,512945274,R,0,R,512945274,R,661099000,R,661099000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,550005000,R,550005000,R,0,R,0,R,4166000,R,4166000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,493192000,R,398622000,R,12495000,R,82075000,R,328241000,R,233671000,R,12495000,R,82075000,R,164951000,R,164951000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,882334000,R,641609000,R,240725000,Z,0,R,183348000,R,183348000,R,69658000,R,69658000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,49623000,R,47511000,R,1740000,R,372000,R,2893425000,R,2556018000,R,254960000,R,82447000,R,0,R,0,Z,0,Z,0,R,2893425000,R,2556018000,R,254960000,R,82447000,R,818284000,R,455599000,R,578259000,R,239586000,Z,0,Z,0,R,380112000,R,196390000,R,255538000,R,77629000,R,268074000,R,203943000,R,159084000,R,9555000,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,2459351000,R,1182702000,R,273106000,R,121822000,R,181647000,R,93894000,R,606180000, 1,R,8244818000,R,,R,7816222,R,7816222,R,0,R,31126288,R,31126288,R,0,R,3266300,R,3266300,R,0,R,0,R,0,R,0,R,470736464,R,470736464,R,0,R,0,R,0,R,0,8484706000,R,239888000,R,76589000,R,528894000,R,-365595000,R,0,R,311380000,R,2542783000,R,434074000,R,12027507000,R,9414539000,R,2153512000,R,2459351000
1920,152080,R,14961392000,R,2528718000,R,6455000,R,18413619000,R,3920126000,R,1265597000,R,6449993000,R,8043500000,R,2931198000,R,5112302000,R,14493493000,R,219543000,R,2869052000,R,402296000,R,83061000,Z,0,R,3573952000,R,1045234000,R,2169495000,R,1280130000,R,-113890000,R,775475000,R,13718018000,R,0,R,14493493000,R,4349000,R,14463000,R,532000,Z,0,R,118203000,R,233470000,R,371017000,R,335613000,R,8665000,R,344278000,R,353452000,R,353452000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,109598000,R,109598000,R,0,R,0,R,488000,R,488000,Z,0,Z,0,R,22000,R,22000,Z,0,Z,0,R,533394000,R,181484000,R,86965000,R,264945000,R,496270000,R,144360000,R,86965000,R,264945000,R,37124000,R,37124000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,879454000,R,409298000,R,464480000,R,5676000,R,3498000,R,3498000,R,247875000,R,247875000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,41714000,R,41714000,R,0,R,0,R,2169495000,R,1347429000,R,551445000,R,270621000,R,0,R,410783000,R,-410783000,Z,0,R,2169495000,R,1758212000,R,140662000,R,270621000,R,420536000,R,251193000,R,141355000,R,47600000,R,40847000,R,10491000,R,126085000,R,54059000,R,56790000,R,21003000,R,229534000,R,101124000,R,263004000,R,77823000,R,1979000,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,1280130000,R,563293000,R,164764000,R,91669000,R,100071000,R,42427000,R,317906000, 1,R,11565964000,R,,R,0,R,0,R,0,R,1631000,R,1631000,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,141246000,R,140171000,R,1075000,R,201401000,R,193811000,R,7590000,12319422000,R,753458000,R,357585000,R,822244000,R,-444459000,R,18088000,R,355824000,R,1285791000,R,775475000,R,13718018000,R,10410296000,R,1265597000,R,1280130000
1920,160755,R,1490798000,R,998388000,R,0,R,2839325000,R,1044631000,R,763808000,R,287683000,R,1507011000,R,701799000,R,805212000,R,1794694000,R,23598000,R,1313177000,R,489130000,R,30483000,R,0,R,1856388000,R,858000000,R,1114799000,R,1056669000,R,0,R,58130000,R,1736564000,R,0,R,1794694000,R,4216000,R,0,R,0,R,0,R,18265000,R,207258000,R,229739000,R,202284000,R,4974000,R,207258000,R,421013000,R,421013000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,121994000,R,121994000,R,0,R,0,R,8463000,R,8463000,R,0,R,0,R,0,R,0,R,0,R,0,R,111879000,R,55302000,R,32245000,R,24332000,R,84851000,R,28274000,R,32245000,R,24332000,R,27028000,R,27028000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,69755000,R,9069000,R,60686000,R,0,Z,0,Z,0,R,62906000,R,62906000,R,242514000,R,242514000,Z,0,Z,0,Z,0,Z,0,R,76275000,R,76275000,R,0,R,0,R,1114799000,R,997536000,R,92931000,R,24332000,R,0,R,70116000,R,-70116000,R,0,R,1114799000,R,1067652000,R,22815000,R,24332000,R,376575000,R,224912000,R,167547000,R,57580000,R,35235000,R,6514000,R,189486000,R,115136000,R,87611000,R,33316000,R,114436000,R,59183000,R,68604000,R,3568000,R,0,R,0,R,0,R,0,R,0,R,17175000,R,0,R,1056669000,R,500209000,R,84612000,R,59085000,R,53210000,R,28817000,R,330736000, 1,R,1423305000,R,,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18265000,R,18265000,R,0,R,188993000,R,184019000,R,4974000,1458648000,R,35343000,R,24696000,R,74366000,R,-63719000,R,0,R,26941000,R,1078972000,R,58130000,R,1736564000,R,854836000,R,763808000,R,1056669000
1920,162928,R,7759760000,R,2623506000,R,0,R,14656214000,R,4555380000,R,1743522000,R,3033930000,R,7066904000,R,5179297000,R,1887607000,R,10100834000,R,230415000,R,3534434000,R,1585109000,R,690674000,R,0,R,6040632000,R,3417126000,R,7345168000,R,6395919000,R,-45476000,R,903773000,R,9197061000,R,0,R,10100834000,R,4792000,R,20170000,R,1587000,R,0,R,41381000,R,358814000,R,426744000,R,417091000,R,0,R,417091000,R,703360000,R,703360000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,29066000,R,29066000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,3128956000,R,3128956000,R,0,R,0,R,17563000,R,17563000,Z,0,Z,0,R,6197000,R,6197000,Z,0,Z,0,R,1643930000,R,586687000,R,557104000,R,500139000,R,1182231000,R,124988000,R,557104000,R,500139000,R,461699000,R,461699000,R,0,R,0,R,656918000,R,656918000,Z,0,Z,0,R,231139000,R,308666000,R,-77911000,R,384000,R,0,R,0,R,92259000,R,92259000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,835780000,R,835780000,R,0,R,0,R,7345168000,R,6365452000,R,479193000,R,500523000,R,0,R,99218000,R,-99218000,Z,0,R,7345168000,R,6464670000,R,379975000,R,500523000,R,2286027000,R,1133209000,R,3263050000,R,1601405000,R,0,R,0,R,51247000,R,13920000,R,139520000,R,61197000,R,551949000,R,246185000,R,104126000,R,19167000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6395919000,R,3075083000,R,944861000,R,380076000,R,220926000,R,44789000,R,1730184000, 1,R,6275939000,R,,R,0,R,0,R,0,R,16864000,R,16864000,R,0,R,32000,R,32000,R,0,R,0,R,0,R,0,R,400195000,R,400195000,R,0,R,0,R,0,R,0,6750092000,R,474153000,R,574033000,R,224432000,R,-324312000,R,0,R,-43747000,R,6470578000,R,903773000,R,9197061000,R,3514562000,R,1743522000,R,6395919000
1920,164924,R,3155299214,R,1774702943,R,0,R,5201272270,R,1626471942,R,1313936753,R,1736887958,R,1837912370,R,1139914437,R,697997933,R,3574800328,R,339079682,R,1927650864,R,513424230,R,101429435,R,0,R,2881584211,R,1106881268,R,1026001310,R,869739257,R,537883,R,156799936,R,3418000392,R,0,R,3574800328,R,6608219,R,1575547,R,810900,R,0,R,52989482,R,165565625,R,227549773,R,214632613,R,6283074,R,220915687,R,484271899,R,484271899,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,35628002,R,35628002,R,0,R,0,R,1455671,R,1455671,R,0,R,0,R,5482755,R,5482755,R,0,R,0,R,193864283,R,24208614,R,84908455,R,84747214,R,174332534,R,4676865,R,84908455,R,84747214,R,19531749,R,19531749,R,0,R,0,R,0,R,0,R,0,R,0,R,137189652,R,61279332,R,75766877,R,143443,R,5028255,R,5028255,R,149822820,R,149822820,R,0,R,0,R,0,R,0,R,0,R,0,R,13257973,R,13257973,R,0,R,0,R,1026001310,R,780435321,R,160675332,R,84890657,R,0,R,144596574,R,-145010997,R,414423,R,1026001310,R,925031895,R,15664335,R,85305080,R,314539805,R,182142971,R,47758642,R,23783835,R,4357641,R,1390743,R,99961811,R,41991933,R,94200147,R,35112895,R,134158597,R,69151754,R,174762614,R,38917501,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,869739257,R,392491632,R,118304262,R,69773656,R,87953387,R,42208048,R,159008272, 1,R,2474132456,R,,R,6608219,R,6608219,R,0,R,1575547,R,1575547,R,0,R,810900,R,810900,R,0,R,0,R,0,R,0,R,53057393,R,52989482,R,67911,R,158863628,R,152648465,R,6215163,2579462416,R,105329960,R,91815063,R,121483834,R,-114432785,R,6463848,R,57463764,R,869893257,R,156799936,R,3418000392,R,1754841208,R,1313936753,R,869739257
1920,164988,R,2572754000,R,2766178000,Z,0,R,7210562000,R,3011018000,R,1910693000,R,2423654000,R,1775890000,R,859185000,R,916705000,R,4199544000,R,217191000,R,3477121000,R,582602000,R,315345000,R,57558000,R,4649817000,R,1883639000,R,2142038000,R,2077641000,R,0,R,64397000,R,4135147000,R,0,R,4199544000,R,16106000,R,28216000,R,1036000,Z,0,R,31316000,R,436251000,R,512925000,R,456635000,R,18042000,R,474677000,R,1168192000,R,1168192000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,320796000,R,320796000,R,0,R,0,R,3885000,R,3885000,Z,0,Z,0,R,88000,R,88000,Z,0,Z,0,R,226669000,R,205504000,R,3906000,R,17259000,R,80932000,R,59767000,R,3906000,R,17259000,R,145737000,R,145737000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,66106000,R,16422000,R,49454000,R,230000,R,89399000,R,89399000,R,224480000,R,224480000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,42423000,R,43409000,R,-4023000,R,3037000,R,2142038000,R,2072175000,R,49337000,R,20526000,R,0,R,13612000,R,-13612000,Z,0,R,2142038000,R,2085787000,R,35725000,R,20526000,R,1116511000,R,534682000,R,246855000,R,131629000,R,46645000,R,26137000,R,138032000,R,41220000,R,91212000,R,46304000,R,208603000,R,106791000,R,198745000,R,13337000,R,31038000,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,2077641000,R,900100000,R,270457000,R,198118000,R,131397000,R,87472000,R,490097000, 1,R,2292537000,R,,R,0,R,0,R,0,R,7954000,R,7340000,R,614000,R,1034000,R,979000,R,55000,R,1000,R,1000,Z,0,R,27058000,R,26441000,R,617000,R,438630000,R,421874000,R,16756000,2421115000,R,128578000,R,42035000,R,171461000,R,-84918000,R,0,R,8146000,R,2148845000,R,64397000,R,4135147000,R,2151373000,R,1910693000,R,2077641000
1920,165015,R,1109310662,R,360799121,R,0,R,1638021472,R,407782209,R,292334043,R,182889974,R,1047349289,R,711849630,R,335499659,R,1230239263,R,47886840,R,627870228,R,115442094,R,25806094,R,27581106,R,844586362,R,483787241,R,383448083,R,364444106,R,-1247889,R,17756088,R,1212483175,R,0,R,1230239263,R,3025789,R,1149671,R,628279,R,0,R,28573116,R,77028511,R,110405366,R,105601627,R,0,R,105601627,R,174339642,R,174339642,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,43061947,R,43061947,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,69947818,R,20465849,R,31835433,R,17646536,R,55980304,R,6498335,R,31835433,R,17646536,R,13967514,R,13967514,R,0,R,0,R,0,R,0,Z,0,Z,0,R,44909312,R,8874119,R,36201644,R,-166451,R,0,R,0,R,41873475,R,41873475,R,0,R,0,R,9315889,R,9315889,R,0,R,0,R,0,R,0,R,0,R,0,R,383448083,R,297930921,R,68037077,R,17480085,R,0,R,66456396,R,-66456396,R,0,R,383448083,R,364387317,R,1580681,R,17480085,R,129940996,R,85530935,R,49461066,R,25977170,R,0,R,0,R,52000563,R,25591010,R,35856920,R,15991710,R,55692295,R,25322788,R,37421968,R,4029570,R,0,R,0,R,0,R,0,R,0,R,4070298,R,0,R,364444106,R,182443183,R,41958143,R,17111086,R,28672494,R,12265867,R,81993333, 1,R,1073525868,R,,R,3025789,R,3025789,R,0,R,1149671,R,1149671,R,0,R,628279,R,628279,R,0,R,0,R,0,R,0,R,28573116,R,28573116,R,0,R,72224772,R,72224772,R,0,1073589248,R,63380,R,17104984,R,39388112,R,-57645557,R,1215841,R,33246,R,361526267,R,17756088,R,1212483175,R,516060719,R,292334043,R,364444106
