year,UNITID,STAFFCAT,FTPT,OCCUPCAT,SABDTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2023,110404,2100,2,100,10,R,3096,R,1782,R,1314,R,8,R,3,R,5,R,444,R,200,R,244,R,93,R,52,R,41,R,646,R,327,R,319,R,4,R,2,R,2,R,1305,R,789,R,516,R,47,R,18,R,29,R,49,R,28,R,21,R,500,R,363,R,137
2023,110404,2200,2,200,11,R,916,R,666,R,250,R,0,R,0,R,0,R,93,R,58,R,35,R,9,R,5,R,4,R,31,R,25,R,6,R,0,R,0,R,0,R,387,R,287,R,100,R,12,R,9,R,3,R,5,R,4,R,1,R,379,R,278,R,101
2023,110404,2210,2,210,-2,R,328,R,242,R,86,R,0,R,0,R,0,R,50,R,33,R,17,R,4,R,3,R,1,R,12,R,11,R,1,R,0,R,0,R,0,R,244,R,184,R,60,R,3,R,2,R,1,R,0,R,0,R,0,R,15,R,9,R,6
2023,110404,2220,2,220,-2,R,588,R,424,R,164,Z,0,Z,0,Z,0,R,43,R,25,R,18,R,5,R,2,R,3,R,19,R,14,R,5,Z,0,Z,0,Z,0,R,143,R,103,R,40,R,9,R,7,R,2,R,5,R,4,R,1,R,364,R,269,R,95
2023,110404,2250,2,250,-2,R,48,R,15,R,33,Z,0,Z,0,Z,0,R,12,R,3,R,9,R,5,R,2,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,18,R,7,R,11,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2260,2,260,-2,R,21,R,8,R,13,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,1,R,1,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,11,R,4,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2261,2,261,-2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2262,2,262,-2,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2263,2,263,-2,R,8,R,3,R,5,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2270,2,270,-2,R,27,R,7,R,20,Z,0,Z,0,Z,0,R,6,R,1,R,5,R,4,R,1,R,3,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2300,2,300,-2,R,349,R,159,R,190,Z,0,Z,0,Z,0,R,47,R,23,R,24,R,20,R,11,R,9,R,71,R,33,R,38,Z,0,Z,0,Z,0,R,200,R,90,R,110,R,3,Z,0,R,3,R,3,Z,0,R,3,R,5,R,2,R,3
2023,110404,2310,2,310,-2,R,279,R,120,R,159,R,1,Z,0,R,1,R,57,R,18,R,39,R,11,R,5,R,6,R,65,R,28,R,37,Z,0,Z,0,Z,0,R,129,R,61,R,68,R,4,R,1,R,3,R,5,R,3,R,2,R,7,R,4,R,3
2023,110404,2320,2,320,-2,R,696,R,448,R,248,R,1,R,1,Z,0,R,140,R,64,R,76,R,11,R,8,R,3,R,92,R,47,R,45,R,1,Z,0,R,1,R,333,R,244,R,89,R,14,R,5,R,9,R,7,R,6,R,1,R,97,R,73,R,24
2023,110404,2330,2,330,-2,R,103,R,46,R,57,Z,0,Z,0,Z,0,R,12,R,3,R,9,R,3,R,1,R,2,R,13,R,6,R,7,Z,0,Z,0,Z,0,R,66,R,33,R,33,R,4,Z,0,R,4,R,5,R,3,R,2,Z,0,Z,0,Z,0
2023,110404,2340,2,340,-2,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,R,1,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,2350,2,350,-2,R,233,R,137,R,96,R,1,R,1,Z,0,R,18,R,14,R,4,R,13,R,11,R,2,R,165,R,91,R,74,R,2,R,1,R,1,R,18,R,10,R,8,R,1,R,1,Z,0,R,8,R,5,R,3,R,7,R,3,R,4
2023,110404,2370,2,370,-2,R,324,R,53,R,271,R,4,R,1,R,3,R,56,R,10,R,46,R,15,R,3,R,12,R,124,R,23,R,101,R,1,R,1,Z,0,R,106,R,12,R,94,R,6,R,1,R,5,R,10,R,2,R,8,R,2,Z,0,R,2
2023,110404,2380,2,380,-2,R,131,R,126,R,5,R,1,Z,0,R,1,R,5,R,5,Z,0,R,4,R,4,Z,0,R,65,R,64,R,1,Z,0,Z,0,Z,0,R,47,R,45,R,2,Z,0,Z,0,Z,0,R,6,R,5,R,1,R,3,R,3,Z,0
2023,110404,2390,2,390,-2,R,8,R,8,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3100,3,100,-2,R,199,R,83,R,116,Z,0,Z,0,Z,0,R,40,R,12,R,28,R,6,R,1,R,5,R,34,R,20,R,14,Z,0,Z,0,Z,0,R,105,R,46,R,59,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,11,R,3,R,8
2023,110404,3200,3,200,70,R,38,R,20,R,18,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,31,R,17,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2023,110404,3210,3,210,-2,R,37,R,19,R,18,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,31,R,17,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2023,110404,3220,3,220,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3250,3,250,-2,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3260,3,260,-2,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3261,3,261,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3262,3,262,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3263,3,263,-2,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3270,3,270,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3300,3,300,-2,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3310,3,310,-2,R,10,R,3,R,7,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2023,110404,3320,3,320,-2,R,44,R,23,R,21,Z,0,Z,0,Z,0,R,14,R,5,R,9,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,25,R,17,R,8,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,Z,0,R,3
2023,110404,3330,3,330,-2,R,11,R,4,R,7,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2023,110404,3340,3,340,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,3350,3,350,-2,R,37,R,21,R,16,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,2,Z,0,R,2,R,20,R,15,R,5,Z,0,Z,0,Z,0,R,9,R,3,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2023,110404,3370,3,370,-2,R,45,R,6,R,39,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,3,Z,0,R,3,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,25,R,3,R,22,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,R,1,R,3
2023,110404,3380,3,380,-2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110404,4400,4,400,-2,R,1129,R,715,R,414,R,1,R,1,Z,0,R,143,R,78,R,65,R,14,R,11,R,3,R,82,R,57,R,25,Z,0,Z,0,Z,0,R,331,R,205,R,126,R,49,R,33,R,16,R,3,R,3,Z,0,R,506,R,327,R,179
2023,110404,4410,4,410,-2,R,188,R,125,R,63,Z,0,Z,0,Z,0,R,24,R,14,R,10,R,1,R,1,Z,0,R,11,R,7,R,4,Z,0,Z,0,Z,0,R,50,R,28,R,22,R,4,R,4,Z,0,R,2,R,2,Z,0,R,96,R,69,R,27
2023,110404,4420,4,420,-2,R,941,R,590,R,351,R,1,R,1,Z,0,R,119,R,64,R,55,R,13,R,10,R,3,R,71,R,50,R,21,Z,0,Z,0,Z,0,R,281,R,177,R,104,R,45,R,29,R,16,R,1,R,1,Z,0,R,410,R,258,R,152
2023,110635,1100,1,100,-2,R,13422,R,6239,R,7183,R,46,R,16,R,30,R,2239,R,923,R,1316,R,900,R,368,R,532,R,1853,R,826,R,1027,R,23,R,10,R,13,R,5750,R,2756,R,2994,R,428,R,158,R,270,R,1143,R,540,R,603,R,1040,R,642,R,398
2023,110635,1200,1,200,-2,R,4712,R,2663,R,2049,R,11,R,1,R,10,R,636,R,337,R,299,R,165,R,79,R,86,R,324,R,181,R,143,R,1,R,0,R,1,R,2236,R,1272,R,964,R,104,R,48,R,56,R,348,R,174,R,174,R,887,R,571,R,316
2023,110635,1210,1,210,-2,R,2951,R,1658,R,1293,R,10,R,1,R,9,R,458,R,241,R,217,R,137,R,68,R,69,R,213,R,120,R,93,R,0,R,0,R,0,R,1681,R,995,R,686,R,66,R,29,R,37,R,255,R,133,R,122,R,131,R,71,R,60
2023,110635,1220,1,220,-2,R,1698,R,986,R,712,R,1,Z,0,R,1,R,174,R,94,R,80,R,18,R,8,R,10,R,99,R,55,R,44,R,1,Z,0,R,1,R,524,R,272,R,252,R,37,R,18,R,19,R,88,R,39,R,49,R,756,R,500,R,256
2023,110635,1230,1,230,-2,R,63,R,19,R,44,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,10,R,3,R,7,R,12,R,6,R,6,Z,0,Z,0,Z,0,R,31,R,5,R,26,R,1,R,1,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0
2023,110635,1250,1,250,-2,R,480,R,155,R,325,R,1,Z,0,R,1,R,78,R,15,R,63,R,16,R,6,R,10,R,71,R,25,R,46,Z,0,Z,0,Z,0,R,265,R,95,R,170,R,16,R,3,R,13,R,30,R,10,R,20,R,3,R,1,R,2
2023,110635,1260,1,260,-2,R,283,R,110,R,173,R,1,Z,0,R,1,R,45,R,13,R,32,R,6,R,3,R,3,R,32,R,17,R,15,Z,0,Z,0,Z,0,R,173,R,66,R,107,R,11,R,3,R,8,R,14,R,7,R,7,R,1,R,1,Z,0
2023,110635,1261,1,261,-2,R,71,R,29,R,42,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,1,R,1,Z,0,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,49,R,18,R,31,R,3,R,1,R,2,R,5,R,3,R,2,Z,0,Z,0,Z,0
2023,110635,1262,1,262,-2,R,144,R,53,R,91,R,1,Z,0,R,1,R,24,R,8,R,16,R,5,R,2,R,3,R,16,R,6,R,10,Z,0,Z,0,Z,0,R,86,R,32,R,54,R,6,R,1,R,5,R,5,R,3,R,2,R,1,R,1,Z,0
2023,110635,1263,1,263,-2,R,68,R,28,R,40,Z,0,Z,0,Z,0,R,14,R,2,R,12,Z,0,Z,0,Z,0,R,10,R,8,R,2,Z,0,Z,0,Z,0,R,38,R,16,R,22,R,2,R,1,R,1,R,4,R,1,R,3,Z,0,Z,0,Z,0
2023,110635,1270,1,270,-2,R,197,R,45,R,152,Z,0,Z,0,Z,0,R,33,R,2,R,31,R,10,R,3,R,7,R,39,R,8,R,31,Z,0,Z,0,Z,0,R,92,R,29,R,63,R,5,Z,0,R,5,R,16,R,3,R,13,R,2,Z,0,R,2
2023,110635,1300,1,300,-2,R,773,R,344,R,429,R,4,R,2,R,2,R,90,R,34,R,56,R,69,R,29,R,40,R,100,R,38,R,62,R,2,R,2,Z,0,R,450,R,213,R,237,R,14,R,2,R,12,R,35,R,18,R,17,R,9,R,6,R,3
2023,110635,1310,1,310,-2,R,2064,R,612,R,1452,R,7,R,2,R,5,R,418,R,111,R,307,R,176,R,44,R,132,R,312,R,97,R,215,R,4,R,1,R,3,R,854,R,266,R,588,R,81,R,24,R,57,R,181,R,59,R,122,R,31,R,8,R,23
2023,110635,1320,1,320,-2,R,1316,R,799,R,517,R,6,R,2,R,4,R,280,R,162,R,118,R,55,R,32,R,23,R,148,R,87,R,61,R,2,Z,0,R,2,R,609,R,384,R,225,R,41,R,25,R,16,R,105,R,63,R,42,R,70,R,44,R,26
2023,110635,1330,1,330,-2,R,1512,R,516,R,996,R,8,R,3,R,5,R,222,R,66,R,156,R,120,R,42,R,78,R,243,R,82,R,161,R,5,R,2,R,3,R,670,R,222,R,448,R,68,R,22,R,46,R,161,R,72,R,89,R,15,R,5,R,10
2023,110635,1340,1,340,-2,R,160,R,42,R,118,Z,0,Z,0,Z,0,R,40,R,9,R,31,R,6,Z,0,R,6,R,18,R,3,R,15,Z,0,Z,0,Z,0,R,79,R,25,R,54,R,3,Z,0,R,3,R,14,R,5,R,9,Z,0,Z,0,Z,0
2023,110635,1350,1,350,-2,R,1143,R,568,R,575,R,4,R,2,R,2,R,241,R,108,R,133,R,138,R,82,R,56,R,368,R,193,R,175,R,1,Z,0,R,1,R,190,R,92,R,98,R,34,R,12,R,22,R,148,R,73,R,75,R,19,R,6,R,13
2023,110635,1360,1,360,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2023,110635,1370,1,370,-2,R,850,R,203,R,647,R,2,R,1,R,1,R,186,R,43,R,143,R,105,R,18,R,87,R,180,R,44,R,136,R,4,R,1,R,3,R,253,R,66,R,187,R,50,R,10,R,40,R,64,R,19,R,45,R,6,R,1,R,5
2023,110635,1380,1,380,-2,R,316,R,258,R,58,R,2,R,2,Z,0,R,35,R,27,R,8,R,27,R,19,R,8,R,66,R,55,R,11,R,4,R,4,Z,0,R,121,R,103,R,18,R,12,R,9,R,3,R,49,R,39,R,10,Z,0,Z,0,Z,0
2023,110635,1390,1,390,-2,R,95,R,78,R,17,R,1,R,1,Z,0,R,13,R,11,R,2,R,23,R,17,R,6,R,23,R,21,R,2,Z,0,Z,0,Z,0,R,23,R,18,R,5,R,5,R,3,R,2,R,7,R,7,Z,0,Z,0,Z,0,Z,0
2023,110635,2100,2,100,10,R,11629,R,5380,R,6249,R,41,R,15,R,26,R,1966,R,808,R,1158,R,826,R,338,R,488,R,1719,R,772,R,947,R,23,R,10,R,13,R,4856,R,2292,R,2564,R,366,R,137,R,229,R,841,R,396,R,445,R,991,R,612,R,379
2023,110635,2200,2,200,11,R,3602,R,2061,R,1541,R,9,R,1,R,8,R,472,R,254,R,218,R,110,R,53,R,57,R,258,R,150,R,108,R,1,R,0,R,1,R,1650,R,933,R,717,R,77,R,36,R,41,R,178,R,90,R,88,R,847,R,544,R,303
2023,110635,2210,2,210,-2,R,1971,R,1118,R,853,R,8,R,1,R,7,R,316,R,165,R,151,R,89,R,45,R,44,R,152,R,89,R,63,R,0,R,0,R,0,R,1164,R,691,R,473,R,42,R,18,R,24,R,97,R,54,R,43,R,103,R,55,R,48
2023,110635,2220,2,220,-2,R,1595,R,934,R,661,R,1,Z,0,R,1,R,154,R,88,R,66,R,18,R,8,R,10,R,95,R,55,R,40,R,1,Z,0,R,1,R,467,R,241,R,226,R,34,R,17,R,17,R,81,R,36,R,45,R,744,R,489,R,255
2023,110635,2230,2,230,-2,R,36,R,9,R,27,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,3,Z,0,R,3,R,11,R,6,R,5,Z,0,Z,0,Z,0,R,19,R,1,R,18,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,110635,2250,2,250,-2,R,437,R,137,R,300,R,1,Z,0,R,1,R,73,R,14,R,59,R,15,R,5,R,10,R,63,R,21,R,42,Z,0,Z,0,Z,0,R,245,R,86,R,159,R,14,R,2,R,12,R,23,R,8,R,15,R,3,R,1,R,2
2023,110635,2260,2,260,-2,R,268,R,101,R,167,R,1,Z,0,R,1,R,45,R,13,R,32,R,5,R,2,R,3,R,31,R,16,R,15,Z,0,Z,0,Z,0,R,165,R,61,R,104,R,9,R,2,R,7,R,11,R,6,R,5,R,1,R,1,Z,0
2023,110635,2261,2,261,-2,R,63,R,24,R,39,Z,0,Z,0,Z,0,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,46,R,16,R,30,R,1,Z,0,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0
2023,110635,2262,2,262,-2,R,142,R,52,R,90,R,1,Z,0,R,1,R,24,R,8,R,16,R,5,R,2,R,3,R,16,R,6,R,10,Z,0,Z,0,Z,0,R,85,R,32,R,53,R,6,R,1,R,5,R,4,R,2,R,2,R,1,R,1,Z,0
2023,110635,2263,2,263,-2,R,63,R,25,R,38,Z,0,Z,0,Z,0,R,14,R,2,R,12,Z,0,Z,0,Z,0,R,10,R,8,R,2,Z,0,Z,0,Z,0,R,34,R,13,R,21,R,2,R,1,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0
2023,110635,2270,2,270,-2,R,169,R,36,R,133,Z,0,Z,0,Z,0,R,28,R,1,R,27,R,10,R,3,R,7,R,32,R,5,R,27,Z,0,Z,0,Z,0,R,80,R,25,R,55,R,5,Z,0,R,5,R,12,R,2,R,10,R,2,Z,0,R,2
2023,110635,2300,2,300,-2,R,710,R,307,R,403,R,2,R,1,R,1,R,80,R,30,R,50,R,69,R,29,R,40,R,98,R,37,R,61,R,2,R,2,Z,0,R,403,R,182,R,221,R,13,R,2,R,11,R,34,R,18,R,16,R,9,R,6,R,3
2023,110635,2310,2,310,-2,R,2001,R,596,R,1405,R,7,R,2,R,5,R,412,R,110,R,302,R,174,R,44,R,130,R,305,R,95,R,210,R,4,R,1,R,3,R,818,R,256,R,562,R,79,R,24,R,55,R,174,R,57,R,117,R,28,R,7,R,21
2023,110635,2320,2,320,-2,R,1257,R,772,R,485,R,6,R,2,R,4,R,268,R,157,R,111,R,53,R,31,R,22,R,144,R,86,R,58,R,2,Z,0,R,2,R,581,R,370,R,211,R,40,R,25,R,15,R,94,R,58,R,36,R,69,R,43,R,26
2023,110635,2330,2,330,-2,R,1395,R,465,R,930,R,8,R,3,R,5,R,209,R,62,R,147,R,118,R,42,R,76,R,235,R,77,R,158,R,5,R,2,R,3,R,622,R,202,R,420,R,65,R,21,R,44,R,118,R,51,R,67,R,15,R,5,R,10
2023,110635,2340,2,340,-2,R,94,R,26,R,68,Z,0,Z,0,Z,0,R,20,R,8,R,12,R,3,Z,0,R,3,R,11,R,2,R,9,Z,0,Z,0,Z,0,R,48,R,13,R,35,R,2,Z,0,R,2,R,10,R,3,R,7,Z,0,Z,0,Z,0
2023,110635,2350,2,350,-2,R,910,R,482,R,428,R,3,R,2,R,1,R,209,R,93,R,116,R,132,R,80,R,52,R,340,R,184,R,156,R,1,Z,0,R,1,R,105,R,66,R,39,R,15,R,7,R,8,R,91,R,45,R,46,R,14,R,5,R,9
2023,110635,2360,2,360,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2023,110635,2370,2,370,-2,R,814,R,200,R,614,R,2,R,1,R,1,R,176,R,43,R,133,R,102,R,18,R,84,R,176,R,44,R,132,R,4,R,1,R,3,R,242,R,65,R,177,R,44,R,8,R,36,R,62,R,19,R,43,R,6,R,1,R,5
2023,110635,2380,2,380,-2,R,314,R,256,R,58,R,2,R,2,Z,0,R,35,R,27,R,8,R,27,R,19,R,8,R,66,R,55,R,11,R,4,R,4,Z,0,R,119,R,101,R,18,R,12,R,9,R,3,R,49,R,39,R,10,Z,0,Z,0,Z,0
2023,110635,2390,2,390,-2,R,94,R,77,R,17,R,1,R,1,Z,0,R,12,R,10,R,2,R,23,R,17,R,6,R,23,R,21,R,2,Z,0,Z,0,Z,0,R,23,R,18,R,5,R,5,R,3,R,2,R,7,R,7,Z,0,Z,0,Z,0,Z,0
2023,110635,3100,3,100,-2,R,1793,R,859,R,934,R,5,R,1,R,4,R,273,R,115,R,158,R,74,R,30,R,44,R,134,R,54,R,80,Z,0,Z,0,Z,0,R,894,R,464,R,430,R,62,R,21,R,41,R,302,R,144,R,158,R,49,R,30,R,19
2023,110635,3200,3,200,70,R,1110,R,602,R,508,R,2,Z,0,R,2,R,164,R,83,R,81,R,55,R,26,R,29,R,66,R,31,R,35,Z,0,Z,0,Z,0,R,586,R,339,R,247,R,27,R,12,R,15,R,170,R,84,R,86,R,40,R,27,R,13
2023,110635,3210,3,210,-2,R,980,R,540,R,440,R,2,Z,0,R,2,R,142,R,76,R,66,R,48,R,23,R,25,R,61,R,31,R,30,Z,0,Z,0,Z,0,R,517,R,304,R,213,R,24,R,11,R,13,R,158,R,79,R,79,R,28,R,16,R,12
2023,110635,3220,3,220,-2,R,103,R,52,R,51,Z,0,Z,0,Z,0,R,20,R,6,R,14,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,57,R,31,R,26,R,3,R,1,R,2,R,7,R,3,R,4,R,12,R,11,R,1
2023,110635,3230,3,230,-2,R,27,R,10,R,17,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,7,R,3,R,4,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,12,R,4,R,8,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0
2023,110635,3250,3,250,-2,R,43,R,18,R,25,Z,0,Z,0,Z,0,R,5,R,1,R,4,R,1,R,1,Z,0,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,20,R,9,R,11,R,2,R,1,R,1,R,7,R,2,R,5,Z,0,Z,0,Z,0
2023,110635,3260,3,260,-2,R,15,R,9,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,2,R,1,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0
2023,110635,3261,3,261,-2,R,8,R,5,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,2,R,1,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2023,110635,3262,3,262,-2,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2023,110635,3263,3,263,-2,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
