year,UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
2020,121150,R,57750,R,252,R,1810,R,57750,R,252,R,1810,R,57750,R,252,R,1810,R,36200,R,120,R,1810,R,36200,R,120,R,1810,R,36200,R,120,R,1810,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,59280,R,60,R,59280,R,60,R,51740,R,252,R,51992,R,53680,R,252,R,53932,R,55640,R,252,R,55892,R,57750,R,252,R,58002,.,.,R,51740,R,252,R,51992,R,53680,R,252,R,53932,R,55640,R,252,R,55892,R,57750,R,252,R,58002,.,.,R,51740,R,252,R,51992,R,53680,R,252,R,53932,R,55640,R,252,R,55892,R,57750,R,252,R,58002,.,.,R,1500,R,1250,R,1250,R,1250,R,14870,R,15320,R,15670,R,16160,R,2500,R,2500,R,2500,R,2500,R,14870,R,15320,R,15670,R,16160,R,2500,R,2500,R,2500,R,2500,R,2500,R,2500,R,2500,R,2500
2020,122931,R,52998,R,0,R,1472,R,52998,Z,0,R,1472,R,52998,Z,0,R,1472,R,23507,R,0,R,1150,R,23507,Z,0,R,1150,R,23507,Z,0,R,1150,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,56280,R,0,R,56280,R,0,R,49233,R,625,R,49858,R,51081,R,630,R,51711,R,52998,R,636,R,53634,R,52998,R,0,R,52998,.,.,R,49233,R,625,R,49858,R,51081,R,630,R,51711,R,52998,R,636,R,53634,R,52998,R,0,R,52998,.,.,R,49233,R,625,R,49858,R,51081,R,630,R,51711,R,52998,R,636,R,53634,R,52998,R,0,R,52998,.,.,R,1854,R,1917,R,1971,R,1080,R,14487,R,14910,R,15507,R,15972,R,3240,R,3240,R,3717,R,2934,R,13293,R,13779,R,15084,R,16581,R,4239,R,4248,R,5274,R,4641,R,4374,R,4365,R,4698,R,4164
2020,123961,R,59260,R,1015,R,1995,R,59260,R,1015,R,1995,R,59260,R,1015,R,1995,R,47880,R,835,R,1995,R,47880,R,835,R,1995,R,47880,R,835,R,1995,Y,.,Y,.,Y,.,Y,.,R,101145,R,8749,R,101145,R,8749,R,66150,R,3096,R,66150,R,3096,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,60896,R,3736,R,60896,R,3736,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,68628,R,965,R,68628,R,965,R,53448,R,875,R,54323,R,55320,R,905,R,56225,R,57256,R,939,R,58195,R,59260,R,1015,R,60275,.,.,R,53448,R,875,R,54323,R,55320,R,905,R,56225,R,57256,R,939,R,58195,R,59260,R,1015,R,60275,.,.,R,53448,R,875,R,54323,R,55320,R,905,R,56225,R,57256,R,939,R,58195,R,59260,R,1015,R,60275,.,.,R,1200,R,1200,R,1200,R,1200,R,14886,R,15400,R,15912,R,16398,R,1864,R,2000,R,2152,R,2278,R,14886,R,15400,R,15912,R,16398,R,1864,R,2000,R,2152,R,2278,R,2198,R,3332,R,3510,R,3628
2020,126614,R,10728,R,1738,R,447,R,10728,R,1738,R,447,R,34930,R,1738,R,2911,R,11826,R,1696,R,657,R,11826,R,1696,R,657,R,31284,R,1696,R,1738,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,29718,R,2052,R,36504,R,2052,R,10248,R,1838,R,12086,R,10728,R,1804,R,12532,R,10728,R,1772,R,12500,R,10728,R,1738,R,12466,0,0,R,10248,R,1838,R,12086,R,10728,R,1804,R,12532,R,10728,R,1772,R,12500,R,10728,R,1738,R,12466,0,0,R,34382,R,1838,R,36220,R,35482,R,1804,R,37286,R,36546,R,1772,R,38318,R,36546,R,1738,R,38284,0,.,R,1800,R,1800,R,1200,R,1200,R,13998,R,14418,R,14778,R,15220,R,2294,R,2294,R,2556,R,2556,R,12428,R,12622,R,13050,R,13050,R,2294,R,2294,R,2556,R,2556,R,2142,R,2142,R,2556,R,4617
2020,126775,R,16650,R,2450,R,555,R,16650,R,2450,R,555,R,37350,R,2450,R,1245,R,16650,R,2450,R,925,R,16650,R,2450,R,925,R,37350,R,2450,R,2075,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16170,R,2216,R,18386,R,16650,R,2314,R,18964,R,16650,R,2412,R,19062,R,16650,R,2450,R,19100,.,.,R,16170,R,2216,R,18386,R,16650,R,2314,R,18964,R,16650,R,2412,R,19062,R,16650,R,2450,R,19100,.,.,R,35220,R,2216,R,37436,R,36270,R,2314,R,38584,R,37350,R,2412,R,39762,R,37350,R,2450,R,39800,.,.,R,1500,R,1500,R,1500,R,1500,R,11897,R,13169,R,14211,R,14720,R,1865,R,1865,R,1879,R,1879,R,9072,R,9072,R,10142,R,10142,R,2610,R,2615,R,3083,R,3065,R,2500,R,2505,R,2505,R,2505
2020,129020,R,14406,R,3428,R,601,R,14406,R,3428,R,601,R,37074,R,3428,R,1545,R,16908,R,2756,R,940,R,16908,R,2756,R,940,R,38820,R,2756,R,2157,Y,.,Y,.,Y,.,Y,.,R,37063,R,2844,R,74817,R,2844,R,40287,R,2785,R,74367,R,2785,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,27238,R,3428,R,55410,R,3428,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,30354,R,934,R,61396,R,934,R,11998,R,2882,R,14880,R,12848,R,2882,R,15730,R,13798,R,3428,R,17226,R,14406,R,3428,R,17834,.,.,R,11998,R,2882,R,14880,R,12848,R,2882,R,15730,R,13798,R,3428,R,17226,R,14406,R,3428,R,17834,.,.,R,34066,R,2882,R,36948,R,35216,R,2882,R,38098,R,36466,R,3428,R,39894,R,37074,R,3428,R,40502,.,.,R,850,R,950,R,950,R,950,R,12514,R,12874,R,13258,R,13258,R,2800,R,2850,R,2850,R,3032,R,12514,R,12874,R,13258,R,13258,R,2800,R,2850,R,2850,R,3032,R,2750,R,2650,R,2650,R,2754
2020,130794,R,57700,R,0,A,.,R,57700,Z,0,A,.,R,57700,Z,0,A,.,R,44500,R,0,A,.,R,44500,Z,0,A,.,R,44500,Z,0,A,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,64864,R,1090,R,64864,R,1090,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,65792,R,2325,R,65792,R,2325,R,51400,R,0,R,51400,R,53430,R,0,R,53430,R,55500,R,0,R,55500,R,57700,R,0,R,57700,.,.,R,51400,R,0,R,51400,R,53430,R,0,R,53430,R,55500,R,0,R,55500,R,57700,R,0,R,57700,.,.,R,51400,R,0,R,51400,R,53430,R,0,R,53430,R,55500,R,0,R,55500,R,57700,R,0,R,57700,.,.,R,3670,R,3750,R,1050,R,1000,R,15500,R,16000,R,16600,R,17200,R,720,R,720,R,3495,R,3470,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2020,130943,R,12730,R,1930,R,530,R,12730,R,1930,R,530,R,34160,R,1930,R,1423,R,34164,R,1028,R,1898,R,34164,R,1028,R,1898,R,34164,R,1028,R,1898,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11870,R,1290,R,13160,R,12250,R,1430,R,13680,R,12730,R,1550,R,14280,R,12730,R,1930,R,14660,.,.,R,11870,R,1290,R,13160,R,12250,R,1430,R,13680,R,12730,R,1550,R,14280,R,12730,R,1930,R,14660,.,.,R,31860,R,1290,R,33150,R,32880,R,1430,R,34310,R,34160,R,1550,R,35710,R,34160,R,1930,R,36090,.,.,R,1000,R,1000,R,1000,R,1000,R,12332,R,12862,R,13472,R,13472,R,1800,R,1800,R,1800,R,1800,R,12332,R,12862,R,13472,R,13472,R,1800,R,1800,R,1800,R,1800,R,3300,R,3300,R,3300,R,1800
2020,131159,R,50542,R,819,R,1684,R,50542,R,819,R,1684,R,50542,R,819,R,1684,R,34533,R,991,R,1906,R,34533,R,991,R,1906,R,34533,R,991,R,1906,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,57818,R,2141,R,57818,R,2141,R,45808,R,807,R,46615,R,47640,R,819,R,48459,R,49070,R,819,R,49889,R,50542,R,819,R,51361,.,.,R,45808,R,807,R,46615,R,47640,R,819,R,48459,R,49070,R,819,R,49889,R,50542,R,819,R,51361,.,.,R,45808,R,807,R,46615,R,47640,R,819,R,48459,R,49070,R,819,R,49889,R,50542,R,819,R,51361,.,.,R,800,R,800,R,800,R,800,R,14702,R,14880,R,14880,R,16196,R,921,R,909,R,909,R,1009,R,14702,R,14880,R,14880,R,16129,R,921,R,909,R,909,R,1009,R,1621,R,1609,R,1609,R,1709
2020,131469,R,55961,R,88,R,1675,R,55961,R,88,R,1675,R,55961,R,88,R,1675,R,31770,R,54,R,1765,R,31770,R,54,R,1765,R,31770,R,54,R,1765,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,62060,R,140,R,62060,R,140,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,63205,R,0,R,63205,R,0,R,53435,R,83,R,53518,R,55140,R,90,R,55230,R,56845,R,90,R,56935,R,58550,R,90,R,58640,.,.,R,53435,R,83,R,53518,R,55140,R,90,R,55230,R,56845,R,90,R,56935,R,58550,R,90,R,58640,.,.,R,53435,R,83,R,53518,R,55140,R,90,R,55230,R,56845,R,90,R,56935,R,58550,R,90,R,58640,.,.,R,1325,R,1325,R,1400,R,1400,R,13000,R,13850,R,14300,R,14711,R,1525,R,1525,R,1525,R,1525,R,13000,R,13850,R,14300,R,14711,R,1525,R,1525,R,1525,R,1525,R,1525,R,1525,R,1525,R,1525
2020,131496,R,57384,R,544,R,2391,R,57384,R,544,R,2391,R,57384,R,544,R,2391,R,53136,R,455,R,2214,R,53136,R,455,R,2214,R,53136,R,455,R,2214,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,55072,Z,0,R,55072,Z,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,66872,Z,0,R,66872,Z,0,R,51720,R,580,R,52300,R,53520,R,584,R,54104,R,55440,R,618,R,56058,R,57384,R,544,R,57928,.,.,R,51720,R,580,R,52300,R,53520,R,584,R,54104,R,55440,R,618,R,56058,R,57384,R,544,R,57928,.,.,R,51720,R,580,R,52300,R,53520,R,584,R,54104,R,55440,R,618,R,56058,R,57384,R,544,R,57928,.,.,R,1200,R,1200,R,1200,R,1200,R,15434,R,15850,R,16466,R,17032,R,2646,R,2686,R,2556,R,2594,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2020,131520,R,26464,R,1976,R,1108,R,26464,R,1976,R,1108,R,26464,R,1976,R,1108,R,32248,R,1976,R,1750,R,32248,R,1976,R,1750,R,32248,R,1976,R,1750,Y,.,Y,.,Y,.,Y,.,R,42632,R,2244,R,42632,R,2244,R,46610,R,3250,R,46610,R,3250,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,30842,R,2644,R,30842,R,2644,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,33660,R,2626,R,33660,R,2626,R,24122,R,1575,R,25697,R,24966,R,1790,R,26756,R,24966,R,2240,R,27206,R,26464,R,1976,R,28440,.,.,R,24122,R,1575,R,25697,R,24966,R,1790,R,26756,R,24966,R,2240,R,27206,R,26464,R,1976,R,28440,.,.,R,24122,R,1575,R,25697,R,24966,R,1790,R,26756,R,24966,R,2240,R,27206,R,26464,R,1976,R,28440,.,.,R,1500,R,1500,R,1900,R,1900,R,13504,R,13895,R,14365,R,15650,R,2500,R,2500,R,2500,R,3260,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2020,133951,R,4721,R,1844,R,206,R,4721,R,1844,R,206,R,16529,R,2434,R,619,R,8912,R,2194,R,446,R,8912,R,2194,R,446,R,21393,R,2818,R,992,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,32737,R,6118,R,62737,R,7618,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,17400,R,3269,R,30528,R,3925,R,4721,R,1835,R,6556,R,4721,R,1835,R,6556,R,4721,R,1844,R,6565,R,4721,R,1844,R,6565,.,.,R,4721,R,1835,R,6556,R,4721,R,1825,R,6546,R,4721,R,1844,R,6565,R,4721,R,1844,R,6565,.,.,R,16529,R,2425,R,18954,R,16529,R,2425,R,18954,R,16529,R,2434,R,18963,R,16529,R,2434,R,18963,.,.,R,1634,R,1350,R,1350,R,1350,R,10882,R,10882,R,11136,R,10956,R,4616,R,4718,R,4814,R,4932,R,12090,R,12348,R,12584,R,12876,R,5470,R,5590,R,5702,R,5840,R,7556,R,7718,R,7870,R,8056
2020,134097,R,4640,R,1877,R,218,R,4640,R,1877,R,218,R,19084,R,2599,R,724,R,9684,R,1869,R,482,R,9684,R,1869,R,482,R,24116,R,2591,R,1114,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,22408,R,3203,R,55314,R,4848,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,18071,R,2623,R,37130,R,3575,R,4022,R,1634,R,5656,R,4022,R,1634,R,5656,R,4022,R,1634,R,5656,R,4022,R,1634,R,5656,.,.,R,4022,R,1634,R,5656,R,4022,R,1634,R,5656,R,4022,R,1634,R,5656,R,4022,R,1634,R,5656,.,.,R,16540,R,2246,R,18786,R,16540,R,2246,R,18786,R,16540,R,2246,R,18786,R,16540,R,2246,R,18786,.,.,R,1000,R,1000,R,1000,R,1000,R,10458,R,10666,R,10780,R,11088,R,4660,R,4846,R,5010,R,5382,R,10458,R,10666,R,10780,R,11088,R,4660,R,4846,R,5010,R,5382,R,4660,R,4846,R,5010,R,5382
2020,134130,R,4477,R,1904,R,149,R,4477,R,1904,R,149,R,25694,R,2965,R,856,R,10770,R,1967,R,449,R,10770,R,1967,R,449,R,27335,R,2795,R,1139,Y,.,Y,.,Y,.,Y,.,R,37564,R,4154,R,62783,R,5415,R,32744,R,3913,R,60592,R,5306,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,19845,R,3057,R,41886,R,4159,Y,.,Y,.,Y,.,Y,.,R,25248,R,3539,R,45225,R,4538,R,19139,R,2665,R,34602,R,3438,R,4477,R,1904,R,6381,R,4477,R,1904,R,6381,R,4477,R,1904,R,6381,R,4477,R,1904,R,6381,.,.,R,4477,R,1904,R,6381,R,4477,R,1904,R,6381,R,4477,R,1904,R,6381,R,4477,R,1904,R,6381,.,.,R,25694,R,2965,R,28659,R,25694,R,2965,R,28659,R,25694,R,2965,R,28659,R,25694,R,2965,R,28659,.,.,R,1210,R,1030,R,850,R,890,R,9910,R,10120,R,10220,R,10590,R,3630,R,3680,R,3760,R,3570,R,9910,R,10120,R,10220,R,10590,R,3630,R,3680,R,3760,R,3570,R,3630,R,3680,R,3760,R,3570
2020,135726,R,52080,R,1602,R,2170,R,52080,R,1602,R,2170,R,52080,R,1602,R,2170,R,39060,R,1160,R,2170,R,39060,R,1160,R,2170,R,39060,R,1160,R,2170,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,47476,R,1348,R,47476,R,1348,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,54750,R,1186,R,54750,R,1186,R,47040,R,1444,R,48484,R,48720,R,1506,R,50226,R,50400,R,1530,R,51930,R,52080,R,1602,R,53682,.,.,R,47040,R,1444,R,48484,R,48720,R,1506,R,50226,R,50400,R,1530,R,51930,R,52080,R,1602,R,53682,.,.,R,47040,R,1444,R,48484,R,48720,R,1506,R,50226,R,50400,R,1530,R,51930,R,52080,R,1602,R,53682,.,.,R,1000,R,1000,R,1000,R,1000,R,13666,R,14108,R,14658,R,15470,R,3124,R,3126,R,3318,R,3560,R,16926,R,17448,R,18238,R,19190,R,3124,R,3126,R,3318,R,3560,R,3124,R,3126,R,3318,R,3560
2020,137351,R,4559,R,1851,R,214,R,4559,R,1851,R,214,R,15473,R,1851,R,577,R,8350,R,2078,R,435,R,8350,R,2078,R,435,R,19048,R,2078,R,880,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,29175,R,4551,R,49355,R,5561,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,16610,R,3295,R,34355,R,4182,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,4559,R,1851,R,6410,R,4559,R,1851,R,6410,R,4559,R,1851,R,6410,R,4559,R,1851,R,6410,.,.,R,4559,R,1851,R,6410,R,4559,R,1851,R,6410,R,4559,R,1851,R,6410,R,4559,R,1851,R,6410,.,.,R,15473,R,1851,R,17324,R,15473,R,1851,R,17324,R,15473,R,1851,R,17324,R,15473,R,1851,R,17324,.,.,R,1200,R,1200,R,1100,R,1100,R,10808,R,11610,R,11836,R,12256,R,4100,R,4100,R,4100,R,4100,R,9700,R,9820,R,9920,R,10062,R,4100,R,4100,R,4100,R,4100,R,4100,R,4100,R,4100,R,4100
2020,139658,R,53070,R,798,R,2211,R,53070,R,798,R,2211,R,53070,R,798,R,2211,R,43800,R,876,R,2433,R,43800,R,876,R,2433,R,43800,R,876,R,2433,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,51000,R,1176,R,51000,R,1176,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,59950,R,676,R,59950,R,676,R,48690,R,702,R,49392,R,50590,R,716,R,51306,R,53070,R,734,R,53804,R,53070,R,798,R,53868,.,.,R,48690,R,702,R,49392,R,50590,R,716,R,51306,R,53070,R,734,R,53804,R,53070,R,798,R,53868,.,.,R,48690,R,702,R,49392,R,50590,R,716,R,51306,R,53070,R,734,R,53804,R,53070,R,798,R,53868,.,.,R,1224,R,1224,R,1224,R,1224,R,13894,R,14506,R,14972,R,15242,R,2440,R,2466,R,2604,R,2550,R,13894,R,14506,R,14972,R,15242,R,2440,R,2466,R,2604,R,2550,R,2440,R,2466,R,2604,R,2550
2020,139755,R,10258,R,2594,R,342,R,10258,R,2594,R,342,R,31370,R,2594,R,684,R,14064,R,2194,R,586,R,14064,R,2194,R,586,R,29140,R,2194,R,1215,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10008,R,2410,R,12418,R,10008,R,2416,R,12424,R,10258,R,2424,R,12682,R,10258,R,2594,R,12852,.,.,R,10008,R,2410,R,12418,R,10008,R,2416,R,12424,R,10258,R,2424,R,12682,R,10258,R,2594,R,12852,.,.,R,30604,R,2410,R,33014,R,30604,R,2416,R,33020,R,31370,R,2424,R,33794,R,31370,R,2594,R,33964,.,.,R,800,R,800,R,800,R,800,R,11492,R,11492,R,12090,R,12090,R,4060,R,4060,R,4060,R,4060,R,14126,R,14126,R,14830,R,14986,R,4060,R,4060,R,4060,R,4060,R,4060,R,4060,R,4060,R,4060
2020,139959,R,9790,R,2290,R,2909,R,9790,R,2290,R,2909,R,28830,R,2290,R,8555,R,8878,R,2290,R,370,R,8878,R,2290,R,370,R,25186,R,2290,R,1050,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,16636,R,2290,R,37344,R,2290,Y,.,Y,.,Y,.,Y,.,R,17514,R,2290,R,47176,R,2290,R,17604,R,2290,R,36362,R,2290,R,9552,R,2266,R,11818,R,9552,R,2278,R,11830,R,9790,R,2290,R,12080,R,9790,R,2290,R,12080,.,.,R,9552,R,2266,R,11818,R,9552,R,2278,R,11830,R,9790,R,2290,R,12080,R,9790,R,2290,R,12080,.,.,R,28126,R,2266,R,30392,R,28126,R,2278,R,30404,R,28830,R,2290,R,31120,R,28830,R,2290,R,31120,.,.,R,986,R,986,R,990,R,1052,R,10060,R,10038,R,10314,R,10328,R,3540,R,3834,R,4066,R,4198,R,7956,R,7936,R,8392,R,8376,R,4080,R,4374,R,4650,R,4828,R,4080,R,4374,R,4650,R,4828
2020,144050,R,57642,R,1656,R,1921,R,57642,R,1656,R,1921,R,57642,R,1656,R,1921,R,60300,R,1248,R,2010,R,60300,R,1248,R,2010,R,60300,R,1248,R,2010,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,75400,R,1664,R,75400,R,1664,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,68652,R,1248,R,68652,R,1248,R,53292,R,2742,R,56034,R,55425,R,2805,R,58230,R,57642,R,2910,R,60552,R,57642,R,2910,R,60552,.,.,R,53292,R,2742,R,56034,R,55425,R,2805,R,58230,R,57642,R,2910,R,60552,R,57642,R,2910,R,60552,.,.,R,53292,R,2742,R,56034,R,55425,R,2805,R,58230,R,57642,R,2910,R,60552,R,57642,R,2910,R,60552,.,.,R,1800,R,1800,R,1800,R,1800,R,15726,R,16350,R,17004,R,17004,R,2175,R,2175,R,2175,R,2175,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
