year,UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW ,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN  ,XEFGNDRU,XEFGNDRA,XEFGNDRK,EFGNDRKN
2019,174066,31, 7,1,1,R,703,R,315,R,388,R,3,R,1,R,2,R,85,R,33,R,52,R,26,R,5,R,21,R,16,R,4,R,12,R,1,Z,0,R,1,R,239,R,100,R,139,R,25,R,8,R,17,R,65,R,30,R,35,R,243,R,134,R,109,,,,,,,,,,,,,
2019,174066,32,11,1,3,R,9744,R,4161,R,5583,R,38,R,16,R,22,R,658,R,260,R,398,R,307,R,111,R,196,R,355,R,154,R,201,R,8,R,2,R,6,R,5517,R,2173,R,3344,R,271,R,108,R,163,R,775,R,378,R,397,R,1815,R,959,R,856,,,,,,,,,,,,,
2019,174066,39, 2,1,1,R,1990,R,977,R,1013,R,6,R,6,Z,0,R,167,R,71,R,96,R,173,R,70,R,103,R,114,R,47,R,67,Z,0,Z,0,Z,0,R,1121,R,552,R,569,R,81,R,33,R,48,R,19,R,12,R,7,R,309,R,186,R,123,,,,,,,,,,,,,
2019,174066,40, 3,1,1,R,20987,R,9717,R,11270,R,43,R,21,R,22,R,2156,R,998,R,1158,R,1059,R,440,R,619,R,947,R,425,R,522,R,19,R,9,R,10,R,13854,R,6362,R,7492,R,889,R,376,R,513,R,278,R,152,R,126,R,1742,R,934,R,808,,,,,,,,,,,,,
2019,174066,41,28,2,4,R,11644,R,5515,R,6129,R,59,R,24,R,35,R,844,R,364,R,480,R,523,R,233,R,290,R,501,R,221,R,280,R,3,Z,0,R,3,R,6092,R,2786,R,3306,R,298,R,140,R,158,R,1772,R,823,R,949,R,1552,R,924,R,628,,,,,,,,,,,,,
2019,174066,42,22,2,1,R,5226,R,2430,R,2796,R,30,R,11,R,19,R,472,R,213,R,259,R,284,R,122,R,162,R,209,R,94,R,115,Z,0,Z,0,Z,0,R,2371,R,1108,R,1263,R,135,R,68,R,67,R,1584,R,737,R,847,R,141,R,77,R,64,,,,,,,,,,,,,
2019,174066,43,20,2,1,R,2131,R,1110,R,1021,R,11,R,4,R,7,R,205,R,110,R,95,R,138,R,72,R,66,R,109,R,61,R,48,Z,0,Z,0,Z,0,R,1407,R,719,R,688,R,90,R,46,R,44,R,52,R,30,R,22,R,119,R,68,R,51,,,,,,,,,,,,,
2019,174066,44,15,2,1,R,19,R,6,R,13,R,2,Z,0,R,2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,3,R,9,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,,,,,,,,,,,,,
2019,174066,45,99,2,1,R,2112,R,1104,R,1008,R,9,R,4,R,5,R,203,R,110,R,93,R,138,R,72,R,66,R,108,R,60,R,48,Z,0,Z,0,Z,0,R,1395,R,716,R,679,R,89,R,45,R,44,R,52,R,30,R,22,R,118,R,67,R,51,,,,,,,,,,,,,
2019,174066,51,21,2,1,R,3095,R,1320,R,1775,R,19,R,7,R,12,R,267,R,103,R,164,R,146,R,50,R,96,R,100,R,33,R,67,Z,0,Z,0,Z,0,R,964,R,389,R,575,R,45,R,22,R,23,R,1532,R,707,R,825,R,22,R,9,R,13,,,,,,,,,,,,,
2019,174066,52,25,2,3,R,6418,R,3085,R,3333,R,29,R,13,R,16,R,372,R,151,R,221,R,239,R,111,R,128,R,292,R,127,R,165,R,3,Z,0,R,3,R,3721,R,1678,R,2043,R,163,R,72,R,91,R,188,R,86,R,102,R,1411,R,847,R,564,,,,,,,,,,,,,
2019,174066,59,16,2,1,R,134,R,70,R,64,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,16,R,8,R,8,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,85,R,47,R,38,R,9,R,4,R,5,R,4,R,4,Z,0,R,5,R,2,R,3,,,,,,,,,,,,,
2019,174066,60,17,2,1,R,1978,R,1034,R,944,R,9,R,4,R,5,R,195,R,106,R,89,R,122,R,64,R,58,R,101,R,59,R,42,Z,0,Z,0,Z,0,R,1310,R,669,R,641,R,80,R,41,R,39,R,48,R,26,R,22,R,113,R,65,R,48,,,,,,,,,,,,,
2019,179867, 1,29,3,4,R,16191,R,7540,R,8651,R,39,R,12,R,27,R,1839,R,856,R,983,R,1242,R,438,R,804,R,1083,R,504,R,579,R,11,R,6,R,5,R,6958,R,3158,R,3800,R,608,R,282,R,326,R,575,R,315,R,260,R,3836,R,1969,R,1867,,,,,,,,,,,,,
2019,179867, 2,99,3,1,R,7822,R,3636,R,4186,R,6,R,3,R,3,R,1237,R,585,R,652,R,763,R,281,R,482,R,742,R,334,R,408,R,9,R,5,R,4,R,3838,R,1824,R,2014,R,391,R,174,R,217,R,191,R,100,R,91,R,645,R,330,R,315,,,,,,,,,,,,,
2019,179867, 3,99,3,1,R,7404,R,3491,R,3913,R,6,R,3,R,3,R,1211,R,578,R,633,R,693,R,266,R,427,R,733,R,332,R,401,R,9,R,5,R,4,R,3639,R,1754,R,1885,R,386,R,171,R,215,R,167,R,91,R,76,R,560,R,291,R,269,,,,,,,,,,,,,
2019,179867, 4,99,3,1,R,1732,R,839,R,893,R,2,R,1,R,1,R,305,R,147,R,158,R,134,R,53,R,81,R,195,R,93,R,102,R,4,R,2,R,2,R,799,R,406,R,393,R,113,R,51,R,62,R,46,R,22,R,24,R,134,R,64,R,70,,,,,,,,,,,,,
2019,179867, 5,99,3,1,R,5672,R,2652,R,3020,R,4,R,2,R,2,R,906,R,431,R,475,R,559,R,213,R,346,R,538,R,239,R,299,R,5,R,3,R,2,R,2840,R,1348,R,1492,R,273,R,120,R,153,R,121,R,69,R,52,R,426,R,227,R,199,,,,,,,,,,,,,
2019,179867,11,99,3,1,R,418,R,145,R,273,R,0,R,0,R,0,R,26,R,7,R,19,R,70,R,15,R,55,R,9,R,2,R,7,R,0,R,0,R,0,R,199,R,70,R,129,R,5,R,3,R,2,R,24,R,9,R,15,R,85,R,39,R,46,,,,,,,,,,,,,
2019,179867,12,99,3,3,R,8369,R,3904,R,4465,R,33,R,9,R,24,R,602,R,271,R,331,R,479,R,157,R,322,R,341,R,170,R,171,R,2,R,1,R,1,R,3120,R,1334,R,1786,R,217,R,108,R,109,R,384,R,215,R,169,R,3191,R,1639,R,1552,,,,,,,,,,,,,
2019,179867,19,99,3,1,R,124,R,69,R,55,R,1,R,1,R,0,R,9,R,5,R,4,R,12,R,4,R,8,R,5,R,3,R,2,R,0,R,0,R,0,R,64,R,36,R,28,R,6,R,3,R,3,R,8,R,5,R,3,R,19,R,12,R,7,,,,,,,,,,,,,
2019,179867,20,99,3,1,R,5548,R,2583,R,2965,R,3,R,1,R,2,R,897,R,426,R,471,R,547,R,209,R,338,R,533,R,236,R,297,R,5,R,3,R,2,R,2776,R,1312,R,1464,R,267,R,117,R,150,R,113,R,64,R,49,R,407,R,215,R,192,,,,,,,,,,,,,
2019,179867,21,14,1,4,R,13874,R,6571,R,7303,R,31,R,8,R,23,R,1676,R,782,R,894,R,941,R,356,R,585,R,982,R,460,R,522,R,10,R,6,R,4,R,5803,R,2672,R,3131,R,554,R,259,R,295,R,406,R,224,R,182,R,3471,R,1804,R,1667,,,,,,,,,,,,,
2019,179867,22, 8,1,1,R,7139,R,3415,R,3724,R,4,R,2,R,2,R,1198,R,572,R,626,R,637,R,251,R,386,R,718,R,329,R,389,R,9,R,5,R,4,R,3443,R,1692,R,1751,R,376,R,167,R,209,R,155,R,86,R,69,R,599,R,311,R,288,,,,,,,,,,,,,
2019,179867,23, 6,1,1,R,7092,R,3389,R,3703,R,4,R,2,R,2,R,1198,R,572,R,626,R,636,R,250,R,386,R,718,R,329,R,389,R,9,R,5,R,4,R,3440,R,1689,R,1751,R,376,R,167,R,209,R,155,R,86,R,69,R,556,R,289,R,267,,,,,,,,,,,,,
2019,179867,24, 1,1,1,R,1730,R,839,R,891,R,2,R,1,R,1,R,305,R,147,R,158,R,134,R,53,R,81,R,194,R,93,R,101,R,4,R,2,R,2,R,798,R,406,R,392,R,113,R,51,R,62,R,46,R,22,R,24,R,134,R,64,R,70,,,,,,,,,,,,,
2019,179867,25,99,1,1,R,5362,R,2550,R,2812,R,2,R,1,R,1,R,893,R,425,R,468,R,502,R,197,R,305,R,524,R,236,R,288,R,5,R,3,R,2,R,2642,R,1283,R,1359,R,263,R,116,R,147,R,109,R,64,R,45,R,422,R,225,R,197,,,,,,,,,,,,,
2019,179867,31, 7,1,1,R,47,R,26,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,43,R,22,R,21,,,,,,,,,,,,,
2019,179867,32,11,1,3,R,6735,R,3156,R,3579,R,27,R,6,R,21,R,478,R,210,R,268,R,304,R,105,R,199,R,264,R,131,R,133,R,1,R,1,R,0,R,2360,R,980,R,1380,R,178,R,92,R,86,R,251,R,138,R,113,R,2872,R,1493,R,1379,,,,,,,,,,,,,
2019,179867,39, 2,1,1,R,88,R,58,R,30,R,0,R,0,R,0,R,9,R,5,R,4,R,6,R,3,R,3,R,5,R,3,R,2,R,0,R,0,R,0,R,39,R,28,R,11,R,4,R,3,R,1,R,6,R,4,R,2,R,19,R,12,R,7,,,,,,,,,,,,,
2019,179867,40, 3,1,1,R,5274,R,2492,R,2782,R,2,R,1,R,1,R,884,R,420,R,464,R,496,R,194,R,302,R,519,R,233,R,286,R,5,R,3,R,2,R,2603,R,1255,R,1348,R,259,R,113,R,146,R,103,R,60,R,43,R,403,R,213,R,190,,,,,,,,,,,,,
2019,179867,41,28,2,4,R,2317,R,969,R,1348,R,8,R,4,R,4,R,163,R,74,R,89,R,301,R,82,R,219,R,101,R,44,R,57,R,1,R,0,R,1,R,1155,R,486,R,669,R,54,R,23,R,31,R,169,R,91,R,78,R,365,R,165,R,200,,,,,,,,,,,,,
2019,179867,42,22,2,1,R,683,R,221,R,462,R,2,R,1,R,1,R,39,R,13,R,26,R,126,R,30,R,96,R,24,R,5,R,19,R,0,R,0,R,0,R,395,R,132,R,263,R,15,R,7,R,8,R,36,R,14,R,22,R,46,R,19,R,27,,,,,,,,,,,,,
2019,179867,43,20,2,1,R,312,R,102,R,210,R,2,R,1,R,1,R,13,R,6,R,7,R,57,R,16,R,41,R,15,R,3,R,12,R,0,R,0,R,0,R,199,R,65,R,134,R,10,R,4,R,6,R,12,R,5,R,7,R,4,R,2,R,2,,,,,,,,,,,,,
2019,179867,44,15,2,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2019,179867,45,99,2,1,R,310,R,102,R,208,R,2,R,1,R,1,R,13,R,6,R,7,R,57,R,16,R,41,R,14,R,3,R,11,R,0,R,0,R,0,R,198,R,65,R,133,R,10,R,4,R,6,R,12,R,5,R,7,R,4,R,2,R,2,,,,,,,,,,,,,
2019,179867,51,21,2,1,R,371,R,119,R,252,R,0,R,0,R,0,R,26,R,7,R,19,R,69,R,14,R,55,R,9,R,2,R,7,R,0,R,0,R,0,R,196,R,67,R,129,R,5,R,3,R,2,R,24,R,9,R,15,R,42,R,17,R,25,,,,,,,,,,,,,
2019,179867,52,25,2,3,R,1634,R,748,R,886,R,6,R,3,R,3,R,124,R,61,R,63,R,175,R,52,R,123,R,77,R,39,R,38,R,1,R,0,R,1,R,760,R,354,R,406,R,39,R,16,R,23,R,133,R,77,R,56,R,319,R,146,R,173,,,,,,,,,,,,,
2019,179867,59,16,2,1,R,36,R,11,R,25,R,1,R,1,R,0,R,0,R,0,R,0,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,25,R,8,R,17,R,2,R,0,R,2,R,2,R,1,R,1,R,0,R,0,R,0,,,,,,,,,,,,,
2019,179867,60,17,2,1,R,274,R,91,R,183,R,1,R,0,R,1,R,13,R,6,R,7,R,51,R,15,R,36,R,14,R,3,R,11,R,0,R,0,R,0,R,173,R,57,R,116,R,8,R,4,R,4,R,10,R,4,R,6,R,4,R,2,R,2,,,,,,,,,,,,,
2019,182670, 1,29,3,4,R,6606,R,3390,R,3216,R,76,R,20,R,56,R,878,R,426,R,452,R,326,R,160,R,166,R,585,R,309,R,276,R,9,R,3,R,6,R,3207,R,1682,R,1525,R,283,R,118,R,165,R,196,R,95,R,101,R,1046,R,577,R,469,,,,,,,,,,,,,
2019,182670, 2,99,3,1,R,4459,R,2271,R,2188,R,59,R,14,R,45,R,650,R,316,R,334,R,254,R,122,R,132,R,459,R,240,R,219,R,8,R,2,R,6,R,2248,R,1198,R,1050,R,243,R,98,R,145,R,83,R,43,R,40,R,455,R,238,R,217,,,,,,,,,,,,,
2019,182670, 3,99,3,1,R,4365,R,2217,R,2148,R,59,R,14,R,45,R,646,R,313,R,333,R,254,R,122,R,132,R,459,R,240,R,219,R,8,R,2,R,6,R,2207,R,1175,R,1032,R,242,R,98,R,144,R,62,R,35,R,27,R,428,R,218,R,210,,,,,,,,,,,,,
2019,182670, 4,99,3,1,R,1190,R,607,R,583,R,17,R,4,R,13,R,169,R,93,R,76,R,67,R,33,R,34,R,119,R,63,R,56,Z,0,Z,0,Z,0,R,605,R,308,R,297,R,73,R,30,R,43,R,20,R,12,R,8,R,120,R,64,R,56,,,,,,,,,,,,,
2019,182670, 5,99,3,1,R,3175,R,1610,R,1565,R,42,R,10,R,32,R,477,R,220,R,257,R,187,R,89,R,98,R,340,R,177,R,163,R,8,R,2,R,6,R,1602,R,867,R,735,R,169,R,68,R,101,R,42,R,23,R,19,R,308,R,154,R,154,,,,,,,,,,,,,
2019,182670,11,99,3,1,R,94,R,54,R,40,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,41,R,23,R,18,R,1,Z,0,R,1,R,21,R,8,R,13,R,27,R,20,R,7,,,,,,,,,,,,,
2019,182670,12,99,3,3,R,2147,R,1119,R,1028,R,17,R,6,R,11,R,228,R,110,R,118,R,72,R,38,R,34,R,126,R,69,R,57,R,1,R,1,Z,0,R,959,R,484,R,475,R,40,R,20,R,20,R,113,R,52,R,61,R,591,R,339,R,252,,,,,,,,,,,,,
2019,182670,19,99,3,1,R,8,R,3,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,2,Z,0,R,2,,,,,,,,,,,,,
2019,182670,20,99,3,1,R,3167,R,1607,R,1560,R,42,R,10,R,32,R,477,R,220,R,257,R,187,R,89,R,98,R,340,R,177,R,163,R,8,R,2,R,6,R,1599,R,867,R,732,R,169,R,68,R,101,R,39,R,20,R,19,R,306,R,154,R,152,,,,,,,,,,,,,
2019,182670,21,14,1,4,R,6494,R,3340,R,3154,R,75,R,20,R,55,R,870,R,421,R,449,R,323,R,157,R,166,R,583,R,309,R,274,R,9,R,3,R,6,R,3134,R,1649,R,1485,R,281,R,118,R,163,R,175,R,87,R,88,R,1044,R,576,R,468,,,,,,,,,,,,,
2019,182670,22, 8,1,1,R,4401,R,2242,R,2159,R,59,R,14,R,45,R,647,R,313,R,334,R,254,R,122,R,132,R,459,R,240,R,219,R,8,R,2,R,6,R,2208,R,1177,R,1031,R,242,R,98,R,144,R,69,R,38,R,31,R,455,R,238,R,217,,,,,,,,,,,,,
2019,182670,23, 6,1,1,R,4363,R,2216,R,2147,R,59,R,14,R,45,R,646,R,313,R,333,R,254,R,122,R,132,R,459,R,240,R,219,R,8,R,2,R,6,R,2206,R,1175,R,1031,R,242,R,98,R,144,R,61,R,34,R,27,R,428,R,218,R,210,,,,,,,,,,,,,
2019,182670,24, 1,1,1,R,1190,R,607,R,583,R,17,R,4,R,13,R,169,R,93,R,76,R,67,R,33,R,34,R,119,R,63,R,56,Z,0,Z,0,Z,0,R,605,R,308,R,297,R,73,R,30,R,43,R,20,R,12,R,8,R,120,R,64,R,56,,,,,,,,,,,,,
2019,182670,25,99,1,1,R,3173,R,1609,R,1564,R,42,R,10,R,32,R,477,R,220,R,257,R,187,R,89,R,98,R,340,R,177,R,163,R,8,R,2,R,6,R,1601,R,867,R,734,R,169,R,68,R,101,R,41,R,22,R,19,R,308,R,154,R,154,,,,,,,,,,,,,
2019,182670,31, 7,1,1,R,38,R,26,R,12,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,27,R,20,R,7,,,,,,,,,,,,,
2019,182670,32,11,1,3,R,2093,R,1098,R,995,R,16,R,6,R,10,R,223,R,108,R,115,R,69,R,35,R,34,R,124,R,69,R,55,R,1,R,1,Z,0,R,926,R,472,R,454,R,39,R,20,R,19,R,106,R,49,R,57,R,589,R,338,R,251,,,,,,,,,,,,,
2019,182670,39, 2,1,1,R,8,R,3,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,2,Z,0,R,2,,,,,,,,,,,,,
2019,182670,40, 3,1,1,R,3165,R,1606,R,1559,R,42,R,10,R,32,R,477,R,220,R,257,R,187,R,89,R,98,R,340,R,177,R,163,R,8,R,2,R,6,R,1598,R,867,R,731,R,169,R,68,R,101,R,38,R,19,R,19,R,306,R,154,R,152,,,,,,,,,,,,,
2019,182670,41,28,2,4,R,112,R,50,R,62,R,1,Z,0,R,1,R,8,R,5,R,3,R,3,R,3,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,73,R,33,R,40,R,2,Z,0,R,2,R,21,R,8,R,13,R,2,R,1,R,1,,,,,,,,,,,,,
2019,182670,42,22,2,1,R,58,R,29,R,29,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,40,R,21,R,19,R,1,Z,0,R,1,R,14,R,5,R,9,Z,0,Z,0,Z,0,,,,,,,,,,,,,
2019,182670,43,20,2,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,,,,,,,,,,,,,
2019,182670,45,99,2,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,,,,,,,,,,,,,
2019,182670,51,21,2,1,R,56,R,28,R,28,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,39,R,21,R,18,R,1,Z,0,R,1,R,13,R,4,R,9,Z,0,Z,0,Z,0,,,,,,,,,,,,,
2019,182670,52,25,2,3,R,54,R,21,R,33,R,1,Z,0,R,1,R,5,R,2,R,3,R,3,R,3,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,33,R,12,R,21,R,1,Z,0,R,1,R,7,R,3,R,4,R,2,R,1,R,1,,,,,,,,,,,,,
2019,182670,60,17,2,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,,,,,,,,,,,,,
2019,185828, 1,29,3,4,R,11518,R,8504,R,3014,R,16,R,13,R,3,R,2317,R,1671,R,646,R,886,R,641,R,245,R,2065,R,1532,R,533,R,3,R,2,R,1,R,3343,R,2650,R,693,R,330,R,234,R,96,R,849,R,591,R,258,R,1709,R,1170,R,539,,,,,,,,,,,,,
2019,185828, 2,99,3,1,R,8794,R,6620,R,2174,R,14,R,13,R,1,R,1905,R,1391,R,514,R,718,R,533,R,185,R,1827,R,1365,R,462,R,3,R,2,R,1,R,2805,R,2236,R,569,R,278,R,199,R,79,R,746,R,529,R,217,R,498,R,352,R,146,,,,,,,,,,,,,
2019,185828, 3,99,3,1,R,8109,R,6164,R,1945,R,11,R,10,R,1,R,1861,R,1361,R,500,R,692,R,517,R,175,R,1770,R,1329,R,441,R,3,R,2,R,1,R,2763,R,2207,R,556,R,268,R,193,R,75,R,269,R,210,R,59,R,472,R,335,R,137,,,,,,,,,,,,,
2019,185828, 4,99,3,1,R,1343,R,991,R,352,R,2,R,2,R,0,R,315,R,212,R,103,R,110,R,75,R,35,R,272,R,209,R,63,R,2,R,1,R,1,R,459,R,356,R,103,R,40,R,26,R,14,R,26,R,19,R,7,R,117,R,91,R,26,,,,,,,,,,,,,
2019,185828, 5,99,3,1,R,6766,R,5173,R,1593,R,9,R,8,R,1,R,1546,R,1149,R,397,R,582,R,442,R,140,R,1498,R,1120,R,378,R,1,R,1,R,0,R,2304,R,1851,R,453,R,228,R,167,R,61,R,243,R,191,R,52,R,355,R,244,R,111,,,,,,,,,,,,,
2019,185828,11,99,3,1,R,685,R,456,R,229,R,3,R,3,R,0,R,44,R,30,R,14,R,26,R,16,R,10,R,57,R,36,R,21,R,0,R,0,R,0,R,42,R,29,R,13,R,10,R,6,R,4,R,477,R,319,R,158,R,26,R,17,R,9,,,,,,,,,,,,,
2019,185828,12,99,3,3,R,2724,R,1884,R,840,R,2,R,0,R,2,R,412,R,280,R,132,R,168,R,108,R,60,R,238,R,167,R,71,R,0,R,0,R,0,R,538,R,414,R,124,R,52,R,35,R,17,R,103,R,62,R,41,R,1211,R,818,R,393,,,,,,,,,,,,,
2019,185828,19,99,3,1,R,813,R,621,R,192,R,0,R,0,R,0,R,179,R,141,R,38,R,79,R,56,R,23,R,196,R,148,R,48,R,0,R,0,R,0,R,252,R,197,R,55,R,25,R,17,R,8,R,36,R,30,R,6,R,46,R,32,R,14,,,,,,,,,,,,,
2019,185828,20,99,3,1,R,5953,R,4552,R,1401,R,9,R,8,R,1,R,1367,R,1008,R,359,R,503,R,386,R,117,R,1302,R,972,R,330,R,1,R,1,R,0,R,2052,R,1654,R,398,R,203,R,150,R,53,R,207,R,161,R,46,R,309,R,212,R,97,,,,,,,,,,,,,
2019,185828,21,14,1,4,R,8479,R,6225,R,2254,R,11,R,8,R,3,R,1757,R,1249,R,508,R,612,R,452,R,160,R,1448,R,1063,R,385,R,2,R,1,R,1,R,2548,R,1995,R,553,R,246,R,179,R,67,R,245,R,177,R,68,R,1610,R,1101,R,509,,,,,,,,,,,,,
2019,185828,22, 8,1,1,R,6878,R,5153,R,1725,R,9,R,8,R,1,R,1623,R,1163,R,460,R,561,R,420,R,141,R,1399,R,1035,R,364,R,2,R,1,R,1,R,2387,R,1882,R,505,R,229,R,167,R,62,R,218,R,163,R,55,R,450,R,314,R,136,,,,,,,,,,,,,
2019,185828,23, 6,1,1,R,6835,R,5121,R,1714,R,8,R,7,R,1,R,1619,R,1162,R,457,R,560,R,419,R,141,R,1392,R,1028,R,364,R,2,R,1,R,1,R,2381,R,1877,R,504,R,226,R,164,R,62,R,208,R,155,R,53,R,439,R,308,R,131,,,,,,,,,,,,,
2019,185828,24, 1,1,1,R,1299,R,953,R,346,R,2,R,2,R,0,R,301,R,200,R,101,R,107,R,72,R,35,R,260,R,199,R,61,R,2,R,1,R,1,R,449,R,347,R,102,R,39,R,25,R,14,R,24,R,18,R,6,R,115,R,89,R,26,,,,,,,,,,,,,
2019,185828,25,99,1,1,R,5536,R,4168,R,1368,R,6,R,5,R,1,R,1318,R,962,R,356,R,453,R,347,R,106,R,1132,R,829,R,303,R,0,R,0,R,0,R,1932,R,1530,R,402,R,187,R,139,R,48,R,184,R,137,R,47,R,324,R,219,R,105,,,,,,,,,,,,,
2019,185828,31, 7,1,1,R,43,R,32,R,11,R,1,R,1,R,0,R,4,R,1,R,3,R,1,R,1,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,6,R,5,R,1,R,3,R,3,R,0,R,10,R,8,R,2,R,11,R,6,R,5,,,,,,,,,,,,,
2019,185828,32,11,1,3,R,1601,R,1072,R,529,R,2,R,0,R,2,R,134,R,86,R,48,R,51,R,32,R,19,R,49,R,28,R,21,R,0,R,0,R,0,R,161,R,113,R,48,R,17,R,12,R,5,R,27,R,14,R,13,R,1160,R,787,R,373,,,,,,,,,,,,,
2019,185828,39, 2,1,1,R,633,R,485,R,148,R,0,R,0,R,0,R,144,R,114,R,30,R,51,R,39,R,12,R,137,R,103,R,34,R,0,R,0,R,0,R,211,R,165,R,46,R,22,R,15,R,7,R,25,R,20,R,5,R,43,R,29,R,14,,,,,,,,,,,,,
2019,185828,40, 3,1,1,R,4903,R,3683,R,1220,R,6,R,5,R,1,R,1174,R,848,R,326,R,402,R,308,R,94,R,995,R,726,R,269,R,0,R,0,R,0,R,1721,R,1365,R,356,R,165,R,124,R,41,R,159,R,117,R,42,R,281,R,190,R,91,,,,,,,,,,,,,
2019,185828,41,28,2,4,R,3039,R,2279,R,760,R,5,R,5,R,0,R,560,R,422,R,138,R,274,R,189,R,85,R,617,R,469,R,148,R,1,R,1,R,0,R,795,R,655,R,140,R,84,R,55,R,29,R,604,R,414,R,190,R,99,R,69,R,30,,,,,,,,,,,,,
2019,185828,42,22,2,1,R,1916,R,1467,R,449,R,5,R,5,R,0,R,282,R,228,R,54,R,157,R,113,R,44,R,428,R,330,R,98,R,1,R,1,R,0,R,418,R,354,R,64,R,49,R,32,R,17,R,528,R,366,R,162,R,48,R,38,R,10,,,,,,,,,,,,,
2019,185828,43,20,2,1,R,1274,R,1043,R,231,R,3,R,3,R,0,R,242,R,199,R,43,R,132,R,98,R,34,R,378,R,301,R,77,R,1,R,1,R,0,R,382,R,330,R,52,R,42,R,29,R,13,R,61,R,55,R,6,R,33,R,27,R,6,,,,,,,,,,,,,
