year,UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,EFFYALEV,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
2019,139658,4,  3,R,7998,R,3273,R,4725,R,8,R,2,R,6,R,818,R,349,R,469,R,980,R,288,R,692,R,445,R,173,R,272,R,10,R,6,R,4,R,3728,R,1531,R,2197,R,217,R,67,R,150,R,325,R,134,R,191,R,1467,R,723,R,744,,,,,,,,,,
2019,139755,1,999,R,38951,R,27468,R,11483,R,17,R,13,R,4,R,7010,R,4708,R,2302,R,2003,R,1261,R,742,R,2343,R,1648,R,695,R,11,R,10,R,1,R,16230,R,11734,R,4496,R,1155,R,744,R,411,R,609,R,396,R,213,R,9573,R,6954,R,2619,,,,,,,,,,
2019,139755,2,  1,R,17400,R,10804,R,6596,R,7,R,5,R,2,R,3859,R,2357,R,1502,R,1236,R,731,R,505,R,1225,R,743,R,482,R,4,R,3,R,1,R,8184,R,5100,R,3084,R,672,R,379,R,293,R,515,R,319,R,196,R,1698,R,1167,R,531,,,,,,,,,,
2019,139755,4,  3,R,21551,R,16664,R,4887,R,10,R,8,R,2,R,3151,R,2351,R,800,R,767,R,530,R,237,R,1118,R,905,R,213,R,7,R,7,R,0,R,8046,R,6634,R,1412,R,483,R,365,R,118,R,94,R,77,R,17,R,7875,R,5787,R,2088,,,,,,,,,,
2019,139959,1,999,R,42708,R,18234,R,24474,R,51,R,20,R,31,R,3832,R,1768,R,2064,R,3581,R,1238,R,2343,R,2315,R,972,R,1343,R,24,R,9,R,15,R,28570,R,12280,R,16290,R,1609,R,661,R,948,R,515,R,211,R,304,R,2211,R,1075,R,1136,,,,,,,,,,
2019,139959,2,  1,R,32548,R,14154,R,18394,R,31,R,11,R,20,R,3330,R,1584,R,1746,R,2529,R,909,R,1620,R,2064,R,873,R,1191,R,22,R,8,R,14,R,22375,R,9801,R,12574,R,1319,R,566,R,753,R,314,R,135,R,179,R,564,R,267,R,297,,,,,,,,,,
2019,139959,4,  3,R,10160,R,4080,R,6080,R,20,R,9,R,11,R,502,R,184,R,318,R,1052,R,329,R,723,R,251,R,99,R,152,R,2,R,1,R,1,R,6195,R,2479,R,3716,R,290,R,95,R,195,R,201,R,76,R,125,R,1647,R,808,R,839,,,,,,,,,,
2019,144050,1,999,R,19659,R,10758,R,8901,R,17,R,10,R,7,R,2584,R,1299,R,1285,R,815,R,345,R,470,R,1692,R,906,R,786,R,4,R,3,R,1,R,7270,R,4127,R,3143,R,711,R,332,R,379,R,1190,R,613,R,577,R,5376,R,3123,R,2253,,,,,,,,,,
2019,144050,2,  1,R,7674,R,3884,R,3790,R,4,R,3,R,1,R,1343,R,638,R,705,R,363,R,125,R,238,R,987,R,505,R,482,R,1,R,1,R,0,R,2734,R,1485,R,1249,R,446,R,209,R,237,R,521,R,250,R,271,R,1275,R,668,R,607,,,,,,,,,,
2019,144050,4,  3,R,11985,R,6874,R,5111,R,13,R,7,R,6,R,1241,R,661,R,580,R,452,R,220,R,232,R,705,R,401,R,304,R,3,R,2,R,1,R,4536,R,2642,R,1894,R,265,R,123,R,142,R,669,R,363,R,306,R,4101,R,2455,R,1646,,,,,,,,,,
2019,145600,1,999,R,34529,R,15970,R,18559,R,29,R,13,R,16,R,6154,R,3054,R,3100,R,2800,R,944,R,1856,R,8753,R,3765,R,4988,R,23,R,8,R,15,R,11220,R,5064,R,6156,R,944,R,416,R,528,R,409,R,192,R,217,R,4197,R,2514,R,1683,,,,,,,,,,
2019,145600,2,  1,R,22460,R,10935,R,11525,R,10,R,6,R,4,R,4568,R,2385,R,2183,R,1816,R,666,R,1150,R,7440,R,3270,R,4170,R,15,R,7,R,8,R,6267,R,3216,R,3051,R,686,R,313,R,373,R,183,R,100,R,83,R,1475,R,972,R,503,,,,,,,,,,
2019,145600,4,  3,R,12069,R,5035,R,7034,R,19,R,7,R,12,R,1586,R,669,R,917,R,984,R,278,R,706,R,1313,R,495,R,818,R,8,R,1,R,7,R,4953,R,1848,R,3105,R,258,R,103,R,155,R,226,R,92,R,134,R,2722,R,1542,R,1180,,,,,,,,,,
2019,145637,1,999,R,54985,R,29864,R,25121,R,28,R,21,R,7,R,8384,R,4899,R,3485,R,2917,R,1146,R,1771,R,5211,R,2553,R,2658,R,37,R,27,R,10,R,23196,R,12138,R,11058,R,1547,R,789,R,758,R,1525,R,996,R,529,R,12140,R,7295,R,4845,,,,,,,,,,
2019,145637,2,  1,R,35883,R,19540,R,16343,R,19,R,15,R,4,R,6711,R,3934,R,2777,R,2127,R,840,R,1287,R,4133,R,2016,R,2117,R,28,R,22,R,6,R,15553,R,8346,R,7207,R,1186,R,605,R,581,R,523,R,327,R,196,R,5603,R,3435,R,2168,,,,,,,,,,
2019,145637,4,  3,R,19102,R,10324,R,8778,R,9,R,6,R,3,R,1673,R,965,R,708,R,790,R,306,R,484,R,1078,R,537,R,541,R,9,R,5,R,4,R,7643,R,3792,R,3851,R,361,R,184,R,177,R,1002,R,669,R,333,R,6537,R,3860,R,2677,,,,,,,,,,
2019,147767,1,999,R,25614,R,12833,R,12781,R,34,R,15,R,19,R,3608,R,1842,R,1766,R,1398,R,572,R,826,R,2148,R,993,R,1155,R,16,R,7,R,9,R,11222,R,5760,R,5462,R,929,R,402,R,527,R,2091,R,911,R,1180,R,4168,R,2331,R,1837,,,,,,,,,,
2019,147767,2,  1,R,9906,R,4745,R,5161,R,10,R,4,R,6,R,1675,R,819,R,856,R,625,R,247,R,378,R,1182,R,556,R,626,R,3,R,3,R,0,R,4487,R,2209,R,2278,R,535,R,240,R,295,R,573,R,240,R,333,R,816,R,427,R,389,,,,,,,,,,
2019,147767,4,  3,R,15708,R,8088,R,7620,R,24,R,11,R,13,R,1933,R,1023,R,910,R,773,R,325,R,448,R,966,R,437,R,529,R,13,R,4,R,9,R,6735,R,3551,R,3184,R,394,R,162,R,232,R,1518,R,671,R,847,R,3352,R,1904,R,1448,,,,,,,,,,
2019,151351,1,999,R,46423,R,23708,R,22715,R,43,R,22,R,21,R,2724,R,1449,R,1275,R,2232,R,900,R,1332,R,2897,R,1425,R,1472,R,18,R,10,R,8,R,30233,R,15454,R,14779,R,1834,R,886,R,948,R,246,R,157,R,89,R,6196,R,3405,R,2791,,,,,,,,,,
2019,151351,2,  1,R,34843,R,17472,R,17371,R,32,R,16,R,16,R,2022,R,1081,R,941,R,1754,R,690,R,1064,R,2386,R,1143,R,1243,R,9,R,5,R,4,R,23674,R,11934,R,11740,R,1588,R,759,R,829,R,87,R,52,R,35,R,3291,R,1792,R,1499,,,,,,,,,,
2019,151351,4,  3,R,11580,R,6236,R,5344,R,11,R,6,R,5,R,702,R,368,R,334,R,478,R,210,R,268,R,511,R,282,R,229,R,9,R,5,R,4,R,6559,R,3520,R,3039,R,246,R,127,R,119,R,159,R,105,R,54,R,2905,R,1613,R,1292,,,,,,,,,,
2019,152080,1,999,R,13221,R,7142,R,6079,R,27,R,10,R,17,R,591,R,287,R,304,R,467,R,238,R,229,R,1272,R,625,R,647,R,5,R,5,R,0,R,8552,R,4702,R,3850,R,575,R,302,R,273,R,149,R,85,R,64,R,1583,R,888,R,695,,,,,,,,,,
2019,152080,2,  1,R,8803,R,4605,R,4198,R,20,R,7,R,13,R,420,R,199,R,221,R,339,R,165,R,174,R,943,R,446,R,497,R,5,R,5,R,0,R,5950,R,3223,R,2727,R,437,R,223,R,214,R,59,R,34,R,25,R,630,R,303,R,327,,,,,,,,,,
2019,152080,4,  3,R,4418,R,2537,R,1881,R,7,R,3,R,4,R,171,R,88,R,83,R,128,R,73,R,55,R,329,R,179,R,150,R,0,R,0,R,0,R,2602,R,1479,R,1123,R,138,R,79,R,59,R,90,R,51,R,39,R,953,R,585,R,368,,,,,,,,,,
2019,160472,1,999,R,86,R,3,R,83,R,1,R,0,R,1,R,1,R,0,R,1,R,26,R,1,R,25,R,8,R,0,R,8,R,0,R,0,R,0,R,50,R,2,R,48,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,
2019,160472,2,  1,R,86,R,3,R,83,R,1,R,0,R,1,R,1,R,0,R,1,R,26,R,1,R,25,R,8,R,0,R,8,R,0,R,0,R,0,R,50,R,2,R,48,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,
2019,160755,1,999,R,14768,R,6091,R,8677,R,29,R,12,R,17,R,728,R,302,R,426,R,1191,R,410,R,781,R,1023,R,418,R,605,R,21,R,12,R,9,R,8837,R,3562,R,5275,R,488,R,191,R,297,R,492,R,194,R,298,R,1959,R,990,R,969,,,,,,,,,,
2019,160755,2,  1,R,9125,R,3620,R,5505,R,18,R,6,R,12,R,408,R,145,R,263,R,649,R,255,R,394,R,675,R,274,R,401,R,18,R,11,R,7,R,6348,R,2480,R,3868,R,331,R,134,R,197,R,215,R,84,R,131,R,463,R,231,R,232,,,,,,,,,,
2019,160755,4,  3,R,5643,R,2471,R,3172,R,11,R,6,R,5,R,320,R,157,R,163,R,542,R,155,R,387,R,348,R,144,R,204,R,3,R,1,R,2,R,2489,R,1082,R,1407,R,157,R,57,R,100,R,277,R,110,R,167,R,1496,R,759,R,737,,,,,,,,,,
2019,162928,1,999,R,33543,R,15626,R,17917,R,88,R,24,R,64,R,4548,R,2103,R,2445,R,2500,R,859,R,1641,R,2710,R,1287,R,1423,R,45,R,19,R,26,R,13916,R,6615,R,7301,R,1218,R,513,R,705,R,1493,R,760,R,733,R,7025,R,3446,R,3579,,,,,,,,,,
2019,162928,2,  1,R,8185,R,3691,R,4494,R,11,R,3,R,8,R,1885,R,876,R,1009,R,574,R,198,R,376,R,1017,R,482,R,535,R,16,R,7,R,9,R,2693,R,1208,R,1485,R,424,R,187,R,237,R,402,R,187,R,215,R,1163,R,543,R,620,,,,,,,,,,
2019,162928,4,  3,R,25358,R,11935,R,13423,R,77,R,21,R,56,R,2663,R,1227,R,1436,R,1926,R,661,R,1265,R,1693,R,805,R,888,R,29,R,12,R,17,R,11223,R,5407,R,5816,R,794,R,326,R,468,R,1091,R,573,R,518,R,5862,R,2903,R,2959,,,,,,,,,,
2019,163286,1,999,R,44486,R,23330,R,21156,R,48,R,27,R,21,R,6429,R,3414,R,3015,R,4938,R,2136,R,2802,R,3739,R,1833,R,1906,R,27,R,16,R,11,R,20246,R,10884,R,9362,R,1718,R,872,R,846,R,1826,R,1005,R,821,R,5515,R,3143,R,2372,,,,,,,,,,
2019,163286,2,  1,R,33022,R,17474,R,15548,R,37,R,24,R,13,R,5651,R,3058,R,2593,R,4005,R,1780,R,2225,R,3229,R,1590,R,1639,R,23,R,16,R,7,R,15941,R,8735,R,7206,R,1462,R,767,R,695,R,932,R,537,R,395,R,1742,R,967,R,775,,,,,,,,,,
2019,163286,4,  3,R,11464,R,5856,R,5608,R,11,R,3,R,8,R,778,R,356,R,422,R,933,R,356,R,577,R,510,R,243,R,267,R,4,R,0,R,4,R,4305,R,2149,R,2156,R,256,R,105,R,151,R,894,R,468,R,426,R,3773,R,2176,R,1597,,,,,,,,,,
2019,164924,1,999,R,15981,R,7342,R,8639,R,9,R,3,R,6,R,1321,R,655,R,666,R,639,R,289,R,350,R,1486,R,626,R,860,R,3,R,2,R,1,R,8952,R,4158,R,4794,R,472,R,178,R,294,R,1103,R,525,R,578,R,1996,R,906,R,1090,,,,,,,,,,
2019,164924,2,  1,R,10369,R,4897,R,5472,R,3,R,0,R,3,R,1008,R,514,R,494,R,433,R,211,R,222,R,1103,R,467,R,636,R,3,R,2,R,1,R,5923,R,2853,R,3070,R,345,R,142,R,203,R,553,R,275,R,278,R,998,R,433,R,565,,,,,,,,,,
2019,164924,4,  3,R,5612,R,2445,R,3167,R,6,R,3,R,3,R,313,R,141,R,172,R,206,R,78,R,128,R,383,R,159,R,224,R,0,R,0,R,0,R,3029,R,1305,R,1724,R,127,R,36,R,91,R,550,R,250,R,300,R,998,R,473,R,525,,,,,,,,,,
2019,164988,1,999,R,42779,R,17796,R,24983,R,31,R,11,R,20,R,5061,R,2061,R,3000,R,1777,R,606,R,1171,R,3776,R,1414,R,2362,R,39,R,14,R,25,R,16435,R,6547,R,9888,R,1197,R,457,R,740,R,3924,R,1707,R,2217,R,10539,R,4979,R,5560,,,,,,,,,,
2019,164988,2,  1,R,23235,R,9454,R,13781,R,11,R,5,R,6,R,3377,R,1370,R,2007,R,891,R,293,R,598,R,2459,R,910,R,1549,R,26,R,12,R,14,R,8440,R,3308,R,5132,R,812,R,310,R,502,R,2207,R,952,R,1255,R,5012,R,2294,R,2718,,,,,,,,,,
2019,164988,4,  3,R,19544,R,8342,R,11202,R,20,R,6,R,14,R,1684,R,691,R,993,R,886,R,313,R,573,R,1317,R,504,R,813,R,13,R,2,R,11,R,7995,R,3239,R,4756,R,385,R,147,R,238,R,1717,R,755,R,962,R,5527,R,2685,R,2842,,,,,,,,,,
2019,165015,1,999,R,6400,R,2642,R,3758,R,7,R,5,R,2,R,699,R,255,R,444,R,296,R,112,R,184,R,429,R,170,R,259,R,8,R,6,R,2,R,2755,R,1152,R,1603,R,191,R,60,R,131,R,343,R,151,R,192,R,1672,R,731,R,941,,,,,,,,,,
2019,165015,2,  1,R,3871,R,1525,R,2346,R,2,R,2,R,0,R,532,R,191,R,341,R,195,R,62,R,133,R,311,R,118,R,193,R,7,R,5,R,2,R,1751,R,723,R,1028,R,134,R,42,R,92,R,159,R,66,R,93,R,780,R,316,R,464,,,,,,,,,,
2019,165015,4,  3,R,2529,R,1117,R,1412,R,5,R,3,R,2,R,167,R,64,R,103,R,101,R,50,R,51,R,118,R,52,R,66,R,1,R,1,R,0,R,1004,R,429,R,575,R,57,R,18,R,39,R,184,R,85,R,99,R,892,R,415,R,477,,,,,,,,,,
2019,166027,1,999,R,41335,R,20527,R,20808,R,79,R,42,R,37,R,5397,R,2547,R,2850,R,2236,R,1018,R,1218,R,3651,R,1807,R,1844,R,49,R,17,R,32,R,16562,R,8267,R,8295,R,1499,R,679,R,820,R,1576,R,807,R,769,R,10286,R,5343,R,4943,,,,,,,,,,
2019,166027,2,  1,R,13906,R,6871,R,7035,R,29,R,16,R,13,R,2241,R,1026,R,1215,R,971,R,402,R,569,R,1561,R,744,R,817,R,20,R,8,R,12,R,5327,R,2777,R,2550,R,765,R,362,R,403,R,566,R,279,R,287,R,2426,R,1257,R,1169,,,,,,,,,,
2019,166027,4,  3,R,27429,R,13656,R,13773,R,50,R,26,R,24,R,3156,R,1521,R,1635,R,1265,R,616,R,649,R,2090,R,1063,R,1027,R,29,R,9,R,20,R,11235,R,5490,R,5745,R,734,R,317,R,417,R,1010,R,528,R,482,R,7860,R,4086,R,3774,,,,,,,,,,
2019,166629,1,999,R,35116,R,17456,R,17660,R,48,R,16,R,32,R,3232,R,1699,R,1533,R,1581,R,686,R,895,R,2312,R,1028,R,1284,R,18,R,10,R,8,R,20535,R,10090,R,10445,R,975,R,438,R,537,R,2250,R,1027,R,1223,R,4165,R,2462,R,1703,,,,,,,,,,
2019,166629,2,  1,R,26700,R,13279,R,13421,R,37,R,12,R,25,R,2637,R,1391,R,1246,R,1217,R,536,R,681,R,1884,R,835,R,1049,R,14,R,8,R,6,R,16251,R,8103,R,8148,R,821,R,384,R,437,R,1818,R,816,R,1002,R,2021,R,1194,R,827,,,,,,,,,,
2019,166629,4,  3,R,8416,R,4177,R,4239,R,11,R,4,R,7,R,595,R,308,R,287,R,364,R,150,R,214,R,428,R,193,R,235,R,4,R,2,R,2,R,4284,R,1987,R,2297,R,154,R,54,R,100,R,432,R,211,R,221,R,2144,R,1268,R,876,,,,,,,,,,
2019,166683,1,999,R,12321,R,7457,R,4864,R,16,R,13,R,3,R,2156,R,1012,R,1144,R,428,R,272,R,156,R,1121,R,754,R,367,R,2,R,1,R,1,R,3776,R,2230,R,1546,R,509,R,271,R,238,R,550,R,336,R,214,R,3763,R,2568,R,1195,,,,,,,,,,
2019,166683,2,  1,R,4698,R,2518,R,2180,R,6,R,4,R,2,R,1279,R,513,R,766,R,290,R,196,R,94,R,703,R,477,R,226,R,2,R,1,R,1,R,1464,R,775,R,689,R,335,R,174,R,161,R,80,R,39,R,41,R,539,R,339,R,200,,,,,,,,,,
2019,166683,4,  3,R,7623,R,4939,R,2684,R,10,R,9,R,1,R,877,R,499,R,378,R,138,R,76,R,62,R,418,R,277,R,141,R,0,R,0,R,0,R,2312,R,1455,R,857,R,174,R,97,R,77,R,470,R,297,R,173,R,3224,R,2229,R,995,,,,,,,,,,
2019,167358,1,999,R,28374,R,14747,R,13627,R,13,R,7,R,6,R,2993,R,1326,R,1667,R,947,R,375,R,572,R,1850,R,826,R,1024,R,7,Z,0,R,7,R,11034,R,5591,R,5443,R,925,R,410,R,515,R,1593,R,790,R,803,R,9012,R,5422,R,3590,,,,,,,,,,
2019,167358,2,  1,R,18753,R,9131,R,9622,R,10,R,5,R,5,R,2552,R,1128,R,1424,R,729,R,278,R,451,R,1539,R,709,R,830,R,3,Z,0,R,3,R,8529,R,4356,R,4173,R,805,R,359,R,446,R,1138,R,577,R,561,R,3448,R,1719,R,1729,,,,,,,,,,
2019,167358,4,  3,R,9621,R,5616,R,4005,R,3,R,2,R,1,R,441,R,198,R,243,R,218,R,97,R,121,R,311,R,117,R,194,R,4,Z,0,R,4,R,2505,R,1235,R,1270,R,120,R,51,R,69,R,455,R,213,R,242,R,5564,R,3703,R,1861,,,,,,,,,,
2019,168148,1,999,R,12781,R,5570,R,7211,R,10,R,5,R,5,R,1678,R,704,R,974,R,548,R,223,R,325,R,854,R,358,R,496,R,3,R,1,R,2,R,6783,R,2992,R,3791,R,544,R,208,R,336,R,736,R,315,R,421,R,1625,R,764,R,861,,,,,,,,,,
2019,168148,2,  1,R,6134,R,2909,R,3225,R,3,R,1,R,2,R,774,R,307,R,467,R,248,R,118,R,130,R,405,R,196,R,209,R,1,R,1,R,0,R,3289,R,1639,R,1650,R,319,R,125,R,194,R,388,R,185,R,203,R,707,R,337,R,370,,,,,,,,,,
2019,168148,4,  3,R,6647,R,2661,R,3986,R,7,R,4,R,3,R,904,R,397,R,507,R,300,R,105,R,195,R,449,R,162,R,287,R,2,R,0,R,2,R,3494,R,1353,R,2141,R,225,R,83,R,142,R,348,R,130,R,218,R,918,R,427,R,491,,,,,,,,,,
2019,168421,1,999,R,7505,R,4901,R,2604,R,18,R,11,R,7,R,371,R,221,R,150,R,230,R,167,R,63,R,554,R,330,R,224,R,3,R,3,R,0,R,4198,R,2760,R,1438,R,144,R,90,R,54,R,551,R,329,R,222,R,1436,R,990,R,446,,,,,,,,,,
2019,168421,2,  1,R,4879,R,3054,R,1825,R,14,R,9,R,5,R,232,R,122,R,110,R,141,R,99,R,42,R,431,R,236,R,195,R,2,R,2,R,0,R,2946,R,1855,R,1091,R,103,R,65,R,38,R,480,R,280,R,200,R,530,R,386,R,144,,,,,,,,,,
2019,168421,4,  3,R,2626,R,1847,R,779,R,4,R,2,R,2,R,139,R,99,R,40,R,89,R,68,R,21,R,123,R,94,R,29,R,1,R,1,R,0,R,1252,R,905,R,347,R,41,R,25,R,16,R,71,R,49,R,22,R,906,R,604,R,302,,,,,,,,,,
2019,170976,1,999,R,48218,R,24509,R,23709,R,72,R,36,R,36,R,6070,R,3118,R,2952,R,2102,R,870,R,1232,R,2964,R,1440,R,1524,R,20,R,12,R,8,R,25623,R,12608,R,13015,R,1820,R,888,R,932,R,2222,R,1191,R,1031,R,7325,R,4346,R,2979,,,,,,,,,,
2019,170976,2,  1,R,31206,R,15741,R,15465,R,38,R,19,R,19,R,4537,R,2394,R,2143,R,1346,R,567,R,779,R,1959,R,974,R,985,R,16,R,9,R,7,R,18052,R,8943,R,9109,R,1395,R,689,R,706,R,1438,R,764,R,674,R,2425,R,1382,R,1043,,,,,,,,,,
2019,170976,4,  3,R,17012,R,8768,R,8244,R,34,R,17,R,17,R,1533,R,724,R,809,R,756,R,303,R,453,R,1005,R,466,R,539,R,4,R,3,R,1,R,7571,R,3665,R,3906,R,425,R,199,R,226,R,784,R,427,R,357,R,4900,R,2964,R,1936,,,,,,,,,,
2019,171100,1,999,R,55332,R,26560,R,28772,R,121,R,48,R,73,R,3086,R,1528,R,1558,R,3948,R,1533,R,2415,R,2661,R,1213,R,1448,R,56,R,25,R,31,R,36258,R,17190,R,19068,R,1614,R,712,R,902,R,621,R,337,R,284,R,6967,R,3974,R,2993,,,,,,,,,,
2019,171100,2,  1,R,42492,R,20964,R,21528,R,79,R,37,R,42,R,2404,R,1246,R,1158,R,3251,R,1273,R,1978,R,2058,R,952,R,1106,R,34,R,17,R,17,R,28609,R,14046,R,14563,R,1362,R,611,R,751,R,318,R,175,R,143,R,4377,R,2607,R,1770,,,,,,,,,,
2019,171100,4,  3,R,12840,R,5596,R,7244,R,42,R,11,R,31,R,682,R,282,R,400,R,697,R,260,R,437,R,603,R,261,R,342,R,22,R,8,R,14,R,7649,R,3144,R,4505,R,252,R,101,R,151,R,303,R,162,R,141,R,2590,R,1367,R,1223,,,,,,,,,,
2019,174066,1,999,R,61787,R,27934,R,33853,R,203,R,81,R,122,R,5435,R,2369,R,3066,R,2876,R,1205,R,1671,R,2708,R,1197,R,1511,R,48,R,22,R,26,R,37899,R,16752,R,21147,R,2045,R,854,R,1191,R,3880,R,1765,R,2115,R,6693,R,3689,R,3004,,,,,,,,,,
2019,174066,2,  1,R,43828,R,19897,R,23931,R,127,R,52,R,75,R,4298,R,1931,R,2367,R,2285,R,950,R,1335,R,2025,R,916,R,1109,R,38,R,19,R,19,R,27679,R,12442,R,15237,R,1583,R,683,R,900,R,2525,R,1126,R,1399,R,3268,R,1778,R,1490,,,,,,,,,,
2019,174066,4,  3,R,17959,R,8037,R,9922,R,76,R,29,R,47,R,1137,R,438,R,699,R,591,R,255,R,336,R,683,R,281,R,402,R,10,R,3,R,7,R,10220,R,4310,R,5910,R,462,R,171,R,291,R,1355,R,639,R,716,R,3425,R,1911,R,1514,,,,,,,,,,
2019,179867,1,999,R,17794,R,8238,R,9556,R,43,R,11,R,32,R,1948,R,942,R,1006,R,1420,R,478,R,942,R,1112,R,499,R,613,R,10,R,5,R,5,R,7802,R,3583,R,4219,R,587,R,261,R,326,R,769,R,394,R,375,R,4103,R,2065,R,2038,,,,,,,,,,
2019,179867,2,  1,R,8774,R,3981,R,4793,R,6,R,2,R,4,R,1296,R,619,R,677,R,842,R,293,R,549,R,751,R,323,R,428,R,5,R,3,R,2,R,4304,R,2008,R,2296,R,383,R,161,R,222,R,304,R,144,R,160,R,883,R,428,R,455,,,,,,,,,,
2019,179867,4,  3,R,9020,R,4257,R,4763,R,37,R,9,R,28,R,652,R,323,R,329,R,578,R,185,R,393,R,361,R,176,R,185,R,5,R,2,R,3,R,3498,R,1575,R,1923,R,204,R,100,R,104,R,465,R,250,R,215,R,3220,R,1637,R,1583,,,,,,,,,,
2019,182670,1,999,R,7114,R,3648,R,3466,R,99,R,28,R,71,R,965,R,451,R,514,R,365,R,192,R,173,R,600,R,301,R,299,R,13,R,4,R,9,R,3480,R,1836,R,1644,R,300,R,126,R,174,R,219,R,109,R,110,R,1073,R,601,R,472,,,,,,,,,,
2019,182670,2,  1,R,4822,R,2440,R,2382,R,83,R,22,R,61,R,727,R,336,R,391,R,289,R,148,R,141,R,462,R,237,R,225,R,13,R,4,R,9,R,2425,R,1301,R,1124,R,253,R,103,R,150,R,103,R,55,R,48,R,467,R,234,R,233,,,,,,,,,,
2019,182670,4,  3,R,2292,R,1208,R,1084,R,16,R,6,R,10,R,238,R,115,R,123,R,76,R,44,R,32,R,138,R,64,R,74,R,0,R,0,R,0,R,1055,R,535,R,520,R,47,R,23,R,24,R,116,R,54,R,62,R,606,R,367,R,239,,,,,,,,,,
2019,185828,1,999,R,13236,R,9623,R,3613,R,11,R,8,R,3,R,2533,R,1818,R,715,R,996,R,730,R,266,R,2325,R,1723,R,602,R,3,R,3,R,0,R,3631,R,2879,R,752,R,381,R,275,R,106,R,1337,R,788,R,549,R,2019,R,1399,R,620,,,,,,,,,,
2019,185828,2,  1,R,9769,R,7191,R,2578,R,10,R,8,R,2,R,2017,R,1472,R,545,R,755,R,568,R,187,R,2003,R,1492,R,511,R,2,R,2,R,0,R,2984,R,2379,R,605,R,316,R,234,R,82,R,1189,R,701,R,488,R,493,R,335,R,158,,,,,,,,,,
2019,185828,4,  3,R,3467,R,2432,R,1035,R,1,R,0,R,1,R,516,R,346,R,170,R,241,R,162,R,79,R,322,R,231,R,91,R,1,R,1,R,0,R,647,R,500,R,147,R,65,R,41,R,24,R,148,R,87,R,61,R,1526,R,1064,R,462,,,,,,,,,,
2019,186131,1,999,R,8720,R,4774,R,3946,R,10,R,5,R,5,R,1397,R,672,R,725,R,488,R,189,R,299,R,746,R,411,R,335,R,7,R,6,R,1,R,3253,R,1806,R,1447,R,328,R,151,R,177,R,302,R,177,R,125,R,2189,R,1357,R,832,,,,,,,,,,
2019,186131,2,  1,R,5535,R,2849,R,2686,R,9,R,5,R,4,R,1156,R,539,R,617,R,420,R,165,R,255,R,566,R,303,R,263,R,6,R,5,R,1,R,2236,R,1209,R,1027,R,261,R,119,R,142,R,157,R,85,R,72,R,724,R,419,R,305,,,,,,,,,,
2019,186131,4,  3,R,3185,R,1925,R,1260,R,1,Z,0,R,1,R,241,R,133,R,108,R,68,R,24,R,44,R,180,R,108,R,72,R,1,R,1,Z,0,R,1017,R,597,R,420,R,67,R,32,R,35,R,145,R,92,R,53,R,1465,R,938,R,527,,,,,,,,,,
2019,186371,1,999,R,8154,R,3292,R,4862,R,11,R,5,R,6,R,763,R,317,R,446,R,1411,R,434,R,977,R,1232,R,429,R,803,R,11,R,5,R,6,R,3900,R,1733,R,2167,R,314,R,131,R,183,R,306,R,137,R,169,R,206,R,101,R,105,,,,,,,,,,
2019,186371,2,  1,R,6528,R,2534,R,3994,R,9,R,3,R,6,R,639,R,255,R,384,R,1176,R,348,R,828,R,1062,R,365,R,697,R,9,R,4,R,5,R,2966,R,1265,R,1701,R,275,R,113,R,162,R,255,R,112,R,143,R,137,R,69,R,68,,,,,,,,,,
2019,186371,4,  3,R,1626,R,758,R,868,R,2,R,2,R,0,R,124,R,62,R,62,R,235,R,86,R,149,R,170,R,64,R,106,R,2,R,1,R,1,R,934,R,468,R,466,R,39,R,18,R,21,R,51,R,25,R,26,R,69,R,32,R,37,,,,,,,,,,
2019,186380,1,999,R,57162,R,26118,R,31044,R,36,R,13,R,23,R,13105,R,6336,R,6769,R,4491,R,1538,R,2953,R,7031,R,2876,R,4155,R,102,R,49,R,53,R,22046,R,10145,R,11901,R,1776,R,784,R,992,R,1824,R,741,R,1083,R,6751,R,3636,R,3115,,,,,,,,,,
