year,UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
2020,217882,R,3862,R,235019459,R,218,R,14090258,R,186,R,11028418,R,430,R,21904563,R,213,R,32604555,R,483,R,31139119,R,643,R,40527782,R,393,R,30280818,R,61,R,4648934,R,301,R,10647289,R,10,R,365330,R,558,R,22966096,R,339,R,13917236,R,27,R,899061
2020,217925,R,198,R,9296650,Z,0,Z,0,Z,0,Z,0,R,24,R,1000970,R,32,R,2665218,R,6,R,368350,R,12,R,584114,R,41,R,1877369,Z,0,Z,0,R,36,R,1080019,Z,0,Z,0,R,38,R,1373918,R,8,R,303637,R,1,R,43055
2020,221999,R,3519,R,251840088,R,181,R,13288334,Z,0,Z,0,R,350,R,22853298,R,138,R,33727766,R,653,R,52352786,R,451,R,37228981,R,347,R,32393564,R,25,R,1830925,R,699,R,26228986,R,38,R,1267881,R,431,R,18745273,R,160,R,9729992,R,46,R,2192302
2020,223232,R,1843,R,142548587,R,8,R,1602209,Z,0,Z,0,R,196,R,9664241,R,633,R,64335974,R,235,R,13724583,R,234,R,15444608,R,126,R,18802466,R,49,R,3276829,R,93,R,4676656,R,5,R,166213,R,253,R,10313990,R,4,R,218543,R,7,R,322275
2020,227757,R,2625,R,188934751,R,10,R,1131057,Z,0,Z,0,R,275,R,16939505,R,292,R,42351298,R,443,R,34922249,R,664,R,48092475,R,235,R,18496688,R,12,R,558323,R,292,R,8731950,Z,0,Z,0,R,254,R,10944869,R,89,R,4222627,R,59,R,2543710
2020,228246,R,1634,R,130329200,R,75,R,4765221,Z,0,Z,0,R,97,R,5986744,R,735,R,70999846,R,112,R,8554293,R,143,R,12136876,R,157,R,13670913,R,16,R,952083,R,68,R,3392135,Z,0,Z,0,R,187,R,7851929,R,44,R,2019160,Z,0,Z,0
2020,228723,R,6178,R,401554656,R,248,R,13714943,R,7,R,434396,R,168,R,7143790,R,1223,R,129209730,R,652,R,35771260,R,1125,R,72401216,R,766,R,49771655,R,263,R,13473171,R,253,R,11378815,R,2,R,69802,R,1150,R,53081039,R,205,R,10054075,R,116,R,5050764
2020,228778,R,10474,R,715818455,Z,0,Z,0,Z,0,Z,0,R,539,R,16703476,R,1686,R,200690044,R,1345,R,79952576,R,2565,R,193482456,R,733,R,56885539,R,134,R,10805609,R,1045,R,36647274,R,56,R,1916622,R,1628,R,80315085,R,502,R,25707652,R,241,R,12712122
2020,228875,R,1507,R,116765030,R,19,R,1069059,Z,0,Z,0,R,79,R,4220844,R,211,R,29072547,R,170,R,14610740,R,97,R,7876539,R,266,R,31969725,R,15,R,1039492,R,301,R,11019280,R,1,R,65198,R,279,R,12444047,R,67,R,3293093,R,2,R,84466
2020,231624,R,1689,R,107915728,R,40,R,2904698,Z,0,Z,0,R,198,R,12827730,R,96,R,17092417,R,270,R,19977283,R,302,R,19203835,R,165,R,10475973,R,35,R,2547170,R,222,R,7384806,R,1,R,30554,R,261,R,10677961,R,85,R,4159628,R,14,R,633673
2020,234076,R,5465,R,397843032,R,69,R,7855000,Z,0,Z,0,R,237,R,15133929,R,1078,R,133964448,R,683,R,48056460,R,1033,R,71531001,R,403,R,29456225,R,50,R,3212376,R,482,R,18769701,R,22,R,749154,R,611,R,29026642,R,676,R,35057261,R,121,R,5030835
2020,236948,R,8302,R,668543648,R,1289,R,98347026,Z,0,Z,0,R,973,R,66057178,R,641,R,92754501,R,2008,R,165646861,R,965,R,94349733,R,385,R,35373231,R,136,R,9946444,R,788,R,36029614,R,1,R,37164,R,673,R,38881321,R,335,R,24835312,R,108,R,6285263
2020,239105,R,1494,R,102137620,R,32,R,1999369,R,12,R,792912,R,72,R,4378634,R,85,R,15474655,R,217,R,17715395,R,158,R,10235207,R,273,R,22665996,R,27,R,2243011,R,288,R,11903513,R,3,R,246153,R,271,R,11946729,R,50,R,2325810,R,6,R,210236
2020,240444,R,9864,R,654981765,R,779,R,53081340,R,88,R,6592977,R,264,R,15280071,R,714,R,90600795,R,1398,R,98498167,R,2280,R,160323012,R,1429,R,91919165,R,429,R,24832872,R,1147,R,44387638,R,1,R,42536,R,786,R,35292343,R,440,R,28374407,R,109,R,5756442
2020,243744,R,7508,R,834192052,R,287,R,42014304,Z,0,Z,0,R,386,R,32409793,R,940,R,179059133,R,2665,R,272423685,R,1161,R,131585571,R,454,R,54473766,R,8,R,865198,R,577,R,34942288,Z,0,Z,0,R,692,R,48922987,R,338,R,37495327,Z,0,Z,0
2020,243780,R,7855,R,468958484,R,502,R,25468942,R,280,R,27754368,R,532,R,32321162,R,930,R,103232191,R,1093,R,68951584,R,1140,R,73739938,R,501,R,30397989,R,176,R,9761640,R,1026,R,31282780,R,36,R,1112057,R,1241,R,47165322,R,281,R,12286049,R,117,R,5484462
2020,445188,R,1220,R,91617419,R,97,R,5895313,R,2,R,179812,R,186,R,11475477,R,153,R,21635495,R,225,R,17781530,R,110,R,9141061,R,39,R,2673931,R,27,R,2232190,R,184,R,8880256,Z,0,Z,0,R,151,R,8552072,R,29,R,2100570,R,17,R,1069712
2021,100858,R,4048,R,276733585,R,54,R,4818998,R,215,R,13811834,R,183,R,10712765,R,554,R,72000984,R,438,R,28422357,R,649,R,41293645,R,662,R,46700527,R,31,R,3024340,R,316,R,12758183,R,3,R,139650,R,544,R,22434852,R,343,R,17778443,R,56,R,2837007
2021,110404,R,2590,R,237795351,R,603,R,43942705,Z,0,Z,0,R,40,R,2967536,R,315,R,54132170,R,261,R,27121054,R,629,R,63466785,R,86,R,9459915,R,6,R,450970,R,213,R,8170738,Z,0,Z,0,R,303,R,19004114,R,126,R,8688407,R,8,R,390957
2021,110635,R,8823,R,802370106,R,1502,R,108264801,R,41,R,4642389,R,1036,R,82599475,R,653,R,116454270,R,1799,R,180544831,R,1019,R,103859883,R,554,R,52985562,R,167,R,16774452,R,919,R,50740239,Z,0,Z,0,R,862,R,60112645,R,217,R,21343411,R,54,R,4048148
2021,110644,R,7490,R,588512066,R,1045,R,68951193,R,14,R,1892985,R,668,R,47623734,R,498,R,79153549,R,1043,R,88664832,R,1316,R,107432356,R,381,R,28588208,R,386,R,34389525,R,865,R,49087195,R,7,R,669343,R,887,R,54373285,R,310,R,22788273,R,70,R,4897588
2021,110653,R,4752,R,396615832,R,607,R,41733684,R,5,R,380106,R,554,R,39073367,R,406,R,69775176,R,988,R,85811386,R,586,R,54068286,R,222,R,18452930,R,106,R,9316860,R,581,R,30560800,R,3,R,282700,R,501,R,32316782,R,142,R,10727990,R,51,R,4115765
2021,110662,R,12520,R,1013474560,R,789,R,53815780,R,24,R,2588335,R,991,R,73687121,R,829,R,141604394,R,2558,R,207775942,R,1483,R,133032510,R,566,R,52567934,R,602,R,67740342,R,2266,R,122168052,R,41,R,3219719,R,1776,R,110183379,R,410,R,31475947,R,185,R,13615105
2021,110671,R,2719,R,211990593,R,335,R,21634890,R,1,R,95481,R,369,R,25280885,R,213,R,33740948,R,436,R,37236767,R,269,R,23578415,R,116,R,9489769,R,83,R,6454257,R,364,R,19371094,R,4,R,328775,R,374,R,22925777,R,120,R,9655894,R,35,R,2197641
2021,110680,R,8029,R,653454407,R,794,R,57186020,R,16,R,1675504,R,744,R,49749304,R,487,R,82800796,R,1386,R,121349339,R,1147,R,103453519,R,311,R,25243426,R,504,R,50899347,R,1239,R,67179568,R,15,R,2020580,R,999,R,63480963,R,297,R,22257527,R,90,R,6158514
2021,110705,R,3594,R,283423791,R,469,R,33973580,R,1,R,115524,R,402,R,27577280,R,345,R,47814457,R,543,R,43474167,R,453,R,41625350,R,150,R,11561266,R,77,R,7072771,R,460,R,26394611,R,2,R,309024,R,497,R,30007697,R,136,R,9620206,R,59,R,3877858
2021,110714,R,2831,R,235527098,R,325,R,24499898,Z,0,Z,0,R,365,R,24564532,R,259,R,40179298,R,437,R,38261698,R,387,R,35713738,R,87,R,6848087,R,57,R,5764843,R,382,R,21089952,R,3,R,214973,R,387,R,27022584,R,88,R,7460125,R,54,R,3907370
2021,121150,R,1122,R,92692193,Z,0,Z,0,Z,0,Z,0,R,250,R,14976862,R,257,R,36562627,R,99,R,7078908,R,97,R,7501623,R,148,R,11634132,R,19,R,1373506,R,48,R,2271850,R,11,R,725193,R,124,R,6523666,R,42,R,2770895,R,27,R,1272931
2021,122931,R,921,R,90264534,R,2,R,123900,Z,0,Z,0,R,148,R,11588171,R,224,R,32942459,R,99,R,9756226,R,111,R,10722057,R,88,R,9193797,R,13,R,866101,R,67,R,4143748,Z,0,Z,0,R,143,R,8628369,R,21,R,1955262,R,5,R,344444
2021,123961,R,8035,R,714035705,R,112,R,19599988,R,222,R,26150148,R,182,R,12963100,R,1526,R,233784589,R,1402,R,107094699,R,946,R,93978759,R,685,R,57793782,R,118,R,10070767,R,1157,R,54162250,R,117,R,4501585,R,1279,R,74953699,R,195,R,13275682,R,94,R,5706657
2021,126614,R,5996,R,459849773,R,924,R,74237898,R,7,R,668947,R,497,R,31349454,R,915,R,100984908,R,479,R,34382995,R,1248,R,108076768,R,266,R,26926818,R,101,R,7443886,R,686,R,28226066,R,1,R,35000,R,612,R,32680683,R,207,R,12061979,R,53,R,2774371
2021,126775,R,824,R,59034380,R,129,R,8689614,Z,0,Z,0,R,86,R,5803194,R,137,R,15466912,R,170,R,12234983,R,61,R,5337281,R,29,R,1736235,Z,0,Z,0,R,91,R,4166707,Z,0,Z,0,R,72,R,2694208,R,47,R,2802064,R,2,R,103182
2021,129020,R,5829,R,452154546,R,297,R,18179091,R,46,R,4322958,R,103,R,8019255,R,292,R,49967893,R,349,R,28219172,R,530,R,47082097,R,244,R,23551467,R,747,R,66605940,R,610,R,35730390,R,6,R,290448,R,2064,R,138220013,R,537,R,31616899,R,4,R,348923
2021,130794,R,6784,R,611213848,R,705,R,45240594,R,13,R,1852332,R,622,R,52540212,R,1316,R,172642377,R,453,R,49718246,R,617,R,56715346,R,328,R,33949227,R,116,R,14342086,R,1093,R,70299836,Z,0,Z,0,R,1211,R,87450847,R,249,R,21648168,R,61,R,4814577
2021,130943,R,3342,R,236941355,Z,0,Z,0,Z,0,Z,0,R,127,R,8199568,R,572,R,75508359,R,472,R,30173596,R,710,R,46417683,R,425,R,27180099,R,105,R,7445087,R,312,R,12783597,Z,0,Z,0,R,368,R,14969165,R,177,R,10946221,R,74,R,3317980
2021,131159,R,1751,R,148382427,R,41,R,3523572,Z,0,Z,0,R,102,R,7210170,R,435,R,54606012,R,260,R,19652064,R,171,R,14942337,R,315,R,23209691,R,13,R,1366032,R,90,R,5089091,Z,0,Z,0,R,218,R,11465775,R,63,R,4600811,R,43,R,2716872
2021,131469,R,2614,R,235952569,R,51,R,7925816,Z,0,Z,0,R,546,R,40412127,R,228,R,43647649,R,235,R,22651164,R,671,R,62140179,R,285,R,23934650,R,59,R,4906632,R,157,R,8358090,Z,0,Z,0,R,297,R,16372981,R,56,R,4016400,R,29,R,1586881
2021,131496,R,2987,R,264598824,R,250,R,21840937,Z,0,Z,0,R,84,R,6417922,R,945,R,113592606,R,378,R,31012324,R,213,R,19801558,R,259,R,24802287,R,64,R,3793121,R,165,R,8927602,Z,0,Z,0,R,469,R,26007521,R,104,R,5911018,R,56,R,2491928
2021,131520,R,1117,R,87668194,R,67,R,4027816,R,2,R,96415,R,83,R,4560143,R,345,R,43316080,R,42,R,3013056,R,74,R,4977409,R,97,R,6341539,R,46,R,2615250,R,109,R,5053270,Z,0,Z,0,R,247,R,13409529,R,3,R,131116,R,2,R,126571
2021,133951,R,3807,R,253221042,R,293,R,19647052,R,1,R,126000,R,336,R,17823760,R,912,R,98125692,R,220,R,12089611,R,473,R,28597239,R,251,R,17114941,R,37,R,2373184,R,333,R,13286125,Z,0,Z,0,R,783,R,37217461,R,168,R,6819977,Z,0,Z,0
2021,134097,R,4675,R,269935876,R,386,R,25990825,Z,0,Z,0,R,692,R,41204707,R,288,R,41144551,R,928,R,50075241,R,676,R,39821527,R,447,R,25372189,R,108,R,6277079,R,505,R,16131325,Z,0,Z,0,R,448,R,16410104,R,191,R,7248017,R,6,R,260311
2021,134130,R,8514,R,561073974,R,446,R,43736087,R,498,R,43561170,R,819,R,46543939,R,929,R,120798411,R,693,R,42392113,R,1644,R,105206430,R,336,R,21438987,R,248,R,15200076,R,865,R,30466804,R,6,R,218485,R,1314,R,58959666,R,662,R,30554641,R,54,R,1997165
2021,135726,R,2986,R,233501220,R,32,R,2975642,Z,0,Z,0,R,167,R,10386525,R,700,R,89836839,R,399,R,25956293,R,678,R,47016153,R,221,R,18180892,R,110,R,6321630,R,125,R,6432675,R,7,R,253631,R,431,R,19268184,R,107,R,6442213,R,9,R,430543
2021,137351,R,4357,R,283635859,R,214,R,15829189,Z,0,Z,0,R,548,R,29369991,R,382,R,58727908,R,737,R,47762980,R,570,R,38082680,R,577,R,39163974,R,63,R,4380052,R,334,R,11729888,R,6,R,351920,R,656,R,25834277,R,203,R,9799223,R,67,R,2603777
2021,139658,R,5548,R,446744782,R,274,R,20433871,R,82,R,9870937,R,1005,R,69124612,R,813,R,129344853,R,584,R,43471953,R,1123,R,88071541,R,424,R,27881338,R,118,R,7639389,R,514,R,20941539,R,4,R,142161,R,435,R,20920252,R,146,R,7840730,R,26,R,1061606
2021,139755,R,7256,R,649454154,R,2717,R,325157745,R,68,R,7740709,R,494,R,35183606,R,989,R,104797714,R,487,R,33789937,R,679,R,50817774,R,226,R,20115674,R,20,R,1433370,R,713,R,24984197,Z,0,Z,0,R,610,R,31894700,R,253,R,13538728,Z,0,Z,0
2021,139959,R,7930,R,445025115,R,154,R,15560374,R,524,R,38491387,R,597,R,28604909,R,880,R,89782242,R,566,R,33978977,R,1450,R,72880765,R,689,R,47133247,R,142,R,10006540,R,1366,R,46589754,R,16,R,792526,R,1097,R,41664891,R,449,R,19539503,Z,0,Z,0
2021,144050,R,6443,R,554988198,R,1190,R,80860035,Z,0,Z,0,R,654,R,60792987,R,1411,R,160988388,R,742,R,68240484,R,685,R,61694678,R,711,R,55601072,R,130,R,12491400,R,232,R,15689850,R,17,R,1179438,R,540,R,27852324,R,98,R,7059237,R,33,R,2538305
2021,145600,R,4135,R,297335605,R,83,R,7476336,Z,0,Z,0,R,115,R,7591657,R,844,R,89733699,R,397,R,27941694,R,498,R,35094723,R,273,R,15810739,R,384,R,21016330,R,533,R,27326421,Z,0,Z,0,R,627,R,32036500,R,191,R,15056854,R,190,R,18250652
2021,145637,R,8537,R,574089382,R,76,R,5679024,R,1,R,111300,R,789,R,46120161,R,1337,R,139767951,R,875,R,57673257,R,1512,R,104160227,R,580,R,45799674,R,240,R,14018087,R,1074,R,47283063,Z,0,Z,0,R,1325,R,59995323,R,518,R,38860526,R,210,R,14620789
2021,147767,R,4993,R,429267330,R,584,R,37210059,Z,0,Z,0,R,245,R,16941294,R,208,R,54864537,R,1268,R,112264571,R,869,R,74293249,R,308,R,39683665,R,101,R,8073121,R,152,R,8820234,R,16,R,801795,R,946,R,51457728,R,296,R,24857077,Z,0,Z,0
2021,151351,R,6376,R,399146975,R,486,R,30737685,Z,0,Z,0,R,264,R,16525470,R,238,R,45520532,R,660,R,45562371,R,1112,R,77794965,R,1093,R,75996630,R,65,R,4712208,R,745,R,27267986,R,32,R,1560395,R,1188,R,47430039,R,309,R,16448831,R,184,R,9589863
2021,152080,R,4467,R,321586137,R,279,R,18286198,Z,0,Z,0,R,233,R,16220445,R,588,R,75654698,R,879,R,71100167,R,550,R,38637730,R,362,R,35636181,R,40,R,3329894,R,1059,R,41788949,R,3,R,188809,R,449,R,18995192,R,10,R,937773,R,15,R,810101
2021,160755,R,2316,R,160294150,R,107,R,7424143,Z,0,Z,0,R,126,R,6419686,R,744,R,72285979,R,200,R,12727179,R,158,R,11166064,R,205,R,15871651,R,84,R,4364390,R,178,R,7493748,Z,0,Z,0,R,366,R,16297059,R,128,R,5564172,R,20,R,680079
2021,162928,R,6564,R,564611938,R,676,R,69213287,R,127,R,14388273,R,695,R,52477720,R,184,R,49817196,R,1488,R,132978166,R,1432,R,122248404,R,414,R,34501263,R,168,R,11847096,R,393,R,25290867,Z,0,Z,0,R,861,R,44307016,R,118,R,7140649,R,8,R,402001
2021,163286,R,7050,R,566453619,R,1584,R,130163357,Z,0,Z,0,R,267,R,19600621,R,141,R,33424240,R,2216,R,184912791,R,761,R,70766982,R,555,R,47872821,R,57,R,5185379,R,693,R,30815891,Z,0,Z,0,R,256,R,12774512,R,414,R,26465029,R,106,R,4471996
2021,164924,R,2619,R,229761931,R,243,R,17880397,Z,0,Z,0,R,169,R,13046001,R,544,R,76308950,R,215,R,17926694,R,237,R,22073698,R,261,R,28831706,R,35,R,2627389,R,455,R,24473539,R,25,R,922248,R,317,R,16119757,R,92,R,8110786,R,26,R,1440766
2021,164988,R,5268,R,418549175,R,426,R,31815353,Z,0,Z,0,R,128,R,8263100,R,995,R,110103105,R,752,R,62014320,R,669,R,55210485,R,775,R,59987953,R,158,R,10877641,R,793,R,45168263,R,12,R,917375,R,420,R,22002424,R,123,R,11054789,R,17,R,1134367
2021,165015,R,1112,R,93559315,R,146,R,10470110,Z,0,Z,0,R,167,R,12808070,R,149,R,24647397,R,122,R,9893856,R,145,R,11806817,R,88,R,6099769,R,1,R,97742,R,114,R,6206962,Z,0,Z,0,R,142,R,8405590,R,35,R,2917726,R,3,R,205276
2021,166027,R,12215,R,1112919714,R,1440,R,101680535,Z,0,Z,0,R,1184,R,88381170,R,1461,R,248260445,R,2439,R,209173057,R,1891,R,172400635,R,681,R,61836901,R,94,R,9326037,R,1063,R,72535336,Z,0,Z,0,R,1782,R,134409477,R,129,R,11775146,R,51,R,3140975
2021,166629,R,4400,R,285172402,R,261,R,17606407,R,24,R,2440892,R,423,R,27800825,R,256,R,37546208,R,423,R,29164052,R,524,R,37671956,R,299,R,22193603,R,88,R,8090095,R,1132,R,48595846,R,6,R,409400,R,624,R,32820463,R,251,R,15071965,R,89,R,5760690
2021,166683,R,11289,R,1172998266,R,4374,R,492230258,Z,0,Z,0,R,129,R,11025951,R,139,R,34492294,R,1519,R,151717531,R,1176,R,133580551,R,862,R,89622571,R,292,R,27184782,R,521,R,32641510,R,37,R,3582047,R,1459,R,118362856,R,749,R,76447609,R,32,R,2110306
2021,167358,R,3171,R,273578755,R,287,R,18254381,Z,0,Z,0,R,643,R,47586185,R,184,R,42598906,R,561,R,48207270,R,467,R,41730802,R,462,R,36464636,R,53,R,4521337,R,200,R,14771695,Z,0,Z,0,R,215,R,10910953,R,85,R,7646822,R,14,R,885768
2021,168148,R,2907,R,231262026,R,244,R,18739903,Z,0,Z,0,R,119,R,8200501,R,508,R,73816423,R,380,R,31198181,R,289,R,25267159,R,145,R,10642971,R,196,R,10028672,R,466,R,21980776,Z,0,Z,0,R,482,R,25311982,R,74,R,5808935,R,4,R,266523
2021,168421,R,772,R,59180426,R,39,R,1744626,Z,0,Z,0,R,32,R,2308596,R,114,R,18630346,R,108,R,8089904,R,104,R,8209022,R,120,R,7414690,R,10,R,733541,R,92,R,4481801,Z,0,Z,0,R,134,R,6379536,R,19,R,1188364,Z,0,Z,0
2021,170976,R,11424,R,864390425,Z,0,Z,0,Z,0,Z,0,R,1154,R,68717498,R,1431,R,199693427,R,2081,R,157797174,R,2430,R,183369437,R,549,R,51902902,R,199,R,14699826,R,1386,R,61185995,Z,0,Z,0,R,1468,R,73811550,R,531,R,41719701,R,195,R,11492915
2021,171100,R,8229,R,596934153,R,488,R,27886061,R,407,R,23040889,R,541,R,42031150,R,1378,R,142231691,R,561,R,43811171,R,1148,R,92540063,R,643,R,55326300,R,346,R,22242649,R,884,R,40872443,R,12,R,658217,R,1238,R,69849229,R,374,R,24474223,R,209,R,11970067
2021,174066,R,10411,R,738147485,R,1027,R,67076186,R,312,R,18389197,R,486,R,31029843,R,1082,R,131285635,R,1876,R,136336908,R,1839,R,129263759,R,845,R,62496344,R,407,R,25382525,R,1011,R,46668726,R,23,R,1713265,R,952,R,47785344,R,483,R,36973859,R,68,R,3745894
2021,179867,R,3477,R,268637419,R,211,R,13712735,Z,0,Z,0,R,123,R,7416336,R,582,R,79237649,R,693,R,52040798,R,621,R,45952440,R,270,R,19871389,R,34,R,2694916,R,182,R,8489515,R,8,R,394480,R,606,R,29152899,R,138,R,9103669,R,9,R,570593
2021,182670,R,2366,R,191065668,R,27,R,3044621,Z,0,Z,0,R,349,R,23539666,R,363,R,58627059,R,168,R,14161149,R,423,R,31211402,R,271,R,20785992,R,14,R,936811,R,339,R,16183408,R,1,R,55000,R,281,R,14736371,R,102,R,6400259,R,28,R,1383930
2021,185828,R,902,R,80221960,R,44,R,2853517,Z,0,Z,0,R,28,R,2540372,R,98,R,19152841,R,187,R,17050625,R,96,R,8784717,R,125,R,10042062,Z,0,Z,0,R,148,R,8099684,Z,0,Z,0,R,146,R,9762297,R,28,R,1833728,R,2,R,102117
2021,186131,R,5466,R,500846635,Z,0,Z,0,Z,0,Z,0,R,353,R,31043442,R,775,R,128050912,R,332,R,34645388,R,1556,R,124916274,R,254,R,22848906,R,68,R,6225852,R,696,R,37652926,Z,0,Z,0,R,963,R,75705604,R,469,R,39757331,Z,0,Z,0
2021,186371,R,558,R,40283598,R,7,R,403118,Z,0,Z,0,R,114,R,7810729,R,17,R,4037022,R,141,R,11002722,R,46,R,3716140,R,28,R,2000976,R,12,R,1211723,R,74,R,3953869,Z,0,Z,0,R,105,R,5225667,R,14,R,921632,Z,0,Z,0
2021,186380,R,9964,R,749791978,R,777,R,52689134,R,51,R,5032725,R,526,R,37693708,R,273,R,62968602,R,2083,R,184333914,R,1234,R,99444733,R,618,R,57117186,R,1027,R,75285839,R,1645,R,72705450,R,1,R,35630,R,1315,R,77059876,R,400,R,25180354,R,14,R,244827
2021,186399,R,986,R,74737912,R,66,R,4380328,Z,0,Z,0,R,138,R,10125406,R,35,R,8023613,R,221,R,19029978,R,77,R,5984990,R,69,R,4829092,R,12,R,1148446,R,168,R,9664510,Z,0,Z,0,R,122,R,7214018,R,78,R,4337531,Z,0,Z,0
2021,186867,R,628,R,59828932,R,57,R,5035016,Z,0,Z,0,R,56,R,3756217,R,230,R,30661782,R,66,R,4971601,R,21,R,2090713,R,5,R,378523,R,6,R,406165,R,41,R,2577778,Z,0,Z,0,R,136,R,9311873,R,5,R,270875,R,5,R,368389
2021,190415,R,8831,R,658149294,R,970,R,65690993,R,206,R,19428679,R,391,R,27101464,R,989,R,153864340,R,1022,R,80225589,R,958,R,78005720,R,430,R,32517861,R,510,R,28971064,R,1346,R,59449260,R,44,R,2334876,R,1404,R,76334704,R,506,R,31733085,R,55,R,2491659
2021,191241,R,1527,R,136722725,Z,0,Z,0,Z,0,Z,0,R,45,R,3747285,R,579,R,67976016,R,23,R,2351420,R,79,R,7010925,R,114,R,10419391,R,14,R,926825,R,210,R,13692651,R,2,R,117000,R,400,R,24645377,R,61,R,5835835,Z,0,Z,0
2021,193900,R,6757,R,613633190,R,1073,R,81539328,Z,0,Z,0,R,1087,R,84139036,R,739,R,134163221,R,802,R,72561340,R,796,R,80091739,R,439,R,34010419,R,157,R,14184862,R,406,R,26766783,R,6,R,361888,R,1070,R,69288250,R,170,R,15495181,R,12,R,1031143
2021,194824,R,1013,R,67816701,R,109,R,6612794,Z,0,Z,0,R,115,R,5958367,R,139,R,16469528,R,123,R,9247244,R,97,R,6972917,R,77,R,4654149,R,18,R,1370957,R,146,R,5761149,R,1,R,58000,R,107,R,6426422,R,72,R,3994140,R,9,R,291034
2021,195003,R,2368,R,157290481,R,22,R,2349519,Z,0,Z,0,R,53,R,3188387,R,420,R,47383372,R,336,R,22982204,R,369,R,26803879,R,361,R,19692924,R,27,R,2049360,R,249,R,9696350,R,8,R,325873,R,443,R,19115661,R,59,R,2865781,R,21,R,837171
2021,195030,R,3417,R,251621501,R,268,R,29075538,Z,0,Z,0,R,256,R,15928461,R,578,R,71561024,R,171,R,12005980,R,726,R,49836221,R,114,R,6213720,R,30,R,2486981,R,279,R,12925473,Z,0,Z,0,R,689,R,36791508,R,123,R,4079629,R,183,R,10716966
2021,196079,R,1558,R,100298223,R,24,R,1719120,Z,0,Z,0,R,72,R,4841025,R,130,R,18489192,R,265,R,18093783,R,87,R,6449190,R,106,R,7294289,R,130,R,8114413,R,285,R,12078202,R,2,R,119503,R,289,R,15228769,R,166,R,7781006,R,2,R,89731
2021,196088,R,2628,R,187168001,R,17,R,1634274,R,13,R,946815,R,173,R,11381055,R,356,R,44206508,R,460,R,33693752,R,214,R,20066601,R,181,R,13498899,R,263,R,18418892,R,463,R,19687344,Z,0,Z,0,R,287,R,13830304,R,164,R,8265146,R,37,R,1538411
2021,196097,R,2124,R,175902258,R,66,R,6122663,Z,0,Z,0,R,196,R,15848057,R,105,R,24473153,R,460,R,39746661,R,338,R,30992083,R,221,R,18001969,R,39,R,3634414,R,357,R,17659275,Z,0,Z,0,R,152,R,7762877,R,130,R,8977675,R,60,R,2683431
2021,196413,R,3516,R,254233997,R,79,R,4905491,Z,0,Z,0,R,131,R,7704505,R,546,R,72779653,R,491,R,32227973,R,354,R,23550976,R,526,R,47988187,R,32,R,2252337,R,647,R,28009183,R,20,R,925461,R,480,R,21767512,R,161,R,9540187,R,49,R,2582532
2021,197708,R,752,R,66513566,Z,0,Z,0,Z,0,Z,0,R,214,R,16860002,R,121,R,19754948,R,85,R,9124819,R,49,R,4362566,R,25,R,2710131,R,11,R,629854,R,104,R,5115363,R,6,R,254523,R,100,R,5369118,R,33,R,2003718,R,4,R,328524
2021,198419,R,6749,R,490107778,R,658,R,40979349,Z,0,Z,0,R,312,R,19573629,R,1060,R,135330502,R,1064,R,74613061,R,712,R,56375159,R,393,R,35518268,R,580,R,38899909,R,716,R,29715073,R,45,R,1954633,R,888,R,40625117,R,151,R,9869389,R,170,R,6653689
2021,199120,R,8984,R,595703975,R,968,R,71913734,R,23,R,4586791,R,564,R,41619265,R,229,R,37277153,R,1174,R,92942448,R,2028,R,142813064,R,447,R,39457594,R,686,R,36321182,R,740,R,27884821,Z,0,Z,0,R,1688,R,79262031,R,414,R,20612181,R,23,R,1013711
2021,199193,R,7090,R,450527792,R,370,R,21527881,R,284,R,18018794,R,953,R,62233588,R,293,R,44425349,R,629,R,46649373,R,1557,R,107161087,R,464,R,39129865,R,188,R,11093659,R,667,R,25556307,R,7,R,238878,R,1176,R,51230929,R,454,R,21074975,R,48,R,2187107
2021,199847,R,1679,R,131683615,R,23,R,1394192,Z,0,Z,0,R,83,R,5158523,R,265,R,32815458,R,404,R,31828386,R,138,R,11262836,R,168,R,20880184,R,32,R,2247476,R,213,R,8821882,R,9,R,538659,R,272,R,13449888,R,52,R,2510320,R,20,R,775811
2021,201645,R,1856,R,122140368,R,173,R,10510119,Z,0,Z,0,R,180,R,11178873,R,167,R,28804649,R,288,R,18217976,R,248,R,16577978,R,166,R,11294753,R,35,R,2076958,R,250,R,8892958,Z,0,Z,0,R,271,R,10786951,R,70,R,3489451,R,8,R,309702
