year,UNITID,EFCIPLEV,CIPCODE,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
2022,228246,512,40.0000,99,3,12,R,92,R,61,R,31,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,36,R,23,R,13,R,2,Z,0,R,2,R,1,Z,0,R,1,R,41,R,31,R,10
2022,228246,519,40.0000,99,3,19,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,520,40.0000,99,3,20,R,77,R,37,R,40,R,1,R,1,Z,0,R,10,R,5,R,5,R,4,Z,0,R,4,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,43,R,23,R,20,R,5,Z,0,R,5,R,1,Z,0,R,1,R,4,R,2,R,2
2022,228246,521,40.0000,14,1,21,R,162,R,88,R,74,R,1,R,1,Z,0,R,16,R,8,R,8,R,7,R,1,R,6,R,15,R,10,R,5,Z,0,Z,0,Z,0,R,79,R,41,R,38,R,9,R,1,R,8,R,3,R,1,R,2,R,32,R,25,R,7
2022,228246,522,40.0000, 8,1,22,R,117,R,56,R,61,R,1,R,1,Z,0,R,16,R,8,R,8,R,5,Z,0,R,5,R,13,R,9,R,4,Z,0,Z,0,Z,0,R,67,R,34,R,33,R,9,R,1,R,8,R,2,R,1,R,1,R,4,R,2,R,2
2022,228246,523,40.0000, 6,1,23,R,117,R,56,R,61,R,1,R,1,Z,0,R,16,R,8,R,8,R,5,Z,0,R,5,R,13,R,9,R,4,Z,0,Z,0,Z,0,R,67,R,34,R,33,R,9,R,1,R,8,R,2,R,1,R,1,R,4,R,2,R,2
2022,228246,524,40.0000, 1,1,24,R,42,R,19,R,23,Z,0,Z,0,Z,0,R,6,R,3,R,3,R,1,Z,0,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,26,R,11,R,15,R,4,R,1,R,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,228246,525,40.0000,99,1,25,R,75,R,37,R,38,R,1,R,1,Z,0,R,10,R,5,R,5,R,4,Z,0,R,4,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,41,R,23,R,18,R,5,Z,0,R,5,R,1,Z,0,R,1,R,4,R,2,R,2
2022,228246,532,40.0000,11,1,32,R,45,R,32,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,12,R,7,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,28,R,23,R,5
2022,228246,539,40.0000, 2,1,39,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,540,40.0000, 3,1,40,R,74,R,36,R,38,R,1,R,1,Z,0,R,10,R,5,R,5,R,4,Z,0,R,4,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,40,R,22,R,18,R,5,Z,0,R,5,R,1,Z,0,R,1,R,4,R,2,R,2
2022,228246,541,40.0000,28,2,41,R,50,R,30,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,27,R,17,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,13,R,8,R,5
2022,228246,542,40.0000,22,2,42,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,543,40.0000,20,2,43,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,545,40.0000,99,2,45,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,552,40.0000,25,2,52,R,47,R,29,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,24,R,16,R,8,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,13,R,8,R,5
2022,228246,560,40.0000,17,2,60,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,601,52.0000,29,3, 1,R,4158,R,2426,R,1732,R,11,R,7,R,4,R,344,R,182,R,162,R,201,R,109,R,92,R,506,R,270,R,236,R,4,R,4,Z,0,R,2592,R,1567,R,1025,R,163,R,94,R,69,R,101,R,66,R,35,R,236,R,127,R,109
2022,228246,602,52.0000,99,3, 2,R,2903,R,1711,R,1192,R,10,R,7,R,3,R,231,R,124,R,107,R,86,R,49,R,37,R,365,R,191,R,174,R,3,R,3,Z,0,R,1886,R,1151,R,735,R,133,R,73,R,60,R,94,R,60,R,34,R,95,R,53,R,42
2022,228246,603,52.0000,99,3, 3,R,2903,R,1711,R,1192,R,10,R,7,R,3,R,231,R,124,R,107,R,86,R,49,R,37,R,365,R,191,R,174,R,3,R,3,Z,0,R,1886,R,1151,R,735,R,133,R,73,R,60,R,94,R,60,R,34,R,95,R,53,R,42
2022,228246,604,52.0000,99,3, 4,R,887,R,488,R,399,R,1,Z,0,R,1,R,50,R,20,R,30,R,31,R,16,R,15,R,118,R,57,R,61,R,3,R,3,Z,0,R,571,R,335,R,236,R,44,R,21,R,23,R,47,R,29,R,18,R,22,R,7,R,15
2022,228246,605,52.0000,99,3, 5,R,2016,R,1223,R,793,R,9,R,7,R,2,R,181,R,104,R,77,R,55,R,33,R,22,R,247,R,134,R,113,Z,0,Z,0,Z,0,R,1315,R,816,R,499,R,89,R,52,R,37,R,47,R,31,R,16,R,73,R,46,R,27
2022,228246,612,52.0000,99,3,12,R,1255,R,715,R,540,R,1,Z,0,R,1,R,113,R,58,R,55,R,115,R,60,R,55,R,141,R,79,R,62,R,1,R,1,Z,0,R,706,R,416,R,290,R,30,R,21,R,9,R,7,R,6,R,1,R,141,R,74,R,67
2022,228246,619,52.0000,99,3,19,R,57,R,36,R,21,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,4,R,3,R,1,R,14,R,9,R,5,Z,0,Z,0,Z,0,R,23,R,15,R,8,R,1,R,1,Z,0,R,4,R,1,R,3,R,7,R,3,R,4
2022,228246,620,52.0000,99,3,20,R,1959,R,1187,R,772,R,9,R,7,R,2,R,177,R,100,R,77,R,51,R,30,R,21,R,233,R,125,R,108,Z,0,Z,0,Z,0,R,1292,R,801,R,491,R,88,R,51,R,37,R,43,R,30,R,13,R,66,R,43,R,23
2022,228246,621,52.0000,14,1,21,R,3437,R,1989,R,1448,R,10,R,7,R,3,R,272,R,143,R,129,R,115,R,64,R,51,R,413,R,217,R,196,R,3,R,3,Z,0,R,2164,R,1291,R,873,R,141,R,78,R,63,R,98,R,64,R,34,R,221,R,122,R,99
2022,228246,622,52.0000, 8,1,22,R,2865,R,1687,R,1178,R,10,R,7,R,3,R,231,R,124,R,107,R,86,R,49,R,37,R,360,R,190,R,170,R,3,R,3,Z,0,R,1860,R,1131,R,729,R,130,R,70,R,60,R,94,R,60,R,34,R,91,R,53,R,38
2022,228246,623,52.0000, 6,1,23,R,2865,R,1687,R,1178,R,10,R,7,R,3,R,231,R,124,R,107,R,86,R,49,R,37,R,360,R,190,R,170,R,3,R,3,Z,0,R,1860,R,1131,R,729,R,130,R,70,R,60,R,94,R,60,R,34,R,91,R,53,R,38
2022,228246,624,52.0000, 1,1,24,R,886,R,488,R,398,R,1,Z,0,R,1,R,50,R,20,R,30,R,31,R,16,R,15,R,118,R,57,R,61,R,3,R,3,Z,0,R,570,R,335,R,235,R,44,R,21,R,23,R,47,R,29,R,18,R,22,R,7,R,15
2022,228246,625,52.0000,99,1,25,R,1979,R,1199,R,780,R,9,R,7,R,2,R,181,R,104,R,77,R,55,R,33,R,22,R,242,R,133,R,109,Z,0,Z,0,Z,0,R,1290,R,796,R,494,R,86,R,49,R,37,R,47,R,31,R,16,R,69,R,46,R,23
2022,228246,632,52.0000,11,1,32,R,572,R,302,R,270,Z,0,Z,0,Z,0,R,41,R,19,R,22,R,29,R,15,R,14,R,53,R,27,R,26,Z,0,Z,0,Z,0,R,304,R,160,R,144,R,11,R,8,R,3,R,4,R,4,Z,0,R,130,R,69,R,61
2022,228246,639,52.0000, 2,1,39,R,56,R,36,R,20,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,4,R,3,R,1,R,13,R,9,R,4,Z,0,Z,0,Z,0,R,23,R,15,R,8,R,1,R,1,Z,0,R,4,R,1,R,3,R,7,R,3,R,4
2022,228246,640,52.0000, 3,1,40,R,1923,R,1163,R,760,R,9,R,7,R,2,R,177,R,100,R,77,R,51,R,30,R,21,R,229,R,124,R,105,Z,0,Z,0,Z,0,R,1267,R,781,R,486,R,85,R,48,R,37,R,43,R,30,R,13,R,62,R,43,R,19
2022,228246,641,52.0000,28,2,41,R,721,R,437,R,284,R,1,Z,0,R,1,R,72,R,39,R,33,R,86,R,45,R,41,R,93,R,53,R,40,R,1,R,1,Z,0,R,428,R,276,R,152,R,22,R,16,R,6,R,3,R,2,R,1,R,15,R,5,R,10
2022,228246,642,52.0000,22,2,42,R,38,R,24,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,26,R,20,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4
2022,228246,643,52.0000,20,2,43,R,38,R,24,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,26,R,20,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4
2022,228246,644,52.0000,15,2,44,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,645,52.0000,99,2,45,R,37,R,24,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,25,R,20,R,5,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4
2022,228246,652,52.0000,25,2,52,R,683,R,413,R,270,R,1,Z,0,R,1,R,72,R,39,R,33,R,86,R,45,R,41,R,88,R,52,R,36,R,1,R,1,Z,0,R,402,R,256,R,146,R,19,R,13,R,6,R,3,R,2,R,1,R,11,R,5,R,6
2022,228246,659,52.0000,16,2,59,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228246,660,52.0000,17,2,60,R,36,R,24,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,25,R,20,R,5,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4
2022,228246,716,22.0101,99,3,16,R,701,R,307,R,394,R,1,R,1,Z,0,R,52,R,15,R,37,R,40,R,14,R,26,R,85,R,31,R,54,Z,0,Z,0,Z,0,R,463,R,222,R,241,R,32,R,11,R,21,R,15,R,6,R,9,R,13,R,7,R,6
2022,228246,736,22.0101, 9,1,36,R,695,R,302,R,393,R,1,R,1,Z,0,R,52,R,15,R,37,R,40,R,14,R,26,R,85,R,31,R,54,Z,0,Z,0,Z,0,R,458,R,217,R,241,R,32,R,11,R,21,R,14,R,6,R,8,R,13,R,7,R,6
2022,228246,756,22.0101,23,2,56,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,228723,101,13.0000,29,3, 1,R,2095,R,274,R,1821,R,3,R,1,R,2,R,54,R,13,R,41,R,113,R,26,R,87,R,482,R,71,R,411,R,1,R,1,R,0,R,1334,R,144,R,1190,R,43,R,6,R,37,R,10,R,1,R,9,R,55,R,11,R,44
2022,228723,102,13.0000,99,3, 2,R,1081,R,49,R,1032,R,2,R,0,R,2,R,21,R,2,R,19,R,12,R,4,R,8,R,251,R,13,R,238,R,1,R,1,R,0,R,769,R,29,R,740,R,21,R,0,R,21,R,1,R,0,R,1,R,3,R,0,R,3
2022,228723,103,13.0000,99,3, 3,R,1081,R,49,R,1032,R,2,R,0,R,2,R,21,R,2,R,19,R,12,R,4,R,8,R,251,R,13,R,238,R,1,R,1,R,0,R,769,R,29,R,740,R,21,R,0,R,21,R,1,R,0,R,1,R,3,R,0,R,3
2022,228723,104,13.0000,99,3, 4,R,119,R,3,R,116,R,1,R,0,R,1,R,4,R,0,R,4,R,1,R,0,R,1,R,39,R,1,R,38,R,0,R,0,R,0,R,72,R,2,R,70,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0
2022,228723,105,13.0000,99,3, 5,R,962,R,46,R,916,R,1,R,0,R,1,R,17,R,2,R,15,R,11,R,4,R,7,R,212,R,12,R,200,R,1,R,1,R,0,R,697,R,27,R,670,R,19,R,0,R,19,R,1,R,0,R,1,R,3,R,0,R,3
2022,228723,112,13.0000,99,3,12,R,1014,R,225,R,789,R,1,R,1,R,0,R,33,R,11,R,22,R,101,R,22,R,79,R,231,R,58,R,173,R,0,R,0,R,0,R,565,R,115,R,450,R,22,R,6,R,16,R,9,R,1,R,8,R,52,R,11,R,41
2022,228723,119,13.0000,99,3,19,R,104,R,6,R,98,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,35,R,1,R,34,R,1,R,1,R,0,R,63,R,4,R,59,R,3,R,0,R,3,R,0,R,0,R,0,R,1,R,0,R,1
2022,228723,120,13.0000,99,3,20,R,858,R,40,R,818,R,1,R,0,R,1,R,17,R,2,R,15,R,10,R,4,R,6,R,177,R,11,R,166,R,0,R,0,R,0,R,634,R,23,R,611,R,16,R,0,R,16,R,1,R,0,R,1,R,2,R,0,R,2
2022,228723,121,13.0000,14,1,21,R,1315,R,105,R,1210,R,2,R,0,R,2,R,27,R,4,R,23,R,46,R,14,R,32,R,294,R,25,R,269,R,1,R,1,R,0,R,872,R,48,R,824,R,24,R,2,R,22,R,2,R,0,R,2,R,47,R,11,R,36
2022,228723,122,13.0000, 8,1,22,R,987,R,42,R,945,R,2,R,0,R,2,R,18,R,1,R,17,R,12,R,4,R,8,R,229,R,12,R,217,R,1,R,1,R,0,R,705,R,24,R,681,R,17,R,0,R,17,R,0,R,0,R,0,R,3,R,0,R,3
2022,228723,123,13.0000, 6,1,23,R,987,R,42,R,945,R,2,R,0,R,2,R,18,R,1,R,17,R,12,R,4,R,8,R,229,R,12,R,217,R,1,R,1,R,0,R,705,R,24,R,681,R,17,R,0,R,17,R,0,R,0,R,0,R,3,R,0,R,3
2022,228723,124,13.0000, 1,1,24,R,119,R,3,R,116,R,1,R,0,R,1,R,4,R,0,R,4,R,1,R,0,R,1,R,39,R,1,R,38,R,0,R,0,R,0,R,72,R,2,R,70,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0
2022,228723,125,13.0000,99,1,25,R,868,R,39,R,829,R,1,R,0,R,1,R,14,R,1,R,13,R,11,R,4,R,7,R,190,R,11,R,179,R,1,R,1,R,0,R,633,R,22,R,611,R,15,R,0,R,15,R,0,R,0,R,0,R,3,R,0,R,3
2022,228723,132,13.0000,11,1,32,R,328,R,63,R,265,R,0,R,0,R,0,R,9,R,3,R,6,R,34,R,10,R,24,R,65,R,13,R,52,R,0,R,0,R,0,R,167,R,24,R,143,R,7,R,2,R,5,R,2,R,0,R,2,R,44,R,11,R,33
2022,228723,139,13.0000, 2,1,39,R,101,R,6,R,95,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,33,R,1,R,32,R,1,R,1,R,0,R,62,R,4,R,58,R,3,R,0,R,3,R,0,R,0,R,0,R,1,R,0,R,1
2022,228723,140,13.0000, 3,1,40,R,767,R,33,R,734,R,1,R,0,R,1,R,14,R,1,R,13,R,10,R,4,R,6,R,157,R,10,R,147,R,0,R,0,R,0,R,571,R,18,R,553,R,12,R,0,R,12,R,0,R,0,R,0,R,2,R,0,R,2
2022,228723,141,13.0000,28,2,41,R,780,R,169,R,611,R,1,R,1,R,0,R,27,R,9,R,18,R,67,R,12,R,55,R,188,R,46,R,142,R,0,R,0,R,0,R,462,R,96,R,366,R,19,R,4,R,15,R,8,R,1,R,7,R,8,R,0,R,8
2022,228723,142,13.0000,22,2,42,R,94,R,7,R,87,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,22,R,1,R,21,R,0,R,0,R,0,R,64,R,5,R,59,R,4,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0
2022,228723,143,13.0000,20,2,43,R,94,R,7,R,87,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,22,R,1,R,21,R,0,R,0,R,0,R,64,R,5,R,59,R,4,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0
2022,228723,145,13.0000,99,2,45,R,94,R,7,R,87,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,22,R,1,R,21,R,0,R,0,R,0,R,64,R,5,R,59,R,4,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0
2022,228723,152,13.0000,25,2,52,R,686,R,162,R,524,R,1,R,1,R,0,R,24,R,8,R,16,R,67,R,12,R,55,R,166,R,45,R,121,R,0,R,0,R,0,R,398,R,91,R,307,R,15,R,4,R,11,R,7,R,1,R,6,R,8,R,0,R,8
2022,228723,159,13.0000,16,2,59,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,228723,160,13.0000,17,2,60,R,91,R,7,R,84,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,20,R,1,R,19,R,0,R,0,R,0,R,63,R,5,R,58,R,4,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0
2022,228723,201,14.0000,29,3, 1,R,18208,R,13991,R,4217,R,39,R,36,R,3,R,2622,R,1962,R,660,R,381,R,273,R,108,R,3869,R,2904,R,965,R,6,R,3,R,3,R,7833,R,6211,R,1622,R,692,R,520,R,172,R,88,R,73,R,15,R,2678,R,2009,R,669
2022,228723,202,14.0000,99,3, 2,R,14573,R,11252,R,3321,R,36,R,33,R,3,R,2444,R,1834,R,610,R,338,R,244,R,94,R,3658,R,2752,R,906,R,6,R,3,R,3,R,7074,R,5614,R,1460,R,647,R,490,R,157,R,59,R,50,R,9,R,311,R,232,R,79
2022,228723,203,14.0000,99,3, 3,R,14573,R,11252,R,3321,R,36,R,33,R,3,R,2444,R,1834,R,610,R,338,R,244,R,94,R,3658,R,2752,R,906,R,6,R,3,R,3,R,7074,R,5614,R,1460,R,647,R,490,R,157,R,59,R,50,R,9,R,311,R,232,R,79
2022,228723,204,14.0000,99,3, 4,R,4851,R,3794,R,1057,R,12,R,11,R,1,R,997,R,756,R,241,R,137,R,101,R,36,R,1174,R,876,R,298,R,2,R,1,R,1,R,2185,R,1779,R,406,R,235,R,177,R,58,R,25,R,20,R,5,R,84,R,73,R,11
2022,228723,205,14.0000,99,3, 5,R,9722,R,7458,R,2264,R,24,R,22,R,2,R,1447,R,1078,R,369,R,201,R,143,R,58,R,2484,R,1876,R,608,R,4,R,2,R,2,R,4889,R,3835,R,1054,R,412,R,313,R,99,R,34,R,30,R,4,R,227,R,159,R,68
2022,228723,212,14.0000,99,3,12,R,3635,R,2739,R,896,R,3,R,3,R,0,R,178,R,128,R,50,R,43,R,29,R,14,R,211,R,152,R,59,R,0,R,0,R,0,R,759,R,597,R,162,R,45,R,30,R,15,R,29,R,23,R,6,R,2367,R,1777,R,590
2022,228723,219,14.0000,99,3,19,R,216,R,173,R,43,R,1,R,1,R,0,R,25,R,19,R,6,R,3,R,3,R,0,R,59,R,50,R,9,R,0,R,0,R,0,R,105,R,82,R,23,R,6,R,6,R,0,R,3,R,3,R,0,R,14,R,9,R,5
2022,228723,220,14.0000,99,3,20,R,9506,R,7285,R,2221,R,23,R,21,R,2,R,1422,R,1059,R,363,R,198,R,140,R,58,R,2425,R,1826,R,599,R,4,R,2,R,2,R,4784,R,3753,R,1031,R,406,R,307,R,99,R,31,R,27,R,4,R,213,R,150,R,63
2022,228723,221,14.0000,14,1,21,R,16020,R,12303,R,3717,R,36,R,33,R,3,R,2360,R,1769,R,591,R,323,R,231,R,92,R,3380,R,2545,R,835,R,4,R,1,R,3,R,6893,R,5442,R,1451,R,619,R,467,R,152,R,70,R,59,R,11,R,2335,R,1756,R,579
2022,228723,222,14.0000, 8,1,22,R,13111,R,10109,R,3002,R,33,R,30,R,3,R,2241,R,1685,R,556,R,293,R,210,R,83,R,3237,R,2441,R,796,R,4,R,1,R,3,R,6371,R,5033,R,1338,R,586,R,445,R,141,R,53,R,45,R,8,R,293,R,219,R,74
2022,228723,223,14.0000, 6,1,23,R,13111,R,10109,R,3002,R,33,R,30,R,3,R,2241,R,1685,R,556,R,293,R,210,R,83,R,3237,R,2441,R,796,R,4,R,1,R,3,R,6371,R,5033,R,1338,R,586,R,445,R,141,R,53,R,45,R,8,R,293,R,219,R,74
2022,228723,224,14.0000, 1,1,24,R,4431,R,3447,R,984,R,12,R,11,R,1,R,935,R,708,R,227,R,119,R,86,R,33,R,1062,R,791,R,271,R,2,R,1,R,1,R,1986,R,1604,R,382,R,211,R,157,R,54,R,22,R,18,R,4,R,82,R,71,R,11
2022,228723,225,14.0000,99,1,25,R,8680,R,6662,R,2018,R,21,R,19,R,2,R,1306,R,977,R,329,R,174,R,124,R,50,R,2175,R,1650,R,525,R,2,R,0,R,2,R,4385,R,3429,R,956,R,375,R,288,R,87,R,31,R,27,R,4,R,211,R,148,R,63
2022,228723,232,14.0000,11,1,32,R,2909,R,2194,R,715,R,3,R,3,R,0,R,119,R,84,R,35,R,30,R,21,R,9,R,143,R,104,R,39,R,0,R,0,R,0,R,522,R,409,R,113,R,33,R,22,R,11,R,17,R,14,R,3,R,2042,R,1537,R,505
2022,228723,239,14.0000, 2,1,39,R,197,R,158,R,39,R,1,R,1,R,0,R,23,R,18,R,5,R,3,R,3,R,0,R,51,R,44,R,7,R,0,R,0,R,0,R,96,R,74,R,22,R,6,R,6,R,0,R,3,R,3,R,0,R,14,R,9,R,5
2022,228723,240,14.0000, 3,1,40,R,8483,R,6504,R,1979,R,20,R,18,R,2,R,1283,R,959,R,324,R,171,R,121,R,50,R,2124,R,1606,R,518,R,2,R,0,R,2,R,4289,R,3355,R,934,R,369,R,282,R,87,R,28,R,24,R,4,R,197,R,139,R,58
2022,228723,241,14.0000,28,2,41,R,2188,R,1688,R,500,R,3,R,3,R,0,R,262,R,193,R,69,R,58,R,42,R,16,R,489,R,359,R,130,R,2,R,2,R,0,R,940,R,769,R,171,R,73,R,53,R,20,R,18,R,14,R,4,R,343,R,253,R,90
2022,228723,242,14.0000,22,2,42,R,1462,R,1143,R,319,R,3,R,3,R,0,R,203,R,149,R,54,R,45,R,34,R,11,R,421,R,311,R,110,R,2,R,2,R,0,R,703,R,581,R,122,R,61,R,45,R,16,R,6,R,5,R,1,R,18,R,13,R,5
2022,228723,243,14.0000,20,2,43,R,1462,R,1143,R,319,R,3,R,3,R,0,R,203,R,149,R,54,R,45,R,34,R,11,R,421,R,311,R,110,R,2,R,2,R,0,R,703,R,581,R,122,R,61,R,45,R,16,R,6,R,5,R,1,R,18,R,13,R,5
2022,228723,244,14.0000,15,2,44,R,420,R,347,R,73,R,0,R,0,R,0,R,62,R,48,R,14,R,18,R,15,R,3,R,112,R,85,R,27,R,0,R,0,R,0,R,199,R,175,R,24,R,24,R,20,R,4,R,3,R,2,R,1,R,2,R,2,R,0
2022,228723,245,14.0000,99,2,45,R,1042,R,796,R,246,R,3,R,3,R,0,R,141,R,101,R,40,R,27,R,19,R,8,R,309,R,226,R,83,R,2,R,2,R,0,R,504,R,406,R,98,R,37,R,25,R,12,R,3,R,3,R,0,R,16,R,11,R,5
2022,228723,252,14.0000,25,2,52,R,726,R,545,R,181,R,0,R,0,R,0,R,59,R,44,R,15,R,13,R,8,R,5,R,68,R,48,R,20,R,0,R,0,R,0,R,237,R,188,R,49,R,12,R,8,R,4,R,12,R,9,R,3,R,325,R,240,R,85
2022,228723,259,14.0000,16,2,59,R,19,R,15,R,4,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,8,R,6,R,2,R,0,R,0,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,228723,260,14.0000,17,2,60,R,1023,R,781,R,242,R,3,R,3,R,0,R,139,R,100,R,39,R,27,R,19,R,8,R,301,R,220,R,81,R,2,R,2,R,0,R,495,R,398,R,97,R,37,R,25,R,12,R,3,R,3,R,0,R,16,R,11,R,5
2022,228723,301,26.0000,29,3, 1,R,7027,R,2360,R,4667,R,11,R,2,R,9,R,1095,R,434,R,661,R,210,R,63,R,147,R,1928,R,620,R,1308,R,2,R,2,R,0,R,3183,R,1034,R,2149,R,245,R,74,R,171,R,24,R,6,R,18,R,329,R,125,R,204
