year,UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   ,F1MHOP,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
1819,126775,R,128711442,R,367891951,R,216683367,R,584575318,R,713286760,R,61040822,R,8730000,R,43676644,R,52406644,R,293001530,R,326080884,R,619082414,R,671489058,R,173907201,R,236820066,R,17211810,R,6384122,R,-331484675,R,-71068677,R,38367494,R,0,R,503652511,R,94584787,R,63511483,R,700116275,R,258519215,R,266667,R,2373841,R,308501612,R,238474446,R,70027166,R,-140704288,R,-391555,R,-71068677,R,135713871,R,49550267,R,20696056,R,12708632,R,0,R,12708632,R,27452897,R,0,R,0,R,0,R,6957532,R,253079255,R,0,R,3098546,R,0,R,5189283,R,0,R,0,R,20948933,R,7298576,R,2206020,R,38741358,R,291820613,R,7260333,R,9418666,R,2000,R,0,R,16680999,R,308501612,R,103595137,R,50671568,R,68228001,R,24304084,R,1502629,R,699138,R,26247797,R,10311281,R,11220040,R,4013998,R,30545526,R,13149399,R,888763,R,37273657,R,9154955,R,0,Z,0,R,0,Z,0,R,-41027104,R,0,R,238474446,R,112304423,R,12697322,R,22077516,R,20709705,R,9949661,R,60735819,1 ,R,-44201317,R,293120451,R,172467934,R,46222839,R,-113132,R,12199057,R,1439267,R,635529,R,3489246,R,184488,R,1809097,R,0,R,8500526,R,26737895,R,40721252,R,38870131,R,962358,R,39832489,R,888763,1 ,R,258134462,R,251645349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,129020,R,1176739003,R,2827397585,R,1952865507,R,4780263092,R,5957002095,R,769716693,R,174912281,R,404857110,R,579769391,R,2284149500,R,4277136913,R,6561286413,R,7141055804,R,606980740,R,2465937059,R,208990174,R,15066545,R,-3711311534,R,-1021317756,R,33646556,R,451058906,R,3805100970,R,757602915,R,303280032,R,5350689379,R,2188827380,R,21641874,R,0,R,2550426173,R,2605992801,R,-55566628,R,-934725816,R,-31025312,R,-1021317756,R,417331673,R,178597478,R,30678713,R,40078655,R,420942,R,39657713,R,211080161,R,449046377,R,21909296,R,127780907,R,128747050,R,1605250310,R,0,R,607743202,R,0,R,33136672,R,9085022,R,0,R,34299721,R,13197595,R,76189193,R,773651405,R,2378901715,R,167405000,R,3906863,R,212595,R,0,R,171524458,R,2550426173,R,601754152,R,323409668,R,181631401,R,72671832,R,120051038,R,41579501,R,181059623,R,76776210,R,47887699,R,23751749,R,169525208,R,78101124,R,11049908,R,310050859,R,92649113,R,433139477,R,143812180,R,170455413,R,95350442,R,379388023,R,0,R,2605992801,R,948101819,R,618410276,R,193906026,R,193819414,R,80078357,R,571676909,1 ,R,239848353,R,1887748174,R,306440247,R,574771068,R,139527615,R,2329996254,R,294542517,R,194528262,R,32010057,R,5408928,R,9123492,R,0,R,17254458,R,203835882,R,267632817,R,248756072,R,7826837,R,256582909,R,11049908,1 ,R,423165900,R,450029251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,133951,R,515026575,R,856424995,R,153174590,R,1009599585,R,1524626160,R,130242150,R,8024059,R,67706352,R,75730411,R,135713445,R,608026965,R,743740410,R,819470821,R,76413483,R,842120403,R,43262196,R,0,R,-126398593,R,758984006,R,30689426,R,48747219,R,1179224360,R,282993039,R,92072262,R,1633726306,R,651313895,R,446664,R,0,R,1092712460,R,1084144779,R,8567681,R,750569216,R,-152891,R,758984006,R,279923164,R,99409008,R,5819615,R,20986611,R,2559050,R,18427561,R,115241636,R,0,R,1285236,R,0,R,26310800,R,548976070,R,0,R,322359500,R,0,R,105553589,R,0,R,0,R,24588509,R,16991839,R,69509670,R,539003107,R,1087979177,R,0,R,4733283,R,0,R,0,R,4733283,R,1092712460,R,332936920,R,227361649,R,160690983,R,79377267,R,12535444,R,6120138,R,125836399,R,68715268,R,84975099,R,43090976,R,116513413,R,43700455,R,115229201,R,77347858,R,27989246,R,0,R,0,R,0,R,0,R,58079462,R,0,R,1084144779,R,496354999,R,169780903,R,65105628,R,48795302,R,6485304,R,297622643,1 ,R,43542080,R,240025668,R,20721292,R,124708483,R,13659866,R,271175000,R,5569291,R,5533667,R,105553589,R,19012692,R,56150307,R,0,R,29014362,R,81628371,R,291359321,R,176130120,R,0,R,176130120,R,115229201,1 ,R,251336606,R,216382258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,134097,R,800831952,R,1742637996,R,474543116,R,2217181112,R,3018013064,R,145983642,R,16875095,R,195079326,R,211954421,R,228663020,R,564581751,R,793244771,R,1005199192,R,56472301,R,1793176365,R,381674699,R,0,R,-72525851,R,2102325213,R,94817999,R,152831533,R,2157604236,R,613141929,R,118213041,R,3136608738,R,1105614712,R,0,R,0,R,1436697131,R,1347733619,R,88963512,R,2013361701,R,0,R,2102325213,R,216991037,R,168001725,R,22164415,R,15148994,R,509354,R,14639640,R,179845909,R,0,R,0,R,0,R,7136966,R,609289046,R,0,R,498951337,R,0,R,49745524,R,105812406,R,0,R,80703179,R,35131720,R,2873734,R,773217900,R,1382506946,R,49823967,R,4366218,R,0,R,0,R,54190185,R,1436697131,R,453640983,R,276587050,R,200161932,R,82984719,R,39647763,R,17946441,R,131301348,R,63180192,R,63086819,R,27337126,R,88239070,R,39114956,R,117664223,R,184234760,R,57847596,R,0,R,0,R,0,R,0,R,69756721,R,0,R,1347733619,R,564998080,R,203072265,R,83790154,R,85376360,R,10376573,R,400120187,1 ,R,49428280,R,293670768,R,26595301,R,140820642,R,8859000,R,174101000,R,29877000,R,5163000,R,47563605,R,2360536,R,104929487,R,0,R,7090571,R,136950119,R,298894318,R,181230095,R,0,R,181230095,R,117664223,1 ,R,681369753,R,704105609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,134130,R,1904336000,R,1882135000,R,490203000,R,2372338000,R,4276674000,R,335222000,R,10604000,R,459242000,R,469846000,R,156301000,R,1804440000,R,1960741000,R,2430587000,R,277191000,R,1883887000,R,283398000,R,0,R,-263167000,R,1904118000,R,12467000,R,134561000,R,3012083000,R,1024488000,R,120860000,R,4304459000,R,2371293000,R,0,R,86879000,R,3383870000,R,3227389000,R,156481000,R,1747637000,R,0,R,1904118000,R,373299000,R,497867000,R,43811000,R,899539000,R,6059000,R,893480000,R,131381000,R,0,R,55886000,R,0,R,5513000,R,2007296000,R,0,R,785283000,R,0,R,51312000,R,170927000,R,0,R,184502000,R,82302000,R,3420000,R,1277746000,R,3285042000,R,73379000,R,25449000,R,0,R,0,R,98828000,R,3383870000,R,816823000,R,548673000,R,760304000,R,375302000,R,790955000,R,505672000,R,224428000,R,118720000,R,49231000,R,25903000,R,191119000,R,112870000,R,166846000,R,140683000,R,48893000,R,0,R,0,R,0,R,0,R,87000000,R,0,R,3227389000,R,1736033000,R,497205000,R,130648000,R,143105000,R,6124000,R,714274000,1 ,R,107296000,R,644118000,R,60653000,R,309874000,R,51272000,R,1043548000,R,216538000,R,16164000,R,49608000,R,3687000,R,172938000,R,0,R,99504000,R,55994000,R,381731000,R,214885000,R,0,R,214885000,R,166846000,1 ,R,1727400000,R,1818319000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,137351,R,793450860,R,950588161,R,263740138,R,1214328299,R,2007779159,R,160167230,R,11986895,R,125176091,R,137162986,R,191606298,R,823447588,R,1015053886,R,1152216872,R,222914952,R,807485275,R,192180238,Z,0,R,-206850948,R,792814565,R,14131060,R,61759506,R,1212932573,R,248259545,R,163586331,R,1700669015,R,745085445,R,1173750,R,173785089,R,1408248864,R,1395022424,R,13226440,R,776139759,R,3448366,R,792814565,R,237577192,R,206981153,R,27353908,R,178535836,Z,0,R,178535836,R,139306259,Z,0,Z,0,Z,0,R,11447352,R,801201700,Z,0,R,379167490,Z,0,R,63734792,R,65053481,Z,0,R,23519675,R,38071555,R,2618007,R,572165000,R,1373366700,R,18438426,R,16443738,R,0,R,0,R,34882164,R,1408248864,R,389791070,R,268728240,R,344496945,R,143198358,R,16235628,R,9469395,R,138474901,R,72543765,R,52642040,R,28093163,R,99318147,R,51779601,R,84032222,R,172773338,R,52925451,Z,0,Z,0,Z,0,Z,0,R,97258133,R,72850324,R,1395022424,R,699588297,R,167110742,R,58352455,R,61304929,R,11336688,R,397329313,1 ,R,52310624,R,300593315,R,26141634,R,151142358,R,20571705,R,398586193,R,80262555,R,9024872,R,60151688,R,7359213,R,66449828,R,593810,R,13502616,R,64882398,R,212939553,R,128907331,Z,0,R,128907331,R,84032222,1 ,R,444449919,R,480069517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,139755,R,542651319,R,2036562119,R,99192145,R,2135754264,R,2678405583,R,201927835,R,62513289,R,128998019,R,191511308,R,456585559,R,1132855707,R,1589441266,R,1780952574,R,87570926,R,1551459418,R,30214850,R,70991897,R,-640856247,R,1011809918,R,60594235,R,178102810,R,2205476226,R,780543452,R,59050094,R,3283766817,R,1271894716,R,24690018,Z,0,R,1950238156,R,1804203432,R,146034724,R,865775194,R,0,R,1011809918,R,382718891,R,662701509,R,14385091,R,254562555,R,0,R,254562555,R,121806561,R,0,R,69950445,R,0,R,21616143,R,1527741195,R,0,R,318443910,Z,0,R,12624220,R,0,R,0,R,2561674,R,29256800,R,2738279,R,365624883,R,1893366078,R,0,R,56461678,R,410400,R,0,R,56872078,R,1950238156,R,377181758,R,212816356,R,939843552,R,429637730,R,83941998,R,39490656,R,73196772,R,34763777,R,57103197,R,17055933,R,107717816,R,64420255,R,19032957,R,109576652,R,21856629,R,0,R,0,R,0,R,0,R,36608730,R,0,R,1804203432,R,820041336,R,240647282,R,206304706,R,98036555,R,23406264,R,415767289,1 ,R,7227196,R,450998415,R,13496204,R,123459934,R,29377985,R,659849732,R,74074722,R,78467901,R,11425574,R,631203,R,0,R,29962494,Z,0,R,30827335,R,72846606,R,53813649,Z,0,R,53813649,R,19032957,1 ,R,2091110000,R,2169005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,139959,R,449120250,R,1924322522,R,216010104,R,2140332626,R,2589452876,R,277119185,R,8834350,R,146525542,R,155359892,R,224196235,R,1763433626,R,1987629861,R,2142989753,R,151210375,R,1681666344,R,138002868,R,64898053,R,-1312195332,R,572371933,R,115449724,R,100924461,R,2256911392,R,843498054,R,64684211,R,3381467842,R,1510237751,R,0,R,53092431,R,1752752082,R,1679824340,R,72927742,R,499444191,R,0,R,572371933,R,463556210,R,161415493,R,49680647,R,88282374,R,6072964,R,82209410,R,211347294,R,0,R,106682801,R,0,R,13131944,R,1094096763,R,0,R,504630780,R,0,R,33158283,R,8990264,R,0,R,55458690,R,14241746,R,690331,R,617170094,R,1711266857,R,0,R,40631467,R,853758,R,0,R,41485225,R,1752752082,R,396821007,R,228154631,R,460871801,R,234592910,R,209957612,R,98420520,R,157862228,R,62389976,R,47350950,R,20896088,R,133740166,R,56208717,R,44951050,R,203633831,R,80336292,Z,0,Z,0,Z,0,Z,0,R,24635695,R,0,R,1679824340,R,780999134,R,288288149,R,149950702,R,91905046,R,12555380,R,356125929,1 ,R,-20772395,R,687086041,R,30092209,R,164631264,R,45408091,R,1060918096,R,121118166,R,112487921,R,31576176,R,5543061,R,1951686,Z,0,R,22476966,R,132095464,R,193643353,R,148692303,R,0,R,148692303,R,44951050,1 ,R,1274343434,R,1343986962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,145600,R,765329438,R,1200788788,R,1064047975,R,2264836763,R,3030166201,R,44436961,R,37404387,R,460052401,R,497456788,R,503944808,R,696646917,R,1200591725,R,1698048513,R,195824388,R,859917973,R,163008953,R,14570235,R,143233100,R,1180730261,R,64826430,R,293379312,R,1865784329,R,685841619,R,87331334,R,2997163024,R,1643474985,R,0,R,0,R,3015139587,R,2892102766,R,123036821,R,1024081143,R,33612297,R,1180730261,R,374735659,R,251139889,R,18588844,R,47109402,R,2643647,R,44465755,R,137417898,R,800546582,R,172318658,R,5868424,R,251926153,R,2059651509,R,0,R,230601315,R,0,R,52998288,R,46570292,R,0,R,27081204,R,38735383,R,552659620,R,948646102,R,3008297611,R,6752126,R,89300,R,550,R,0,R,6841976,R,3015139587,R,848575678,R,421095558,R,298113101,R,135132531,R,233001734,R,91511244,R,207325603,R,91522900,R,66151152,R,28315239,R,76686311,R,31192723,R,2415546,R,139493496,R,24679121,R,1016407575,R,339620169,R,3932570,R,0,R,0,R,0,R,2892102766,R,1163069485,R,651935792,R,126203389,R,94464481,R,24535569,R,831894050,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,52180791,R,914424,R,86386101,R,0,R,5652444,R,23108616,R,168242376,R,165812504,R,14326,R,165826830,R,2415546,1 ,R,319252580,R,367788661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,145637,R,686054869,R,2060747646,R,1713684578,R,3774432224,R,4460487093,R,42871539,R,72154435,R,413982220,R,486136655,R,879055896,R,680708722,R,1559764618,R,2045901273,R,211904127,R,1592289585,R,411292653,R,86322798,R,155648196,R,2245553232,R,71917624,R,453988493,R,2751942139,R,1471084675,R,247896225,R,4996829156,R,2592549511,R,0,R,0,R,2847686273,R,2617713864,R,229972409,R,1959345746,R,56235077,R,2245553232,R,794891907,R,453904229,R,47813452,R,91005693,R,12459664,R,78546029,R,281890431,R,0,R,161181810,R,5801938,R,22106757,R,1858596217,R,0,R,261754747,R,0,R,41523951,R,37881895,R,0,R,155585678,R,59020583,R,424518427,R,980285281,R,2838881498,R,4955026,R,3652607,R,197142,R,0,R,8804775,R,2847686273,R,771622133,R,353658013,R,605523078,R,217252184,R,216192844,R,97524317,R,379268864,R,146290339,R,164290611,R,59752055,R,87205223,R,34378739,R,52844885,R,333066545,R,77305570,R,9885,R,0,R,7689796,R,1335180,R,0,R,0,R,2617713864,R,987496397,R,637780725,R,194298123,R,142832477,R,36181476,R,619124666,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,39651417,R,7916341,R,151933397,R,0,R,29092283,R,71973557,R,300566995,R,244217549,R,3504561,R,247722110,R,52844885,1 ,R,1578168669,R,1772257725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,151351,R,364189223,R,1657479006,R,1209199062,R,2866678068,R,3230867291,R,42826895,R,91054230,R,172766401,R,263820631,R,578324246,R,225422053,R,803746299,R,1067566930,R,14403781,R,1347141435,R,130850822,R,22744719,R,690986499,R,2191723475,R,91605087,R,177115730,R,2365866472,R,483816525,R,131349390,R,3249753204,R,1322054817,R,877538,Z,0,R,1667367193,R,1737408783,R,-70041590,R,2154227676,R,107537389,R,2191723475,R,745420809,R,115682409,R,3797839,R,29291063,R,926754,R,28364309,R,268166427,R,0,R,4988255,R,0,R,52737884,R,1220084686,R,0,R,230505655,R,0,R,31950880,R,0,R,0,R,81787339,R,76373809,R,1660082,R,422277765,R,1642362451,R,13128703,R,11823412,R,52627,R,0,R,25004742,R,1667367193,R,669278652,R,363402224,R,124886300,R,49880359,R,37198593,R,18041100,R,209016225,R,100636948,R,64762549,R,34976478,R,167296802,R,82372235,R,68438831,R,341070452,R,125114472,R,0,R,0,R,0,R,0,R,55460379,R,9770056,R,1737408783,R,784193872,R,264114720,R,105394424,R,80617634,R,20266116,R,482822017,1 ,R,6792101,R,38265598,R,8207007,R,10273512,R,13797117,R,126752712,R,6196774,R,26707528,R,30141447,R,1818160,R,0,R,0,R,56269202,R,211450760,R,299679569,R,203353559,R,27887179,R,231240738,R,68438831,1 ,R,1154031988,R,1172818454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,163286,R,835493600,R,1883463839,R,425600851,R,2309064690,R,3144558290,R,196810562,R,30883148,R,292378466,R,323261614,R,278299790,R,487541843,R,765841633,R,1089103247,R,164161148,R,1689842847,R,93492238,R,14897442,R,289871930,R,2088104457,R,52600080,R,141826153,R,2888342073,R,718946978,R,162221475,R,3963936759,R,1846832083,Z,0,R,6000,R,2124092981,R,2043347389,R,80745592,R,2007358865,R,0,R,2088104457,R,541121255,R,362654892,R,50154940,R,116928420,R,4541553,R,112386867,R,283761318,Z,0,R,33549203,R,0,R,38534798,R,1426704826,Z,0,R,532483695,Z,0,R,27356496,Z,0,Z,0,R,27486152,R,28468338,R,0,R,615794681,R,2042499507,R,56093413,R,25228965,R,271096,R,0,R,81593474,R,2124092981,R,535994795,R,344867562,R,483330489,R,242289608,R,95064740,R,50022855,R,209702647,R,110934292,R,59810420,R,31234248,R,147777201,R,85241663,R,30824029,R,308817530,R,113377772,Z,0,Z,0,Z,0,Z,0,R,172025538,R,0,R,2043347389,R,977968000,R,302996671,R,117968886,R,128368375,R,8854804,R,507190653,1 ,R,82487337,R,436964022,R,42246511,R,180576248,R,32166055,Z,0,Z,0,Z,0,R,27356496,R,6776456,R,671145,R,236688,R,11458392,R,98423435,R,144922612,R,109394701,R,4703882,R,114098583,R,30824029,1 ,R,619989523,R,691269418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,166629,R,289548000,R,2087111515,R,435021485,R,2522133000,R,2811681000,R,51662000,R,131042230,R,164376770,R,295419000,R,992436928,R,44826072,R,1037263000,R,1332682000,Z,0,R,1077738000,R,80225000,R,4024000,R,368674000,R,1530661000,R,60357955,Z,0,R,2921160572,R,371508300,R,158372784,R,3511399611,R,1424288095,Z,0,Z,0,R,1349381802,R,1307214004,R,42167798,R,1488492000,R,1202,R,1530661000,R,411230924,R,97177271,R,22559515,R,43908562,R,150252,R,43758310,R,279544656,Z,0,R,10794565,Z,0,R,16439296,R,881654789,R,7004233,R,371780479,Z,0,R,26622014,Z,0,Z,0,R,17699805,R,38180991,R,0,R,461287522,R,1342942311,R,4729243,R,1710248,Z,0,R,0,R,6439491,R,1349381802,R,536999370,R,266704519,R,151920765,R,57778290,R,30908174,R,14139853,R,93483428,R,39581195,R,78928256,R,34570076,R,104393653,R,48745683,R,16580751,R,283627052,R,87879920,Z,0,Z,0,Z,0,Z,0,R,10372555,R,0,R,1307214004,R,549399536,R,186892717,R,99640741,R,117085572,R,40706032,R,313489406,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,26091549,R,1336116,R,2121809,Z,0,R,5270399,R,133389000,R,168208873,R,151628122,Z,0,R,151628122,R,16580751,1 ,R,336662978,R,362596641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,170976,R,2813496000,R,5970509000,R,13148100000,R,19118609000,R,21932105000,R,371574000,R,141612000,R,1363426000,R,1505038000,R,2244219000,R,3676136000,R,5920355000,R,7425393000,R,520023000,R,3567435000,R,5074173000,R,2274455000,R,3442200000,R,14358263000,R,287594000,R,254115000,R,8966578000,R,2846857000,R,369145000,R,12724289000,R,6753780000,R,0,R,0,R,9347729000,R,8818688000,R,529041000,R,13829222000,R,0,R,14358263000,R,1199859000,R,999330000,R,12877000,R,241797000,R,0,R,241797000,R,356995000,R,4845098000,R,141208000,R,0,R,2530000,R,7799694000,R,0,R,320785000,R,0,R,26067000,R,0,R,0,R,175732000,R,797605000,R,6961000,R,1327150000,R,9126844000,R,0,R,28299000,R,174791000,R,17795000,R,220885000,R,9347729000,R,1240737000,R,660139000,R,955414000,R,427910000,R,199638000,R,98290000,R,483584000,R,189201000,R,126530000,R,63398000,R,254511000,R,133393000,R,152015000,R,510965000,R,248770000,R,4658318000,R,2331336000,R,0,R,0,R,236976000,R,0,R,8818688000,R,4152437000,R,1336821000,R,317961000,R,549066000,R,80373000,R,2382030000,1 ,R,-8161000,R,-2918000,R,3215000,R,2967000,R,245137000,R,3114055000,R,444181000,R,349612000,R,26067000,R,35849000,R,8000,R,0,R,121869000,R,386923000,R,570716000,R,394475000,R,24226000,R,418701000,R,152015000,1 ,R,11733013000,R,12273834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,171100,R,739090700,R,2300670792,R,3982499578,R,6283170370,R,7022261070,R,163228379,R,227402643,R,532067624,R,759470267,R,1806109050,R,1714662467,R,3520771517,R,4280241784,R,423685555,R,1511083363,R,893576480,R,762990733,R,-686088466,R,2481562110,R,48111033,Z,0,R,3708751212,R,976615790,R,490803581,R,5224281616,R,2374656323,R,9747417,R,2632291,R,2871091461,R,2724618453,R,146473008,R,2335089102,R,0,R,2481562110,R,867904832,R,380965742,R,16935918,R,85318575,R,8808315,R,76510260,R,411631972,Z,0,R,282912433,Z,0,R,1021763,R,2046691235,Z,0,R,286274200,Z,0,R,44996363,Z,0,Z,0,R,60745830,R,246961447,R,66279310,R,705257150,R,2751948385,Z,0,R,75216248,R,43926828,R,0,R,119143076,R,2871091461,R,805769161,R,488210264,R,469370923,R,209028224,R,353459514,R,130533625,R,174193240,R,69730386,R,64890240,R,32037088,R,194888340,R,91450079,R,73430380,R,498401745,R,210740548,Z,0,Z,0,Z,0,Z,0,R,90214910,R,0,R,2724618453,R,1231730214,R,440552195,R,135552159,R,178729102,R,62787852,R,675266931,1 ,R,42197,R,3246392,R,0,R,0,R,87589000,R,1647335000,R,404695000,R,114913672,R,44996363,R,30307761,R,32975608,Z,0,R,20881139,R,119012801,R,248173672,R,148441437,R,26301855,R,174743292,R,73430380,1 ,R,3306596912,R,3434142559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,174066,R,1037214070,R,2302229724,R,2639410049,R,4941639773,R,5978853843,R,618869555,R,320118552,R,526228955,R,846347507,R,1293363295,R,333342429,R,1626705724,R,2473053231,R,1008147279,R,1319314147,R,963572431,R,242869522,R,590766788,R,3116522888,R,173752187,R,419892067,R,3930858504,R,974373937,R,169770503,R,5668647198,R,2967082184,R,22459234,R,155272016,R,3491820495,R,3201060536,R,290759959,R,2825762929,R,0,R,3116522888,R,702557558,R,472152537,R,68981734,R,419288803,R,11960244,R,407328559,R,401802464,R,0,R,143519889,R,0,R,1916441,R,2210219426,R,17882683,R,582537143,R,0,R,36950387,R,84748730,R,69617027,R,205945622,R,140354671,R,8223245,R,1146259508,R,3356478934,R,80445722,R,21573930,R,2771282,R,30550627,R,135341561,R,3491820495,R,795002202,R,476572158,R,886948175,R,370954017,R,285182745,R,129895393,R,495439152,R,256496062,R,140685224,R,70940757,R,300763256,R,153443652,R,46244500,R,400675191,R,79306370,R,0,R,0,R,0,R,0,R,-149879909,R,0,R,3201060536,R,1537608409,R,260626792,R,228716372,R,191176008,R,50601952,R,932331003,1 ,R,-263855944,R,209393299,R,1001539106,R,612919187,R,4794603,R,40283394,R,486292,R,5315824,R,29761604,R,22881602,R,42668629,R,16950,R,68108503,R,140524200,R,303961488,R,249760825,R,7956163,R,257716988,R,46244500,1 ,R,3500753156,R,3714675514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
