year,UNITID,SISCAT,FACSTAT,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2019,110635,426,42,6,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1
2019,110635,430,43,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,110635,435,43,5,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110635,440,44,0,R,233,R,92,R,141,R,0,R,0,R,0,R,55,R,16,R,39,R,8,R,2,R,6,R,11,R,3,R,8,R,0,R,0,R,0,R,136,R,62,R,74,R,2,R,1,R,1,R,9,R,3,R,6,R,12,R,5,R,7
2019,110635,441,44,1,R,33,R,17,R,16,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,25,R,14,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1
2019,110635,442,44,2,R,20,R,9,R,11,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,5,R,7,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,R,1,Z,0
2019,110635,443,44,3,R,40,R,15,R,25,Z,0,Z,0,Z,0,R,15,R,5,R,10,R,1,Z,0,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,17,R,7,R,10,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,2,R,1,R,1
2019,110635,444,44,4,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2019,110635,445,44,5,R,136,R,49,R,87,Z,0,Z,0,Z,0,R,33,R,8,R,25,R,5,R,1,R,4,R,8,R,1,R,7,Z,0,Z,0,Z,0,R,80,R,36,R,44,R,1,R,1,Z,0,R,3,R,1,R,2,R,6,R,1,R,5
2019,110635,446,44,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110635,500,50,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0
2019,110644,  1, 0,0,R,2593,R,1504,R,1089,R,7,R,1,R,6,R,491,R,271,R,220,R,54,R,19,R,35,R,156,R,78,R,78,Z,0,Z,0,Z,0,R,1639,R,986,R,653,R,19,R,9,R,10,R,115,R,72,R,43,R,112,R,68,R,44
2019,110644,100,10,0,R,2591,R,1504,R,1087,R,7,R,1,R,6,R,491,R,271,R,220,R,54,R,19,R,35,R,154,R,78,R,76,Z,0,Z,0,Z,0,R,1639,R,986,R,653,R,19,R,9,R,10,R,115,R,72,R,43,R,112,R,68,R,44
2019,110644,101,10,1,R,1218,R,814,R,404,R,6,R,1,R,5,R,225,R,151,R,74,R,15,R,6,R,9,R,55,R,35,R,20,Z,0,Z,0,Z,0,R,869,R,589,R,280,R,4,R,2,R,2,R,35,R,26,R,9,R,9,R,4,R,5
2019,110644,102,10,2,R,497,R,269,R,228,Z,0,Z,0,Z,0,R,123,R,59,R,64,R,15,R,5,R,10,R,38,R,21,R,17,Z,0,Z,0,Z,0,R,274,R,153,R,121,R,4,R,1,R,3,R,29,R,18,R,11,R,14,R,12,R,2
2019,110644,103,10,3,R,613,R,305,R,308,R,1,Z,0,R,1,R,125,R,57,R,68,R,19,R,6,R,13,R,47,R,19,R,28,Z,0,Z,0,Z,0,R,307,R,152,R,155,R,9,R,5,R,4,R,33,R,18,R,15,R,72,R,48,R,24
2019,110644,105,10,5,R,263,R,116,R,147,Z,0,Z,0,Z,0,R,18,R,4,R,14,R,5,R,2,R,3,R,14,R,3,R,11,Z,0,Z,0,Z,0,R,189,R,92,R,97,R,2,R,1,R,1,R,18,R,10,R,8,R,17,R,4,R,13
2019,110644,200,20,0,R,1262,R,809,R,453,R,5,R,1,R,4,R,210,R,127,R,83,R,24,R,10,R,14,R,70,R,41,R,29,R,0,R,0,R,0,R,873,R,577,R,296,R,4,R,1,R,3,R,58,R,41,R,17,R,18,R,11,R,7
2019,110644,201,20,1,R,936,R,631,R,305,R,5,R,1,R,4,R,149,R,97,R,52,R,13,R,6,R,7,R,42,R,25,R,17,Z,0,Z,0,Z,0,R,684,R,473,R,211,R,2,R,1,R,1,R,33,R,25,R,8,R,8,R,3,R,5
2019,110644,202,20,2,R,312,R,172,R,140,Z,0,Z,0,Z,0,R,60,R,30,R,30,R,11,R,4,R,7,R,27,R,16,R,11,Z,0,Z,0,Z,0,R,178,R,98,R,80,R,2,Z,0,R,2,R,24,R,16,R,8,R,10,R,8,R,2
2019,110644,205,20,5,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,11,R,6,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2019,110644,300,30,0,R,337,R,177,R,160,R,1,R,0,R,1,R,42,R,26,R,16,R,15,R,5,R,10,R,36,R,15,R,21,R,0,R,0,R,0,R,173,R,90,R,83,R,6,R,4,R,2,R,21,R,10,R,11,R,43,R,27,R,16
2019,110644,301,30,1,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110644,303,30,3,R,301,R,161,R,140,R,1,Z,0,R,1,R,39,R,23,R,16,R,11,R,4,R,7,R,34,R,15,R,19,Z,0,Z,0,Z,0,R,152,R,81,R,71,R,5,R,3,R,2,R,19,R,9,R,10,R,40,R,26,R,14
2019,110644,305,30,5,R,30,R,12,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,20,R,8,R,12,R,1,R,1,Z,0,R,2,R,1,R,1,R,3,R,1,R,2
2019,110644,400,40,0,R,992,R,518,R,474,R,1,R,0,R,1,R,239,R,118,R,121,R,15,R,4,R,11,R,48,R,22,R,26,R,0,R,0,R,0,R,593,R,319,R,274,R,9,R,4,R,5,R,36,R,21,R,15,R,51,R,30,R,21
2019,110644,401,40,1,R,276,R,179,R,97,R,1,Z,0,R,1,R,73,R,51,R,22,R,1,Z,0,R,1,R,12,R,10,R,2,Z,0,Z,0,Z,0,R,184,R,115,R,69,R,2,R,1,R,1,R,2,R,1,R,1,R,1,R,1,Z,0
2019,110644,402,40,2,R,185,R,97,R,88,Z,0,Z,0,Z,0,R,63,R,29,R,34,R,4,R,1,R,3,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,96,R,55,R,41,R,2,R,1,R,1,R,5,R,2,R,3,R,4,R,4,Z,0
2019,110644,403,40,3,R,312,R,144,R,168,Z,0,Z,0,Z,0,R,86,R,34,R,52,R,8,R,2,R,6,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,155,R,71,R,84,R,4,R,2,R,2,R,14,R,9,R,5,R,32,R,22,R,10
2019,110644,405,40,5,R,219,R,98,R,121,Z,0,Z,0,Z,0,R,17,R,4,R,13,R,2,R,1,R,1,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,158,R,78,R,80,R,1,Z,0,R,1,R,15,R,9,R,6,R,14,R,3,R,11
2019,110644,410,41,0,R,840,R,446,R,394,R,1,R,0,R,1,R,231,R,116,R,115,R,14,R,4,R,10,R,39,R,19,R,20,R,0,R,0,R,0,R,503,R,280,R,223,R,8,R,4,R,4,R,21,R,10,R,11,R,23,R,13,R,10
2019,110644,411,41,1,R,275,R,178,R,97,R,1,Z,0,R,1,R,73,R,51,R,22,R,1,Z,0,R,1,R,12,R,10,R,2,Z,0,Z,0,Z,0,R,183,R,114,R,69,R,2,R,1,R,1,R,2,R,1,R,1,R,1,R,1,Z,0
2019,110644,412,41,2,R,185,R,97,R,88,Z,0,Z,0,Z,0,R,63,R,29,R,34,R,4,R,1,R,3,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,96,R,55,R,41,R,2,R,1,R,1,R,5,R,2,R,3,R,4,R,4,Z,0
2019,110644,413,41,3,R,287,R,123,R,164,Z,0,Z,0,Z,0,R,86,R,34,R,52,R,8,R,2,R,6,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,149,R,66,R,83,R,4,R,2,R,2,R,12,R,7,R,5,R,15,R,8,R,7
2019,110644,415,41,5,R,93,R,48,R,45,Z,0,Z,0,Z,0,R,9,R,2,R,7,R,1,R,1,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,75,R,45,R,30,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,3,Z,0,R,3
2019,110644,420,42,0,R,149,R,71,R,78,R,0,R,0,R,0,R,8,R,2,R,6,R,1,R,0,R,1,R,9,R,3,R,6,R,0,R,0,R,0,R,87,R,38,R,49,R,1,R,0,R,1,R,15,R,11,R,4,R,28,R,17,R,11
2019,110644,421,42,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110644,423,42,3,R,25,R,21,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,5,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,17,R,14,R,3
2019,110644,425,42,5,R,123,R,49,R,74,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,1,Z,0,R,1,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,80,R,32,R,48,R,1,Z,0,R,1,R,13,R,9,R,4,R,11,R,3,R,8
2019,110644,430,43,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,110644,435,43,5,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110644,440,44,0,R,840,R,446,R,394,R,1,R,0,R,1,R,231,R,116,R,115,R,14,R,4,R,10,R,39,R,19,R,20,R,0,R,0,R,0,R,503,R,280,R,223,R,8,R,4,R,4,R,21,R,10,R,11,R,23,R,13,R,10
2019,110644,441,44,1,R,275,R,178,R,97,R,1,Z,0,R,1,R,73,R,51,R,22,R,1,Z,0,R,1,R,12,R,10,R,2,Z,0,Z,0,Z,0,R,183,R,114,R,69,R,2,R,1,R,1,R,2,R,1,R,1,R,1,R,1,Z,0
2019,110644,442,44,2,R,185,R,97,R,88,Z,0,Z,0,Z,0,R,63,R,29,R,34,R,4,R,1,R,3,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,96,R,55,R,41,R,2,R,1,R,1,R,5,R,2,R,3,R,4,R,4,Z,0
2019,110644,443,44,3,R,287,R,123,R,164,Z,0,Z,0,Z,0,R,86,R,34,R,52,R,8,R,2,R,6,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,149,R,66,R,83,R,4,R,2,R,2,R,12,R,7,R,5,R,15,R,8,R,7
2019,110644,445,44,5,R,93,R,48,R,45,Z,0,Z,0,Z,0,R,9,R,2,R,7,R,1,R,1,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,75,R,45,R,30,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,3,Z,0,R,3
2019,110644,500,50,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110653,  1, 0,0,R,2074,R,1226,R,848,R,7,R,3,R,4,R,509,R,286,R,223,R,63,R,34,R,29,R,110,R,58,R,52,R,3,R,3,Z,0,R,1196,R,740,R,456,R,15,R,7,R,8,R,71,R,32,R,39,R,100,R,63,R,37
2019,110653,100,10,0,R,2074,R,1226,R,848,R,7,R,3,R,4,R,509,R,286,R,223,R,63,R,34,R,29,R,110,R,58,R,52,R,3,R,3,Z,0,R,1196,R,740,R,456,R,15,R,7,R,8,R,71,R,32,R,39,R,100,R,63,R,37
2019,110653,101,10,1,R,912,R,636,R,276,R,2,R,1,R,1,R,215,R,146,R,69,R,21,R,16,R,5,R,45,R,31,R,14,R,1,R,1,Z,0,R,606,R,428,R,178,R,1,Z,0,R,1,R,16,R,10,R,6,R,5,R,3,R,2
2019,110653,102,10,2,R,387,R,209,R,178,R,3,R,2,R,1,R,109,R,58,R,51,R,15,R,6,R,9,R,15,R,7,R,8,R,1,R,1,Z,0,R,216,R,124,R,92,R,2,R,1,R,1,R,18,R,6,R,12,R,8,R,4,R,4
2019,110653,103,10,3,R,445,R,227,R,218,Z,0,Z,0,Z,0,R,120,R,54,R,66,R,21,R,10,R,11,R,33,R,13,R,20,R,1,R,1,Z,0,R,168,R,88,R,80,R,8,R,5,R,3,R,27,R,11,R,16,R,67,R,45,R,22
2019,110653,104,10,4,R,50,R,28,R,22,Z,0,Z,0,Z,0,R,19,R,9,R,10,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,18,R,11,R,7,R,1,R,1,Z,0,R,6,R,4,R,2,R,4,R,2,R,2
2019,110653,105,10,5,R,280,R,126,R,154,R,2,Z,0,R,2,R,46,R,19,R,27,R,5,R,1,R,4,R,16,R,7,R,9,Z,0,Z,0,Z,0,R,188,R,89,R,99,R,3,Z,0,R,3,R,4,R,1,R,3,R,16,R,9,R,7
2019,110653,200,20,0,R,1051,R,685,R,366,R,5,R,3,R,2,R,209,R,135,R,74,R,26,R,17,R,9,R,51,R,32,R,19,R,1,R,1,R,0,R,724,R,481,R,243,R,3,R,1,R,2,R,23,R,9,R,14,R,9,R,6,R,3
2019,110653,201,20,1,R,731,R,521,R,210,R,2,R,1,R,1,R,142,R,98,R,44,R,17,R,14,R,3,R,34,R,25,R,9,R,1,R,1,Z,0,R,520,R,373,R,147,R,1,Z,0,R,1,R,11,R,6,R,5,R,3,R,3,Z,0
2019,110653,202,20,2,R,263,R,140,R,123,R,3,R,2,R,1,R,62,R,34,R,28,R,7,R,2,R,5,R,15,R,7,R,8,Z,0,Z,0,Z,0,R,156,R,88,R,68,R,2,R,1,R,1,R,12,R,3,R,9,R,6,R,3,R,3
2019,110653,205,20,5,R,57,R,24,R,33,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,2,R,1,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,48,R,20,R,28,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110653,300,30,0,R,282,R,143,R,139,R,0,R,0,R,0,R,45,R,19,R,26,R,18,R,9,R,9,R,24,R,10,R,14,R,1,R,1,R,0,R,125,R,65,R,60,R,8,R,5,R,3,R,9,R,3,R,6,R,52,R,31,R,21
2019,110653,301,30,1,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2019,110653,303,30,3,R,239,R,122,R,117,Z,0,Z,0,Z,0,R,40,R,17,R,23,R,17,R,9,R,8,R,20,R,8,R,12,R,1,R,1,Z,0,R,100,R,50,R,50,R,7,R,5,R,2,R,8,R,3,R,5,R,46,R,29,R,17
2019,110653,305,30,5,R,39,R,20,R,19,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,24,R,15,R,9,R,1,Z,0,R,1,R,1,Z,0,R,1,R,5,R,2,R,3
2019,110653,400,40,0,R,741,R,398,R,343,R,2,R,0,R,2,R,255,R,132,R,123,R,19,R,8,R,11,R,35,R,16,R,19,R,1,R,1,R,0,R,347,R,194,R,153,R,4,R,1,R,3,R,39,R,20,R,19,R,39,R,26,R,13
2019,110653,401,40,1,R,177,R,114,R,63,Z,0,Z,0,Z,0,R,71,R,47,R,24,R,4,R,2,R,2,R,11,R,6,R,5,Z,0,Z,0,Z,0,R,85,R,55,R,30,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,1,Z,0,R,1
2019,110653,402,40,2,R,124,R,69,R,55,Z,0,Z,0,Z,0,R,47,R,24,R,23,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,60,R,36,R,24,Z,0,Z,0,Z,0,R,6,R,3,R,3,R,2,R,1,R,1
2019,110653,403,40,3,R,206,R,105,R,101,Z,0,Z,0,Z,0,R,80,R,37,R,43,R,4,R,1,R,3,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,68,R,38,R,30,R,1,Z,0,R,1,R,19,R,8,R,11,R,21,R,16,R,5
2019,110653,404,40,4,R,50,R,28,R,22,Z,0,Z,0,Z,0,R,19,R,9,R,10,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,18,R,11,R,7,R,1,R,1,Z,0,R,6,R,4,R,2,R,4,R,2,R,2
2019,110653,405,40,5,R,184,R,82,R,102,R,2,Z,0,R,2,R,38,R,15,R,23,R,2,Z,0,R,2,R,10,R,5,R,5,Z,0,Z,0,Z,0,R,116,R,54,R,62,R,2,Z,0,R,2,R,3,R,1,R,2,R,11,R,7,R,4
2019,110653,410,41,0,R,617,R,338,R,279,R,1,R,0,R,1,R,232,R,123,R,109,R,17,R,8,R,9,R,31,R,13,R,18,R,1,R,1,R,0,R,281,R,163,R,118,R,2,R,1,R,1,R,33,R,19,R,14,R,19,R,10,R,9
2019,110653,411,41,1,R,173,R,113,R,60,Z,0,Z,0,Z,0,R,71,R,47,R,24,R,3,R,2,R,1,R,11,R,6,R,5,Z,0,Z,0,Z,0,R,84,R,55,R,29,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,1,Z,0,R,1
2019,110653,412,41,2,R,123,R,69,R,54,Z,0,Z,0,Z,0,R,47,R,24,R,23,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,60,R,36,R,24,Z,0,Z,0,Z,0,R,6,R,3,R,3,R,1,R,1,Z,0
2019,110653,413,41,3,R,188,R,92,R,96,Z,0,Z,0,Z,0,R,79,R,37,R,42,R,4,R,1,R,3,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,63,R,34,R,29,R,1,Z,0,R,1,R,17,R,8,R,9,R,11,R,7,R,4
2019,110653,414,41,4,R,50,R,28,R,22,Z,0,Z,0,Z,0,R,19,R,9,R,10,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,18,R,11,R,7,R,1,R,1,Z,0,R,6,R,4,R,2,R,4,R,2,R,2
2019,110653,415,41,5,R,83,R,36,R,47,R,1,Z,0,R,1,R,16,R,6,R,10,R,1,Z,0,R,1,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,56,R,27,R,29,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,Z,0,R,2
2019,110653,420,42,0,R,123,R,60,R,63,R,1,R,0,R,1,R,23,R,9,R,14,R,2,R,0,R,2,R,4,R,3,R,1,R,0,R,0,R,0,R,65,R,31,R,34,R,2,R,0,R,2,R,6,R,1,R,5,R,20,R,16,R,4
2019,110653,421,42,1,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0
2019,110653,422,42,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2019,110653,423,42,3,R,18,R,13,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,10,R,9,R,1
2019,110653,425,42,5,R,100,R,46,R,54,R,1,Z,0,R,1,R,22,R,9,R,13,R,1,Z,0,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,59,R,27,R,32,R,2,Z,0,R,2,R,2,Z,0,R,2,R,9,R,7,R,2
2019,110653,430,43,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,110653,435,43,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110653,440,44,0,R,617,R,338,R,279,R,1,R,0,R,1,R,232,R,123,R,109,R,17,R,8,R,9,R,31,R,13,R,18,R,1,R,1,R,0,R,281,R,163,R,118,R,2,R,1,R,1,R,33,R,19,R,14,R,19,R,10,R,9
2019,110653,441,44,1,R,173,R,113,R,60,Z,0,Z,0,Z,0,R,71,R,47,R,24,R,3,R,2,R,1,R,11,R,6,R,5,Z,0,Z,0,Z,0,R,84,R,55,R,29,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,1,Z,0,R,1
2019,110653,442,44,2,R,123,R,69,R,54,Z,0,Z,0,Z,0,R,47,R,24,R,23,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,60,R,36,R,24,Z,0,Z,0,Z,0,R,6,R,3,R,3,R,1,R,1,Z,0
2019,110653,443,44,3,R,188,R,92,R,96,Z,0,Z,0,Z,0,R,79,R,37,R,42,R,4,R,1,R,3,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,63,R,34,R,29,R,1,Z,0,R,1,R,17,R,8,R,9,R,11,R,7,R,4
2019,110653,444,44,4,R,50,R,28,R,22,Z,0,Z,0,Z,0,R,19,R,9,R,10,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,18,R,11,R,7,R,1,R,1,Z,0,R,6,R,4,R,2,R,4,R,2,R,2
2019,110653,445,44,5,R,83,R,36,R,47,R,1,Z,0,R,1,R,16,R,6,R,10,R,1,Z,0,R,1,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,56,R,27,R,29,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,Z,0,R,2
2019,110662,  1, 0,0,R,4025,R,2403,R,1622,R,11,R,3,R,8,R,940,R,534,R,406,R,135,R,59,R,76,R,259,R,154,R,105,R,6,R,2,R,4,R,2210,R,1380,R,830,R,37,R,15,R,22,R,186,R,106,R,80,R,241,R,150,R,91
2019,110662,100,10,0,R,4009,R,2392,R,1617,R,11,R,3,R,8,R,935,R,530,R,405,R,134,R,59,R,75,R,259,R,154,R,105,R,6,R,2,R,4,R,2202,R,1374,R,828,R,36,R,14,R,22,R,186,R,106,R,80,R,240,R,150,R,90
2019,110662,101,10,1,R,1721,R,1189,R,532,R,8,R,2,R,6,R,340,R,246,R,94,R,48,R,29,R,19,R,111,R,75,R,36,R,1,Z,0,R,1,R,1155,R,793,R,362,R,4,R,3,R,1,R,35,R,27,R,8,R,19,R,14,R,5
2019,110662,102,10,2,R,591,R,326,R,265,R,1,Z,0,R,1,R,161,R,83,R,78,R,34,R,14,R,20,R,40,R,26,R,14,R,1,R,1,Z,0,R,321,R,186,R,135,R,1,Z,0,R,1,R,21,R,9,R,12,R,11,R,7,R,4
2019,110662,103,10,3,R,983,R,532,R,451,R,2,R,1,R,1,R,259,R,131,R,128,R,29,R,8,R,21,R,70,R,36,R,34,R,2,Z,0,R,2,R,407,R,228,R,179,R,22,R,8,R,14,R,63,R,39,R,24,R,129,R,81,R,48
2019,110662,104,10,4,R,412,R,214,R,198,Z,0,Z,0,Z,0,R,130,R,55,R,75,R,12,R,5,R,7,R,11,R,5,R,6,R,2,R,1,R,1,R,157,R,91,R,66,R,8,R,2,R,6,R,31,R,17,R,14,R,61,R,38,R,23
2019,110662,105,10,5,R,296,R,127,R,169,Z,0,Z,0,Z,0,R,45,R,15,R,30,R,9,R,2,R,7,R,25,R,10,R,15,Z,0,Z,0,Z,0,R,161,R,76,R,85,R,1,R,1,Z,0,R,35,R,13,R,22,R,20,R,10,R,10
2019,110662,106,10,6,R,6,R,4,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2019,110662,200,20,0,R,1499,R,1007,R,492,R,9,R,2,R,7,R,290,R,199,R,91,R,66,R,38,R,28,R,110,R,76,R,34,R,2,R,1,R,1,R,974,R,658,R,316,R,5,R,3,R,2,R,27,R,18,R,9,R,16,R,12,R,4
