year,UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2019,110644,38000,380, 0,-2,R,39,R,33,R,6,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,18,R,13,R,5,Z,0,Z,0,Z,0,R,17,R,16,R,1,R,1,R,1,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2019,110644,39000,390, 0,-2,R,6,R,4,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110653,10000,100, 0, 1,R,1098,R,445,R,653,R,6,R,3,R,3,R,227,R,68,R,159,R,49,R,22,R,27,R,180,R,72,R,108,R,4,R,1,R,3,R,347,R,132,R,215,R,19,R,8,R,11,R,100,R,41,R,59,R,166,R,98,R,68
2019,110653,20000,200, 0, 2,R,428,R,222,R,206,R,3,R,1,R,2,R,74,R,32,R,42,R,14,R,7,R,7,R,20,R,9,R,11,Z,0,Z,0,Z,0,R,131,R,63,R,68,R,4,R,2,R,2,R,23,R,11,R,12,R,159,R,97,R,62
2019,110653,21000,210, 0,-2,R,179,R,90,R,89,R,1,Z,0,R,1,R,43,R,19,R,24,R,8,R,5,R,3,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,68,R,38,R,30,R,2,R,1,R,1,R,17,R,9,R,8,R,34,R,15,R,19
2019,110653,21010,210,10,-2,R,179,R,90,R,89,R,1,Z,0,R,1,R,43,R,19,R,24,R,8,R,5,R,3,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,68,R,38,R,30,R,2,R,1,R,1,R,17,R,9,R,8,R,34,R,15,R,19
2019,110653,21020,210,20,-2,R,18,R,10,R,8,Z,0,Z,0,Z,0,R,4,R,4,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0
2019,110653,21030,210,30,-2,R,57,R,27,R,30,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,4,R,3,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,16,R,10,R,6,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,24,R,11,R,13
2019,110653,21040,210,40,-2,R,104,R,53,R,51,R,1,Z,0,R,1,R,32,R,15,R,17,R,3,R,1,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,42,R,24,R,18,Z,0,Z,0,Z,0,R,14,R,8,R,6,R,10,R,4,R,6
2019,110653,21041,210,41,-2,R,70,R,41,R,29,Z,0,Z,0,Z,0,R,25,R,13,R,12,R,2,R,1,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,R,19,R,8,Z,0,Z,0,Z,0,R,12,R,8,R,4,R,3,Z,0,R,3
2019,110653,21042,210,42,-2,R,34,R,12,R,22,R,1,Z,0,R,1,R,7,R,2,R,5,R,1,Z,0,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,7,R,4,R,3
2019,110653,21044,210,44,-2,R,70,R,41,R,29,Z,0,Z,0,Z,0,R,25,R,13,R,12,R,2,R,1,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,R,19,R,8,Z,0,Z,0,Z,0,R,12,R,8,R,4,R,3,Z,0,R,3
2019,110653,22000,220, 0,-2,R,249,R,132,R,117,R,2,R,1,R,1,R,31,R,13,R,18,R,6,R,2,R,4,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,63,R,25,R,38,R,2,R,1,R,1,R,6,R,2,R,4,R,125,R,82,R,43
2019,110653,25000,250, 0,-2,R,59,R,14,R,45,R,1,Z,0,R,1,R,16,R,2,R,14,R,9,R,2,R,7,R,15,R,6,R,9,Z,0,Z,0,Z,0,R,16,R,4,R,12,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2019,110653,30000,300, 0,-2,R,46,R,18,R,28,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,3,R,1,R,2,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,24,R,10,R,14,Z,0,Z,0,Z,0,R,9,R,5,R,4,Z,0,Z,0,Z,0
2019,110653,31000,310, 0,-2,R,169,R,40,R,129,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,10,R,5,R,5,R,38,R,10,R,28,Z,0,Z,0,Z,0,R,65,R,15,R,50,R,2,R,2,Z,0,R,18,R,4,R,14,R,1,Z,0,R,1
2019,110653,32000,320, 0,-2,R,121,R,47,R,74,R,1,R,1,Z,0,R,33,R,11,R,22,R,4,R,3,R,1,R,20,R,10,R,10,R,1,Z,0,R,1,R,43,R,15,R,28,R,4,R,1,R,3,R,12,R,5,R,7,R,3,R,1,R,2
2019,110653,33000,330, 0,-2,R,33,R,11,R,22,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,2,Z,0,R,2,R,8,R,3,R,5,R,1,R,1,Z,0,R,14,R,7,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2019,110653,34000,340, 0,-2,R,66,R,24,R,42,Z,0,Z,0,Z,0,R,23,R,8,R,15,R,2,R,1,R,1,R,9,R,3,R,6,R,1,Z,0,R,1,R,18,R,5,R,13,R,3,R,3,Z,0,R,8,R,4,R,4,R,2,Z,0,R,2
2019,110653,35000,350, 0,-2,R,75,R,43,R,32,Z,0,Z,0,Z,0,R,10,R,5,R,5,Z,0,Z,0,Z,0,R,42,R,28,R,14,Z,0,Z,0,Z,0,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,15,R,6,R,9,Z,0,Z,0,Z,0
2019,110653,37000,370, 0,-2,R,85,R,11,R,74,R,1,R,1,Z,0,R,21,R,3,R,18,R,4,R,2,R,2,R,24,R,2,R,22,R,1,Z,0,R,1,R,22,R,3,R,19,R,5,Z,0,R,5,R,7,Z,0,R,7,Z,0,Z,0,Z,0
2019,110653,38000,380, 0,-2,R,10,R,10,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0
2019,110653,39000,390, 0,-2,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0
2019,110662,10000,100, 0, 1,R,3456,R,1364,R,2092,R,10,R,5,R,5,R,449,R,181,R,268,R,209,R,67,R,142,R,759,R,257,R,502,R,3,R,2,R,1,R,762,R,331,R,431,R,61,R,23,R,38,R,105,R,50,R,55,R,1098,R,448,R,650
2019,110662,20000,200, 0, 2,R,886,R,496,R,390,R,2,R,1,R,1,R,113,R,56,R,57,R,17,R,9,R,8,R,50,R,24,R,26,R,2,R,1,R,1,R,251,R,135,R,116,R,14,R,9,R,5,R,28,R,17,R,11,R,409,R,244,R,165
2019,110662,21000,210, 0,-2,R,494,R,265,R,229,R,1,R,1,Z,0,R,88,R,43,R,45,R,13,R,6,R,7,R,33,R,16,R,17,R,2,R,1,R,1,R,179,R,98,R,81,R,9,R,4,R,5,R,23,R,14,R,9,R,146,R,82,R,64
2019,110662,21010,210,10,-2,R,479,R,255,R,224,R,1,R,1,Z,0,R,84,R,40,R,44,R,12,R,6,R,6,R,33,R,16,R,17,R,2,R,1,R,1,R,171,R,92,R,79,R,8,R,3,R,5,R,23,R,14,R,9,R,145,R,82,R,63
2019,110662,21020,210,20,-2,R,27,R,17,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,11,R,7,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,8,R,4,R,4
2019,110662,21030,210,30,-2,R,58,R,28,R,30,R,1,R,1,Z,0,R,10,R,5,R,5,R,3,R,2,R,1,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,2,R,1,R,1,R,2,R,2,Z,0,R,24,R,11,R,13
2019,110662,21040,210,40,-2,R,394,R,210,R,184,Z,0,Z,0,Z,0,R,73,R,35,R,38,R,8,R,3,R,5,R,21,R,10,R,11,R,2,R,1,R,1,R,151,R,81,R,70,R,6,R,2,R,4,R,20,R,11,R,9,R,113,R,67,R,46
2019,110662,21041,210,41,-2,R,319,R,176,R,143,Z,0,Z,0,Z,0,R,67,R,32,R,35,R,5,R,2,R,3,R,10,R,5,R,5,R,2,R,1,R,1,R,122,R,69,R,53,R,5,R,1,R,4,R,13,R,9,R,4,R,95,R,57,R,38
2019,110662,21042,210,42,-2,R,75,R,34,R,41,Z,0,Z,0,Z,0,R,6,R,3,R,3,R,3,R,1,R,2,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,29,R,12,R,17,R,1,R,1,Z,0,R,7,R,2,R,5,R,18,R,10,R,8
2019,110662,21044,210,44,-2,R,319,R,176,R,143,Z,0,Z,0,Z,0,R,67,R,32,R,35,R,5,R,2,R,3,R,10,R,5,R,5,R,2,R,1,R,1,R,122,R,69,R,53,R,5,R,1,R,4,R,13,R,9,R,4,R,95,R,57,R,38
2019,110662,21050,210,50,-2,R,15,R,10,R,5,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,6,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2019,110662,22000,220, 0,-2,R,391,R,230,R,161,R,1,Z,0,R,1,R,25,R,13,R,12,R,4,R,3,R,1,R,17,R,8,R,9,Z,0,Z,0,Z,0,R,71,R,36,R,35,R,5,R,5,Z,0,R,5,R,3,R,2,R,263,R,162,R,101
2019,110662,23000,230, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110662,25000,250, 0,-2,R,114,R,25,R,89,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,9,Z,0,R,9,R,25,R,5,R,20,Z,0,Z,0,Z,0,R,29,R,7,R,22,R,3,R,1,R,2,R,4,R,2,R,2,R,37,R,8,R,29
2019,110662,30000,300, 0,-2,R,95,R,39,R,56,Z,0,Z,0,Z,0,R,13,R,8,R,5,R,4,R,2,R,2,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,33,R,16,R,17,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,27,R,7,R,20
2019,110662,31000,310, 0,-2,R,710,R,213,R,497,R,3,R,2,R,1,R,91,R,28,R,63,R,58,R,16,R,42,R,140,R,42,R,98,Z,0,Z,0,Z,0,R,152,R,46,R,106,R,21,R,7,R,14,R,22,R,9,R,13,R,223,R,63,R,160
2019,110662,32000,320, 0,-2,R,316,R,163,R,153,Z,0,Z,0,Z,0,R,75,R,35,R,40,R,13,R,7,R,6,R,51,R,32,R,19,Z,0,Z,0,Z,0,R,74,R,35,R,39,R,2,Z,0,R,2,R,10,R,4,R,6,R,91,R,50,R,41
2019,110662,33000,330, 0,-2,R,120,R,47,R,73,R,1,R,1,Z,0,R,7,R,2,R,5,R,6,R,4,R,2,R,20,R,5,R,15,R,1,R,1,Z,0,R,44,R,20,R,24,R,2,R,1,R,1,R,6,R,4,R,2,R,33,R,9,R,24
2019,110662,34000,340, 0,-2,R,283,R,90,R,193,R,1,R,1,Z,0,R,65,R,24,R,41,R,11,R,5,R,6,R,48,R,17,R,31,Z,0,Z,0,Z,0,R,75,R,22,R,53,R,5,R,1,R,4,R,5,R,1,R,4,R,73,R,19,R,54
2019,110662,35000,350, 0,-2,R,452,R,139,R,313,R,2,Z,0,R,2,R,24,R,10,R,14,R,57,R,14,R,43,R,223,R,68,R,155,Z,0,Z,0,Z,0,R,48,R,23,R,25,R,8,R,3,R,5,R,13,R,4,R,9,R,77,R,17,R,60
2019,110662,37000,370, 0,-2,R,419,R,95,R,324,R,1,Z,0,R,1,R,50,R,13,R,37,R,33,R,9,R,24,R,157,R,31,R,126,Z,0,Z,0,Z,0,R,39,R,10,R,29,R,6,R,1,R,5,R,11,R,6,R,5,R,122,R,25,R,97
2019,110662,38000,380, 0,-2,R,34,R,34,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,19,R,19,Z,0,Z,0,Z,0,Z,0,R,8,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,5,Z,0
2019,110662,39000,390, 0,-2,R,27,R,23,R,4,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,11,R,9,R,2,Z,0,Z,0,Z,0,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,1,R,1,Z,0
2019,110671,10000,100, 0, 1,R,583,R,275,R,308,Z,0,Z,0,Z,0,R,70,R,31,R,39,R,45,R,15,R,30,R,122,R,49,R,73,Z,0,Z,0,Z,0,R,169,R,83,R,86,R,12,R,4,R,8,R,32,R,17,R,15,R,133,R,76,R,57
2019,110671,20000,200, 0, 2,R,245,R,131,R,114,Z,0,Z,0,Z,0,R,33,R,17,R,16,R,9,R,2,R,7,R,16,R,5,R,11,Z,0,Z,0,Z,0,R,63,R,33,R,30,R,5,R,2,R,3,R,12,R,7,R,5,R,107,R,65,R,42
2019,110671,21000,210, 0,-2,R,100,R,43,R,57,Z,0,Z,0,Z,0,R,21,R,9,R,12,R,5,Z,0,R,5,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,31,R,13,R,18,R,2,R,1,R,1,R,10,R,6,R,4,R,23,R,12,R,11
2019,110671,21010,210,10,-2,R,100,R,43,R,57,Z,0,Z,0,Z,0,R,21,R,9,R,12,R,5,Z,0,R,5,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,31,R,13,R,18,R,2,R,1,R,1,R,10,R,6,R,4,R,23,R,12,R,11
2019,110671,21020,210,20,-2,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,1,Z,0,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,3,R,1,R,2
2019,110671,21030,210,30,-2,R,33,R,12,R,21,Z,0,Z,0,Z,0,R,12,R,5,R,7,R,2,Z,0,R,2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,1,R,1,Z,0,R,1,Z,0,R,1,R,9,R,4,R,5
2019,110671,21040,210,40,-2,R,53,R,23,R,30,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,2,Z,0,R,2,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,21,R,9,R,12,R,1,Z,0,R,1,R,7,R,4,R,3,R,11,R,7,R,4
2019,110671,21041,210,41,-2,R,24,R,8,R,16,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,10,R,4,R,6,R,1,Z,0,R,1,R,4,R,1,R,3,R,2,R,1,R,1
2019,110671,21042,210,42,-2,R,29,R,15,R,14,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,9,R,6,R,3
2019,110671,21044,210,44,-2,R,24,R,8,R,16,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,10,R,4,R,6,R,1,Z,0,R,1,R,4,R,1,R,3,R,2,R,1,R,1
2019,110671,22000,220, 0,-2,R,144,R,87,R,57,Z,0,Z,0,Z,0,R,12,R,8,R,4,R,4,R,2,R,2,R,8,R,3,R,5,Z,0,Z,0,Z,0,R,31,R,19,R,12,R,3,R,1,R,2,R,2,R,1,R,1,R,84,R,53,R,31
2019,110671,23000,230, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110671,25000,250, 0,-2,R,52,R,19,R,33,Z,0,Z,0,Z,0,R,7,R,5,R,2,R,7,R,1,R,6,R,16,R,5,R,11,Z,0,Z,0,Z,0,R,14,R,7,R,7,R,1,Z,0,R,1,R,4,Z,0,R,4,R,3,R,1,R,2
2019,110671,30000,300, 0,-2,R,20,R,11,R,9,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,R,2,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2
2019,110671,31000,310, 0,-2,R,55,R,20,R,35,Z,0,Z,0,Z,0,R,11,R,3,R,8,R,4,Z,0,R,4,R,19,R,9,R,10,Z,0,Z,0,Z,0,R,13,R,3,R,10,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,4,R,2,R,2
2019,110671,32000,320, 0,-2,R,34,R,18,R,16,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,17,R,10,R,7,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,4,R,3,R,1
2019,110671,33000,330, 0,-2,R,35,R,19,R,16,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,8,R,4,R,4,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,17,R,10,R,7,R,2,R,1,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0
2019,110671,34000,340, 0,-2,R,31,R,15,R,16,Z,0,Z,0,Z,0,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,10,R,7,R,3,R,1,Z,0,R,1,R,2,R,2,Z,0,R,3,Z,0,R,3
2019,110671,35000,350, 0,-2,R,33,R,15,R,18,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,3,R,2,R,19,R,6,R,13,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,2,R,1,R,1
2019,110671,36000,360, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110671,37000,370, 0,-2,R,59,R,8,R,51,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,6,R,1,R,5,R,21,R,5,R,16,Z,0,Z,0,Z,0,R,19,R,1,R,18,R,1,Z,0,R,1,R,4,R,1,R,3,R,4,Z,0,R,4
2019,110671,38000,380, 0,-2,R,12,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,R,2,Z,0
2019,110671,39000,390, 0,-2,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110680,10000,100, 0, 1,R,1900,R,771,R,1129,R,8,R,3,R,5,R,299,R,107,R,192,R,79,R,28,R,51,R,412,R,134,R,278,R,2,Z,0,R,2,R,701,R,293,R,408,R,22,R,4,R,18,R,57,R,24,R,33,R,320,R,178,R,142
2019,110680,20000,200, 0, 2,R,548,R,310,R,238,R,1,Z,0,R,1,R,57,R,23,R,34,R,11,R,7,R,4,R,33,R,14,R,19,Z,0,Z,0,Z,0,R,152,R,96,R,56,R,2,R,1,R,1,R,8,R,5,R,3,R,284,R,164,R,120
2019,110680,21000,210, 0,-2,R,177,R,101,R,76,Z,0,Z,0,Z,0,R,33,R,12,R,21,R,6,R,4,R,2,R,17,R,8,R,9,Z,0,Z,0,Z,0,R,82,R,52,R,30,R,1,Z,0,R,1,R,3,R,2,R,1,R,35,R,23,R,12
2019,110680,21010,210,10,-2,R,157,R,89,R,68,Z,0,Z,0,Z,0,R,29,R,12,R,17,R,6,R,4,R,2,R,13,R,6,R,7,Z,0,Z,0,Z,0,R,72,R,44,R,28,R,1,Z,0,R,1,R,2,R,1,R,1,R,34,R,22,R,12
2019,110680,21020,210,20,-2,R,16,R,13,R,3,Z,0,Z,0,Z,0,R,5,R,5,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2019,110680,21030,210,30,-2,R,64,R,33,R,31,Z,0,Z,0,Z,0,R,12,R,3,R,9,R,4,R,2,R,2,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,25,R,15,R,10,R,1,Z,0,R,1,R,1,R,1,Z,0,R,15,R,10,R,5
2019,110680,21040,210,40,-2,R,77,R,43,R,34,Z,0,Z,0,Z,0,R,12,R,4,R,8,Z,0,Z,0,Z,0,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,40,R,24,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,R,12,R,7
2019,110680,21041,210,41,-2,R,41,R,20,R,21,Z,0,Z,0,Z,0,R,12,R,4,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,18,R,11,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,4,R,4
2019,110680,21042,210,42,-2,R,36,R,23,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,22,R,13,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,8,R,3
2019,110680,21044,210,44,-2,R,41,R,20,R,21,Z,0,Z,0,Z,0,R,12,R,4,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,18,R,11,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,4,R,4
2019,110680,21050,210,50,-2,R,20,R,12,R,8,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,10,R,8,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0
2019,110680,22000,220, 0,-2,R,370,R,209,R,161,R,1,Z,0,R,1,R,24,R,11,R,13,R,5,R,3,R,2,R,15,R,6,R,9,Z,0,Z,0,Z,0,R,70,R,44,R,26,R,1,R,1,Z,0,R,5,R,3,R,2,R,249,R,141,R,108
2019,110680,23000,230, 0,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110680,25000,250, 0,-2,R,83,R,20,R,63,Z,0,Z,0,Z,0,R,11,R,4,R,7,R,5,R,1,R,4,R,26,R,9,R,17,Z,0,Z,0,Z,0,R,33,R,4,R,29,R,1,Z,0,R,1,R,7,R,2,R,5,Z,0,Z,0,Z,0
2019,110680,30000,300, 0,-2,R,26,R,17,R,9,R,1,R,1,Z,0,R,2,R,1,R,1,R,2,R,2,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,15,R,9,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2019,110680,31000,310, 0,-2,R,169,R,57,R,112,Z,0,Z,0,Z,0,R,28,R,12,R,16,R,13,R,5,R,8,R,34,R,12,R,22,Z,0,Z,0,Z,0,R,82,R,24,R,58,R,1,R,1,Z,0,R,8,R,2,R,6,R,3,R,1,R,2
2019,110680,32000,320, 0,-2,R,318,R,150,R,168,R,2,R,1,R,1,R,73,R,31,R,42,R,15,R,7,R,8,R,61,R,24,R,37,Z,0,Z,0,Z,0,R,130,R,73,R,57,R,8,R,1,R,7,R,8,R,5,R,3,R,21,R,8,R,13
2019,110680,33000,330, 0,-2,R,85,R,21,R,64,Z,0,Z,0,Z,0,R,12,R,3,R,9,R,2,Z,0,R,2,R,23,R,3,R,20,Z,0,Z,0,Z,0,R,41,R,12,R,29,R,1,Z,0,R,1,R,5,R,2,R,3,R,1,R,1,Z,0
2019,110680,34000,340, 0,-2,R,250,R,62,R,188,R,2,Z,0,R,2,R,53,R,14,R,39,R,10,R,1,R,9,R,44,R,14,R,30,Z,0,Z,0,Z,0,R,127,R,28,R,99,R,3,R,1,R,2,R,5,R,3,R,2,R,6,R,1,R,5
2019,110680,35000,350, 0,-2,R,190,R,53,R,137,Z,0,Z,0,Z,0,R,23,R,7,R,16,R,11,R,3,R,8,R,115,R,30,R,85,Z,0,Z,0,Z,0,R,27,R,8,R,19,R,3,Z,0,R,3,R,9,R,4,R,5,R,2,R,1,R,1
2019,110680,36000,360, 0,-2,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,110680,37000,370, 0,-2,R,194,R,47,R,147,R,2,R,1,R,1,R,37,R,9,R,28,R,10,R,2,R,8,R,60,R,13,R,47,R,2,Z,0,R,2,R,73,R,21,R,52,R,2,Z,0,R,2,R,6,Z,0,R,6,R,2,R,1,R,1
2019,110680,38000,380, 0,-2,R,27,R,27,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,12,R,12,Z,0,Z,0,Z,0,Z,0,R,11,R,11,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
