year,UNITID,EAPCAT,OCCUPCAT,FACSTAT,XEAPTOT,EAPTOT,XEAPTYP,EAPTYP,XEAPMED,EAPMED,XEAPFT,EAPFT,XEAPFTTY,EAPFTTYP,XEAPFTMD,EAPFTMED,XEAPPT,EAPPT,XEAPPTTY,EAPPTTYP,XEAPPTMD,EAPPTMED
2022,110635,35060,350,60,R,1130,R,1130,A,,R,899,R,899,A,,R,231,R,231,A,
2022,110635,36000,360, 0,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2022,110635,36060,360,60,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2022,110635,37000,370, 0,R,818,R,818,A,,R,785,R,785,A,,R,33,R,33,A,
2022,110635,37060,370,60,R,818,R,818,A,,R,785,R,785,A,,R,33,R,33,A,
2022,110635,38000,380, 0,R,317,R,317,A,,R,313,R,313,A,,R,4,R,4,A,
2022,110635,38060,380,60,R,317,R,317,A,,R,313,R,313,A,,R,4,R,4,A,
2022,110635,39000,390, 0,R,91,R,91,A,,R,90,R,90,A,,R,1,R,1,A,
2022,110635,39060,390,60,R,91,R,91,A,,R,90,R,90,A,,R,1,R,1,A,
2022,110635,40000,400, 0,R,5445,R,5445,A,,Z,0,Z,0,A,,R,5445,R,5445,A,
2022,110635,41000,410, 0,R,3615,R,3615,A,,Z,0,Z,0,A,,R,3615,R,3615,A,
2022,110635,42000,420, 0,R,1830,R,1830,A,,Z,0,Z,0,A,,R,1830,R,1830,A,
2022,110644,10000,100, 0,R,14044,R,10452,R,3592,R,12772,R,9521,R,3251,R,1272,R,931,R,341
2022,110644,10010,100,10,R,3107,R,1972,R,1135,R,2749,R,1731,R,1018,R,358,R,241,R,117
2022,110644,10020,100,20,R,1341,R,1122,R,219,R,1330,R,1115,R,215,R,11,R,7,R,4
2022,110644,10030,100,30,R,251,R,228,R,23,R,251,R,228,R,23,Z,0,Z,0,Z,0
2022,110644,10040,100,40,R,1515,R,622,R,893,R,1168,R,388,R,780,R,347,R,234,R,113
2022,110644,10041,100,41,R,1121,R,295,R,826,R,1028,R,254,R,774,R,93,R,41,R,52
2022,110644,10042,100,42,R,392,R,325,R,67,R,140,R,134,R,6,R,252,R,191,R,61
2022,110644,10043,100,43,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
2022,110644,10044,100,44,R,1121,R,295,R,826,R,1028,R,254,R,774,R,93,R,41,R,52
2022,110644,10050,100,50,R,7825,R,5934,R,1891,R,7271,R,5588,R,1683,R,554,R,346,R,208
2022,110644,10060,100,60,R,3112,R,2546,R,566,R,2752,R,2202,R,550,R,360,R,344,R,16
2022,110644,20000,200, 0,R,4659,R,3094,R,1565,R,4172,R,2766,R,1406,R,487,R,328,R,159
2022,110644,20010,200,10,R,3107,R,1972,R,1135,R,2749,R,1731,R,1018,R,358,R,241,R,117
2022,110644,20020,200,20,R,1341,R,1122,R,219,R,1330,R,1115,R,215,R,11,R,7,R,4
2022,110644,20030,200,30,R,251,R,228,R,23,R,251,R,228,R,23,Z,0,Z,0,Z,0
2022,110644,20040,200,40,R,1515,R,622,R,893,R,1168,R,388,R,780,R,347,R,234,R,113
2022,110644,20041,200,41,R,1121,R,295,R,826,R,1028,R,254,R,774,R,93,R,41,R,52
2022,110644,20042,200,42,R,392,R,325,R,67,R,140,R,134,R,6,R,252,R,191,R,61
2022,110644,20043,200,43,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
2022,110644,20044,200,44,R,1121,R,295,R,826,R,1028,R,254,R,774,R,93,R,41,R,52
2022,110644,20050,200,50,R,1552,R,1122,R,430,R,1423,R,1035,R,388,R,129,R,87,R,42
2022,110644,21000,210, 0,R,3107,R,1972,R,1135,R,2749,R,1731,R,1018,R,358,R,241,R,117
2022,110644,21010,210,10,R,3107,R,1972,R,1135,R,2749,R,1731,R,1018,R,358,R,241,R,117
2022,110644,21020,210,20,R,1341,R,1122,R,219,R,1330,R,1115,R,215,R,11,R,7,R,4
2022,110644,21030,210,30,R,251,R,228,R,23,R,251,R,228,R,23,Z,0,Z,0,Z,0
2022,110644,21040,210,40,R,1515,R,622,R,893,R,1168,R,388,R,780,R,347,R,234,R,113
2022,110644,21041,210,41,R,1121,R,295,R,826,R,1028,R,254,R,774,R,93,R,41,R,52
2022,110644,21042,210,42,R,392,R,325,R,67,R,140,R,134,R,6,R,252,R,191,R,61
2022,110644,21043,210,43,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
2022,110644,21044,210,44,R,1121,R,295,R,826,R,1028,R,254,R,774,R,93,R,41,R,52
2022,110644,21100,211, 0,R,479,R,356,R,123,R,284,R,278,R,6,R,195,R,78,R,117
2022,110644,21110,211,10,R,479,R,356,R,123,R,284,R,278,R,6,R,195,R,78,R,117
2022,110644,21120,211,20,R,42,R,35,R,7,R,31,R,28,R,3,R,11,R,7,R,4
2022,110644,21130,211,30,R,23,R,23,Z,0,R,23,R,23,Z,0,Z,0,Z,0,Z,0
2022,110644,21140,211,40,R,414,R,298,R,116,R,230,R,227,R,3,R,184,R,71,R,113
2022,110644,21141,211,41,R,188,R,136,R,52,R,124,R,124,Z,0,R,64,R,12,R,52
2022,110644,21142,211,42,R,226,R,162,R,64,R,106,R,103,R,3,R,120,R,59,R,61
2022,110644,21144,211,44,R,188,R,136,R,52,R,124,R,124,Z,0,R,64,R,12,R,52
2022,110644,21200,212, 0,R,479,R,356,R,123,R,284,R,278,R,6,R,195,R,78,R,117
2022,110644,21210,212,10,R,479,R,356,R,123,R,284,R,278,R,6,R,195,R,78,R,117
2022,110644,21220,212,20,R,42,R,35,R,7,R,31,R,28,R,3,R,11,R,7,R,4
2022,110644,21230,212,30,R,23,R,23,Z,0,R,23,R,23,Z,0,Z,0,Z,0,Z,0
2022,110644,21240,212,40,R,414,R,298,R,116,R,230,R,227,R,3,R,184,R,71,R,113
2022,110644,21241,212,41,R,188,R,136,R,52,R,124,R,124,Z,0,R,64,R,12,R,52
2022,110644,21242,212,42,R,226,R,162,R,64,R,106,R,103,R,3,R,120,R,59,R,61
2022,110644,21244,212,44,R,188,R,136,R,52,R,124,R,124,Z,0,R,64,R,12,R,52
2022,110644,21500,215, 0,R,2628,R,1616,R,1012,R,2465,R,1453,R,1012,R,163,R,163,Z,0
2022,110644,21510,215,10,R,2628,R,1616,R,1012,R,2465,R,1453,R,1012,R,163,R,163,Z,0
2022,110644,21520,215,20,R,1299,R,1087,R,212,R,1299,R,1087,R,212,Z,0,Z,0,Z,0
2022,110644,21530,215,30,R,228,R,205,R,23,R,228,R,205,R,23,Z,0,Z,0,Z,0
2022,110644,21540,215,40,R,1101,R,324,R,777,R,938,R,161,R,777,R,163,R,163,Z,0
2022,110644,21541,215,41,R,933,R,159,R,774,R,904,R,130,R,774,R,29,R,29,Z,0
2022,110644,21542,215,42,R,166,R,163,R,3,R,34,R,31,R,3,R,132,R,132,Z,0
2022,110644,21543,215,43,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
2022,110644,21544,215,44,R,933,R,159,R,774,R,904,R,130,R,774,R,29,R,29,Z,0
2022,110644,22000,220, 0,R,1541,R,1111,R,430,R,1412,R,1024,R,388,R,129,R,87,R,42
2022,110644,22050,220,50,R,1541,R,1111,R,430,R,1412,R,1024,R,388,R,129,R,87,R,42
2022,110644,23000,230, 0,R,11,R,11,Z,0,R,11,R,11,Z,0,Z,0,Z,0,Z,0
2022,110644,23050,230,50,R,11,R,11,Z,0,R,11,R,11,Z,0,Z,0,Z,0,Z,0
2022,110644,25000,250, 0,R,235,R,228,R,7,R,220,R,214,R,6,R,15,R,14,R,1
2022,110644,25050,250,50,R,235,R,228,R,7,R,220,R,214,R,6,R,15,R,14,R,1
2022,110644,26000,260, 0,R,119,R,118,R,1,R,108,R,107,R,1,R,11,R,11,Z,0
2022,110644,26050,260,50,R,119,R,118,R,1,R,108,R,107,R,1,R,11,R,11,Z,0
2022,110644,26100,261, 0,R,29,R,28,R,1,R,26,R,25,R,1,R,3,R,3,Z,0
2022,110644,26150,261,50,R,29,R,28,R,1,R,26,R,25,R,1,R,3,R,3,Z,0
2022,110644,26200,262, 0,R,51,R,51,Z,0,R,48,R,48,Z,0,R,3,R,3,Z,0
2022,110644,26250,262,50,R,51,R,51,Z,0,R,48,R,48,Z,0,R,3,R,3,Z,0
2022,110644,26300,263, 0,R,39,R,39,Z,0,R,34,R,34,Z,0,R,5,R,5,Z,0
2022,110644,26350,263,50,R,39,R,39,Z,0,R,34,R,34,Z,0,R,5,R,5,Z,0
2022,110644,27000,270, 0,R,116,R,110,R,6,R,112,R,107,R,5,R,4,R,3,R,1
2022,110644,27050,270,50,R,116,R,110,R,6,R,112,R,107,R,5,R,4,R,3,R,1
2022,110644,30000,300, 0,R,644,R,562,R,82,R,612,R,533,R,79,R,32,R,29,R,3
2022,110644,30050,300,50,R,644,R,562,R,82,R,612,R,533,R,79,R,32,R,29,R,3
2022,110644,31000,310, 0,R,1449,R,1135,R,314,R,1393,R,1085,R,308,R,56,R,50,R,6
2022,110644,31050,310,50,R,1449,R,1135,R,314,R,1393,R,1085,R,308,R,56,R,50,R,6
2022,110644,32000,320, 0,R,2056,R,1628,R,428,R,1946,R,1550,R,396,R,110,R,78,R,32
2022,110644,32050,320,50,R,2056,R,1628,R,428,R,1946,R,1550,R,396,R,110,R,78,R,32
2022,110644,33000,330, 0,R,1228,R,1012,R,216,R,1154,R,956,R,198,R,74,R,56,R,18
2022,110644,33050,330,50,R,1228,R,1012,R,216,R,1154,R,956,R,198,R,74,R,56,R,18
2022,110644,34000,340, 0,R,661,R,247,R,414,R,523,R,215,R,308,R,138,R,32,R,106
2022,110644,34050,340,50,R,661,R,247,R,414,R,523,R,215,R,308,R,138,R,32,R,106
2022,110644,35000,350, 0,R,1222,R,1199,R,23,R,938,R,917,R,21,R,284,R,282,R,2
2022,110644,35060,350,60,R,1222,R,1199,R,23,R,938,R,917,R,21,R,284,R,282,R,2
2022,110644,36000,360, 0,R,20,R,20,Z,0,R,8,R,8,Z,0,R,12,R,12,Z,0
2022,110644,36060,360,60,R,20,R,20,Z,0,R,8,R,8,Z,0,R,12,R,12,Z,0
2022,110644,37000,370, 0,R,1391,R,857,R,534,R,1340,R,819,R,521,R,51,R,38,R,13
2022,110644,37060,370,60,R,1391,R,857,R,534,R,1340,R,819,R,521,R,51,R,38,R,13
2022,110644,38000,380, 0,R,375,R,371,R,4,R,369,R,366,R,3,R,6,R,5,R,1
2022,110644,38060,380,60,R,375,R,371,R,4,R,369,R,366,R,3,R,6,R,5,R,1
2022,110644,39000,390, 0,R,104,R,99,R,5,R,97,R,92,R,5,R,7,R,7,Z,0
2022,110644,39060,390,60,R,104,R,99,R,5,R,97,R,92,R,5,R,7,R,7,Z,0
2022,110644,40000,400, 0,R,4833,R,3836,R,997,Z,0,Z,0,Z,0,R,4833,R,3836,R,997
2022,110644,41000,410, 0,R,2356,R,2342,R,14,Z,0,Z,0,Z,0,R,2356,R,2342,R,14
2022,110644,42000,420, 0,R,1540,R,1367,R,173,Z,0,Z,0,Z,0,R,1540,R,1367,R,173
2022,110644,49000,490, 0,R,937,R,127,R,810,Z,0,Z,0,Z,0,R,937,R,127,R,810
2022,110653,10000,100, 0,R,9587,R,6913,R,2674,R,8704,R,6410,R,2294,R,883,R,503,R,380
2022,110653,10010,100,10,R,2578,R,1711,R,867,R,2213,R,1441,R,772,R,365,R,270,R,95
2022,110653,10020,100,20,R,1113,R,965,R,148,R,1101,R,957,R,144,R,12,R,8,R,4
2022,110653,10030,100,30,R,290,R,256,R,34,R,290,R,256,R,34,Z,0,Z,0,Z,0
2022,110653,10040,100,40,R,1175,R,490,R,685,R,822,R,228,R,594,R,353,R,262,R,91
2022,110653,10041,100,41,R,849,R,206,R,643,R,735,R,141,R,594,R,114,R,65,R,49
2022,110653,10042,100,42,R,324,R,282,R,42,R,85,R,85,Z,0,R,239,R,197,R,42
2022,110653,10043,100,43,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,10044,100,44,R,849,R,206,R,643,R,735,R,141,R,594,R,114,R,65,R,49
2022,110653,10050,100,50,R,5243,R,3881,R,1362,R,4750,R,3664,R,1086,R,493,R,217,R,276
2022,110653,10060,100,60,R,1766,R,1321,R,445,R,1741,R,1305,R,436,R,25,R,16,R,9
2022,110653,20000,200, 0,R,3726,R,2466,R,1260,R,3171,R,2095,R,1076,R,555,R,371,R,184
2022,110653,20010,200,10,R,2578,R,1711,R,867,R,2213,R,1441,R,772,R,365,R,270,R,95
2022,110653,20020,200,20,R,1113,R,965,R,148,R,1101,R,957,R,144,R,12,R,8,R,4
2022,110653,20030,200,30,R,290,R,256,R,34,R,290,R,256,R,34,Z,0,Z,0,Z,0
2022,110653,20040,200,40,R,1175,R,490,R,685,R,822,R,228,R,594,R,353,R,262,R,91
2022,110653,20041,200,41,R,849,R,206,R,643,R,735,R,141,R,594,R,114,R,65,R,49
2022,110653,20042,200,42,R,324,R,282,R,42,R,85,R,85,Z,0,R,239,R,197,R,42
2022,110653,20043,200,43,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,20044,200,44,R,849,R,206,R,643,R,735,R,141,R,594,R,114,R,65,R,49
2022,110653,20050,200,50,R,1148,R,755,R,393,R,958,R,654,R,304,R,190,R,101,R,89
2022,110653,21000,210, 0,R,2595,R,1728,R,867,R,2213,R,1441,R,772,R,382,R,287,R,95
2022,110653,21010,210,10,R,2578,R,1711,R,867,R,2213,R,1441,R,772,R,365,R,270,R,95
2022,110653,21020,210,20,R,1113,R,965,R,148,R,1101,R,957,R,144,R,12,R,8,R,4
2022,110653,21030,210,30,R,290,R,256,R,34,R,290,R,256,R,34,Z,0,Z,0,Z,0
2022,110653,21040,210,40,R,1175,R,490,R,685,R,822,R,228,R,594,R,353,R,262,R,91
2022,110653,21041,210,41,R,849,R,206,R,643,R,735,R,141,R,594,R,114,R,65,R,49
2022,110653,21042,210,42,R,324,R,282,R,42,R,85,R,85,Z,0,R,239,R,197,R,42
2022,110653,21043,210,43,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,21044,210,44,R,849,R,206,R,643,R,735,R,141,R,594,R,114,R,65,R,49
2022,110653,21050,210,50,R,17,R,17,Z,0,Z,0,Z,0,Z,0,R,17,R,17,Z,0
2022,110653,21100,211, 0,R,468,R,373,R,95,R,276,R,276,Z,0,R,192,R,97,R,95
2022,110653,21110,211,10,R,454,R,359,R,95,R,276,R,276,Z,0,R,178,R,83,R,95
2022,110653,21120,211,20,R,78,R,74,R,4,R,66,R,66,Z,0,R,12,R,8,R,4
2022,110653,21130,211,30,R,35,R,35,Z,0,R,35,R,35,Z,0,Z,0,Z,0,Z,0
2022,110653,21140,211,40,R,341,R,250,R,91,R,175,R,175,Z,0,R,166,R,75,R,91
2022,110653,21141,211,41,R,170,R,121,R,49,R,104,R,104,Z,0,R,66,R,17,R,49
2022,110653,21142,211,42,R,169,R,127,R,42,R,69,R,69,Z,0,R,100,R,58,R,42
2022,110653,21143,211,43,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,21144,211,44,R,170,R,121,R,49,R,104,R,104,Z,0,R,66,R,17,R,49
2022,110653,21150,211,50,R,14,R,14,Z,0,Z,0,Z,0,Z,0,R,14,R,14,Z,0
2022,110653,21200,212, 0,R,468,R,373,R,95,R,276,R,276,Z,0,R,192,R,97,R,95
2022,110653,21210,212,10,R,454,R,359,R,95,R,276,R,276,Z,0,R,178,R,83,R,95
2022,110653,21220,212,20,R,78,R,74,R,4,R,66,R,66,Z,0,R,12,R,8,R,4
2022,110653,21230,212,30,R,35,R,35,Z,0,R,35,R,35,Z,0,Z,0,Z,0,Z,0
2022,110653,21240,212,40,R,341,R,250,R,91,R,175,R,175,Z,0,R,166,R,75,R,91
2022,110653,21241,212,41,R,170,R,121,R,49,R,104,R,104,Z,0,R,66,R,17,R,49
2022,110653,21242,212,42,R,169,R,127,R,42,R,69,R,69,Z,0,R,100,R,58,R,42
2022,110653,21243,212,43,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,21244,212,44,R,170,R,121,R,49,R,104,R,104,Z,0,R,66,R,17,R,49
2022,110653,21250,212,50,R,14,R,14,Z,0,Z,0,Z,0,Z,0,R,14,R,14,Z,0
2022,110653,21500,215, 0,R,2127,R,1355,R,772,R,1937,R,1165,R,772,R,190,R,190,Z,0
2022,110653,21510,215,10,R,2124,R,1352,R,772,R,1937,R,1165,R,772,R,187,R,187,Z,0
2022,110653,21520,215,20,R,1035,R,891,R,144,R,1035,R,891,R,144,Z,0,Z,0,Z,0
2022,110653,21530,215,30,R,255,R,221,R,34,R,255,R,221,R,34,Z,0,Z,0,Z,0
2022,110653,21540,215,40,R,834,R,240,R,594,R,647,R,53,R,594,R,187,R,187,Z,0
2022,110653,21541,215,41,R,679,R,85,R,594,R,631,R,37,R,594,R,48,R,48,Z,0
2022,110653,21542,215,42,R,155,R,155,Z,0,R,16,R,16,Z,0,R,139,R,139,Z,0
2022,110653,21544,215,44,R,679,R,85,R,594,R,631,R,37,R,594,R,48,R,48,Z,0
2022,110653,21550,215,50,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,110653,22000,220, 0,R,1127,R,734,R,393,R,954,R,650,R,304,R,173,R,84,R,89
2022,110653,22050,220,50,R,1127,R,734,R,393,R,954,R,650,R,304,R,173,R,84,R,89
2022,110653,23000,230, 0,R,4,R,4,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0
2022,110653,23050,230,50,R,4,R,4,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0
2022,110653,25000,250, 0,R,191,R,190,R,1,R,189,R,188,R,1,R,2,R,2,Z,0
2022,110653,25050,250,50,R,191,R,190,R,1,R,189,R,188,R,1,R,2,R,2,Z,0
2022,110653,26000,260, 0,R,105,R,105,Z,0,R,105,R,105,Z,0,Z,0,Z,0,Z,0
2022,110653,26050,260,50,R,105,R,105,Z,0,R,105,R,105,Z,0,Z,0,Z,0,Z,0
2022,110653,26100,261, 0,R,8,R,8,Z,0,R,8,R,8,Z,0,Z,0,Z,0,Z,0
2022,110653,26150,261,50,R,8,R,8,Z,0,R,8,R,8,Z,0,Z,0,Z,0,Z,0
2022,110653,26200,262, 0,R,49,R,49,Z,0,R,49,R,49,Z,0,Z,0,Z,0,Z,0
2022,110653,26250,262,50,R,49,R,49,Z,0,R,49,R,49,Z,0,Z,0,Z,0,Z,0
2022,110653,26300,263, 0,R,48,R,48,Z,0,R,48,R,48,Z,0,Z,0,Z,0,Z,0
2022,110653,26350,263,50,R,48,R,48,Z,0,R,48,R,48,Z,0,Z,0,Z,0,Z,0
2022,110653,27000,270, 0,R,86,R,85,R,1,R,84,R,83,R,1,R,2,R,2,Z,0
2022,110653,27050,270,50,R,86,R,85,R,1,R,84,R,83,R,1,R,2,R,2,Z,0
2022,110653,30000,300, 0,R,499,R,439,R,60,R,475,R,424,R,51,R,24,R,15,R,9
2022,110653,30050,300,50,R,499,R,439,R,60,R,475,R,424,R,51,R,24,R,15,R,9
2022,110653,31000,310, 0,R,1235,R,1038,R,197,R,1214,R,1019,R,195,R,21,R,19,R,2
2022,110653,31050,310,50,R,1235,R,1038,R,197,R,1214,R,1019,R,195,R,21,R,19,R,2
2022,110653,32000,320, 0,R,849,R,674,R,175,R,830,R,663,R,167,R,19,R,11,R,8
2022,110653,32050,320,50,R,849,R,674,R,175,R,830,R,663,R,167,R,19,R,11,R,8
2022,110653,33000,330, 0,R,802,R,689,R,113,R,777,R,666,R,111,R,25,R,23,R,2
2022,110653,33050,330,50,R,802,R,689,R,113,R,777,R,666,R,111,R,25,R,23,R,2
2022,110653,34000,340, 0,R,519,R,96,R,423,R,307,R,50,R,257,R,212,R,46,R,166
2022,110653,34050,340,50,R,519,R,96,R,423,R,307,R,50,R,257,R,212,R,46,R,166
2022,110653,35000,350, 0,R,637,R,611,R,26,R,631,R,608,R,23,R,6,R,3,R,3
2022,110653,35060,350,60,R,637,R,611,R,26,R,631,R,608,R,23,R,6,R,3,R,3
2022,110653,36000,360, 0,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,36060,360,60,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,110653,37000,370, 0,R,891,R,472,R,419,R,872,R,459,R,413,R,19,R,13,R,6
2022,110653,37060,370,60,R,891,R,472,R,419,R,872,R,459,R,413,R,19,R,13,R,6
2022,110653,38000,380, 0,R,179,R,179,Z,0,R,179,R,179,Z,0,Z,0,Z,0,Z,0
2022,110653,38060,380,60,R,179,R,179,Z,0,R,179,R,179,Z,0,Z,0,Z,0,Z,0
2022,110653,39000,390, 0,R,57,R,57,Z,0,R,57,R,57,Z,0,Z,0,Z,0,Z,0
2022,110653,39060,390,60,R,57,R,57,Z,0,R,57,R,57,Z,0,Z,0,Z,0,Z,0
2022,110653,40000,400, 0,R,3698,R,2812,R,886,Z,0,Z,0,Z,0,R,3698,R,2812,R,886
2022,110653,41000,410, 0,R,1843,R,1784,R,59,Z,0,Z,0,Z,0,R,1843,R,1784,R,59
2022,110653,42000,420, 0,R,1113,R,1028,R,85,Z,0,Z,0,Z,0,R,1113,R,1028,R,85
2022,110653,49000,490, 0,R,742,Z,0,R,742,Z,0,Z,0,Z,0,R,742,Z,0,R,742
2022,110662,10000,100, 0,R,27016,R,16966,R,10050,R,24751,R,15570,R,9181,R,2265,R,1396,R,869
2022,110662,10010,100,10,R,5289,R,2734,R,2555,R,4286,R,2007,R,2279,R,1003,R,727,R,276
2022,110662,10020,100,20,R,1519,R,1250,R,269,R,1509,R,1247,R,262,R,10,R,3,R,7
2022,110662,10030,100,30,R,292,R,270,R,22,R,292,R,270,R,22,Z,0,Z,0,Z,0
2022,110662,10040,100,40,R,3478,R,1214,R,2264,R,2485,R,490,R,1995,R,993,R,724,R,269
2022,110662,10041,100,41,R,2763,R,596,R,2167,R,2349,R,356,R,1993,R,414,R,240,R,174
2022,110662,10042,100,42,R,715,R,618,R,97,R,136,R,134,R,2,R,579,R,484,R,95
2022,110662,10044,100,44,R,2763,R,596,R,2167,R,2349,R,356,R,1993,R,414,R,240,R,174
2022,110662,10050,100,50,R,14083,R,8782,R,5301,R,13159,R,8366,R,4793,R,924,R,416,R,508
2022,110662,10060,100,60,R,7644,R,5450,R,2194,R,7306,R,5197,R,2109,R,338,R,253,R,85
2022,110662,20000,200, 0,R,6824,R,3641,R,3183,R,5698,R,2832,R,2866,R,1126,R,809,R,317
2022,110662,20010,200,10,R,5289,R,2734,R,2555,R,4286,R,2007,R,2279,R,1003,R,727,R,276
2022,110662,20020,200,20,R,1519,R,1250,R,269,R,1509,R,1247,R,262,R,10,R,3,R,7
2022,110662,20030,200,30,R,292,R,270,R,22,R,292,R,270,R,22,Z,0,Z,0,Z,0
2022,110662,20040,200,40,R,3478,R,1214,R,2264,R,2485,R,490,R,1995,R,993,R,724,R,269
2022,110662,20041,200,41,R,2763,R,596,R,2167,R,2349,R,356,R,1993,R,414,R,240,R,174
2022,110662,20042,200,42,R,715,R,618,R,97,R,136,R,134,R,2,R,579,R,484,R,95
2022,110662,20044,200,44,R,2763,R,596,R,2167,R,2349,R,356,R,1993,R,414,R,240,R,174
2022,110662,20050,200,50,R,1535,R,907,R,628,R,1412,R,825,R,587,R,123,R,82,R,41
2022,110662,21000,210, 0,R,5326,R,2771,R,2555,R,4302,R,2023,R,2279,R,1024,R,748,R,276
2022,110662,21010,210,10,R,5289,R,2734,R,2555,R,4286,R,2007,R,2279,R,1003,R,727,R,276
2022,110662,21020,210,20,R,1519,R,1250,R,269,R,1509,R,1247,R,262,R,10,R,3,R,7
2022,110662,21030,210,30,R,292,R,270,R,22,R,292,R,270,R,22,Z,0,Z,0,Z,0
2022,110662,21040,210,40,R,3478,R,1214,R,2264,R,2485,R,490,R,1995,R,993,R,724,R,269
2022,110662,21041,210,41,R,2763,R,596,R,2167,R,2349,R,356,R,1993,R,414,R,240,R,174
2022,110662,21042,210,42,R,715,R,618,R,97,R,136,R,134,R,2,R,579,R,484,R,95
2022,110662,21044,210,44,R,2763,R,596,R,2167,R,2349,R,356,R,1993,R,414,R,240,R,174
2022,110662,21050,210,50,R,37,R,37,Z,0,R,16,R,16,Z,0,R,21,R,21,Z,0
2022,110662,21100,211, 0,R,745,R,469,R,276,R,303,R,303,Z,0,R,442,R,166,R,276
2022,110662,21110,211,10,R,718,R,442,R,276,R,287,R,287,Z,0,R,431,R,155,R,276
2022,110662,21120,211,20,R,18,R,11,R,7,R,8,R,8,Z,0,R,10,R,3,R,7
2022,110662,21130,211,30,R,4,R,4,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0
2022,110662,21140,211,40,R,696,R,427,R,269,R,275,R,275,Z,0,R,421,R,152,R,269
2022,110662,21141,211,41,R,392,R,218,R,174,R,147,R,147,Z,0,R,245,R,71,R,174
2022,110662,21142,211,42,R,304,R,209,R,95,R,128,R,128,Z,0,R,176,R,81,R,95
2022,110662,21144,211,44,R,392,R,218,R,174,R,147,R,147,Z,0,R,245,R,71,R,174
2022,110662,21150,211,50,R,27,R,27,Z,0,R,16,R,16,Z,0,R,11,R,11,Z,0
2022,110662,21200,212, 0,R,745,R,469,R,276,R,303,R,303,Z,0,R,442,R,166,R,276
2022,110662,21210,212,10,R,718,R,442,R,276,R,287,R,287,Z,0,R,431,R,155,R,276
2022,110662,21220,212,20,R,18,R,11,R,7,R,8,R,8,Z,0,R,10,R,3,R,7
2022,110662,21230,212,30,R,4,R,4,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0
2022,110662,21240,212,40,R,696,R,427,R,269,R,275,R,275,Z,0,R,421,R,152,R,269
2022,110662,21241,212,41,R,392,R,218,R,174,R,147,R,147,Z,0,R,245,R,71,R,174
2022,110662,21242,212,42,R,304,R,209,R,95,R,128,R,128,Z,0,R,176,R,81,R,95
2022,110662,21244,212,44,R,392,R,218,R,174,R,147,R,147,Z,0,R,245,R,71,R,174
2022,110662,21250,212,50,R,27,R,27,Z,0,R,16,R,16,Z,0,R,11,R,11,Z,0
2022,110662,21500,215, 0,R,4581,R,2302,R,2279,R,3999,R,1720,R,2279,R,582,R,582,Z,0
2022,110662,21510,215,10,R,4571,R,2292,R,2279,R,3999,R,1720,R,2279,R,572,R,572,Z,0
2022,110662,21520,215,20,R,1501,R,1239,R,262,R,1501,R,1239,R,262,Z,0,Z,0,Z,0
2022,110662,21530,215,30,R,288,R,266,R,22,R,288,R,266,R,22,Z,0,Z,0,Z,0
2022,110662,21540,215,40,R,2782,R,787,R,1995,R,2210,R,215,R,1995,R,572,R,572,Z,0
2022,110662,21541,215,41,R,2371,R,378,R,1993,R,2202,R,209,R,1993,R,169,R,169,Z,0
2022,110662,21542,215,42,R,411,R,409,R,2,R,8,R,6,R,2,R,403,R,403,Z,0
2022,110662,21544,215,44,R,2371,R,378,R,1993,R,2202,R,209,R,1993,R,169,R,169,Z,0
2022,110662,21550,215,50,R,10,R,10,Z,0,Z,0,Z,0,Z,0,R,10,R,10,Z,0
2022,110662,22000,220, 0,R,1480,R,852,R,628,R,1378,R,791,R,587,R,102,R,61,R,41
2022,110662,22050,220,50,R,1480,R,852,R,628,R,1378,R,791,R,587,R,102,R,61,R,41
2022,110662,23000,230, 0,R,18,R,18,Z,0,R,18,R,18,Z,0,Z,0,Z,0,Z,0
2022,110662,23050,230,50,R,18,R,18,Z,0,R,18,R,18,Z,0,Z,0,Z,0,Z,0
