year,UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW ,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
2021,129020,R,8490,R,3826,R,4664,R,9,R,2,R,7,R,824,R,361,R,463,R,549,R,237,R,312,R,835,R,316,R,519,R,4,R,2,R,2,R,4632,R,2116,R,2516,R,269,R,113,R,156,R,193,R,101,R,92,R,1175,R,578,R,597,,,,,,,,,,,,,,,,,,,,,
2021,130794,R,3867,R,1883,R,1984,R,10,R,4,R,6,R,557,R,224,R,333,R,236,R,100,R,136,R,343,R,163,R,180,R,3,R,1,R,2,R,1538,R,794,R,744,R,196,R,82,R,114,R,63,R,26,R,37,R,921,R,489,R,432,,,,,,,,,,,,,,,,,,,,,
2021,130943,R,5815,R,2376,R,3439,R,5,R,3,R,2,R,316,R,144,R,172,R,331,R,129,R,202,R,491,R,200,R,291,R,2,R,1,R,1,R,3843,R,1469,R,2374,R,178,R,76,R,102,R,105,R,50,R,55,R,544,R,304,R,240,,,,,,,,,,,,,,,,,,,,,
2021,131159,R,4180,R,1536,R,2644,R,3,R,1,R,2,R,239,R,74,R,165,R,381,R,98,R,283,R,449,R,150,R,299,R,1,R,0,R,1,R,1992,R,782,R,1210,R,200,R,66,R,134,R,378,R,134,R,244,R,537,R,231,R,306,,,,,,,,,,,,,,,,,,,,,
2021,131469,R,9176,R,3582,R,5594,R,22,R,13,R,9,R,975,R,339,R,636,R,876,R,254,R,622,R,687,R,245,R,442,R,16,R,6,R,10,R,4344,R,1661,R,2683,R,285,R,98,R,187,R,505,R,213,R,292,R,1466,R,753,R,713,,,,,,,,,,,,,,,,,,,,,
2021,131496,R,6683,R,3080,R,3603,R,6,Z,0,R,6,R,594,R,266,R,328,R,505,R,190,R,315,R,589,R,264,R,325,R,9,R,5,R,4,R,3146,R,1527,R,1619,R,196,R,88,R,108,R,375,R,193,R,182,R,1263,R,547,R,716,,,,,,,,,,,,,,,,,,,,,
2021,131520,R,2287,R,646,R,1641,R,1,Z,0,R,1,R,91,R,21,R,70,R,1724,R,472,R,1252,R,134,R,33,R,101,R,8,R,3,R,5,R,69,R,22,R,47,R,75,R,20,R,55,R,17,R,3,R,14,R,168,R,72,R,96,,,,,,,,,,,,,,,,,,,,,
2021,133951,R,16917,R,6792,R,10125,R,11,R,2,R,9,R,450,R,199,R,251,R,2091,R,716,R,1375,R,10531,R,4154,R,6377,R,8,R,2,R,6,R,1683,R,686,R,997,R,330,R,138,R,192,R,65,R,27,R,38,R,1748,R,868,R,880,,,,,,,,,,,,,,,,,,,,,
2021,134097,R,11953,R,4972,R,6981,R,19,R,6,R,13,R,289,R,116,R,173,R,1090,R,348,R,742,R,2281,R,934,R,1347,R,13,R,4,R,9,R,7183,R,3058,R,4125,R,449,R,169,R,280,R,114,R,60,R,54,R,515,R,277,R,238,,,,,,,,,,,,,,,,,,,,,
2021,134130,R,15459,R,6812,R,8647,R,27,R,11,R,16,R,1142,R,529,R,613,R,810,R,274,R,536,R,2969,R,1225,R,1744,R,24,R,13,R,11,R,7967,R,3399,R,4568,R,526,R,205,R,321,R,477,R,221,R,256,R,1517,R,935,R,582,,,,,,,,,,,,,,,,,,,,,
2021,135726,R,5285,R,2330,R,2955,R,8,R,4,R,4,R,265,R,111,R,154,R,433,R,131,R,302,R,1432,R,574,R,858,R,8,R,3,R,5,R,1964,R,928,R,1036,R,155,R,65,R,90,R,233,R,112,R,121,R,787,R,402,R,385,,,,,,,,,,,,,,,,,,,,,
2021,137351,R,14498,R,5748,R,8750,R,32,R,16,R,16,R,919,R,378,R,541,R,1327,R,409,R,918,R,2636,R,969,R,1667,R,23,R,14,R,9,R,7189,R,2773,R,4416,R,513,R,198,R,315,R,510,R,218,R,292,R,1349,R,773,R,576,,,,,,,,,,,,,,,,,,,,,
2021,139658,R,4474,R,1636,R,2838,R,5,R,2,R,3,R,730,R,287,R,443,R,502,R,118,R,384,R,347,R,127,R,220,R,3,R,2,R,1,R,1956,R,697,R,1259,R,160,R,52,R,108,R,100,R,44,R,56,R,671,R,307,R,364,,,,,,,,,,,,,,,,,,,,,
2021,139755,R,9064,R,6165,R,2899,R,3,R,2,R,1,R,1665,R,1107,R,558,R,395,R,219,R,176,R,473,R,301,R,172,R,1,R,1,R,0,R,3719,R,2587,R,1132,R,275,R,174,R,101,R,134,R,81,R,53,R,2399,R,1693,R,706,,,,,,,,,,,,,,,,,,,,,
2021,139959,R,10781,R,4439,R,6342,R,10,R,2,R,8,R,927,R,421,R,506,R,915,R,278,R,637,R,607,R,256,R,351,R,8,R,3,R,5,R,7285,R,3051,R,4234,R,435,R,179,R,256,R,121,R,49,R,72,R,473,R,200,R,273,,,,,,,,,,,,,,,,,,,,,
2021,144050,R,5521,R,2998,R,2523,R,9,R,5,R,4,R,721,R,381,R,340,R,221,R,102,R,119,R,492,R,262,R,230,R,1,R,1,R,0,R,2138,R,1187,R,951,R,196,R,102,R,94,R,141,R,94,R,47,R,1602,R,864,R,738,,,,,,,,,,,,,,,,,,,,,
2021,145600,R,8564,R,3832,R,4732,R,3,R,2,R,1,R,1535,R,721,R,814,R,625,R,217,R,408,R,1914,R,754,R,1160,R,3,R,1,R,2,R,2952,R,1281,R,1671,R,239,R,106,R,133,R,132,R,71,R,61,R,1161,R,679,R,482,,,,,,,,,,,,,,,,,,,,,
2021,145637,R,13973,R,7413,R,6560,R,3,R,1,R,2,R,2115,R,1199,R,916,R,714,R,263,R,451,R,1300,R,592,R,708,R,7,R,6,R,1,R,5790,R,2914,R,2876,R,385,R,188,R,197,R,282,R,202,R,80,R,3377,R,2048,R,1329,,,,,,,,,,,,,,,,,,,,,
2021,147767,R,7465,R,3692,R,3773,R,5,R,2,R,3,R,982,R,484,R,498,R,377,R,154,R,223,R,566,R,258,R,308,R,5,R,3,R,2,R,3162,R,1600,R,1562,R,242,R,100,R,142,R,626,R,248,R,378,R,1500,R,843,R,657,,,,,,,,,,,,,,,,,,,,,
2021,151351,R,10879,R,5635,R,5244,R,15,R,9,R,6,R,630,R,319,R,311,R,476,R,185,R,291,R,668,R,329,R,339,R,3,R,0,R,3,R,7095,R,3723,R,3372,R,375,R,189,R,186,R,48,R,30,R,18,R,1569,R,851,R,718,,,,,,,,,,,,,,,,,,,,,
2021,152080,R,3633,R,1948,R,1685,R,6,R,2,R,4,R,170,R,84,R,86,R,108,R,59,R,49,R,356,R,176,R,180,R,1,R,1,Z,0,R,2385,R,1289,R,1096,R,167,R,88,R,79,R,34,R,23,R,11,R,406,R,226,R,180,,,,,,,,,,,,,,,,,,,,,
2021,160472,R,86,R,3,R,83,R,0,R,0,R,0,R,0,R,0,R,0,R,23,R,1,R,22,R,19,R,2,R,17,R,0,R,0,R,0,R,44,R,0,R,44,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,,,,,,,,,
2021,160755,R,4080,R,1614,R,2466,R,9,R,6,R,3,R,231,R,94,R,137,R,310,R,88,R,222,R,303,R,107,R,196,R,2,R,1,R,1,R,2431,R,931,R,1500,R,108,R,38,R,70,R,109,R,43,R,66,R,577,R,306,R,271,,,,,,,,,,,,,,,,,,,,,
2021,162928,R,9479,R,4187,R,5292,R,11,R,3,R,8,R,1211,R,534,R,677,R,697,R,211,R,486,R,723,R,334,R,389,R,4,R,1,R,3,R,3635,R,1688,R,1947,R,345,R,156,R,189,R,297,R,147,R,150,R,2556,R,1113,R,1443,,,,,,,,,,,,,,,,,,,,,
2021,163286,R,10965,R,5537,R,5428,R,10,R,3,R,7,R,1656,R,820,R,836,R,1230,R,497,R,733,R,931,R,435,R,496,R,7,R,6,R,1,R,4858,R,2549,R,2309,R,389,R,183,R,206,R,391,R,197,R,194,R,1493,R,847,R,646,,,,,,,,,,,,,,,,,,,,,
2021,164924,R,4197,R,1833,R,2364,R,2,R,1,R,1,R,355,R,171,R,184,R,158,R,73,R,85,R,381,R,137,R,244,R,1,R,1,R,0,R,2400,R,1070,R,1330,R,113,R,41,R,72,R,273,R,121,R,152,R,514,R,218,R,296,,,,,,,,,,,,,,,,,,,,,
2021,164988,R,10867,R,4376,R,6491,R,3,R,1,R,2,R,1283,R,485,R,798,R,470,R,156,R,314,R,891,R,325,R,566,R,4,R,1,R,3,R,4207,R,1561,R,2646,R,314,R,109,R,205,R,588,R,265,R,323,R,3107,R,1473,R,1634,,,,,,,,,,,,,,,,,,,,,
2021,165015,R,1737,R,713,R,1024,R,4,R,2,R,2,R,174,R,55,R,119,R,84,R,33,R,51,R,101,R,40,R,61,R,1,R,0,R,1,R,712,R,297,R,415,R,52,R,17,R,35,R,57,R,27,R,30,R,552,R,242,R,310,,,,,,,,,,,,,,,,,,,,,
2021,166027,R,8866,R,4238,R,4628,R,22,R,8,R,14,R,1163,R,523,R,640,R,567,R,246,R,321,R,774,R,378,R,396,R,12,R,1,R,11,R,3357,R,1647,R,1710,R,292,R,121,R,171,R,425,R,218,R,207,R,2254,R,1096,R,1158,,,,,,,,,,,,,,,,,,,,,
2021,166629,R,8107,R,3964,R,4143,R,6,R,3,R,3,R,747,R,384,R,363,R,373,R,155,R,218,R,531,R,222,R,309,R,4,R,3,R,1,R,4827,R,2336,R,2491,R,225,R,103,R,122,R,547,R,243,R,304,R,847,R,515,R,332,,,,,,,,,,,,,,,,,,,,,
2021,166683,R,3272,R,1985,R,1287,R,9,R,5,R,4,R,578,R,260,R,318,R,113,R,72,R,41,R,268,R,174,R,94,Z,0,Z,0,Z,0,R,993,R,620,R,373,R,118,R,58,R,60,R,125,R,87,R,38,R,1068,R,709,R,359,,,,,,,,,,,,,,,,,,,,,
2021,167358,R,7893,R,4111,R,3782,R,1,R,0,R,1,R,843,R,357,R,486,R,211,R,73,R,138,R,412,R,174,R,238,R,2,R,0,R,2,R,2814,R,1359,R,1455,R,235,R,102,R,133,R,283,R,150,R,133,R,3092,R,1896,R,1196,,,,,,,,,,,,,,,,,,,,,
2021,168148,R,3591,R,1556,R,2035,R,4,R,1,R,3,R,492,R,209,R,283,R,159,R,55,R,104,R,259,R,91,R,168,R,1,R,0,R,1,R,1856,R,803,R,1053,R,133,R,63,R,70,R,147,R,76,R,71,R,540,R,258,R,282,,,,,,,,,,,,,,,,,,,,,
2021,168421,R,1856,R,1165,R,691,R,4,R,3,R,1,R,102,R,57,R,45,R,43,R,25,R,18,R,137,R,71,R,66,R,1,R,1,Z,0,R,1034,R,652,R,382,R,37,R,28,R,9,R,96,R,54,R,42,R,402,R,274,R,128,,,,,,,,,,,,,,,,,,,,,
2021,170976,R,14153,R,7004,R,7149,R,29,R,16,R,13,R,1708,R,837,R,871,R,647,R,242,R,405,R,858,R,387,R,471,R,12,R,6,R,6,R,7342,R,3505,R,3837,R,506,R,219,R,287,R,596,R,314,R,282,R,2455,R,1478,R,977,,,,,,,,,,,,,,,,,,,,,
2021,171100,R,13125,R,5999,R,7126,R,39,R,15,R,24,R,770,R,346,R,424,R,848,R,304,R,544,R,582,R,249,R,333,R,9,R,3,R,6,R,8822,R,3992,R,4830,R,375,R,157,R,218,R,135,R,77,R,58,R,1545,R,856,R,689,,,,,,,,,,,,,,,,,,,,,
2021,174066,R,13116,R,5888,R,7228,R,32,R,15,R,17,R,1119,R,481,R,638,R,584,R,239,R,345,R,626,R,266,R,360,R,14,R,5,R,9,R,8356,R,3626,R,4730,R,500,R,203,R,297,R,233,R,123,R,110,R,1652,R,930,R,722,,,,,,,,,,,,,,,,,,,,,
2021,179867,R,4725,R,2160,R,2565,R,8,R,2,R,6,R,502,R,231,R,271,R,344,R,118,R,226,R,295,R,137,R,158,R,1,R,1,Z,0,R,1946,R,871,R,1075,R,146,R,69,R,77,R,124,R,66,R,58,R,1359,R,665,R,694,,,,,,,,,,,,,,,,,,,,,
2021,182670,R,2005,R,1073,R,932,R,28,R,10,R,18,R,279,R,133,R,146,R,112,R,59,R,53,R,172,R,103,R,69,R,5,R,2,R,3,R,961,R,531,R,430,R,82,R,33,R,49,R,63,R,33,R,30,R,303,R,169,R,134,,,,,,,,,,,,,,,,,,,,,
2021,185828,R,2941,R,2131,R,810,R,5,R,3,R,2,R,600,R,435,R,165,R,187,R,124,R,63,R,477,R,332,R,145,R,0,R,0,R,0,R,878,R,699,R,179,R,92,R,62,R,30,R,81,R,54,R,27,R,621,R,422,R,199,,,,,,,,,,,,,,,,,,,,,
2021,186131,R,2056,R,1106,R,950,R,1,R,1,R,0,R,380,R,171,R,209,R,128,R,39,R,89,R,188,R,99,R,89,R,2,R,2,R,0,R,703,R,402,R,301,R,78,R,34,R,44,R,46,R,24,R,22,R,530,R,334,R,196,,,,,,,,,,,,,,,,,,,,,
2021,186371,R,1975,R,756,R,1219,R,4,R,2,R,2,R,194,R,77,R,117,R,282,R,85,R,197,R,284,R,96,R,188,R,4,R,3,R,1,R,1029,R,416,R,613,R,76,R,31,R,45,R,25,R,9,R,16,R,77,R,37,R,40,,,,,,,,,,,,,,,,,,,,,
2021,186380,R,13327,R,5843,R,7484,R,10,R,2,R,8,R,3185,R,1508,R,1677,R,1048,R,322,R,726,R,1706,R,625,R,1081,R,24,R,16,R,8,R,5182,R,2287,R,2895,R,372,R,146,R,226,R,255,R,102,R,153,R,1545,R,835,R,710,,,,,,,,,,,,,,,,,,,,,
2021,186399,R,3909,R,1749,R,2160,R,4,R,1,R,3,R,604,R,279,R,325,R,554,R,183,R,371,R,809,R,297,R,512,R,5,R,2,R,3,R,1013,R,562,R,451,R,87,R,39,R,48,R,111,R,55,R,56,R,722,R,331,R,391,,,,,,,,,,,,,,,,,,,,,
2021,186867,R,2559,R,1815,R,744,R,6,R,5,R,1,R,249,R,162,R,87,R,49,R,33,R,16,R,109,R,77,R,32,R,0,R,0,R,0,R,896,R,646,R,250,R,0,R,0,R,0,R,116,R,75,R,41,R,1134,R,817,R,317,,,,,,,,,,,,,,,,,,,,,
2021,190415,R,7514,R,3755,R,3759,R,20,R,10,R,10,R,1257,R,549,R,708,R,371,R,166,R,205,R,709,R,385,R,324,R,8,R,5,R,3,R,2459,R,1271,R,1188,R,239,R,108,R,131,R,470,R,205,R,265,R,1981,R,1056,R,925,,,,,,,,,,,,,,,,,,,,,
2021,191241,R,5303,R,1974,R,3329,R,6,R,2,R,4,R,387,R,151,R,236,R,463,R,107,R,356,R,779,R,251,R,528,R,8,R,1,R,7,R,2536,R,968,R,1568,R,148,R,49,R,99,R,115,R,48,R,67,R,861,R,397,R,464,,,,,,,,,,,,,,,,,,,,,
2021,193900,R,16935,R,7215,R,9720,R,21,R,3,R,18,R,2290,R,996,R,1294,R,993,R,318,R,675,R,1669,R,581,R,1088,R,10,R,5,R,5,R,4981,R,2059,R,2922,R,517,R,152,R,365,R,858,R,450,R,408,R,5596,R,2651,R,2945,,,,,,,,,,,,,,,,,,,,,
2021,194824,R,2156,R,1464,R,692,R,3,R,3,R,0,R,283,R,180,R,103,R,71,R,49,R,22,R,172,R,129,R,43,R,1,R,0,R,1,R,1001,R,681,R,320,R,91,R,58,R,33,R,35,R,25,R,10,R,499,R,339,R,160,,,,,,,,,,,,,,,,,,,,,
2021,195003,R,3580,R,2189,R,1391,R,4,R,3,R,1,R,269,R,158,R,111,R,127,R,64,R,63,R,240,R,152,R,88,R,1,R,0,R,1,R,2088,R,1284,R,804,R,115,R,68,R,47,R,48,R,34,R,14,R,688,R,426,R,262,,,,,,,,,,,,,,,,,,,,,
2021,195030,R,3483,R,1582,R,1901,R,1,R,0,R,1,R,264,R,119,R,145,R,163,R,64,R,99,R,185,R,83,R,102,R,3,R,3,R,0,R,1446,R,625,R,821,R,78,R,31,R,47,R,142,R,73,R,69,R,1201,R,584,R,617,,,,,,,,,,,,,,,,,,,,,
2021,196079,R,5148,R,2484,R,2664,R,2,R,1,R,1,R,633,R,277,R,356,R,249,R,96,R,153,R,488,R,230,R,258,R,1,R,1,R,0,R,2885,R,1364,R,1521,R,127,R,59,R,68,R,70,R,35,R,35,R,693,R,421,R,272,,,,,,,,,,,,,,,,,,,,,
2021,196088,R,8508,R,4406,R,4102,R,23,R,12,R,11,R,1021,R,535,R,486,R,523,R,214,R,309,R,420,R,204,R,216,R,2,R,2,R,0,R,3999,R,2067,R,1932,R,174,R,76,R,98,R,446,R,233,R,213,R,1900,R,1063,R,837,,,,,,,,,,,,,,,,,,,,,
2021,196097,R,7975,R,3679,R,4296,R,4,R,2,R,2,R,1479,R,710,R,769,R,507,R,160,R,347,R,923,R,373,R,550,R,5,R,2,R,3,R,2967,R,1234,R,1733,R,174,R,72,R,102,R,528,R,241,R,287,R,1388,R,885,R,503,,,,,,,,,,,,,,,,,,,,,
2021,196413,R,6406,R,3117,R,3289,R,25,R,7,R,18,R,352,R,171,R,181,R,474,R,182,R,292,R,546,R,234,R,312,R,3,R,2,R,1,R,3326,R,1578,R,1748,R,170,R,78,R,92,R,161,R,92,R,69,R,1349,R,773,R,576,,,,,,,,,,,,,,,,,,,,,
2021,197708,R,1547,R,607,R,940,R,2,R,2,Z,0,R,33,R,10,R,23,R,36,R,5,R,31,R,76,R,20,R,56,Z,0,Z,0,Z,0,R,1017,R,450,R,567,R,11,R,5,R,6,R,211,R,44,R,167,R,161,R,71,R,90,,,,,,,,,,,,,,,,,,,,,
2021,198419,R,5631,R,2638,R,2993,R,14,R,4,R,10,R,668,R,323,R,345,R,391,R,136,R,255,R,398,R,174,R,224,R,6,R,3,R,3,R,2493,R,1114,R,1379,R,153,R,66,R,87,R,228,R,113,R,115,R,1280,R,705,R,575,,,,,,,,,,,,,,,,,,,,,
2021,199120,R,8338,R,3486,R,4852,R,28,R,8,R,20,R,812,R,332,R,480,R,630,R,227,R,403,R,646,R,252,R,394,R,1,R,0,R,1,R,5068,R,2154,R,2914,R,367,R,134,R,233,R,313,R,126,R,187,R,473,R,253,R,220,,,,,,,,,,,,,,,,,,,,,
2021,199193,R,9872,R,5156,R,4716,R,26,R,10,R,16,R,651,R,316,R,335,R,606,R,238,R,368,R,490,R,242,R,248,R,5,R,3,R,2,R,6047,R,3113,R,2934,R,312,R,141,R,171,R,325,R,171,R,154,R,1410,R,922,R,488,,,,,,,,,,,,,,,,,,,,,
2021,199847,R,2637,R,1224,R,1413,R,6,R,3,R,3,R,130,R,54,R,76,R,221,R,89,R,132,R,171,R,64,R,107,R,3,R,2,R,1,R,1731,R,834,R,897,R,65,R,29,R,36,R,43,R,24,R,19,R,267,R,125,R,142,,,,,,,,,,,,,,,,,,,,,
2021,201645,R,3419,R,1611,R,1808,R,3,R,3,R,0,R,509,R,217,R,292,R,216,R,84,R,132,R,205,R,102,R,103,R,0,R,0,R,0,R,1548,R,699,R,849,R,106,R,48,R,58,R,70,R,29,R,41,R,762,R,429,R,333,,,,,,,,,,,,,,,,,,,,,
2021,204796,R,15859,R,7485,R,8374,R,13,R,6,R,7,R,1037,R,505,R,532,R,932,R,370,R,562,R,765,R,335,R,430,R,9,R,6,R,3,R,10257,R,4772,R,5485,R,580,R,223,R,357,R,601,R,343,R,258,R,1665,R,925,R,740,,,,,,,,,,,,,,,,,,,,,
2021,211440,R,4883,R,2820,R,2063,R,0,R,0,R,0,R,803,R,381,R,422,R,129,R,78,R,51,R,202,R,117,R,85,R,2,R,2,R,0,R,1065,R,652,R,413,R,101,R,45,R,56,R,212,R,134,R,78,R,2369,R,1411,R,958,,,,,,,,,,,,,,,,,,,,,
2021,212054,R,6217,R,2575,R,3642,R,8,R,3,R,5,R,890,R,389,R,501,R,524,R,147,R,377,R,367,R,152,R,215,R,5,R,2,R,3,R,3226,R,1255,R,1971,R,230,R,87,R,143,R,203,R,73,R,130,R,764,R,467,R,297,,,,,,,,,,,,,,,,,,,,,
2021,213543,R,1857,R,956,R,901,R,1,Z,0,R,1,R,111,R,52,R,59,R,54,R,31,R,23,R,143,R,79,R,64,R,3,R,1,R,2,R,1120,R,551,R,569,R,47,R,25,R,22,R,68,R,31,R,37,R,310,R,186,R,124,,,,,,,,,,,,,,,,,,,,,
2021,215062,R,7981,R,3430,R,4551,R,12,R,5,R,7,R,1183,R,510,R,673,R,503,R,192,R,311,R,593,R,267,R,326,R,3,R,2,R,1,R,3387,R,1399,R,1988,R,293,R,117,R,176,R,158,R,72,R,86,R,1849,R,866,R,983,,,,,,,,,,,,,,,,,,,,,
2021,215293,R,7712,R,3449,R,4263,R,1,R,1,R,0,R,637,R,272,R,365,R,364,R,139,R,225,R,293,R,110,R,183,R,3,R,2,R,1,R,5034,R,2262,R,2772,R,281,R,98,R,183,R,217,R,87,R,130,R,882,R,478,R,404,,,,,,,,,,,,,,,,,,,,,
2021,216597,R,3408,R,1572,R,1836,R,3,R,2,R,1,R,174,R,86,R,88,R,164,R,74,R,90,R,232,R,104,R,128,R,2,R,1,R,1,R,2481,R,1136,R,1345,R,102,R,46,R,56,R,92,R,48,R,44,R,158,R,75,R,83,,,,,,,,,,,,,,,,,,,,,
2021,217156,R,2576,R,1223,R,1353,R,6,R,2,R,4,R,379,R,168,R,211,R,165,R,69,R,96,R,251,R,99,R,152,R,1,R,1,R,0,R,1034,R,525,R,509,R,109,R,32,R,77,R,124,R,56,R,68,R,507,R,271,R,236,,,,,,,,,,,,,,,,,,,,,
2021,217882,R,7156,R,3425,R,3731,R,11,R,7,R,4,R,176,R,95,R,81,R,438,R,200,R,238,R,267,R,126,R,141,R,1,R,0,R,1,R,5504,R,2493,R,3011,R,199,R,107,R,92,R,51,R,27,R,24,R,509,R,370,R,139,,,,,,,,,,,,,,,,,,,,,
2021,217925,R,410,R,190,R,220,R,0,R,0,R,0,R,9,R,7,R,2,R,52,R,29,R,23,R,15,R,3,R,12,R,0,R,0,R,0,R,197,R,103,R,94,R,4,R,3,R,1,R,40,R,13,R,27,R,93,R,32,R,61,,,,,,,,,,,,,,,,,,,,,
2021,221999,R,3923,R,1678,R,2245,R,14,R,12,R,2,R,359,R,181,R,178,R,369,R,135,R,234,R,293,R,118,R,175,R,10,R,5,R,5,R,2176,R,880,R,1296,R,176,R,69,R,107,R,135,R,67,R,68,R,391,R,211,R,180,,,,,,,,,,,,,,,,,,,,,
2021,223232,R,4738,R,1869,R,2869,R,19,R,7,R,12,R,298,R,105,R,193,R,299,R,103,R,196,R,697,R,260,R,437,R,3,R,2,R,1,R,2952,R,1175,R,1777,R,198,R,85,R,113,R,62,R,26,R,36,R,210,R,106,R,104,,,,,,,,,,,,,,,,,,,,,
2021,227757,R,2193,R,1250,R,943,R,2,R,1,R,1,R,438,R,202,R,236,R,106,R,50,R,56,R,251,R,139,R,112,R,3,R,2,R,1,R,751,R,467,R,284,R,77,R,40,R,37,R,46,R,34,R,12,R,519,R,315,R,204,,,,,,,,,,,,,,,,,,,,,
2021,228246,R,3689,R,1913,R,1776,R,9,R,4,R,5,R,263,R,130,R,133,R,231,R,102,R,129,R,444,R,196,R,248,R,4,R,2,R,2,R,2107,R,1125,R,982,R,129,R,53,R,76,R,19,R,11,R,8,R,483,R,290,R,193,,,,,,,,,,,,,,,,,,,,,
2021,228723,R,17990,R,9003,R,8987,R,46,R,27,R,19,R,1258,R,676,R,582,R,515,R,221,R,294,R,3729,R,1714,R,2015,R,11,R,5,R,6,R,10149,R,5011,R,5138,R,509,R,223,R,286,R,171,R,97,R,74,R,1602,R,1029,R,573,,,,,,,,,,,,,,,,,,,,,
2021,228778,R,14268,R,6624,R,7644,R,21,R,12,R,9,R,2693,R,1321,R,1372,R,563,R,202,R,361,R,3024,R,1224,R,1800,R,12,R,6,R,6,R,5991,R,2823,R,3168,R,478,R,228,R,250,R,196,R,88,R,108,R,1290,R,720,R,570,,,,,,,,,,,,,,,,,,,,,
2021,228875,R,2821,R,1156,R,1665,R,16,R,6,R,10,R,104,R,38,R,66,R,146,R,65,R,81,R,429,R,170,R,259,R,8,R,2,R,6,R,1908,R,767,R,1141,R,43,R,17,R,26,R,50,R,27,R,23,R,117,R,64,R,53,,,,,,,,,,,,,,,,,,,,,
2021,231624,R,2558,R,1174,R,1384,R,7,R,4,R,3,R,146,R,77,R,69,R,179,R,68,R,111,R,194,R,74,R,120,R,3,R,2,R,1,R,1599,R,741,R,858,R,123,R,46,R,77,R,99,R,54,R,45,R,208,R,108,R,100,,,,,,,,,,,,,,,,,,,,,
2021,234076,R,7534,R,3528,R,4006,R,7,R,3,R,4,R,968,R,443,R,525,R,452,R,185,R,267,R,460,R,208,R,252,R,4,R,1,R,3,R,4352,R,2023,R,2329,R,309,R,152,R,157,R,265,R,138,R,127,R,717,R,375,R,342,,,,,,,,,,,,,,,,,,,,,
2021,236948,R,13830,R,6136,R,7694,R,56,R,15,R,41,R,2774,R,1152,R,1622,R,411,R,179,R,232,R,1083,R,429,R,654,R,46,R,16,R,30,R,5835,R,2678,R,3157,R,912,R,369,R,543,R,269,R,119,R,150,R,2444,R,1179,R,1265,,,,,,,,,,,,,,,,,,,,,
2021,239105,R,3117,R,1345,R,1772,R,6,R,2,R,4,R,197,R,71,R,126,R,112,R,51,R,61,R,346,R,151,R,195,R,3,R,1,R,2,R,2154,R,938,R,1216,R,92,R,40,R,52,R,106,R,28,R,78,R,101,R,63,R,38,,,,,,,,,,,,,,,,,,,,,
2021,240444,R,11842,R,5606,R,6236,R,21,R,7,R,14,R,680,R,313,R,367,R,250,R,112,R,138,R,615,R,294,R,321,R,7,R,4,R,3,R,7760,R,3509,R,4251,R,333,R,151,R,182,R,265,R,142,R,123,R,1911,R,1074,R,837,,,,,,,,,,,,,,,,,,,,,
2021,243744,R,4337,R,2332,R,2005,R,16,R,7,R,9,R,825,R,394,R,431,R,167,R,76,R,91,R,452,R,236,R,216,R,5,R,2,R,3,R,1490,R,831,R,659,R,255,R,115,R,140,R,31,R,23,R,8,R,1096,R,648,R,448,,,,,,,,,,,,,,,,,,,,,
2021,243780,R,10998,R,6095,R,4903,R,14,R,8,R,6,R,803,R,451,R,352,R,292,R,133,R,159,R,547,R,267,R,280,R,7,R,4,R,3,R,6492,R,3446,R,3046,R,318,R,165,R,153,R,186,R,93,R,93,R,2339,R,1528,R,811,,,,,,,,,,,,,,,,,,,,,
2021,445188,R,2021,R,941,R,1080,R,3,R,3,R,0,R,392,R,223,R,169,R,96,R,42,R,54,R,1008,R,425,R,583,R,16,R,5,R,11,R,234,R,122,R,112,R,59,R,33,R,26,R,15,R,6,R,9,R,198,R,82,R,116,,,,,,,,,,,,,,,,,,,,,
