year,UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW 
2022,110662, 9,13,2,2,29A,R,6036,R,2352,R,3684,R,17,R,5,R,12,R,1764,R,728,R,1036,R,186,R,57,R,129,R,1372,R,421,R,951,R,16,R,8,R,8,R,1520,R,642,R,878,R,347,R,133,R,214,R,150,R,76,R,74,R,664,R,282,R,382
2022,110662,12,16,2,2,18A,R,6036,R,2352,R,3684,R,17,R,5,R,12,R,1764,R,728,R,1036,R,186,R,57,R,129,R,1372,R,421,R,951,R,16,R,8,R,8,R,1520,R,642,R,878,R,347,R,133,R,214,R,150,R,76,R,74,R,664,R,282,R,382
2022,110662,13,17,2,2,19 ,R,5512,R,2078,R,3434,R,14,R,5,R,9,R,1633,R,652,R,981,R,161,R,48,R,113,R,1210,R,346,R,864,R,14,R,7,R,7,R,1410,R,583,R,827,R,317,R,117,R,200,R,139,R,68,R,71,R,614,R,252,R,362
2022,110662,14,18,2,2,20 ,R,467,R,244,R,223,R,2,R,0,R,2,R,119,R,69,R,50,R,24,R,9,R,15,R,148,R,71,R,77,R,2,R,1,R,1,R,99,R,52,R,47,R,27,R,15,R,12,R,11,R,8,R,3,R,35,R,19,R,16
2022,110662,15,19,2,2,21 ,R,57,R,30,R,27,R,1,R,0,R,1,R,12,R,7,R,5,R,1,R,0,R,1,R,14,R,4,R,10,R,0,R,0,R,0,R,11,R,7,R,4,R,3,R,1,R,2,R,0,R,0,R,0,R,15,R,11,R,4
2022,110662,16,20,2,2,30 ,R,226,R,94,R,132,R,3,R,1,R,2,R,41,R,20,R,21,R,16,R,6,R,10,R,64,R,22,R,42,R,1,R,1,R,0,R,79,R,34,R,45,R,13,R,4,R,9,R,7,R,5,R,2,R,2,R,1,R,1
2022,110662,40,11,1,1,999,R,8,R,3,R,5,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,2,R,0,R,2
2022,110662,41,31,1,1,999,R,38,R,27,R,11,R,1,R,0,R,1,R,7,R,6,R,1,R,1,R,0,R,1,R,11,R,5,R,6,R,1,R,0,R,1,R,2,R,2,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,12,R,12,R,0
2022,110662,42,32,1,1,999,R,227,R,113,R,114,R,0,R,0,R,0,R,36,R,23,R,13,R,18,R,7,R,11,R,81,R,26,R,55,R,2,R,2,R,0,R,30,R,16,R,14,R,10,R,4,R,6,R,2,R,1,R,1,R,48,R,34,R,14
2022,110662,43,31,2,2,22 ,R,38,R,27,R,11,R,1,R,0,R,1,R,7,R,6,R,1,R,1,R,0,R,1,R,11,R,5,R,6,R,1,R,0,R,1,R,2,R,2,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,12,R,12,R,0
2022,110662,44,32,2,2,23 ,R,227,R,113,R,114,R,0,R,0,R,0,R,36,R,23,R,13,R,18,R,7,R,11,R,81,R,26,R,55,R,2,R,2,R,0,R,30,R,16,R,14,R,10,R,4,R,6,R,2,R,1,R,1,R,48,R,34,R,14
2022,110671, 2,12,1,1,999,R,5343,R,2218,R,3125,R,3,R,1,R,2,R,1605,R,799,R,806,R,180,R,52,R,128,R,2556,R,889,R,1667,R,8,R,3,R,5,R,515,R,259,R,256,R,316,R,139,R,177,R,52,R,24,R,28,R,108,R,52,R,56
2022,110671, 3,13,1,1,999,R,4062,R,1610,R,2452,R,2,R,1,R,1,R,1329,R,640,R,689,R,129,R,37,R,92,R,1888,R,604,R,1284,R,6,R,2,R,4,R,384,R,184,R,200,R,218,R,93,R,125,R,36,R,17,R,19,R,70,R,32,R,38
2022,110671, 4,20,1,1,999,R,804,R,370,R,434,R,1,R,0,R,1,R,203,R,112,R,91,R,33,R,8,R,25,R,397,R,165,R,232,R,1,R,0,R,1,R,93,R,52,R,41,R,62,R,27,R,35,R,9,R,4,R,5,R,5,R,2,R,3
2022,110671, 6,10,2,2,10 ,R,5345,R,2220,R,3125,R,3,R,1,R,2,R,1605,R,799,R,806,R,181,R,53,R,128,R,2557,R,890,R,1667,R,8,R,3,R,5,R,515,R,259,R,256,R,316,R,139,R,177,R,52,R,24,R,28,R,108,R,52,R,56
2022,110671, 7,11,2,2,45 ,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,110671, 8,12,2,2,50 ,R,5343,R,2218,R,3125,R,3,R,1,R,2,R,1605,R,799,R,806,R,180,R,52,R,128,R,2556,R,889,R,1667,R,8,R,3,R,5,R,515,R,259,R,256,R,316,R,139,R,177,R,52,R,24,R,28,R,108,R,52,R,56
2022,110671, 9,13,2,2,29A,R,4062,R,1610,R,2452,R,2,R,1,R,1,R,1329,R,640,R,689,R,129,R,37,R,92,R,1888,R,604,R,1284,R,6,R,2,R,4,R,384,R,184,R,200,R,218,R,93,R,125,R,36,R,17,R,19,R,70,R,32,R,38
2022,110671,12,16,2,2,18A,R,4062,R,1610,R,2452,R,2,R,1,R,1,R,1329,R,640,R,689,R,129,R,37,R,92,R,1888,R,604,R,1284,R,6,R,2,R,4,R,384,R,184,R,200,R,218,R,93,R,125,R,36,R,17,R,19,R,70,R,32,R,38
2022,110671,13,17,2,2,19 ,R,3334,R,1246,R,2088,R,2,R,1,R,1,R,1142,R,519,R,623,R,102,R,27,R,75,R,1519,R,448,R,1071,R,3,R,1,R,2,R,303,R,141,R,162,R,176,R,73,R,103,R,30,R,14,R,16,R,57,R,22,R,35
2022,110671,14,18,2,2,20 ,R,628,R,323,R,305,R,0,R,0,R,0,R,164,R,109,R,55,R,20,R,7,R,13,R,315,R,137,R,178,R,3,R,1,R,2,R,72,R,37,R,35,R,38,R,19,R,19,R,4,R,3,R,1,R,12,R,10,R,2
2022,110671,15,19,2,2,21 ,R,100,R,41,R,59,R,0,R,0,R,0,R,23,R,12,R,11,R,7,R,3,R,4,R,54,R,19,R,35,R,0,R,0,R,0,R,9,R,6,R,3,R,4,R,1,R,3,R,2,R,0,R,2,R,1,R,0,R,1
2022,110671,16,20,2,2,30 ,R,804,R,370,R,434,R,1,R,0,R,1,R,203,R,112,R,91,R,33,R,8,R,25,R,397,R,165,R,232,R,1,R,0,R,1,R,93,R,52,R,41,R,62,R,27,R,35,R,9,R,4,R,5,R,5,R,2,R,3
2022,110671,40,11,1,1,999,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,110671,41,31,1,1,999,R,47,R,29,R,18,R,0,R,0,R,0,R,9,R,8,R,1,R,3,R,2,R,1,R,26,R,12,R,14,R,0,R,0,R,0,R,3,R,3,R,0,R,3,R,2,R,1,R,1,R,1,R,0,R,2,R,1,R,1
2022,110671,42,32,1,1,999,R,430,R,209,R,221,R,0,R,0,R,0,R,64,R,39,R,25,R,15,R,5,R,10,R,245,R,108,R,137,R,1,R,1,R,0,R,35,R,20,R,15,R,33,R,17,R,16,R,6,R,2,R,4,R,31,R,17,R,14
2022,110671,43,31,2,2,22 ,R,47,R,29,R,18,R,0,R,0,R,0,R,9,R,8,R,1,R,3,R,2,R,1,R,26,R,12,R,14,R,0,R,0,R,0,R,3,R,3,R,0,R,3,R,2,R,1,R,1,R,1,R,0,R,2,R,1,R,1
2022,110671,44,32,2,2,23 ,R,430,R,209,R,221,R,0,R,0,R,0,R,64,R,39,R,25,R,15,R,5,R,10,R,245,R,108,R,137,R,1,R,1,R,0,R,35,R,20,R,15,R,33,R,17,R,16,R,6,R,2,R,4,R,31,R,17,R,14
2022,110680, 2,12,1,1,999,R,5714,R,2673,R,3041,R,7,R,5,R,2,R,1957,R,883,R,1074,R,86,R,31,R,55,R,1171,R,482,R,689,R,13,R,4,R,9,R,887,R,439,R,448,R,257,R,112,R,145,R,97,R,59,R,38,R,1239,R,658,R,581
2022,110680, 3,13,1,1,999,R,5013,R,2279,R,2734,R,3,R,1,R,2,R,1803,R,793,R,1010,R,64,R,19,R,45,R,962,R,381,R,581,R,12,R,4,R,8,R,782,R,383,R,399,R,224,R,93,R,131,R,92,R,56,R,36,R,1071,R,549,R,522
2022,110680, 6,10,2,2,10 ,R,5714,R,2673,R,3041,R,7,R,5,R,2,R,1957,R,883,R,1074,R,86,R,31,R,55,R,1171,R,482,R,689,R,13,R,4,R,9,R,887,R,439,R,448,R,257,R,112,R,145,R,97,R,59,R,38,R,1239,R,658,R,581
2022,110680, 8,12,2,2,50 ,R,5714,R,2673,R,3041,R,7,R,5,R,2,R,1957,R,883,R,1074,R,86,R,31,R,55,R,1171,R,482,R,689,R,13,R,4,R,9,R,887,R,439,R,448,R,257,R,112,R,145,R,97,R,59,R,38,R,1239,R,658,R,581
2022,110680, 9,13,2,2,29A,R,5013,R,2279,R,2734,R,3,R,1,R,2,R,1803,R,793,R,1010,R,64,R,19,R,45,R,962,R,381,R,581,R,12,R,4,R,8,R,782,R,383,R,399,R,224,R,93,R,131,R,92,R,56,R,36,R,1071,R,549,R,522
2022,110680,12,16,2,2,18A,R,5013,R,2279,R,2734,R,3,R,1,R,2,R,1803,R,793,R,1010,R,64,R,19,R,45,R,962,R,381,R,581,R,12,R,4,R,8,R,782,R,383,R,399,R,224,R,93,R,131,R,92,R,56,R,36,R,1071,R,549,R,522
2022,110680,13,17,2,2,19 ,R,4108,R,1787,R,2321,R,3,R,1,R,2,R,1530,R,644,R,886,R,44,R,11,R,33,R,694,R,255,R,439,R,9,R,3,R,6,R,656,R,300,R,356,R,184,R,72,R,112,R,68,R,39,R,29,R,920,R,462,R,458
2022,110680,14,18,2,2,20 ,R,796,R,427,R,369,R,0,R,0,R,0,R,243,R,131,R,112,R,15,R,4,R,11,R,239,R,117,R,122,R,3,R,1,R,2,R,116,R,74,R,42,R,35,R,18,R,17,R,22,R,15,R,7,R,123,R,67,R,56
2022,110680,15,19,2,2,21 ,R,109,R,65,R,44,R,0,R,0,R,0,R,30,R,18,R,12,R,5,R,4,R,1,R,29,R,9,R,20,R,0,R,0,R,0,R,10,R,9,R,1,R,5,R,3,R,2,R,2,R,2,R,0,R,28,R,20,R,8
2022,110680,41,31,1,1,999,R,59,R,44,R,15,R,0,R,0,R,0,R,9,R,6,R,3,R,4,R,2,R,2,R,14,R,8,R,6,R,0,R,0,R,0,R,7,R,5,R,2,R,3,R,2,R,1,R,1,R,1,R,0,R,21,R,20,R,1
2022,110680,42,32,1,1,999,R,642,R,350,R,292,R,4,R,4,R,0,R,145,R,84,R,61,R,18,R,10,R,8,R,195,R,93,R,102,R,1,R,0,R,1,R,98,R,51,R,47,R,30,R,17,R,13,R,4,R,2,R,2,R,147,R,89,R,58
2022,110680,43,31,2,2,22 ,R,59,R,44,R,15,R,0,R,0,R,0,R,9,R,6,R,3,R,4,R,2,R,2,R,14,R,8,R,6,R,0,R,0,R,0,R,7,R,5,R,2,R,3,R,2,R,1,R,1,R,1,R,0,R,21,R,20,R,1
2022,110680,44,32,2,2,23 ,R,642,R,350,R,292,R,4,R,4,R,0,R,145,R,84,R,61,R,18,R,10,R,8,R,195,R,93,R,102,R,1,R,0,R,1,R,98,R,51,R,47,R,30,R,17,R,13,R,4,R,2,R,2,R,147,R,89,R,58
2022,110705, 2,12,1,1,999,R,4982,R,2118,R,2864,R,7,R,4,R,3,R,930,R,426,R,504,R,83,R,22,R,61,R,1337,R,486,R,851,R,20,R,8,R,12,R,1556,R,644,R,912,R,436,R,189,R,247,R,67,R,32,R,35,R,546,R,307,R,239
2022,110705, 3,13,1,1,999,R,4268,R,1777,R,2491,R,6,R,3,R,3,R,834,R,377,R,457,R,67,R,18,R,49,R,1088,R,378,R,710,R,17,R,7,R,10,R,1374,R,558,R,816,R,360,R,153,R,207,R,63,R,28,R,35,R,459,R,255,R,204
2022,110705, 6,10,2,2,10 ,R,4982,R,2118,R,2864,R,7,R,4,R,3,R,930,R,426,R,504,R,83,R,22,R,61,R,1337,R,486,R,851,R,20,R,8,R,12,R,1556,R,644,R,912,R,436,R,189,R,247,R,67,R,32,R,35,R,546,R,307,R,239
2022,110705, 8,12,2,2,50 ,R,4982,R,2118,R,2864,R,7,R,4,R,3,R,930,R,426,R,504,R,83,R,22,R,61,R,1337,R,486,R,851,R,20,R,8,R,12,R,1556,R,644,R,912,R,436,R,189,R,247,R,67,R,32,R,35,R,546,R,307,R,239
2022,110705, 9,13,2,2,29A,R,4268,R,1777,R,2491,R,6,R,3,R,3,R,834,R,377,R,457,R,67,R,18,R,49,R,1088,R,378,R,710,R,17,R,7,R,10,R,1374,R,558,R,816,R,360,R,153,R,207,R,63,R,28,R,35,R,459,R,255,R,204
2022,110705,12,16,2,2,18A,R,4268,R,1777,R,2491,R,6,R,3,R,3,R,834,R,377,R,457,R,67,R,18,R,49,R,1088,R,378,R,710,R,17,R,7,R,10,R,1374,R,558,R,816,R,360,R,153,R,207,R,63,R,28,R,35,R,459,R,255,R,204
2022,110705,13,17,2,2,19 ,R,3629,R,1447,R,2182,R,4,R,2,R,2,R,721,R,314,R,407,R,54,R,14,R,40,R,864,R,274,R,590,R,14,R,4,R,10,R,1222,R,475,R,747,R,292,R,120,R,172,R,51,R,20,R,31,R,407,R,224,R,183
2022,110705,14,18,2,2,20 ,R,552,R,279,R,273,R,2,R,1,R,1,R,99,R,52,R,47,R,12,R,3,R,9,R,196,R,90,R,106,R,3,R,3,R,0,R,134,R,70,R,64,R,57,R,28,R,29,R,12,R,8,R,4,R,37,R,24,R,13
2022,110705,15,19,2,2,21 ,R,87,R,51,R,36,R,0,R,0,R,0,R,14,R,11,R,3,R,1,R,1,R,0,R,28,R,14,R,14,R,0,R,0,R,0,R,18,R,13,R,5,R,11,R,5,R,6,R,0,R,0,R,0,R,15,R,7,R,8
2022,110705,41,31,1,1,999,R,34,R,20,R,14,R,0,R,0,R,0,R,8,R,6,R,2,R,1,R,0,R,1,R,11,R,5,R,6,R,0,R,0,R,0,R,4,R,2,R,2,R,5,R,2,R,3,R,0,R,0,R,0,R,5,R,5,R,0
2022,110705,42,32,1,1,999,R,680,R,321,R,359,R,1,R,1,R,0,R,88,R,43,R,45,R,15,R,4,R,11,R,238,R,103,R,135,R,3,R,1,R,2,R,178,R,84,R,94,R,71,R,34,R,37,R,4,R,4,R,0,R,82,R,47,R,35
2022,110705,43,31,2,2,22 ,R,34,R,20,R,14,R,0,R,0,R,0,R,8,R,6,R,2,R,1,R,0,R,1,R,11,R,5,R,6,R,0,R,0,R,0,R,4,R,2,R,2,R,5,R,2,R,3,R,0,R,0,R,0,R,5,R,5,R,0
2022,110705,44,32,2,2,23 ,R,680,R,321,R,359,R,1,R,1,R,0,R,88,R,43,R,45,R,15,R,4,R,11,R,238,R,103,R,135,R,3,R,1,R,2,R,178,R,84,R,94,R,71,R,34,R,37,R,4,R,4,R,0,R,82,R,47,R,35
2022,110714, 2,12,1,1,999,R,4193,R,2132,R,2061,R,6,R,5,R,1,R,1010,R,560,R,450,R,81,R,35,R,46,R,1075,R,453,R,622,R,5,R,1,R,4,R,1312,R,653,R,659,R,362,R,182,R,180,R,78,R,67,R,11,R,264,R,176,R,88
2022,110714, 3,13,1,1,999,R,3225,R,1594,R,1631,R,5,R,4,R,1,R,801,R,427,R,374,R,57,R,22,R,35,R,807,R,320,R,487,R,4,R,0,R,4,R,1009,R,497,R,512,R,283,R,140,R,143,R,61,R,52,R,9,R,198,R,132,R,66
2022,110714, 4,20,1,1,999,R,216,R,107,R,109,R,0,R,0,R,0,R,53,R,33,R,20,R,3,R,3,R,0,R,47,R,22,R,25,R,0,R,0,R,0,R,88,R,35,R,53,R,21,R,11,R,10,R,2,R,1,R,1,R,2,R,2,R,0
2022,110714, 6,10,2,2,10 ,R,4204,R,2141,R,2063,R,6,R,5,R,1,R,1013,R,562,R,451,R,81,R,35,R,46,R,1077,R,454,R,623,R,5,R,1,R,4,R,1313,R,654,R,659,R,363,R,183,R,180,R,80,R,69,R,11,R,266,R,178,R,88
2022,110714, 7,11,2,2,45 ,R,11,R,9,R,2,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,2,R,2,R,0
2022,110714, 8,12,2,2,50 ,R,4193,R,2132,R,2061,R,6,R,5,R,1,R,1010,R,560,R,450,R,81,R,35,R,46,R,1075,R,453,R,622,R,5,R,1,R,4,R,1312,R,653,R,659,R,362,R,182,R,180,R,78,R,67,R,11,R,264,R,176,R,88
2022,110714, 9,13,2,2,29A,R,3225,R,1594,R,1631,R,5,R,4,R,1,R,801,R,427,R,374,R,57,R,22,R,35,R,807,R,320,R,487,R,4,R,0,R,4,R,1009,R,497,R,512,R,283,R,140,R,143,R,61,R,52,R,9,R,198,R,132,R,66
2022,110714,12,16,2,2,18A,R,3225,R,1594,R,1631,R,5,R,4,R,1,R,801,R,427,R,374,R,57,R,22,R,35,R,807,R,320,R,487,R,4,R,0,R,4,R,1009,R,497,R,512,R,283,R,140,R,143,R,61,R,52,R,9,R,198,R,132,R,66
2022,110714,13,17,2,2,19 ,R,2607,R,1232,R,1375,R,3,R,2,R,1,R,668,R,334,R,334,R,44,R,13,R,31,R,629,R,236,R,393,R,3,R,0,R,3,R,805,R,379,R,426,R,237,R,116,R,121,R,48,R,41,R,7,R,170,R,111,R,59
2022,110714,14,18,2,2,20 ,R,528,R,303,R,225,R,2,R,2,R,0,R,109,R,74,R,35,R,12,R,8,R,4,R,152,R,72,R,80,R,1,R,0,R,1,R,173,R,98,R,75,R,42,R,20,R,22,R,12,R,10,R,2,R,25,R,19,R,6
2022,110714,15,19,2,2,21 ,R,90,R,59,R,31,R,0,R,0,R,0,R,24,R,19,R,5,R,1,R,1,R,0,R,26,R,12,R,14,R,0,R,0,R,0,R,31,R,20,R,11,R,4,R,4,R,0,R,1,R,1,R,0,R,3,R,2,R,1
2022,110714,16,20,2,2,30 ,R,216,R,107,R,109,R,0,R,0,R,0,R,53,R,33,R,20,R,3,R,3,R,0,R,47,R,22,R,25,R,0,R,0,R,0,R,88,R,35,R,53,R,21,R,11,R,10,R,2,R,1,R,1,R,2,R,2,R,0
2022,110714,40,11,1,1,999,R,11,R,9,R,2,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,2,R,2,R,0
2022,110714,41,31,1,1,999,R,57,R,39,R,18,R,0,R,0,R,0,R,17,R,14,R,3,R,5,R,3,R,2,R,13,R,7,R,6,R,0,R,0,R,0,R,12,R,6,R,6,R,5,R,4,R,1,R,2,R,2,R,0,R,3,R,3,R,0
2022,110714,42,32,1,1,999,R,695,R,392,R,303,R,1,R,1,R,0,R,139,R,86,R,53,R,16,R,7,R,9,R,208,R,104,R,104,R,1,R,1,R,0,R,203,R,115,R,88,R,53,R,27,R,26,R,13,R,12,R,1,R,61,R,39,R,22
2022,110714,43,31,2,2,22 ,R,57,R,39,R,18,R,0,R,0,R,0,R,17,R,14,R,3,R,5,R,3,R,2,R,13,R,7,R,6,R,0,R,0,R,0,R,12,R,6,R,6,R,5,R,4,R,1,R,2,R,2,R,0,R,3,R,3,R,0
2022,110714,44,32,2,2,23 ,R,695,R,392,R,303,R,1,R,1,R,0,R,139,R,86,R,53,R,16,R,7,R,9,R,208,R,104,R,104,R,1,R,1,R,0,R,203,R,115,R,88,R,53,R,27,R,26,R,13,R,12,R,1,R,61,R,39,R,22
2022,121150, 2,12,1,1,999,R,743,R,295,R,448,R,5,R,2,R,3,R,65,R,30,R,35,R,28,R,11,R,17,R,115,R,41,R,74,R,2,R,1,R,1,R,388,R,143,R,245,R,59,R,26,R,33,R,11,R,4,R,7,R,70,R,37,R,33
2022,121150, 3,13,1,1,999,R,624,R,220,R,404,R,4,R,1,R,3,R,52,R,19,R,33,R,23,R,8,R,15,R,105,R,36,R,69,R,2,R,1,R,1,R,325,R,106,R,219,R,47,R,17,R,30,R,11,R,4,R,7,R,55,R,28,R,27
2022,121150, 6,10,2,2,10 ,R,743,R,295,R,448,R,5,R,2,R,3,R,65,R,30,R,35,R,28,R,11,R,17,R,115,R,41,R,74,R,2,R,1,R,1,R,388,R,143,R,245,R,59,R,26,R,33,R,11,R,4,R,7,R,70,R,37,R,33
2022,121150, 8,12,2,2,50 ,R,743,R,295,R,448,R,5,R,2,R,3,R,65,R,30,R,35,R,28,R,11,R,17,R,115,R,41,R,74,R,2,R,1,R,1,R,388,R,143,R,245,R,59,R,26,R,33,R,11,R,4,R,7,R,70,R,37,R,33
2022,121150, 9,13,2,2,29A,R,624,R,220,R,404,R,4,R,1,R,3,R,52,R,19,R,33,R,23,R,8,R,15,R,105,R,36,R,69,R,2,R,1,R,1,R,325,R,106,R,219,R,47,R,17,R,30,R,11,R,4,R,7,R,55,R,28,R,27
2022,121150,12,16,2,2,18A,R,624,R,220,R,404,R,4,R,1,R,3,R,52,R,19,R,33,R,23,R,8,R,15,R,105,R,36,R,69,R,2,R,1,R,1,R,325,R,106,R,219,R,47,R,17,R,30,R,11,R,4,R,7,R,55,R,28,R,27
2022,121150,13,17,2,2,19 ,R,568,R,189,R,379,R,3,R,0,R,3,R,44,R,13,R,31,R,21,R,7,R,14,R,97,R,33,R,64,R,2,R,1,R,1,R,302,R,97,R,205,R,43,R,13,R,30,R,9,R,3,R,6,R,47,R,22,R,25
2022,121150,14,18,2,2,20 ,R,49,R,26,R,23,R,1,R,1,Z,0,R,6,R,4,R,2,R,2,R,1,R,1,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,20,R,8,R,12,R,4,R,4,Z,0,R,2,R,1,R,1,R,7,R,5,R,2
2022,121150,15,19,2,2,21 ,R,7,R,5,R,2,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2022,121150,41,31,1,1,999,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,42,32,1,1,999,R,117,R,73,R,44,R,1,R,1,R,0,R,11,R,9,R,2,R,5,R,3,R,2,R,10,R,5,R,5,R,0,R,0,R,0,R,63,R,37,R,26,R,12,R,9,R,3,R,0,R,0,R,0,R,15,R,9,R,6
2022,121150,43,31,2,2,22 ,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,44,32,2,2,23 ,R,117,R,73,R,44,R,1,R,1,R,0,R,11,R,9,R,2,R,5,R,3,R,2,R,10,R,5,R,5,R,0,R,0,R,0,R,63,R,37,R,26,R,12,R,9,R,3,R,0,R,0,R,0,R,15,R,9,R,6
2022,122931, 2,12,1,1,999,R,1315,R,649,R,666,R,2,R,2,R,0,R,215,R,105,R,110,R,44,R,18,R,26,R,226,R,99,R,127,R,1,R,1,R,0,R,662,R,351,R,311,R,91,R,37,R,54,R,18,R,5,R,13,R,56,R,31,R,25
2022,122931, 3,13,1,1,999,R,1164,R,550,R,614,R,2,R,2,R,0,R,196,R,92,R,104,R,41,R,16,R,25,R,204,R,84,R,120,R,1,R,1,R,0,R,582,R,298,R,284,R,82,R,31,R,51,R,12,R,3,R,9,R,44,R,23,R,21
2022,122931, 6,10,2,2,10 ,R,1316,R,650,R,666,R,2,R,2,R,0,R,215,R,105,R,110,R,44,R,18,R,26,R,226,R,99,R,127,R,1,R,1,R,0,R,663,R,352,R,311,R,91,R,37,R,54,R,18,R,5,R,13,R,56,R,31,R,25
2022,122931, 7,11,2,2,45 ,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,122931, 8,12,2,2,50 ,R,1315,R,649,R,666,R,2,R,2,R,0,R,215,R,105,R,110,R,44,R,18,R,26,R,226,R,99,R,127,R,1,R,1,R,0,R,662,R,351,R,311,R,91,R,37,R,54,R,18,R,5,R,13,R,56,R,31,R,25
2022,122931, 9,13,2,2,29A,R,1164,R,550,R,614,R,2,R,2,R,0,R,196,R,92,R,104,R,41,R,16,R,25,R,204,R,84,R,120,R,1,R,1,R,0,R,582,R,298,R,284,R,82,R,31,R,51,R,12,R,3,R,9,R,44,R,23,R,21
2022,122931,12,16,2,2,18A,R,1164,R,550,R,614,R,2,R,2,R,0,R,196,R,92,R,104,R,41,R,16,R,25,R,204,R,84,R,120,R,1,R,1,R,0,R,582,R,298,R,284,R,82,R,31,R,51,R,12,R,3,R,9,R,44,R,23,R,21
2022,122931,13,17,2,2,19 ,R,1112,R,516,R,596,R,2,R,2,R,0,R,184,R,87,R,97,R,40,R,16,R,24,R,197,R,77,R,120,R,0,R,0,R,0,R,558,R,281,R,277,R,80,R,30,R,50,R,11,R,3,R,8,R,40,R,20,R,20
2022,122931,14,18,2,2,20 ,R,44,R,28,R,16,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,6,R,6,R,0,R,1,R,1,R,0,R,22,R,15,R,7,R,2,R,1,R,1,R,1,R,0,R,1,R,4,R,3,R,1
2022,122931,15,19,2,2,21 ,R,8,R,6,R,2,R,0,R,0,R,0,R,4,R,3,R,1,R,1,R,0,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,40,11,1,1,999,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
